date,before,weak,below,above,weak_start,weak_days,detail
2025-08-04,True,True,4,0,2025-08-04,2,000300.XSHG:2025-08-01:4054.9286:4117.0141:below|399101.XSHE:2025-08-01:12487.8897:12583.7824:below|399006.XSHE:2025-08-01:2322.6268:2339.1651:below|000510.XSHG:2025-08-01:4792.4197:4856.2923:below
2025-08-05,True,True,4,0,2025-08-05,2,000300.XSHG:2025-08-04:4070.7023:4115.5236:below|399101.XSHE:2025-08-04:12563.1143:12590.7382:below|399006.XSHE:2025-08-04:2334.3230:2342.9090:below|000510.XSHG:2025-08-04:4814.0672:4856.8368:below
2025-08-06,True,True,3,1,2025-08-06,2,000300.XSHG:2025-08-05:4103.4500:4113.9728:below|399101.XSHE:2025-08-05:12664.0093:12602.3077:above|399006.XSHE:2025-08-05:2343.3757:2346.1610:below|000510.XSHG:2025-08-05:4846.5077:4856.5709:below
2025-08-07,True,False,0,4,None,2,000300.XSHG:2025-08-06:4113.4852:4113.3444:above|399101.XSHE:2025-08-06:12748.3900:12628.5187:above|399006.XSHE:2025-08-06:2358.9547:2350.9894:above|000510.XSHG:2025-08-06:4866.3364:4858.7719:above
2025-08-08,False,False,1,3,None,0,000300.XSHG:2025-08-07:4114.6660:4109.9073:above|399101.XSHE:2025-08-07:12756.9507:12642.0012:above|399006.XSHE:2025-08-07:2342.8609:2350.7387:below|000510.XSHG:2025-08-07:4864.0702:4856.3070:above
2025-08-11,False,True,3,1,2025-08-11,0,000300.XSHG:2025-08-08:4104.9669:4107.6877:below|399101.XSHE:2025-08-08:12752.1080:12653.1081:above|399006.XSHE:2025-08-08:2333.9590:2350.1291:below|000510.XSHG:2025-08-08:4852.4132:4854.4367:below
2025-08-12,True,False,0,4,None,2,000300.XSHG:2025-08-11:4122.5106:4106.3563:above|399101.XSHE:2025-08-11:12913.0265:12674.6040:above|399006.XSHE:2025-08-11:2379.8165:2351.8508:above|000510.XSHG:2025-08-11:4886.8439:4854.5437:above
2025-08-13,False,False,0,4,None,0,000300.XSHG:2025-08-12:4143.8252:4105.5364:above|399101.XSHE:2025-08-12:12940.6636:12696.6601:above|399006.XSHE:2025-08-12:2409.3983:2352.1311:above|000510.XSHG:2025-08-12:4907.7999:4854.3047:above
2025-08-14,False,False,0,4,None,0,000300.XSHG:2025-08-13:4176.5776:4108.0704:above|399101.XSHE:2025-08-13:13083.5193:12739.1428:above|399006.XSHE:2025-08-13:2496.5041:2365.0132:above|000510.XSHG:2025-08-13:4956.0257:4859.9874:above
2025-08-15,False,False,0,4,None,0,000300.XSHG:2025-08-14:4173.3131:4117.8425:above|399101.XSHE:2025-08-14:12953.7928:12786.3464:above|399006.XSHE:2025-08-14:2469.6554:2379.1474:above|000510.XSHG:2025-08-14:4939.0546:4872.5538:above
2025-08-18,False,False,0,4,None,0,000300.XSHG:2025-08-15:4202.3533:4132.5850:above|399101.XSHE:2025-08-15:13140.0765:12851.5651:above|399006.XSHE:2025-08-15:2534.2187:2400.3066:above|000510.XSHG:2025-08-15:4985.8298:4891.8949:above
2025-08-19,False,False,0,4,None,0,000300.XSHG:2025-08-18:4239.4125:4149.4560:above|399101.XSHE:2025-08-18:13335.0398:12928.7576:above|399006.XSHE:2025-08-18:2606.2018:2427.4945:above|000510.XSHG:2025-08-18:5038.6810:4914.3562:above
2025-08-20,False,False,0,4,None,0,000300.XSHG:2025-08-19:4223.3741:4161.4484:above|399101.XSHE:2025-08-19:13357.0416:12998.0609:above|399006.XSHE:2025-08-19:2601.7431:2453.3313:above|000510.XSHG:2025-08-19:5016.8246:4931.3879:above
2025-08-21,False,False,0,4,None,0,000300.XSHG:2025-08-20:4271.3958:4177.2395:above|399101.XSHE:2025-08-20:13516.0609:13074.8280:above|399006.XSHE:2025-08-20:2607.6534:2478.2011:above|000510.XSHG:2025-08-20:5075.2184:4952.2761:above
2025-08-22,False,False,0,4,None,0,000300.XSHG:2025-08-21:4288.0707:4194.5800:above|399101.XSHE:2025-08-21:13506.2244:13149.7553:above|399006.XSHE:2025-08-21:2595.4654:2503.4616:above|000510.XSHG:2025-08-21:5089.3353:4974.8026:above
2025-08-25,False,False,0,4,None,0,000300.XSHG:2025-08-22:4377.9977:4221.8831:above|399101.XSHE:2025-08-22:13655.0486:13240.0494:above|399006.XSHE:2025-08-22:2682.5529:2538.3210:above|000510.XSHG:2025-08-22:5198.9127:5009.4526:above
2025-08-26,False,False,0,4,None,0,000300.XSHG:2025-08-25:4469.2217:4256.5542:above|399101.XSHE:2025-08-25:13842.4497:13332.9917:above|399006.XSHE:2025-08-25:2762.9906:2576.6384:above|000510.XSHG:2025-08-25:5311.7336:5051.9416:above
2025-08-27,False,False,0,4,None,0,000300.XSHG:2025-08-26:4452.5905:4287.4307:above|399101.XSHE:2025-08-26:13978.9297:13436.8183:above|399006.XSHE:2025-08-26:2742.1268:2609.9112:above|000510.XSHG:2025-08-26:5304.5126:5091.6128:above
2025-08-28,False,False,0,4,None,0,000300.XSHG:2025-08-27:4386.1266:4308.3856:above|399101.XSHE:2025-08-27:13734.1106:13501.8775:above|399006.XSHE:2025-08-27:2723.1985:2632.5807:above|000510.XSHG:2025-08-27:5227.9827:5118.8085:above
2025-08-29,False,False,0,4,None,0,000300.XSHG:2025-08-28:4463.7820:4337.4325:above|399101.XSHE:2025-08-28:13934.5067:13599.9489:above|399006.XSHE:2025-08-28:2827.1720:2668.3323:above|000510.XSHG:2025-08-28:5327.8815:5157.6912:above
2025-09-01,False,False,0,4,None,0,000300.XSHG:2025-08-29:4496.7591:4366.8731:above|399101.XSHE:2025-08-29:13971.2948:13683.0707:above|399006.XSHE:2025-08-29:2890.1252:2703.9230:above|000510.XSHG:2025-08-29:5372.7640:5196.3846:above
2025-09-02,False,False,0,4,None,0,000300.XSHG:2025-09-01:4523.7111:4395.3029:above|399101.XSHE:2025-09-01:14022.2174:13751.7884:above|399006.XSHE:2025-09-01:2956.3748:2738.9403:above|000510.XSHG:2025-09-01:5418.5209:5234.3686:above
2025-09-03,False,False,1,3,None,0,000300.XSHG:2025-09-02:4490.4528:4422.0108:above|399101.XSHE:2025-09-02:13746.3268:13790.7170:below|399006.XSHE:2025-09-02:2872.2224:2765.9882:above|000510.XSHG:2025-09-02:5358.4445:5268.5306:above
2025-09-04,False,False,1,3,None,0,000300.XSHG:2025-09-03:4459.8296:4440.8542:above|399101.XSHE:2025-09-03:13531.9097:13792.3018:below|399006.XSHE:2025-09-03:2899.3728:2795.1601:above|000510.XSHG:2025-09-03:5323.4913:5293.3579:above
2025-09-05,False,True,4,0,2025-09-05,0,000300.XSHG:2025-09-04:4365.2085:4448.5680:below|399101.XSHE:2025-09-04:13295.6342:13771.2428:below|399006.XSHE:2025-09-04:2776.2483:2813.2384:below|000510.XSHG:2025-09-04:5192.0176:5303.6261:below
2025-09-08,True,False,1,3,None,2,000300.XSHG:2025-09-05:4460.3249:4456.8007:above|399101.XSHE:2025-09-05:13658.4521:13771.5832:below|399006.XSHE:2025-09-05:2958.1810:2840.8012:above|000510.XSHG:2025-09-05:5333.0747:5317.0423:above
2025-09-09,False,False,0,4,None,0,000300.XSHG:2025-09-08:4467.5733:4456.6358:above|399101.XSHE:2025-09-08:13868.6767:13774.2059:above|399006.XSHE:2025-09-08:2933.2464:2857.8268:above|000510.XSHG:2025-09-08:5358.7022:5321.7392:above
2025-09-10,False,True,3,1,2025-09-10,0,000300.XSHG:2025-09-09:4436.2584:4455.0026:below|399101.XSHE:2025-09-09:13752.0704:13751.5199:above|399006.XSHE:2025-09-09:2867.9684:2870.4110:below|000510.XSHG:2025-09-09:5314.4090:5322.7288:below
2025-09-11,True,True,2,2,2025-09-10,2,000300.XSHG:2025-09-10:4445.3649:4460.9265:below|399101.XSHE:2025-09-10:13791.4190:13757.2508:above|399006.XSHE:2025-09-10:2904.2687:2888.5180:above|000510.XSHG:2025-09-10:5325.8086:5332.5114:below
2025-09-12,True,False,0,4,None,3,000300.XSHG:2025-09-11:4548.0345:4469.3517:above|399101.XSHE:2025-09-11:14115.1997:13775.3201:above|399006.XSHE:2025-09-11:3053.7488:2911.1757:above|000510.XSHG:2025-09-11:5454.2736:5345.1506:above
2025-09-15,False,False,0,4,None,0,000300.XSHG:2025-09-12:4521.9980:4471.8756:above|399101.XSHE:2025-09-12:14079.2211:13786.1127:above|399006.XSHE:2025-09-12:3020.4229:2924.2055:above|000510.XSHG:2025-09-12:5432.2147:5351.0957:above
2025-09-16,False,False,0,4,None,0,000300.XSHG:2025-09-15:4533.0557:4472.8101:above|399101.XSHE:2025-09-15:14121.8689:13796.0779:above|399006.XSHE:2025-09-15:3066.1804:2935.1860:above|000510.XSHG:2025-09-15:5448.4120:5354.0848:above
2025-09-17,False,False,0,4,None,0,000300.XSHG:2025-09-16:4523.3367:4476.0984:above|399101.XSHE:2025-09-16:14224.7067:13843.9158:above|399006.XSHE:2025-09-16:3087.0396:2956.6677:above|000510.XSHG:2025-09-16:5449.9773:5363.2381:above
2025-09-18,False,False,0,4,None,0,000300.XSHG:2025-09-17:4551.0230:4485.2178:above|399101.XSHE:2025-09-17:14310.8018:13921.8051:above|399006.XSHE:2025-09-17:3147.3454:2981.4650:above|000510.XSHG:2025-09-17:5492.4094:5380.1299:above
2025-09-19,False,False,1,3,None,0,000300.XSHG:2025-09-18:4498.1090:4498.5078:below|399101.XSHE:2025-09-18:14214.9612:14013.7378:above|399006.XSHE:2025-09-18:3095.8512:3013.4253:above|000510.XSHG:2025-09-18:5433.7597:5404.3041:above
2025-09-22,False,False,1,3,None,0,000300.XSHG:2025-09-19:4501.9195:4502.6673:below|399101.XSHE:2025-09-19:14178.5243:14065.7450:above|399006.XSHE:2025-09-19:3091.0035:3026.7075:above|000510.XSHG:2025-09-19:5433.2890:5414.3255:above
2025-09-23,False,False,0,4,None,0,000300.XSHG:2025-09-22:4522.6080:4508.1708:above|399101.XSHE:2025-09-22:14313.6161:14110.2389:above|399006.XSHE:2025-09-22:3107.8873:3044.1716:above|000510.XSHG:2025-09-22:5457.2890:5424.1842:above
2025-09-24,False,False,0,4,None,0,000300.XSHG:2025-09-23:4519.7781:4516.5227:above|399101.XSHE:2025-09-23:14226.6611:14157.6980:above|399006.XSHE:2025-09-23:3114.5530:3068.8301:above|000510.XSHG:2025-09-23:5446.0180:5437.3451:above
2025-09-25,False,False,0,4,None,0,000300.XSHG:2025-09-24:4566.0708:4528.5933:above|399101.XSHE:2025-09-24:14445.0013:14223.0562:above|399006.XSHE:2025-09-24:3185.5709:3096.9603:above|000510.XSHG:2025-09-24:5521.8186:5456.9461:above
2025-09-26,False,False,0,4,None,0,000300.XSHG:2025-09-25:4593.4875:4533.1386:above|399101.XSHE:2025-09-25:14440.3351:14255.5698:above|399006.XSHE:2025-09-25:3235.7648:3115.1619:above|000510.XSHG:2025-09-25:5561.1343:5467.6322:above
2025-09-29,False,False,1,3,None,0,000300.XSHG:2025-09-26:4550.0487:4535.9437:above|399101.XSHE:2025-09-26:14218.3429:14269.4819:below|399006.XSHE:2025-09-26:3151.5299:3128.2726:above|000510.XSHG:2025-09-26:5497.7278:5474.1835:above
2025-09-30,False,False,0,4,None,0,000300.XSHG:2025-09-29:4620.0528:4544.6434:above|399101.XSHE:2025-09-29:14412.6614:14298.5612:above|399006.XSHE:2025-09-29:3238.0119:3145.4558:above|000510.XSHG:2025-09-29:5579.0262:5487.2449:above
2025-10-09,False,False,0,4,None,0,000300.XSHG:2025-09-30:4640.6935:4556.3791:above|399101.XSHE:2025-09-30:14466.8731:14322.7778:above|399006.XSHE:2025-09-30:3238.1603:3160.5678:above|000510.XSHG:2025-09-30:5618.7130:5504.1185:above
2025-10-10,False,False,0,4,None,0,000300.XSHG:2025-10-09:4709.4820:4572.2250:above|399101.XSHE:2025-10-09:14678.9103:14359.5887:above|399006.XSHE:2025-10-09:3261.8220:3172.0155:above|000510.XSHG:2025-10-09:5708.2876:5525.7063:above
2025-10-13,False,False,1,3,None,0,000300.XSHG:2025-10-10:4616.8341:4584.0975:above|399101.XSHE:2025-10-10:14445.2070:14382.6133:above|399006.XSHE:2025-10-10:3113.2621:3173.7566:below|000510.XSHG:2025-10-10:5577.6530:5540.0956:above
2025-10-14,False,True,3,1,2025-10-14,0,000300.XSHG:2025-10-13:4593.9785:4593.3034:above|399101.XSHE:2025-10-13:14304.8143:14395.2423:below|399006.XSHE:2025-10-13:3078.7623:3172.5324:below|000510.XSHG:2025-10-13:5550.2962:5551.7964:below
2025-10-15,True,True,4,0,2025-10-15,2,000300.XSHG:2025-10-14:4539.0644:4594.9490:below|399101.XSHE:2025-10-14:14046.9623:14368.5769:below|399006.XSHE:2025-10-14:2955.9831:3157.3420:below|000510.XSHG:2025-10-14:5451.5860:5551.2261:below
2025-10-16,True,True,3,1,2025-10-16,2,000300.XSHG:2025-10-15:4606.2879:4603.6000:above|399101.XSHE:2025-10-15:14275.8398:14373.4947:below|399006.XSHE:2025-10-15:3025.8673:3148.4735:below|000510.XSHG:2025-10-15:5534.0924:5560.0335:below
2025-10-17,True,True,3,1,2025-10-17,2,000300.XSHG:2025-10-16:4618.4218:4608.8351:above|399101.XSHE:2025-10-16:14168.0240:14345.7970:below|399006.XSHE:2025-10-16:3037.4423:3133.6606:below|000510.XSHG:2025-10-16:5531.7861:5561.0303:below
2025-10-20,True,True,4,0,2025-10-20,2,000300.XSHG:2025-10-17:4514.2345:4600.9098:below|399101.XSHE:2025-10-17:13787.6295:14280.5265:below|399006.XSHE:2025-10-17:2935.3698:3103.6211:below|000510.XSHG:2025-10-17:5392.9696:5544.2138:below
2025-10-21,True,True,4,0,2025-10-21,2,000300.XSHG:2025-10-20:4538.2201:4599.7270:below|399101.XSHE:2025-10-20:13890.2388:14247.7160:below|399006.XSHE:2025-10-20:2993.4549:3087.8136:below|000510.XSHG:2025-10-20:5427.0792:5537.1489:below
2025-10-22,True,True,2,2,2025-10-21,2,000300.XSHG:2025-10-21:4607.8715:4598.5088:above|399101.XSHE:2025-10-21:14134.4784:14219.8977:below|399006.XSHE:2025-10-21:3083.7157:3072.3840:above|000510.XSHG:2025-10-21:5516.4771:5530.8940:below
2025-10-23,True,True,3,1,2025-10-23,3,000300.XSHG:2025-10-22:4592.5700:4593.6965:below|399101.XSHE:2025-10-22:14080.2030:14181.2307:below|399006.XSHE:2025-10-22:3059.3192:3054.4999:above|000510.XSHG:2025-10-22:5494.7354:5518.4963:below
2025-10-24,True,False,1,3,None,2,000300.XSHG:2025-10-23:4606.3447:4583.3827:above|399101.XSHE:2025-10-23:14091.5899:14122.4987:below|399006.XSHE:2025-10-23:3062.1626:3034.5339:above|000510.XSHG:2025-10-23:5510.4633:5498.7138:above
2025-10-27,False,False,0,4,None,0,000300.XSHG:2025-10-24:4660.6835:4587.7677:above|399101.XSHE:2025-10-24:14269.7422:14104.9522:above|399006.XSHE:2025-10-24:3171.5687:3040.3646:above|000510.XSHG:2025-10-24:5586.3547:5499.5840:above
2025-10-28,False,False,0,4,None,0,000300.XSHG:2025-10-27:4716.0186:4599.9717:above|399101.XSHE:2025-10-27:14434.1815:14117.8889:above|399006.XSHE:2025-10-27:3234.4546:3055.9338:above|000510.XSHG:2025-10-27:5658.8480:5510.4392:above
2025-10-29,False,False,0,4,None,0,000300.XSHG:2025-10-28:4691.9730:4615.2626:above|399101.XSHE:2025-10-28:14401.4447:14153.3372:above|399006.XSHE:2025-10-28:3229.5754:3083.2931:above|000510.XSHG:2025-10-28:5628.2923:5528.1098:above
2025-10-30,False,False,0,4,None,0,000300.XSHG:2025-10-29:4747.8378:4629.4176:above|399101.XSHE:2025-10-29:14575.4984:14183.3030:above|399006.XSHE:2025-10-29:3324.2713:3113.1335:above|000510.XSHG:2025-10-29:5703.9885:5545.0994:above
2025-10-31,False,False,0,4,None,0,000300.XSHG:2025-10-30:4709.9110:4638.5665:above|399101.XSHE:2025-10-30:14404.0759:14206.9082:above|399006.XSHE:2025-10-30:3263.0222:3135.6914:above|000510.XSHG:2025-10-30:5653.7481:5557.2956:above
2025-11-03,False,False,1,3,None,0,000300.XSHG:2025-10-31:4640.6676:4651.2098:below|399101.XSHE:2025-10-31:14359.7808:14264.1234:above|399006.XSHE:2025-10-31:3187.5327:3160.9077:above|000510.XSHG:2025-10-31:5583.7242:5576.3711:above
2025-11-04,False,False,1,3,None,0,000300.XSHG:2025-11-03:4653.4028:4662.7281:below|399101.XSHE:2025-11-03:14423.5433:14317.4538:above|399006.XSHE:2025-11-03:3196.8709:3181.2493:above|000510.XSHG:2025-11-03:5594.4081:5593.1040:above
2025-11-05,False,True,4,0,2025-11-05,0,000300.XSHG:2025-11-04:4618.6990:4663.8108:below|399101.XSHE:2025-11-04:14238.1798:14327.8239:below|399006.XSHE:2025-11-04:3134.0895:3186.2867:below|000510.XSHG:2025-11-04:5535.3659:5594.9928:below
2025-11-06,True,True,4,0,2025-11-06,2,000300.XSHG:2025-11-05:4627.2570:4667.2795:below|399101.XSHE:2025-11-05:14268.4123:14346.6449:below|399006.XSHE:2025-11-05:3166.2312:3196.9779:below|000510.XSHG:2025-11-05:5548.0698:5600.3263:below
2025-11-07,True,False,0,4,None,2,000300.XSHG:2025-11-06:4693.4032:4675.9854:above|399101.XSHE:2025-11-06:14446.4730:14382.1332:above|399006.XSHE:2025-11-06:3224.6238:3213.2240:above|000510.XSHG:2025-11-06:5633.5172:5612.6317:above
2025-11-10,False,False,1,3,None,0,000300.XSHG:2025-11-07:4678.7944:4677.7964:above|399101.XSHE:2025-11-07:14408.9775:14396.0567:above|399006.XSHE:2025-11-07:3208.2057:3216.8877:below|000510.XSHG:2025-11-07:5622.1163:5616.2078:above
2025-11-11,False,False,1,3,None,0,000300.XSHG:2025-11-10:4695.0507:4675.6997:above|399101.XSHE:2025-11-10:14464.3961:14399.0782:above|399006.XSHE:2025-11-10:3178.8272:3211.3250:below|000510.XSHG:2025-11-10:5635.3859:5613.8616:above
2025-11-12,False,True,4,0,2025-11-12,0,000300.XSHG:2025-11-11:4652.1655:4671.7189:below|399101.XSHE:2025-11-11:14394.0298:14398.3367:below|399006.XSHE:2025-11-11:3134.3159:3201.7990:below|000510.XSHG:2025-11-11:5588.2301:5609.8554:below
2025-11-13,True,True,4,0,2025-11-13,2,000300.XSHG:2025-11-12:4645.9079:4661.5259:below|399101.XSHE:2025-11-12:14324.9053:14373.2774:below|399006.XSHE:2025-11-12:3122.0270:3181.5746:below|000510.XSHG:2025-11-12:5574.5059:5596.9072:below
2025-11-14,True,False,0,4,None,2,000300.XSHG:2025-11-13:4702.0738:4660.7422:above|399101.XSHE:2025-11-13:14517.7850:14384.6483:above|399006.XSHE:2025-11-13:3201.7536:3175.4477:above|000510.XSHG:2025-11-13:5654.4394:5596.9763:above
2025-11-17,False,True,4,0,2025-11-17,0,000300.XSHG:2025-11-14:4628.1398:4659.4894:below|399101.XSHE:2025-11-14:14337.4921:14382.4194:below|399006.XSHE:2025-11-14:3111.5070:3167.8452:below|000510.XSHG:2025-11-14:5563.5019:5594.9541:below
2025-11-18,True,True,4,0,2025-11-18,2,000300.XSHG:2025-11-17:4598.0525:4653.9544:below|399101.XSHE:2025-11-17:14318.7715:14371.9422:below|399006.XSHE:2025-11-17:3105.2034:3158.6784:below|000510.XSHG:2025-11-17:5540.1082:5589.5241:below
2025-11-19,True,True,4,0,2025-11-19,2,000300.XSHG:2025-11-18:4568.1928:4648.9038:below|399101.XSHE:2025-11-18:14203.9788:14368.5221:below|399006.XSHE:2025-11-18:3069.2196:3152.1914:below|000510.XSHG:2025-11-18:5496.5364:5585.6411:below
2025-11-20,True,True,4,0,2025-11-20,2,000300.XSHG:2025-11-19:4588.2922:4645.0073:below|399101.XSHE:2025-11-19:14114.6911:14353.1500:below|399006.XSHE:2025-11-19:3076.8452:3143.2528:below|000510.XSHG:2025-11-19:5512.3838:5582.0725:below
2025-11-21,True,True,4,0,2025-11-21,2,000300.XSHG:2025-11-20:4564.9483:4632.1618:below|399101.XSHE:2025-11-20:14002.7244:14308.7752:below|399006.XSHE:2025-11-20:3042.3406:3125.0245:below|000510.XSHG:2025-11-20:5475.5503:5566.2758:below
2025-11-24,True,True,4,0,2025-11-24,2,000300.XSHG:2025-11-21:4453.6076:4609.6431:below|399101.XSHE:2025-11-21:13523.6920:14220.2466:below|399006.XSHE:2025-11-21:2920.0778:3096.2117:below|000510.XSHG:2025-11-21:5325.9875:5536.6629:below
2025-11-25,True,True,4,0,2025-11-25,2,000300.XSHG:2025-11-24:4448.0478:4584.9428:below|399101.XSHE:2025-11-24:13630.9609:14136.9031:below|399006.XSHE:2025-11-24:2929.0429:3071.2333:below|000510.XSHG:2025-11-24:5334.3149:5506.5558:below
2025-11-26,True,True,4,0,2025-11-26,2,000300.XSHG:2025-11-25:4490.4047:4568.7667:below|399101.XSHE:2025-11-25:13848.1828:14082.3184:below|399006.XSHE:2025-11-25:2980.9335:3055.8951:below|000510.XSHG:2025-11-25:5392.9109:5487.0239:below
2025-11-27,True,True,4,0,2025-11-27,2,000300.XSHG:2025-11-26:4517.6255:4555.9385:below|399101.XSHE:2025-11-26:13885.6213:14038.3900:below|399006.XSHE:2025-11-26:3044.6945:3048.1618:below|000510.XSHG:2025-11-26:5422.5212:5471.8255:below
2025-11-28,True,True,3,1,2025-11-28,2,000300.XSHG:2025-11-27:4515.4027:4537.2714:below|399101.XSHE:2025-11-27:13853.0393:13971.9154:below|399006.XSHE:2025-11-27:3031.2956:3031.1160:above|000510.XSHG:2025-11-27:5415.9267:5447.9742:below
2025-12-01,True,False,1,3,None,2,000300.XSHG:2025-11-28:4526.6616:4527.1236:below|399101.XSHE:2025-11-28:13995.4981:13937.7160:above|399006.XSHE:2025-11-28:3052.5871:3025.2240:above|000510.XSHG:2025-11-28:5440.9431:5435.7183:above
2025-12-02,False,False,0,4,None,0,000300.XSHG:2025-12-01:4576.4856:4524.9669:above|399101.XSHE:2025-12-01:14149.7886:13920.8177:above|399006.XSHE:2025-12-01:3092.4985:3023.9535:above|000510.XSHG:2025-12-01:5505.2763:5432.2351:above
2025-12-03,False,False,0,4,None,0,000300.XSHG:2025-12-02:4554.3347:4523.5811:above|399101.XSHE:2025-12-02:14048.3660:13905.2565:above|399006.XSHE:2025-12-02:3071.1487:3024.1464:above|000510.XSHG:2025-12-02:5471.1852:5429.7000:above
2025-12-04,False,False,0,4,None,0,000300.XSHG:2025-12-03:4531.0486:4517.8567:above|399101.XSHE:2025-12-03:13945.6237:13888.3497:above|399006.XSHE:2025-12-03:3036.7864:3020.1406:above|000510.XSHG:2025-12-03:5440.6233:5422.5239:above
2025-12-05,False,False,0,4,None,0,000300.XSHG:2025-12-04:4546.5664:4516.0185:above|399101.XSHE:2025-12-04:13937.0722:13881.7845:above|399006.XSHE:2025-12-04:3067.4842:3022.6549:above|000510.XSHG:2025-12-04:5461.7504:5421.1439:above
2025-12-08,False,False,0,4,None,0,000300.XSHG:2025-12-05:4584.5368:4529.1114:above|399101.XSHE:2025-12-05:14062.6928:13935.6846:above|399006.XSHE:2025-12-05:3109.2974:3041.5769:above|000510.XSHG:2025-12-05:5513.7530:5439.9205:above
2025-12-09,False,False,0,4,None,0,000300.XSHG:2025-12-08:4621.7545:4546.4821:above|399101.XSHE:2025-12-08:14193.9579:13991.9843:above|399006.XSHE:2025-12-08:3190.2688:3067.6995:above|000510.XSHG:2025-12-08:5561.3663:5462.6256:above
2025-12-10,False,False,0,4,None,0,000300.XSHG:2025-12-09:4598.2232:4557.2640:above|399101.XSHE:2025-12-09:14125.6006:14019.7260:above|399006.XSHE:2025-12-09:3209.6031:3090.5664:above|000510.XSHG:2025-12-09:5530.0336:5476.3379:above
2025-12-11,False,False,0,4,None,0,000300.XSHG:2025-12-10:4591.8273:4564.6841:above|399101.XSHE:2025-12-10:14169.6920:14048.1331:above|399006.XSHE:2025-12-10:3209.0042:3106.9974:above|000510.XSHG:2025-12-10:5532.5903:5487.3448:above
2025-12-12,False,True,3,1,2025-12-12,0,000300.XSHG:2025-12-11:4552.1848:4568.3623:below|399101.XSHE:2025-12-11:13968.1787:14059.6471:below|399006.XSHE:2025-12-11:3163.6746:3120.2353:above|000510.XSHG:2025-12-11:5486.3075:5494.3829:below
2025-12-15,True,False,1,3,None,2,000300.XSHG:2025-12-12:4580.9500:4573.7912:above|399101.XSHE:2025-12-12:14048.6881:14064.9661:below|399006.XSHE:2025-12-12:3194.3586:3134.4124:above|000510.XSHG:2025-12-12:5530.3907:5503.3277:above
2025-12-16,False,True,4,0,2025-12-16,0,000300.XSHG:2025-12-15:4552.0596:4571.3486:below|399101.XSHE:2025-12-15:13951.7559:14045.1628:below|399006.XSHE:2025-12-15:3137.8013:3138.9427:below|000510.XSHG:2025-12-15:5490.1205:5501.8121:below
2025-12-17,True,True,4,0,2025-12-17,2,000300.XSHG:2025-12-16:4497.5545:4565.6706:below|399101.XSHE:2025-12-16:13762.5467:14016.5809:below|399006.XSHE:2025-12-16:3071.7619:3139.0041:below|000510.XSHG:2025-12-16:5414.9348:5496.1870:below
2025-12-18,True,False,1,3,None,2,000300.XSHG:2025-12-17:4579.8750:4570.5532:above|399101.XSHE:2025-12-17:13985.0276:14020.5212:below|399006.XSHE:2025-12-17:3175.9081:3152.9162:above|000510.XSHG:2025-12-17:5520.7799:5504.2027:above
2025-12-19,False,True,4,0,2025-12-19,0,000300.XSHG:2025-12-18:4552.7926:4571.1758:below|399101.XSHE:2025-12-18:13909.5386:14017.7679:below|399006.XSHE:2025-12-18:3107.0646:3156.8743:below|000510.XSHG:2025-12-18:5486.2618:5506.6538:below
2025-12-22,True,True,2,2,2025-12-19,2,000300.XSHG:2025-12-19:4568.1781:4569.5400:below|399101.XSHE:2025-12-19:14068.1991:14018.3185:above|399006.XSHE:2025-12-19:3122.2380:3158.1683:below|000510.XSHG:2025-12-19:5516.1706:5506.8956:above
2025-12-23,True,False,0,4,None,3,000300.XSHG:2025-12-22:4611.6235:4568.5269:above|399101.XSHE:2025-12-22:14243.3793:14023.2607:above|399006.XSHE:2025-12-22:3191.9849:3158.3399:above|000510.XSHG:2025-12-22:5580.2783:5508.7868:above
2025-12-24,False,False,0,4,None,0,000300.XSHG:2025-12-23:4620.7341:4570.7780:above|399101.XSHE:2025-12-23:14250.3810:14035.7387:above|399006.XSHE:2025-12-23:3205.0108:3157.8807:above|000510.XSHG:2025-12-23:5592.4337:5515.0268:above
2025-12-25,False,False,0,4,None,0,000300.XSHG:2025-12-24:4634.0586:4575.0011:above|399101.XSHE:2025-12-24:14415.3578:14060.3053:above|399006.XSHE:2025-12-24:3229.5772:3159.9380:above|000510.XSHG:2025-12-24:5622.5153:5524.0193:above
2025-12-26,False,False,0,4,None,0,000300.XSHG:2025-12-25:4642.5357:4584.0362:above|399101.XSHE:2025-12-25:14517.2540:14115.2128:above|399006.XSHE:2025-12-25:3239.3430:3167.5048:above|000510.XSHG:2025-12-25:5636.7388:5539.0624:above
2025-12-29,False,False,0,4,None,0,000300.XSHG:2025-12-26:4657.2400:4591.6652:above|399101.XSHE:2025-12-26:14573.3393:14167.6779:above|399006.XSHE:2025-12-26:3243.8757:3172.4565:above|000510.XSHG:2025-12-26:5667.8201:5552.8054:above
2025-12-30,False,False,0,4,None,0,000300.XSHG:2025-12-29:4639.3721:4600.3964:above|399101.XSHE:2025-12-29:14549.3787:14227.4402:above|399006.XSHE:2025-12-29:3222.6108:3180.9375:above|000510.XSHG:2025-12-29:5640.7597:5567.8693:above
2025-12-31,False,False,0,4,None,0,000300.XSHG:2025-12-30:4651.2818:4615.7692:above|399101.XSHE:2025-12-30:14589.7576:14310.1613:above|399006.XSHE:2025-12-30:3242.9046:3198.0518:above|000510.XSHG:2025-12-30:5658.6870:5592.2445:above
