date,log_date,time,target,target_raw,top10_raw,top1
2025-01-23,2025-01-23,13:10:00,513310,513310.SH,"513310.SH:1.2820,501018.SH:1.2621,159985.SZ:1.2096,517520.SH:0.8264,518880.SH:0.6471,560860.SH:0.3955,512400.SH:0.2499,161226.SZ:0.1640",513310
2025-01-24,2025-01-24,13:10:00,159985,159985.SZ,"159985.SZ:1.1895,513310.SH:1.1558,501018.SH:0.9021,517520.SH:0.9011,513520.SH:0.6889,518880.SH:0.6856,560860.SH:0.5133,512400.SH:0.3072,561330.SH:0.2222,161226.SZ:0.1470",159985
2025-01-27,2025-01-27,13:10:00,159985,159985.SZ,"159985.SZ:1.0365,517520.SH:0.8946,513310.SH:0.7469,518880.SH:0.6516,501018.SH:0.6228,560860.SH:0.5466,512400.SH:0.3398,561330.SH:0.2932,511380.SH:0.1187",159985
2025-02-05,2025-02-05,13:10:00,159985,159985.SZ,"159985.SZ:1.5277,518880.SH:0.9216,560860.SH:0.4759,512400.SH:0.4194,513310.SH:0.4191,561330.SH:0.4189,501018.SH:0.3936,511380.SH:0.1504",159985
2025-02-06,2025-02-06,13:10:00,562500,562500.SH,"562500.SH:1.8344,159985.SZ:1.5612,517520.SH:1.5405,513180.SH:1.0716,518880.SH:1.0438,159732.SZ:0.7730,561330.SH:0.6304,512400.SH:0.6017,560860.SH:0.5749,513310.SH:0.4705",562500
2025-02-07,2025-02-07,13:10:00,562500,562500.SH,"562500.SH:3.0979,513180.SH:2.2869,517520.SH:1.8010,159985.SZ:1.6277,159732.SZ:1.4345,513330.SH:1.2308,518880.SH:1.1433,159605.SZ:1.0187,159667.SZ:0.8947,561330.SH:0.8734",562500
2025-02-10,2025-02-10,13:10:00,562500,562500.SH,"562500.SH:4.7000,513180.SH:4.1263,159852.SZ:3.7728,159869.SZ:3.3382,513330.SH:2.6987,515400.SH:2.5808,159605.SZ:2.1444,159732.SZ:2.1194,517520.SH:2.1009,159363.SZ:1.9104",562500
2025-02-11,2025-02-11,13:10:00,159998,159998.SZ,"159998.SZ:4.5983,513330.SH:4.3253,159363.SZ:3.7161,159605.SZ:3.2556,515980.SH:3.0469,159732.SZ:2.9245,512980.SH:2.7141,159819.SZ:2.5709,517520.SH:2.5527,516190.SH:2.5215",159998
2025-02-12,2025-02-12,13:10:00,516190,516190.SH,"516190.SH:4.8805,159851.SZ:4.7794,159605.SZ:4.6563,159819.SZ:4.5248,159732.SZ:4.3426,588220.SH:3.0914,510900.SH:2.5195,159667.SZ:2.4728,517520.SH:2.1518,515050.SH:1.8766",516190
2025-02-13,2025-02-13,13:10:00,510900,510900.SH,"510900.SH:3.7923,588220.SH:3.5321,563300.SH:2.3160,515030.SH:2.2716,159667.SZ:2.2518,159840.SZ:2.2497,159755.SZ:2.2458,517520.SH:2.0819,513090.SH:2.0546,512100.SH:2.0140",510900
2025-02-14,2025-02-14,13:10:00,510900,510900.SH,"510900.SH:4.7509,588220.SH:3.6243,159840.SZ:2.7870,159755.SZ:2.7793,515030.SH:2.6214,563300.SH:2.5164,513120.SH:2.3230,512100.SH:2.3130,513090.SH:2.2265,517520.SH:1.9553",510900
2025-02-17,2025-02-17,13:10:00,159732,159732.SZ,"159732.SZ:4.0018,588220.SH:3.4095,513120.SH:3.2510,159892.SZ:3.1703,563300.SH:2.7617,159755.SZ:2.6760,159840.SZ:2.6587,513090.SH:2.6276,512170.SH:2.5564,515030.SH:2.4072",159732
2025-02-18,2025-02-18,13:10:00,513120,513120.SH,"513120.SH:4.4443,159892.SZ:4.3534,159732.SZ:3.2047,159840.SZ:3.0301,159755.SZ:3.0297,588220.SH:2.9933,512170.SH:2.9170,513090.SH:2.6583,513190.SH:2.6186,513750.SH:2.5949",513120
2025-02-19,2025-02-19,13:10:00,512170,512170.SH,"512170.SH:3.3901,588220.SH:3.2681,159755.SZ:3.2107,159840.SZ:3.1998,159732.SZ:2.9388,515030.SH:2.7427,513750.SH:2.7221,513090.SH:2.6958,513190.SH:2.6197,563300.SH:2.3825",512170
2025-02-20,2025-02-20,13:10:00,512170,512170.SH,"512170.SH:4.5902,588220.SH:3.3961,159732.SZ:3.1650,159840.SZ:3.0939,159755.SZ:3.0789,563300.SH:2.7134,515030.SH:2.6538,513190.SH:2.4852,159667.SZ:2.4151,513750.SH:2.4133",512170
2025-02-21,2025-02-21,13:10:00,588220,588220.SH,"588220.SH:4.2260,159755.SZ:3.6588,159840.SZ:3.6173,159732.SZ:3.4904,159667.SZ:3.1055,515030.SH:3.1041,563300.SH:3.0700,561980.SH:2.9263,513750.SH:2.7060,512480.SH:2.6447",588220
2025-02-24,2025-02-24,13:10:00,588220,588220.SH,"588220.SH:4.3021,159755.SZ:3.4928,159840.SZ:3.4388,561980.SH:3.3110,159667.SZ:3.1700,159732.SZ:3.0987,512480.SH:3.0108,515030.SH:2.9895,563300.SH:2.8470,159995.SZ:2.6744",588220
2025-02-25,2025-02-25,13:10:00,588220,588220.SH,"588220.SH:4.5496,512170.SH:4.2712,561980.SH:3.6846,159667.SZ:3.4975,159755.SZ:3.3810,159840.SZ:3.3786,512480.SH:3.3430,159995.SZ:3.0733,515030.SH:2.9503,159732.SZ:2.9228",588220
2025-02-26,2025-02-26,13:10:00,159667,159667.SZ,"159667.SZ:4.7493,561980.SH:4.2889,512170.SH:3.9944,512480.SH:3.8785,588200.SH:3.7947,159995.SZ:3.6961,159840.SZ:3.6322,159755.SZ:3.5593,588080.SH:3.4970,515030.SH:3.3918",159667
2025-02-27,2025-02-27,13:10:00,588220,588220.SH,"588220.SH:4.8395,159851.SZ:4.5670,588200.SH:4.4634,159667.SZ:4.3027,561980.SH:4.1785,159363.SZ:3.9504,588080.SH:3.8513,512480.SH:3.8158,159995.SZ:3.7307,159840.SZ:3.5374",588220
2025-02-28,2025-02-28,13:10:00,159840,159840.SZ,"159840.SZ:2.8831,159755.SZ:2.8084,512170.SH:2.4277,159566.SZ:1.4116,515210.SH:1.3195,513190.SH:1.2826,515120.SH:1.0661,159992.SZ:1.0275,159883.SZ:0.9378,510500.SH:0.7843",159840
2025-03-03,2025-03-03,13:10:00,159985,159985.SZ,"159985.SZ:0.3257,159980.SZ:0.0342",159985
2025-03-04,2025-03-04,13:10:00,511880,511880.SH,,
2025-03-05,2025-03-05,13:10:00,518880,518880.SH,"518880.SH:0.0875,159980.SZ:0.0194,161226.SZ:0.0000",518880
2025-03-06,2025-03-06,13:10:00,159980,159980.SZ,"159980.SZ:0.0487,518880.SH:0.0462,513030.SH:0.0007,161226.SZ:0.0001",159980
2025-03-07,2025-03-07,13:10:00,513180,513180.SH,"513180.SH:4.5591,159605.SZ:4.4625,159323.SZ:4.0702,513120.SH:3.7126,513330.SH:3.4141,510900.SH:2.9679,588200.SH:2.7743,588790.SH:2.3475,588220.SH:2.2329,562500.SH:2.0016",513180
2025-03-10,2025-03-10,13:10:00,159892,159892.SZ,"159892.SZ:3.1659,513180.SH:2.7935,159605.SZ:2.7525,159323.SZ:2.7421,513330.SH:2.1623,588200.SH:2.1483,513120.SH:1.9361,510900.SH:1.9355,159667.SZ:1.9108,588220.SH:1.7375",159892
2025-03-11,2025-03-11,13:10:00,159323,159323.SZ,"159323.SZ:2.5326,159892.SZ:2.3340,513180.SH:2.1943,159605.SZ:1.7861,588200.SH:1.7179,159667.SZ:1.5977,513330.SH:1.5752,588220.SH:1.4434,510900.SH:1.4261,513120.SH:1.3345",159323
2025-03-12,2025-03-12,13:10:00,159323,159323.SZ,"159323.SZ:2.6722,513180.SH:1.7239,159892.SZ:1.6881,159667.SZ:1.5064,588200.SH:1.4830,512670.SH:1.4532,159605.SZ:1.2901,513330.SH:1.2763,588220.SH:1.2509,515210.SH:1.1892",159323
2025-03-13,2025-03-13,13:10:00,159323,159323.SZ,"159323.SZ:2.0604,512670.SH:1.6702,512690.SH:1.1775,159638.SZ:0.9730,159892.SZ:0.9496,562800.SH:0.8443,513180.SH:0.8272,588200.SH:0.6837,512710.SH:0.6514,515170.SH:0.6409",159323
2025-03-14,2025-03-14,13:10:00,159323,159323.SZ,"159323.SZ:2.4062,512670.SH:2.1008,515210.SH:1.2431,562800.SH:1.1631,159892.SZ:1.1597,159638.SZ:1.1313,512710.SH:0.9616,513180.SH:0.8283,512660.SH:0.8060,510900.SH:0.7673",159323
2025-03-17,2025-03-17,13:10:00,159323,159323.SZ,"159323.SZ:2.3654,512670.SH:2.3467,512690.SH:2.0092,515210.SH:1.2622,512710.SH:1.2406,562800.SH:1.2267,159638.SZ:1.1880,159892.SZ:1.0500,512660.SH:0.9659,513750.SH:0.9558",159323
2025-03-18,2025-03-18,13:10:00,159323,159323.SZ,"159323.SZ:2.6299,512670.SH:2.3036,512690.SH:1.9458,562800.SH:1.2956,512710.SH:1.2880,515170.SH:1.2729,159892.SZ:1.1681,515210.SH:1.1014,513970.SH:1.0934,159638.SZ:1.0630",159323
2025-03-19,2025-03-19,13:10:00,159323,159323.SZ,"159323.SZ:2.6254,512670.SH:2.0826,512690.SH:1.9313,517520.SH:1.7287,515170.SH:1.3350,513750.SH:1.2772,513970.SH:1.2729,159892.SZ:1.2536,512400.SH:1.2511,512710.SH:1.2234",159323
2025-03-20,2025-03-20,13:10:00,517520,517520.SH,"517520.SH:2.5312,159323.SZ:2.4546,512670.SH:2.1709,561330.SH:1.7066,512690.SH:1.6733,512400.SH:1.5078,512710.SH:1.4656,159892.SZ:1.3551,515170.SH:1.2259,513970.SH:1.1140",517520
2025-03-21,2025-03-21,13:10:00,512670,512670.SH,"512670.SH:1.5881,512400.SH:1.2640,512690.SH:1.2520,512710.SH:1.1797,515210.SH:0.9319,515170.SH:0.9224,560860.SH:0.8090,513970.SH:0.7511,513750.SH:0.7157,159928.SZ:0.7033",512670
2025-03-24,2025-03-24,13:10:00,513030,513030.SH,"513030.SH:0.6453,159980.SZ:0.5818,518880.SH:0.3443",513030
2025-03-25,2025-03-25,13:10:00,518880,518880.SH,518880.SH:0.4063,518880
2025-03-26,2025-03-26,13:10:00,513030,513030.SH,"513030.SH:0.9391,159980.SZ:0.6115,518880.SH:0.5033,161226.SZ:0.4037",513030
2025-03-27,2025-03-27,13:10:00,159980,159980.SZ,"159980.SZ:0.6535,518880.SH:0.6415,161226.SZ:0.5309,520830.SH:0.0000",159980
2025-03-28,2025-03-28,13:10:00,161226,161226.SZ,"161226.SZ:0.7706,159518.SZ:0.0000",161226
2025-03-31,2025-03-31,13:10:00,520830,520830.SH,520830.SH:0.0079,520830
2025-04-01,2025-04-01,13:10:00,520830,520830.SH,520830.SH:0.0806,520830
2025-04-02,2025-04-02,13:10:00,518880,518880.SH,"518880.SH:1.4938,161226.SZ:0.7725,159518.SZ:0.0478,501018.SH:0.0115",518880
2025-04-03,2025-04-03,13:10:00,518880,518880.SH,518880.SH:1.7297,518880
2025-04-07,2025-04-07,13:10:00,511880,511880.SH,,
2025-04-08,2025-04-08,13:10:00,511880,511880.SH,,
2025-04-09,2025-04-09,13:10:00,159985,159985.SZ,159985.SZ:0.0311,159985
2025-04-10,2025-04-10,13:10:00,518880,518880.SH,"518880.SH:1.3260,159985.SZ:0.0304",518880
2025-04-11,2025-04-11,13:10:00,518880,518880.SH,"518880.SH:1.5955,159985.SZ:0.0563",518880
2025-04-14,2025-04-14,13:10:00,518880,518880.SH,"518880.SH:1.7289,159985.SZ:0.1209",518880
2025-04-15,2025-04-15,13:10:00,518880,518880.SH,"518880.SH:1.8176,159985.SZ:0.1535",518880
2025-04-16,2025-04-16,13:10:00,518880,518880.SH,518880.SH:2.1535,518880
2025-04-17,2025-04-17,13:10:00,518880,518880.SH,518880.SH:2.4679,518880
2025-04-18,2025-04-18,13:10:00,518880,518880.SH,"518880.SH:2.6174,159865.SZ:0.3861",518880
2025-04-21,2025-04-21,13:10:00,518880,518880.SH,"518880.SH:3.1156,159865.SZ:0.3328",518880
2025-04-22,2025-04-22,13:10:00,159865,159865.SZ,159865.SZ:0.3766,159865
2025-04-23,2025-04-23,13:10:00,511880,511880.SH,,
2025-04-24,2025-04-24,13:10:00,511880,511880.SH,,
2025-04-25,2025-04-25,13:10:00,518880,518880.SH,518880.SH:2.6683,518880
2025-04-28,2025-04-28,13:10:00,518880,518880.SH,518880.SH:2.0425,518880
2025-04-29,2025-04-29,13:10:00,518880,518880.SH,518880.SH:1.6752,518880
2025-04-30,2025-04-30,13:10:00,518880,518880.SH,518880.SH:1.2615,518880
2025-05-06,2025-05-06,13:10:00,518880,518880.SH,518880.SH:1.1960,518880
2025-05-07,2025-05-07,13:10:00,513030,513030.SH,"513030.SH:1.4391,518880.SH:1.0954,513520.SH:0.6447",513030
2025-05-08,2025-05-08,13:10:00,513030,513030.SH,"513030.SH:2.2753,513520.SH:0.9590,518880.SH:0.8772,512800.SH:0.1987",513030
2025-05-09,2025-05-09,13:10:00,513520,513520.SH,"513520.SH:1.1659,159509.SZ:0.6814,513100.SH:0.6621,518880.SH:0.5683,513630.SH:0.3658,512800.SH:0.3405,159611.SZ:0.1531",513520
2025-05-12,2025-05-12,13:10:00,513030,513030.SH,"513030.SH:4.3847,513520.SH:1.2715,159509.SZ:1.2375,513100.SH:1.2154,159667.SZ:1.1971,513750.SH:0.9929,515880.SH:0.9574,562500.SH:0.9305,563300.SH:0.7785,513500.SH:0.6755",513030
2025-05-13,2025-05-13,13:10:00,513030,513030.SH,"513030.SH:4.3701,159667.SZ:2.4261,515880.SH:2.2974,159363.SZ:2.1256,159509.SZ:2.1254,562500.SH:1.9767,513750.SH:1.9687,513100.SH:1.8896,159605.SZ:1.7084,159949.SZ:1.5844",513030
2025-05-14,2025-05-14,13:10:00,513030,513030.SH,"513030.SH:4.6735,515880.SH:3.8930,159363.SZ:3.7736,159667.SZ:3.6764,159605.SZ:3.4390,562500.SH:2.9998,159949.SZ:2.9359,159323.SZ:2.9311,515050.SH:2.7193,159566.SZ:2.4109",513030
2025-05-15,2025-05-15,13:10:00,513750,513750.SH,"513750.SH:4.4326,159509.SZ:3.6649,159605.SZ:3.6127,515880.SH:3.3694,159667.SZ:3.3000,159323.SZ:3.2135,513030.SH:3.1482,159518.SZ:2.9214,513100.SH:2.8391,159949.SZ:2.6935",513750
2025-05-16,2025-05-16,13:10:00,513750,513750.SH,"513750.SH:3.9226,159509.SZ:3.5477,159518.SZ:3.3709,159667.SZ:3.3662,513350.SH:3.1009,159323.SZ:3.0952,159605.SZ:3.0699,515880.SH:2.8883,513100.SH:2.8375,159949.SZ:2.4064",513750
2025-05-19,2025-05-19,13:10:00,513750,513750.SH,"513750.SH:3.5314,159518.SZ:3.0149,159509.SZ:2.9022,513350.SH:2.7759,159605.SZ:2.6636,159323.SZ:2.6091,513100.SH:2.4659,515880.SH:2.3009,513030.SH:2.2081,159949.SZ:1.9988",513750
2025-05-20,2025-05-20,13:10:00,513750,513750.SH,"513750.SH:3.5266,159509.SZ:3.5038,159518.SZ:3.2173,513100.SH:2.9800,513350.SH:2.9736,159323.SZ:2.8148,159605.SZ:2.7919,159667.SZ:2.3702,515880.SH:2.1597,513030.SH:2.1506",513750
2025-05-21,2025-05-21,13:10:00,159323,159323.SZ,"159323.SZ:3.4922,513750.SH:3.4578,159509.SZ:3.2938,159518.SZ:2.9284,513100.SH:2.8899,513350.SH:2.7490,159605.SZ:2.5764,159949.SZ:2.1264,513500.SH:2.0689,513030.SH:1.9438",159323
2025-05-22,2025-05-22,13:10:00,159509,159509.SZ,"159509.SZ:3.2082,513750.SH:3.1379,513100.SH:2.6965,159529.SZ:2.5020,159840.SZ:2.0378,159755.SZ:2.0124,159949.SZ:1.8973,159605.SZ:1.8747,513500.SH:1.8159,513030.SH:1.6230",159509
2025-05-23,2025-05-23,13:10:00,159509,159509.SZ,"159509.SZ:2.9676,513750.SH:2.7892,159529.SZ:2.4997,513100.SH:2.4441,159755.SZ:2.0859,159840.SZ:2.0635,513500.SH:1.6390,159949.SZ:1.5637,159605.SZ:1.5107,515030.SH:1.5075",159509
2025-05-26,2025-05-26,13:10:00,159529,159529.SZ,"159529.SZ:2.6988,513030.SH:1.2281,513290.SH:0.0009,159502.SZ:0.0000",159529
2025-05-27,2025-05-27,13:10:00,159529,159529.SZ,"159529.SZ:2.7069,513030.SH:1.0786,513520.SH:0.3868,513290.SH:0.0008",159529
2025-05-28,2025-05-28,13:10:00,159529,159529.SZ,"159529.SZ:2.8709,159509.SZ:2.2493,513100.SH:1.7677,513500.SH:1.1351,513030.SH:0.9522,159518.SZ:0.8552,513400.SH:0.5554,513520.SH:0.3502,513290.SH:0.0012",159529
2025-05-29,2025-05-29,13:10:00,159529,159529.SZ,"159529.SZ:2.7990,159509.SZ:2.4384,513100.SH:1.7841,513500.SH:1.0922,513030.SH:0.8516,513400.SH:0.5412,513520.SH:0.3567,513310.SH:0.0273,513290.SH:0.0007",159529
2025-05-30,2025-05-30,13:10:00,159509,159509.SZ,"159509.SZ:1.7991,513100.SH:1.2164,513520.SH:0.3258,513290.SH:0.0007",159509
2025-06-03,2025-06-03,13:10:00,159509,159509.SZ,"159509.SZ:1.5918,513100.SH:1.0358,513500.SH:0.6248,513520.SH:0.2663,513310.SH:0.0098",159509
2025-06-04,2025-06-04,13:10:00,159509,159509.SZ,"159509.SZ:1.4604,513100.SH:0.9113,513500.SH:0.5822,513030.SH:0.4107,159518.SZ:0.2544,513400.SH:0.2341,513520.SH:0.2012,161226.SZ:0.0808,513310.SH:0.0296,513290.SH:0.0187",159509
2025-06-05,2025-06-05,13:10:00,513120,513120.SH,"513120.SH:4.5626,159892.SZ:2.5007,515120.SH:2.0980,159992.SZ:2.0644,159509.SZ:1.3158,159529.SZ:0.9793,512010.SH:0.8910,513920.SH:0.8752,513090.SH:0.8748,513100.SH:0.7644",513120
2025-06-06,2025-06-06,13:10:00,159892,159892.SZ,"159892.SZ:3.0470,515120.SH:1.9655,159992.SZ:1.9182,513750.SH:1.6782,159509.SZ:1.1746,513920.SH:0.9254,513090.SH:0.9242,512010.SH:0.7384,517520.SH:0.6441,513100.SH:0.5913",159892
2025-06-09,2025-06-09,13:10:00,515120,515120.SH,"515120.SH:2.5291,159992.SZ:2.5065,513750.SH:1.7559,513090.SH:1.1423,159509.SZ:1.0209,513920.SH:0.8873,512010.SH:0.8313,161226.SZ:0.7009,513190.SH:0.6471,159869.SZ:0.5772",515120
2025-06-10,2025-06-10,13:10:00,515120,515120.SH,"515120.SH:2.8878,159992.SZ:2.8188,513750.SH:1.9074,513090.SH:1.2069,161226.SZ:1.1852,513920.SH:1.0080,159509.SZ:0.9110,512010.SH:0.8325,159502.SZ:0.6703,159869.SZ:0.6639",515120
2025-06-11,2025-06-11,13:10:00,515120,515120.SH,"515120.SH:2.8381,159992.SZ:2.7923,161226.SZ:1.6520,159502.SZ:1.2376,513920.SH:1.1374,159869.SZ:1.0954,513190.SH:0.9448,513290.SH:0.8215,517520.SH:0.7993,159825.SZ:0.7873",515120
2025-06-12,2025-06-12,13:10:00,515120,515120.SH,"515120.SH:3.3537,159992.SZ:3.3249,513090.SH:1.9706,161226.SZ:1.8386,159869.SZ:1.7207,517520.SH:1.2899,513920.SH:1.2269,159502.SZ:1.2185,159825.SZ:0.9190,512010.SH:0.8403",515120
2025-06-13,2025-06-13,13:10:00,515120,515120.SH,"515120.SH:2.9144,159992.SZ:2.8363,513750.SH:2.1910,159869.SZ:1.8747,161226.SZ:1.8462,513090.SH:1.8401,513920.SH:1.3921,513190.SH:1.0778,159825.SZ:0.9539,515880.SH:0.7599",515120
2025-06-16,2025-06-16,13:10:00,159992,159992.SZ,"159992.SZ:2.5518,515120.SH:2.5401,513750.SH:2.3375,513090.SH:2.2259,161226.SZ:1.8263,517520.SH:1.8062,513920.SH:1.4602,513190.SH:1.2106,515880.SH:1.1686,159502.SZ:1.1312",159992
2025-06-17,2025-06-17,13:10:00,159869,159869.SZ,"159869.SZ:2.8372,513090.SH:2.7775,513750.SH:2.4211,161226.SZ:1.9616,517520.SH:1.6649,515120.SH:1.5912,159992.SZ:1.5585,513920.SH:1.4919,515880.SH:1.4801,501018.SH:1.4732",159869
2025-06-18,2025-06-18,13:10:00,159869,159869.SZ,"159869.SZ:2.7868,501018.SH:2.5574,161226.SZ:2.4196,513090.SH:2.3641,515880.SH:2.0513,513750.SH:1.9270,517520.SH:1.6315,513920.SH:1.4372,159583.SZ:1.3596,159851.SZ:1.2519",159869
2025-06-19,2025-06-19,13:10:00,159892,159892.SZ,"159892.SZ:4.1842,159869.SZ:2.6195,515880.SH:2.4826,161226.SZ:2.0402,159583.SZ:1.7064,515050.SH:1.3906,159363.SZ:1.3858,159518.SZ:1.2620,513350.SH:1.2582,513750.SH:1.1967",159892
2025-06-20,2025-06-20,13:10:00,159518,159518.SZ,"159518.SZ:1.5552,513310.SH:0.9158,159985.SZ:0.6109",159518
2025-06-23,2025-06-23,13:10:00,159518,159518.SZ,"159518.SZ:2.1765,513310.SH:0.8490",159518
2025-06-24,2025-06-24,13:10:00,513310,513310.SH,"513310.SH:1.2196,513500.SH:0.1369,159509.SZ:0.1017,513520.SH:0.0875,513100.SH:0.0440",513310
2025-06-25,2025-06-25,13:10:00,513120,513120.SH,"513120.SH:3.3321,515880.SH:2.4024,159892.SZ:1.9853,159583.SZ:1.9148,515050.SH:1.8570,513310.SH:1.5564,159869.SZ:1.3368,512800.SH:1.2379,513920.SH:1.1633,513630.SH:0.8200",513120
2025-06-26,2025-06-26,13:10:00,513750,513750.SH,"513750.SH:2.6311,513190.SH:2.4624,159363.SZ:2.0908,513310.SH:1.8311,512800.SH:1.4805,159869.SZ:1.4343,159892.SZ:1.3723,513920.SH:1.0756,512070.SH:0.9346,513630.SH:0.8795",513750
2025-06-27,2025-06-27,13:10:00,513090,513090.SH,"513090.SH:4.0364,515880.SH:3.3030,159363.SZ:2.5153,513750.SH:2.4541,513190.SH:2.2541,513310.SH:1.8360,501018.SH:1.5755,159869.SZ:1.1246,512070.SH:1.0725,512880.SH:1.0166",513090
2025-06-30,2025-06-30,13:10:00,513090,513090.SH,"513090.SH:4.3164,515880.SH:3.7232,159583.SZ:3.6193,515050.SH:3.0212,159363.SZ:2.8979,513750.SH:2.2700,513310.SH:1.9406,513190.SH:1.9368,159227.SZ:1.2212,512800.SH:1.0775",513090
2025-07-01,2025-07-01,13:10:00,513090,513090.SH,"513090.SH:4.2440,515880.SH:3.8209,159583.SZ:3.7967,515050.SH:3.1899,159363.SZ:2.9141,513750.SH:2.2554,513190.SH:2.0275,159869.SZ:1.8619,513310.SH:1.7835,159227.SZ:1.5036",513090
2025-07-02,2025-07-02,13:10:00,159851,159851.SZ,"159851.SZ:4.0919,513090.SH:3.9352,159583.SZ:3.1063,515880.SH:3.0296,515050.SH:2.5564,159363.SZ:2.2933,513750.SH:2.0317,513190.SH:1.8439,159869.SZ:1.7759,159227.SZ:1.6056",159851
2025-07-03,2025-07-03,13:10:00,513090,513090.SH,"513090.SH:3.8034,515880.SH:3.1990,159851.SZ:3.1937,159583.SZ:3.1575,515050.SH:2.8504,159363.SZ:2.1281,513750.SH:1.7170,159227.SZ:1.5440,159869.SZ:1.5221,513190.SH:1.3705",513090
2025-07-04,2025-07-04,13:10:00,515880,515880.SH,"515880.SH:2.9967,515050.SH:2.9718,159583.SZ:2.8697,159363.SZ:2.0123,159869.SZ:1.8910,159227.SZ:1.6342,513750.SH:1.5007,512800.SH:1.3597,159949.SZ:1.3331,560860.SH:1.2554",515880
2025-07-07,2025-07-07,13:10:00,513090,513090.SH,"513090.SH:4.1782,159851.SZ:3.5117,515050.SH:2.3613,515880.SH:2.2259,159583.SZ:2.0506,159227.SZ:1.6845,159869.SZ:1.6386,512800.SH:1.3899,159363.SZ:1.3709,512710.SH:1.2394",513090
2025-07-08,2025-07-08,13:10:00,159851,159851.SZ,"159851.SZ:3.8485,515050.SH:2.8118,159583.SZ:2.2963,159869.SZ:2.0425,159227.SZ:1.7081,159363.SZ:1.5494,512800.SH:1.4203,159949.SZ:1.3018,512670.SH:1.2999,159509.SZ:1.2759",159851
2025-07-09,2025-07-09,13:10:00,159851,159851.SZ,"159851.SZ:3.9492,515050.SH:2.9754,515880.SH:2.8420,159583.SZ:2.3642,159869.SZ:2.1756,515790.SH:1.6783,159227.SZ:1.6779,159363.SZ:1.6605,512800.SH:1.5305,159949.SZ:1.4695",159851
2025-07-10,2025-07-10,13:10:00,159851,159851.SZ,"159851.SZ:3.9456,515050.SH:2.9696,515880.SH:2.7656,515790.SH:2.3469,159869.SZ:2.2729,159583.SZ:2.1495,512800.SH:1.6944,159363.SZ:1.6233,159949.SZ:1.5872,159509.SZ:1.5681",159851
2025-07-11,2025-07-11,13:10:00,159851,159851.SZ,"159851.SZ:4.6254,515050.SH:2.8944,515790.SH:2.7477,515880.SH:2.6832,159869.SZ:2.1618,159583.SZ:2.1174,159949.SZ:1.8103,159509.SZ:1.7154,159363.SZ:1.7002,159566.SZ:1.3757",159851
2025-07-14,2025-07-14,13:10:00,159851,159851.SZ,"159851.SZ:3.4479,515790.SH:3.0935,515050.SH:2.9518,515880.SH:2.6615,515210.SH:2.0911,159583.SZ:2.0758,159509.SZ:1.7750,159363.SZ:1.7610,159949.SZ:1.7509,159566.SZ:1.4786",159851
2025-07-15,2025-07-15,13:10:00,515050,515050.SH,"515050.SH:3.9389,515790.SH:3.0045,159851.SZ:2.8220,515210.SH:2.1418,159949.SZ:2.0077,159915.SZ:1.4975,159967.SZ:1.3635,562800.SH:1.2922,159869.SZ:1.2598,513750.SH:1.1899",515050
2025-07-16,2025-07-16,13:10:00,515050,515050.SH,"515050.SH:4.3679,515790.SH:3.1108,159851.SZ:2.4089,159509.SZ:2.1862,159949.SZ:2.1585,515210.SH:2.0206,159915.SZ:1.6520,516510.SH:1.5903,562800.SH:1.4165,159967.SZ:1.4057",515050
2025-07-17,2025-07-17,13:10:00,159363,159363.SZ,"159363.SZ:4.5625,159583.SZ:4.5495,515790.SH:3.2003,513120.SH:3.1018,159509.SZ:2.4883,159949.SZ:2.4651,515210.SH:2.3232,159851.SZ:2.1888,159892.SZ:2.1764,516510.SH:2.1130",159363
2025-07-18,2025-07-18,13:10:00,159892,159892.SZ,"159892.SZ:3.5695,515790.SH:2.8896,515210.SH:2.6749,159949.SZ:2.6114,516510.SH:2.5207,562800.SH:2.2870,515980.SH:2.1223,159915.SZ:2.0192,515120.SH:1.7579,159992.SZ:1.7071",159892
2025-07-21,2025-07-21,13:10:00,159892,159892.SZ,"159892.SZ:4.9671,562800.SH:3.1629,515790.SH:2.9894,159949.SZ:2.7776,516510.SH:2.7135,159509.SZ:2.7124,515120.SH:2.3093,515980.SH:2.2734,159992.SZ:2.2581,159915.SZ:2.1958",159892
2025-07-22,2025-07-22,13:10:00,562800,562800.SH,"562800.SH:4.1473,515790.SH:3.4283,159949.SZ:3.0739,515120.SH:2.8341,159992.SZ:2.7560,159509.SZ:2.7534,516510.SH:2.7134,159915.SZ:2.4561,515980.SH:2.3878,159819.SZ:1.7387",562800
2025-07-23,2025-07-23,13:10:00,562800,562800.SH,"562800.SH:4.9807,560860.SH:3.7392,515790.SH:3.3023,159949.SZ:3.1704,515120.SH:2.8758,516510.SH:2.8709,159992.SZ:2.8107,159509.SZ:2.7014,159915.SZ:2.5670,515980.SH:2.4660",562800
2025-07-24,2025-07-24,13:10:00,560860,560860.SH,"560860.SH:4.6456,515120.SH:3.2236,515790.SH:3.2233,159992.SZ:3.1723,159949.SZ:3.1387,561330.SH:2.8519,516510.SH:2.7343,159509.SZ:2.6354,159915.SZ:2.6167,512400.SH:2.4864",560860
