date,value_ths,weak_ths,pool_ths,target_ths,pending_ths,position_ths,positions_raw_ths,value_jq,weak_jq,pool_jq,target_jq,pending_jq,position_jq,positions_raw_jq,_merge,weak_match,target_match,position_match,value_diff,value_diff_pct
2021-03-17,1795275.89,True,9.0,501018,,501018,501018.SH:2379400:1789308.80,1958786.53,True,0,501018,,501018,501018.XSHG:2597500:1953320.00,both,True,True,True,-163510.64000000013,-0.0834754770342433
2021-03-18,1779591.72,True,9.0,513030,,513030,513030.SH:1489600:1775603.20,1941854.18,True,0,513030,,513030,513030.XSHG:1625500:1937596.00,both,True,True,True,-162262.45999999996,-0.08356057919858842
2021-03-19,1775561.96,False,57.0,515210,,513030,513030.SH:21200:25143.20|515210.SH:1175500:1750319.50,1937944.42,False,0,515210,,515210,515210.XSHG:1296800:1930935.20,both,True,True,False,-162382.45999999996,-0.08379108209924822
2021-03-22,1781203.88,True,9.0,159980,,159980,159980.SZ:1396000:1777108.00,1947240.73,True,0,159980,,159980,159980.XSHE:1526400:1943107.20,both,True,True,True,-166036.8500000001,-0.08526775731524479
2021-03-23,1775089.99,True,9.0,511880,,511880,511880.SH:17500:1761112.50,1940652.2,True,0,511880,,511880,511880.XSHG:19200:1932192.00,both,True,True,True,-165562.20999999996,-0.08531266447434525
2021-03-24,1775194.99,True,9.0,511880,,511880,511880.SH:17500:1761217.50,1940767.4,True,0,511880,,511880,511880.XSHG:19200:1932307.20,both,True,True,True,-165572.40999999992,-0.0853128561413387
2021-03-25,1775229.99,True,9.0,511880,,511880,511880.SH:17500:1761252.50,1940805.8,True,0,511880,,511880,511880.XSHG:19200:1932345.60,both,True,True,True,-165575.81000000006,-0.08531292002528025
2021-03-26,1777308.89,True,9.0,513030,,513030,513030.SH:1237100:1459778.00,1943706.34,True,0,513030,,513030,513030.XSHG:1643700:1939566.00,both,True,True,True,-166397.4500000002,-0.08560832805638746
2021-03-29,1783494.39,False,58.0,513030,,513030,513030.SH:1237100:1465963.50,1951924.84,False,0,513030,,513030,513030.XSHG:1643700:1947784.50,both,True,True,True,-168430.4500000002,-0.08628941368459668
2021-03-30,1792154.09,False,58.0,513030,,513030,513030.SH:1237100:1474623.20,1963430.74,False,0,513030,,513030,513030.XSHG:1643700:1959290.40,both,True,True,True,-171276.6499999999,-0.08723335461275293
2021-03-31,1804525.09,False,58.0,513030,,513030,513030.SH:1237100:1486994.20,1979867.74,False,0,513030,,513030,513030.XSHG:1643700:1975727.40,both,True,True,True,-175342.6499999999,-0.08856280975617084
2021-04-01,1811947.69,False,58.0,513030,,513030,513030.SH:1237100:1494416.80,1989729.94,False,0,513030,,513030,513030.XSHG:1643700:1985589.60,both,True,True,True,-177782.25,-0.0893499396204492
2021-04-02,1820607.39,False,58.0,513030,,513030,513030.SH:1237100:1503076.50,2001235.84,False,0,513030,,513030,513030.XSHG:1643700:1997095.50,both,True,True,True,-180628.4500000002,-0.09025845249703313
2021-04-06,1840248.77,False,58.0,513500,,513500,513500.SH:725300:1835009.00,2028321.68,False,0,513500,,513500,513500.XSHG:799600:2022988.00,both,True,True,True,-188072.90999999992,-0.09272341357609505
2021-04-07,1837347.57,False,58.0,513500,,513500,513500.SH:725300:1832107.80,2025123.28,False,0,513500,,513500,513500.XSHG:799600:2019789.60,both,True,True,True,-187775.70999999996,-0.0927231007882147
2021-04-08,1837974.17,False,58.0,513090,,513090,513090.SH:1446300:1833908.40,2025539.87,False,0,513090,,513090,513090.XSHG:1593600:2020684.80,both,True,True,True,-187565.7000000002,-0.09260034955520287
2021-04-09,1823511.17,False,58.0,513090,,513090,513090.SH:1446300:1819445.40,2009603.87,False,0,513090,,513090,513090.XSHG:1593600:2004748.80,both,True,True,True,-186092.7000000002,-0.09260168273859871
2021-04-12,1814719.06,True,9.0,513100,,513100,513100.SH:390500:1809967.50,1998607.79,True,0,513100,,513100,513100.XSHG:430200:1993977.00,both,True,True,True,-183888.72999999998,-0.09200841251599444
2021-04-13,1810814.06,True,9.0,513100,,513100,513100.SH:390500:1806062.50,1994305.79,True,0,513100,,513100,513100.XSHG:430200:1989675.00,both,True,True,True,-183491.72999999998,-0.09200782092700036
2021-04-14,1834244.06,True,9.0,513100,,513100,513100.SH:390500:1829492.50,2020117.79,True,0,513100,,513100,513100.XSHG:430200:2015487.00,both,True,True,True,-185873.72999999998,-0.0920113326659036
2021-04-15,1815890.56,True,9.0,513100,,513100,513100.SH:390500:1811139.00,1999898.39,True,0,513100,,513100,513100.XSHG:430200:1995267.60,both,True,True,True,-184007.82999999984,-0.09200858949638929
2021-04-16,1832682.06,True,9.0,513100,,513100,513100.SH:390500:1827930.50,2018396.99,True,0,513100,,513100,513100.XSHG:430200:2013766.20,both,True,True,True,-185714.92999999993,-0.09201110134433957
2021-04-19,1836196.56,True,9.0,513100,,513100,513100.SH:390500:1831445.00,2022268.79,True,0,513100,,513100,513100.XSHG:430200:2017638.00,both,True,True,True,-186072.22999999998,-0.0920116212642534
2021-04-20,1802107.37,False,60.0,512480,,512480,512480.SH:1887700:1797090.40,1951224.43,False,0,512690,,512690,512690.XSHG:764300:1945907.80,both,True,False,False,-149117.05999999982,-0.07642230063714395
2021-04-21,1799916.92,False,60.0,512690,,512690,512690.SH:688500:1795608.00,1998611.03,False,0,512690,,512690,512690.XSHG:764300:1993294.40,both,True,True,True,-198694.1100000001,-0.0994160979888118
2021-04-22,1799228.42,False,60.0,512690,,512690,512690.SH:688500:1794919.50,1997846.73,False,0,512690,,512690,512690.XSHG:764300:1992530.10,both,True,True,True,-198618.31000000006,-0.09941618994966649
2021-04-23,1818506.42,False,60.0,512690,,512690,512690.SH:688500:1814197.50,2019247.13,False,0,512690,,512690,512690.XSHG:764300:2013930.50,both,True,True,True,-200740.70999999996,-0.09941364136048071
2021-04-26,1782704.42,False,60.0,512690,,512690,512690.SH:688500:1778395.50,1979503.53,False,0,512690,,512690,512690.XSHG:764300:1974186.90,both,True,True,True,-196799.1100000001,-0.0994184183142124
2021-04-27,1815063.92,False,60.0,512690,,512690,512690.SH:688500:1810755.00,2015425.63,False,0,512690,,512690,512690.XSHG:764300:2010109.00,both,True,True,True,-200361.70999999996,-0.09941409249618403
2021-04-28,1845425.28,False,60.0,159967,,159967,159967.SZ:2620500:1839591.00,2049339.82,False,0,159967,,159967,159967.XSHE:2910000:2042820.00,both,True,True,True,-203914.54000000004,-0.0995025510215285
2021-04-29,1845425.28,False,60.0,159967,,159967,159967.SZ:2620500:1839591.00,2049339.82,False,0,159967,,159967,159967.XSHE:2910000:2042820.00,both,True,True,True,-203914.54000000004,-0.0995025510215285
2021-04-30,1874250.78,False,60.0,159967,,159967,159967.SZ:2620500:1868416.50,2081349.82,False,0,159967,,159967,159967.XSHE:2910000:2074830.00,both,True,True,True,-207099.04000000004,-0.09950227396180812
2021-05-06,1816228.67,False,60.0,159949,,159949,159949.SZ:1396000:1812008.00,2017119.46,False,0,159949,,159949,159949.XSHE:1550700:2012808.60,both,True,True,True,-200890.79000000004,-0.09959290660950743
2021-05-07,1783841.73,True,9.0,159980,,159980,159980.SZ:1267300:1779289.20,1980352.6,True,0,159980,,159980,159980.XSHE:1406600:1974866.40,both,True,True,True,-196510.8700000001,-0.09923024313952986
2021-05-10,1838335.63,True,9.0,159980,,159980,159980.SZ:1267300:1833783.10,2040836.4,True,0,159980,,159980,159980.XSHE:1406600:2035350.20,both,True,True,True,-202500.77000000002,-0.09922440132878854
2021-05-11,1795247.43,True,9.0,159980,,159980,159980.SZ:1267300:1790694.90,1993012.0,True,0,159980,,159980,159980.XSHE:1406600:1987525.80,both,True,True,True,-197764.57000000007,-0.09922899109488556
2021-05-12,1806653.13,True,9.0,159980,,159980,159980.SZ:1267300:1802100.60,2005671.4,True,0,159980,,159980,159980.XSHE:1406600:2000185.20,both,True,True,True,-199018.27000000002,-0.09922775485555611
2021-05-13,1769901.43,True,9.0,159980,,159980,159980.SZ:1267300:1765348.90,1964880.0,True,0,159980,,159980,159980.XSHE:1406600:1959393.80,both,True,True,True,-194978.57000000007,-0.09923179532592324
2021-05-14,1753861.43,True,9.0,518880,,518880,518880.SH:468000:1749852.00,1947275.35,True,0,518880,,518880,518880.XSHG:519700:1943158.30,both,True,True,True,-193413.92000000016,-0.09932540870504017
2021-05-17,1770571.35,False,61.0,159992,,159992,159992.SZ:1109800:1765691.80,1966001.84,False,0,159992,,159992,159992.XSHE:1232200:1960430.20,both,True,True,True,-195430.49,-0.09940503921400194
2021-05-18,1742826.35,False,61.0,159992,,159992,159992.SZ:1109800:1737946.80,1935196.84,False,0,159992,,159992,159992.XSHE:1232200:1929625.20,both,True,True,True,-192370.49,-0.09940616170084278
2021-05-19,1737632.45,False,60.0,515120,,515120,515120.SH:1498500:1733764.50,1929953.52,False,0,515120,,515120,515120.XSHG:1664100:1925363.70,both,True,True,True,-192321.07000000007,-0.09965062267406319
2021-05-20,1740629.45,False,60.0,515120,,515120,515120.SH:1498500:1736761.50,1933281.72,False,0,515120,,515120,515120.XSHG:1664100:1928691.90,both,True,True,True,-192652.27000000002,-0.09965038618375806
2021-05-21,1709160.95,False,60.0,515120,,515120,515120.SH:1498500:1705293.00,1898335.62,False,0,515120,,515120,515120.XSHG:1664100:1893745.80,both,True,True,True,-189174.67000000016,-0.09965291069026043
2021-05-24,1681936.21,False,60.0,515120,,,,1866531.51,False,0,515120,,,,both,True,True,True,-184595.30000000005,-0.09889749999452195
2021-05-25,1691826.12,False,60.0,512010,,512010,512010.SH:512200:1686674.60,1877258.93,False,0,512010,,512010,512010.XSHG:568400:1871741.20,both,True,True,True,-185432.80999999982,-0.09877849402479595
2021-05-26,1692391.98,False,60.0,512690,,512690,512690.SH:1151100:1687512.60,1874985.33,False,0,512010,,512010,512010.XSHG:568400:1869467.60,both,True,False,False,-182593.3500000001,-0.09738388193149228
2021-05-27,1703902.98,False,61.0,512690,,512690,512690.SH:1151100:1699023.60,1887795.3,False,0,512170,,512170,512170.XSHG:2067400:1881334.00,both,True,False,False,-183892.32000000007,-0.09741115469457948
2021-05-28,1707356.28,False,62.0,512690,,512690,512690.SH:1151100:1702476.90,1843275.05,False,0,159949,,159949,159949.XSHE:1310500:1838631.50,both,True,False,False,-135918.77000000002,-0.07373764973382568
2021-05-31,1711960.68,False,62.0,512690,,512690,512690.SH:1151100:1707081.30,1898459.84,False,0,515030,,515030,515030.XSHG:1001700:1895216.40,both,True,False,False,-186499.16000000015,-0.09823708464646802
2021-06-01,1721470.69,False,62.0,515030,,515030,515030.SH:915800:1717125.00,1881430.94,False,0,515030,,515030,515030.XSHG:1001700:1878187.50,both,True,True,True,-159960.25,-0.08502052698251045
2021-06-02,1708649.49,False,62.0,515030,,515030,515030.SH:915800:1704303.80,1867407.14,False,0,515030,,515030,515030.XSHG:1001700:1864163.70,both,True,True,True,-158757.6499999999,-0.08501501713225747
2021-06-03,1722523.62,False,62.0,512690,,512690,512690.SH:1155100:1719943.90,1880152.1,False,0,512670,,512670,512670.XSHG:1080700:1878256.60,both,True,False,False,-157628.47999999998,-0.08383815330685213
2021-06-04,1755268.66,True,9.0,501018,,501018,501018.SH:2233800:1751299.20,1907589.9,True,0,501018,,501018,501018.XSHG:2428000:1903552.00,both,True,True,True,-152321.24,-0.07985009775948174
2021-06-07,1783977.71,False,61.0,512690,,512690,512690.SH:1144100:1779075.50,1941201.26,False,0,512690,,512690,512690.XSHG:1245100:1936130.50,both,True,True,True,-157223.55000000005,-0.08099291569592328
2021-06-08,1682808.53,True,9.0,501018,,501018,501018.SH:2153500:1679730.00,1830346.96,True,0,501018,,501018,501018.XSHG:2343500:1827930.00,both,True,True,True,-147538.42999999993,-0.08060681019734091
2021-06-09,1721571.53,True,9.0,501018,,501018,501018.SH:2153500:1718493.00,1872529.96,True,0,501018,,501018,501018.XSHG:2343500:1870113.00,both,True,True,True,-150958.42999999993,-0.0806173643277782
2021-06-10,1706497.03,True,9.0,501018,,501018,501018.SH:2153500:1703418.50,1856125.46,True,0,501018,,501018,501018.XSHG:2343500:1853708.50,both,True,True,True,-149628.42999999993,-0.0806133169467973
2021-06-11,1704096.08,False,62.0,159995,,159995,159995.SZ:996000:1328664.00|501018.SH:472200:375399.00,1850194.02,False,0,159995,,159995,159995.XSHE:1385100:1847723.40,both,True,True,True,-146097.93999999994,-0.07896357810085233
2021-06-15,1732047.0,True,9.0,501018,,501018,501018.SH:472200:379648.80,1881675.64,True,0,501018,,501018,501018.XSHG:2334900:1877259.60,both,True,True,True,-149628.6399999999,-0.0795188271661953
2021-06-16,1739130.0,True,9.0,501018,,501018,501018.SH:472200:386731.80,1916699.14,True,0,501018,,501018,501018.XSHG:2334900:1912283.10,both,True,True,True,-177569.1399999999,-0.09264319907818183
2021-06-17,1738185.6,True,9.0,501018,,501018,501018.SH:472200:385787.40,1912029.34,True,0,501018,,501018,501018.XSHG:2334900:1907613.30,both,True,True,True,-173843.74,-0.09092106295816568
2021-06-18,1731102.6,True,9.0,501018,,501018,501018.SH:472200:378704.40,1877005.84,True,0,501018,,501018,501018.XSHG:2334900:1872589.80,both,True,True,True,-145903.24,-0.07773190519215432
2021-06-21,1737241.2,True,9.0,501018,,501018,501018.SH:472200:384843.00,1907359.54,True,0,501018,,501018,501018.XSHG:2334900:1902943.50,both,True,True,True,-170118.34000000008,-0.08919049420540821
2021-06-22,1742907.6,True,9.0,501018,,501018,501018.SH:472200:390509.40,1935378.34,True,0,501018,,501018,501018.XSHG:2334900:1930962.30,both,True,True,True,-192470.74,-0.09944863803735655
2021-06-23,1745268.6,True,9.0,501018,,501018,501018.SH:472200:392870.40,1947052.84,True,0,501018,,501018,501018.XSHG:2334900:1942636.80,both,True,True,True,-201784.24,-0.10363572875608244
2021-06-24,1736394.34,False,63.0,159851,,159851,159851.SZ:1425700:1732225.50,1937121.38,False,0,159851,,159851,159851.XSHE:1590500:1932457.50,both,True,True,True,-200727.0399999998,-0.10362130224384794
2021-06-25,1755977.94,False,63.0,501018,,159851,159851.SZ:273600:333518.40|501018.SH:1707600:1422430.80,1962715.29,False,0,501018,,501018,501018.XSHG:2352900:1959965.70,both,True,True,False,-206737.3500000001,-0.10533231745496827
2021-06-28,1767173.49,False,63.0,588080,,588080,588080.SH:1105400:1765323.80,1974713.72,False,0,588080,,588080,588080.XSHG:1235400:1972933.80,both,True,True,True,-207540.22999999998,-0.10509889504388514
2021-06-29,1764220.73,False,64.0,515790,,515790,515790.SH:1318500:1760197.50,1970376.3,False,0,515790,,515790,515790.XSHG:1472800:1966188.00,both,True,True,True,-206155.57000000007,-0.10462751201382196
2021-06-30,1787953.73,False,64.0,515790,,515790,515790.SH:1318500:1783930.50,1996886.7,False,0,515790,,515790,515790.XSHG:1472800:1992698.40,both,True,True,True,-208932.96999999997,-0.10462935628746486
2021-07-01,1753926.54,False,64.0,515030,,515030,515030.SH:836200:1748494.20,1950251.81,False,0,516160,,516160,516160.XSHG:1767200:1945687.20,both,True,False,False,-196325.27000000002,-0.10066662622402592
2021-07-02,1748073.14,False,64.0,515030,,515030,515030.SH:836200:1742640.80,1936114.21,False,0,516160,,516160,516160.XSHG:1767200:1931549.60,both,True,False,False,-188041.07000000007,-0.0971229223094231
2021-07-05,1770096.38,True,9.0,501018,,501018,501018.SH:2079100:1767235.00,1950917.6,True,0,501018,,501018,501018.XSHG:2292500:1948625.00,both,True,True,True,-180821.2200000002,-0.09268521643353886
2021-07-06,1799203.78,True,9.0,501018,,501018,501018.SH:2079100:1796342.40,1983012.6,True,0,501018,,501018,501018.XSHG:2292500:1980720.00,both,True,True,True,-183808.82000000007,-0.09269170553933952
2021-07-07,1748143.97,True,9.0,513100,,513100,513100.SH:354600:1744277.40,1924691.11,True,0,513100,,513100,513100.XSHG:390500:1920869.50,both,True,True,True,-176547.14000000013,-0.09172751881209662
2021-07-08,1744952.57,True,9.0,513100,,513100,513100.SH:354600:1741086.00,1921176.61,True,0,513100,,513100,513100.XSHG:390500:1917355.00,both,True,True,True,-176224.04000000004,-0.09172714214962259
2021-07-09,1742470.37,True,9.0,513100,,513100,513100.SH:354600:1738603.80,1918443.11,True,0,513100,,513100,513100.XSHG:390500:1914621.50,both,True,True,True,-175972.74,-0.0917268482358072
2021-07-12,1753462.97,True,9.0,513100,,513100,513100.SH:354600:1749596.40,1930548.61,True,0,513100,,513100,513100.XSHG:390500:1926727.00,both,True,True,True,-177085.64000000013,-0.09172814353532394
2021-07-13,1760584.98,False,64.0,159967,,159967,159967.SZ:2081600:1756870.40,1939506.56,False,0,159967,,159967,159967.XSHE:2292100:1934532.40,both,True,True,True,-178921.58000000007,-0.09225108266712956
2021-07-14,1748095.38,False,64.0,159967,,159967,159967.SZ:2081600:1744380.80,1925753.96,False,0,159967,,159967,159967.XSHE:2292100:1920779.80,both,True,True,True,-177658.58000000007,-0.09225403851694537
2021-07-15,1783482.58,False,64.0,159967,,159967,159967.SZ:2081600:1779768.00,1964719.66,False,0,159967,,159967,159967.XSHE:2292100:1959745.50,both,True,True,True,-181237.07999999984,-0.09224577108369743
2021-07-16,1729147.31,False,64.0,159870,,159870,159870.SZ:1611500:1724305.00,1907323.58,False,0,159870,,159870,159870.XSHE:1777600:1902032.00,both,True,True,True,-178176.27000000002,-0.09341690726646394
2021-07-19,1706002.79,True,9.0,159985,,159985,159985.SZ:1280400:1702932.00,1879638.64,True,0,159985,,159985,159985.XSHE:1411200:1876896.00,both,True,True,True,-173635.84999999986,-0.09237725076773261
2021-07-20,1700881.19,True,9.0,159985,,159985,159985.SZ:1280400:1697810.40,1873993.84,True,0,159985,,159985,159985.XSHE:1411200:1871251.20,both,True,True,True,-173112.65000000014,-0.09237631752300751
2021-07-21,1685031.2,True,9.0,511880,,511880,511880.SH:16400:1661484.00,1861293.04,True,0,159985,,159985,159985.XSHE:1411200:1858550.40,both,True,False,False,-176261.84000000008,-0.09469859727192666
2021-07-22,1696413.34,False,64.0,159870,,159870,159870.SZ:1550400:1689936.00,1849451.66,False,0,159870,,159870,159870.XSHE:1690600:1842754.00,both,True,True,True,-153038.31999999983,-0.08274794270643432
2021-07-23,1698523.93,False,64.0,515210,,515210,515210.SH:924100:1691103.00,1849623.83,False,0,515210,,515210,515210.XSHG:1006700:1842261.00,both,True,True,True,-151099.90000000014,-0.0816922325227612
2021-07-26,1651135.52,True,9.0,159980,,159980,159980.SZ:1169700:1646937.60,1798178.9,True,0,159980,,159980,159980.XSHE:1273900:1793651.20,both,True,True,True,-147043.3799999999,-0.08177349873252317
2021-07-27,1658153.72,True,9.0,159980,,159980,159980.SZ:1169700:1653955.80,1805822.3,True,0,159980,,159980,159980.XSHE:1273900:1801294.60,both,True,True,True,-147668.58000000007,-0.08177359422352912
2021-07-28,1654644.62,True,9.0,159980,,159980,159980.SZ:1169700:1650446.70,1802000.6,True,0,159980,,159980,159980.XSHE:1273900:1797472.90,both,True,True,True,-147355.97999999998,-0.08177354657928525
2021-07-29,1661662.82,True,9.0,159980,,159980,159980.SZ:1169700:1657464.90,1809644.0,True,0,159980,,159980,159980.XSHE:1273900:1805116.30,both,True,True,True,-147981.17999999993,-0.0817736416665377
2021-07-30,1668681.02,True,9.0,159980,,159980,159980.SZ:1169700:1664483.10,1817287.4,True,0,159980,,159980,159980.XSHE:1273900:1812759.70,both,True,True,True,-148606.3799999999,-0.08177373595392776
2021-08-02,1666341.62,True,9.0,159980,,159980,159980.SZ:1169700:1662143.70,1814739.6,True,0,159980,,159980,159980.XSHE:1273900:1810211.90,both,True,True,True,-148397.97999999998,-0.0817737046130475
2021-08-03,1653752.22,False,65.0,512670,,512670,512670.SH:799500:1652566.50,1800278.42,False,0,512670,,512670,512670.XSHG:870300:1798910.10,both,True,True,True,-146526.19999999995,-0.081390855087848
2021-08-04,1700123.22,False,65.0,512670,,512670,512670.SH:799500:1698937.50,1850755.82,False,0,512670,,512670,512670.XSHG:870300:1849387.50,both,True,True,True,-150632.6000000001,-0.08138977512441381
2021-08-05,1760233.16,False,65.0,512710,,512710,512710.SH:1808700:1758056.40,1918345.83,False,0,512710,,512710,512710.XSHG:1969400:1914256.80,both,True,True,True,-158112.67000000016,-0.08242135882246016
2021-08-06,1771085.36,False,65.0,512710,,512710,512710.SH:1808700:1768908.60,1930162.23,False,0,512710,,512710,512710.XSHG:1969400:1926073.20,both,True,True,True,-159076.86999999988,-0.08241632103639282
2021-08-09,1761820.36,False,65.0,512660,,512660,512660.SH:1319900:1759426.70,1919979.92,False,0,512660,,512660,512660.XSHG:1438700:1917787.10,both,True,True,True,-158159.55999999982,-0.08237563234515485
2021-08-10,1864625.95,False,65.0,159995,,159995,159995.SZ:1090300:1863322.70,2031766.49,False,0,159995,,159995,159995.XSHE:1188400:2030975.60,both,True,True,True,-167140.54000000004,-0.08226365619407378
2021-08-11,1874438.65,False,65.0,159995,,159995,159995.SZ:1090300:1873135.40,2042462.09,False,0,159995,,159995,159995.XSHE:1188400:2041671.20,both,True,True,True,-168023.44000000018,-0.08226514500447847
2021-08-12,1869060.77,False,65.0,515220,,515220,515220.SH:968800:1863002.40,2037653.04,False,0,515220,,515220,515220.XSHG:1055900:2030495.70,both,True,True,True,-168592.27000000002,-0.0827384577700235
2021-08-13,1887467.97,False,65.0,515220,,515220,515220.SH:968800:1881409.60,2057715.14,False,0,515220,,515220,515220.XSHG:1055900:2050557.80,both,True,True,True,-170247.16999999993,-0.08273602438479406
2021-08-16,1894367.8,True,9.0,513500,,513500,513500.SH:693300:1889242.50,2063181.28,True,0,513500,,513500,513500.XSHG:755200:2057920.00,both,True,True,True,-168813.47999999998,-0.08182193277752112
2021-08-17,1898527.6,True,9.0,513500,,513500,513500.SH:693300:1893402.30,2067712.48,True,0,513500,,513500,513500.XSHG:755200:2062451.20,both,True,True,True,-169184.8799999999,-0.08182224638891762
2021-08-18,1897141.0,True,9.0,513500,,513500,513500.SH:693300:1892015.70,2066202.08,True,0,513500,,513500,513500.XSHG:755200:2060940.80,both,True,True,True,-169061.08000000007,-0.08182214200461944
2021-08-19,1872973.39,True,9.0,511880,,511880,511880.SH:18300:1856901.00,2039998.8,True,0,511880,,511880,511880.XSHG:20000:2029400.00,both,True,True,True,-167025.41000000015,-0.08187524914230349
2021-08-20,1873339.39,True,9.0,511880,,511880,511880.SH:18300:1857267.00,2040398.8,True,0,511880,,511880,511880.XSHG:20000:2029800.00,both,True,True,True,-167059.41000000015,-0.08187586171879739
2021-08-23,1875832.36,True,9.0,513500,,513500,513500.SH:683300:1870875.40,2043384.83,True,0,513500,,513500,513500.XSHG:744200:2037619.60,both,True,True,True,-167552.46999999997,-0.08199751096321879
2021-08-24,1886081.86,True,9.0,513500,,513500,513500.SH:683300:1881124.90,2054547.83,True,0,513500,,513500,513500.XSHG:744200:2048782.60,both,True,True,True,-168465.96999999997,-0.08199661625789455
2021-08-25,1916656.17,False,66.0,515220,,515220,515220.SH:955300:1913465.90,2088133.67,False,0,515220,,515220,515220.XSHG:1040300:2083720.90,both,True,True,True,-171477.5,-0.08211998229021421
2021-08-26,1983527.17,False,67.0,515220,,515220,515220.SH:955300:1980336.90,2160954.67,False,0,515220,,515220,515220.XSHG:1040300:2156541.90,both,True,True,True,-177427.5,-0.08210607212783413
2021-08-27,1989841.65,True,9.0,513500,,513500,513500.SH:721600:1982956.80,2167007.29,True,0,513500,,513500,513500.XSHG:785900:2159653.20,both,True,True,True,-177165.64000000013,-0.0817559040145177
2021-08-30,1997057.65,True,9.0,513500,,513500,513500.SH:721600:1990172.80,2174866.29,True,0,513500,,513500,513500.XSHG:785900:2167512.20,both,True,True,True,-177808.64000000013,-0.08175612487883112
2021-08-31,2043328.1,False,67.0,512400,,512400,512400.SH:1219000:2036949.00,2272629.89,False,0,516150,,516150,516150.XSHG:1330100:2267820.50,both,True,False,False,-229301.79000000004,-0.10089711087976583
2021-09-01,1933378.27,True,9.0,513100,,513100,513100.SH:370600:1927120.00,2175938.72,True,0,513100,,513100,513100.XSHG:417200:2169440.00,both,True,True,True,-242560.4500000002,-0.11147393433947449
2021-09-02,1930784.07,True,9.0,513100,,513100,513100.SH:370600:1924525.80,2173018.32,True,0,513100,,513100,513100.XSHG:417200:2166519.60,both,True,True,True,-242234.24999999977,-0.11147363451588378
2021-09-03,1926707.47,True,9.0,513100,,513100,513100.SH:370600:1920449.20,2168429.12,True,0,513100,,513100,513100.XSHG:417200:2161930.40,both,True,True,True,-241721.65000000014,-0.11147316173285854
2021-09-06,1931525.27,True,9.0,513100,,513100,513100.SH:370600:1925267.00,2173852.72,True,0,513100,,513100,513100.XSHG:417200:2167354.00,both,True,True,True,-242327.4500000002,-0.11147372026196888
2021-09-07,1936714.8,False,67.0,510880,,510880,510880.SH:588300:1929624.00,2180064.43,False,0,510880,,510880,510880.XSHG:662300:2172344.00,both,True,True,True,-243349.63000000012,-0.11162497156104699
2021-09-08,1957893.6,False,67.0,510880,,510880,510880.SH:588300:1950802.80,2203907.23,False,0,510880,,510880,510880.XSHG:662300:2196186.80,both,True,True,True,-246013.6299999999,-0.11162612774767289
2021-09-09,2023276.68,False,67.0,512890,,512890,512890.SH:1156100:2016238.40,2278523.6,False,0,512890,,512890,512890.XSHG:1301600:2269990.40,both,True,True,True,-255246.92000000016,-0.11202294327783138
2021-09-10,2005935.18,False,67.0,512890,,512890,512890.SH:1156100:1998896.90,2277515.52,False,0,516150,,516150,516150.XSHG:1320600:2264829.00,both,True,False,False,-271580.3400000001,-0.11924412264817413
2021-09-13,2061061.88,False,67.0,512400,,512400,512400.SH:449500:770892.50|512890.SH:727600:1290034.80,2319916.6,False,0,512400,,512400,512400.XSHG:1348800:2313192.00,both,True,True,True,-258854.7200000002,-0.1115793214290549
2021-09-14,2019322.67,False,67.0,512400,,512400,512400.SH:449500:743473.00|512890.SH:258000:448404.00,2237639.8,False,0,512400,,512400,512400.XSHG:1348800:2230915.20,both,True,True,True,-218317.1299999999,-0.09756580572083134
2021-09-15,2026949.62,False,67.0,159869,,159869,159869.SZ:2149900:2020906.00,2249809.34,False,0,159869,,159869,159869.XSHE:2387300:2244062.00,both,True,True,True,-222859.71999999974,-0.09905715832791402
2021-09-16,2014327.77,True,9.0,513520,,513520,513520.SH:1163900:1521217.30,2234694.89,True,0,513520,,513520,513520.XSHG:1706100:2229872.70,both,True,True,True,-220367.1200000001,-0.09861172591664184
2021-09-17,2020147.27,True,9.0,513520,,513520,513520.SH:1163900:1527036.80,2243225.39,True,0,513520,,513520,513520.XSHG:1706100:2238403.20,both,True,True,True,-223078.1200000001,-0.09944525458496174
2021-09-22,1998092.56,True,9.0,501018,,501018,501018.SH:2364200:1993020.60,2208497.06,True,0,501018,,501018,501018.XSHG:2613100:2202843.30,both,True,True,True,-210404.5,-0.09527044604714122
2021-09-23,2017006.16,True,9.0,501018,,501018,501018.SH:2364200:2011934.20,2229401.86,True,0,501018,,501018,501018.XSHG:2613100:2223748.10,both,True,True,True,-212395.69999999995,-0.0952702623115242
2021-09-24,2043012.36,True,9.0,501018,,501018,501018.SH:2364200:2037940.40,2258145.96,True,0,501018,,501018,501018.XSHG:2613100:2252492.20,both,True,True,True,-215133.59999999986,-0.09527001522966207
2021-09-27,2076111.16,True,9.0,501018,,501018,501018.SH:2364200:2071039.20,2294729.36,True,0,501018,,501018,501018.XSHG:2613100:2289075.60,both,True,True,True,-218618.19999999995,-0.0952697097142645
2021-09-28,2111574.16,True,9.0,501018,,501018,501018.SH:2364200:2106502.20,2333925.86,True,0,501018,,501018,501018.XSHG:2613100:2328272.10,both,True,True,True,-222351.69999999972,-0.095269393004626
2021-09-29,2059561.76,True,9.0,501018,,501018,501018.SH:2364200:2054489.80,2276437.66,True,0,501018,,501018,501018.XSHG:2613100:2270783.90,both,True,True,True,-216875.90000000014,-0.09526986124452014
