date,value4,target4,weak4,pool4,top10_4,value5,target5,weak5,pool5,top10_5,target_match,value_ratio_5_to_4,ret4,ret5,ret_gap
2023-11-22,2193028.89,512980.SH,False,92,"512980.SH:3.4265,159509.SZ:2.5185,159869.SZ:2.4993,516190.SH:2.3353,516510.SH:1.8851,563300.SH:1.8411,515980.SH:1.7048,515400.SH:1.6729,513030.SH:1.5357,159819.SZ:1.4589",16938592.89,512980.SH,False,92,"512980.SH:3.5569,159509.SZ:2.5314,516190.SH:2.4177,159869.SZ:2.4027,563300.SH:1.7498,516510.SH:1.6770,515980.SH:1.5586,513030.SH:1.5204,515400.SH:1.5003,513100.SH:1.3179",True,7.723834814597449,0.0012453081283625433,0.0012453299174941534,2.1789131610105983e-08
2023-11-23,2155496.71,159509.SZ,True,13,"159509.SZ:2.8957,513030.SH:1.6207,513100.SH:1.4934,513500.SH:0.9429,513520.SH:0.9322",16812584.31,159509.SZ,True,13,"159509.SZ:2.8674,513030.SH:1.6043,513100.SH:1.4758,513520.SH:0.9451,513500.SH:0.9324",True,7.799865447254614,-0.017114311704302332,-0.007439140949800693,0.009675170754501639
2023-11-24,2149267.21,159509.SZ,True,13,"159509.SZ:2.9652,513030.SH:1.6971,513100.SH:1.4732,513500.SH:0.9412",16756206.96,159509.SZ,True,13,"159509.SZ:2.9197,513030.SH:1.7745,513100.SH:1.4732,513500.SH:0.9522",True,7.796241845610254,-0.0028900531237646687,-0.0033532828124742675,-0.0004632296887095988
2023-11-27,2133638.96,513030.SH,True,13,"513030.SH:1.7979,513520.SH:0.9259",16623623.84,513030.SH,True,13,"513030.SH:1.7979,513520.SH:0.9067,513500.SH:0.8940",True,7.791207487137374,-0.007271431829083741,-0.007912478063591633,-0.0006410462345078916
2023-11-28,2122432.93,513030.SH,True,13,"513030.SH:1.6766,513520.SH:0.8509,513500.SH:0.8203,513310.SH:0.2408,161226.SZ:0.0893",16603380.2,513030.SH,True,13,"513030.SH:1.6766,513520.SH:0.8640,513500.SH:0.8257,513310.SH:0.2627,161226.SZ:0.0934",True,7.822805595086577,-0.005252074137228835,-0.0012177633586299974,0.0040343107785988375
2023-11-29,2136361.73,513030.SH,True,13,"513030.SH:1.6423,513520.SH:0.8369,513310.SH:0.2016,161226.SZ:0.1977",16639824.2,513030.SH,True,13,"513030.SH:1.6690,513520.SH:0.8432,513310.SH:0.1780,161226.SZ:0.1682",True,7.788860831166452,0.006562657317986442,0.0021949747317115964,-0.004367682586274846
2023-11-30,2172319.51,513520.SH,True,13,"513520.SH:0.7913,161226.SZ:0.2999,513310.SH:0.1209",16744322.34,159509.SZ,True,13,"159509.SZ:1.9525,513520.SH:0.8554,161226.SZ:0.3158,513310.SH:0.1429",False,7.708038464378567,0.016831316295859544,0.006280002645701055,-0.01055131365015849
2023-12-01,2161198.52,513030.SH,True,13,"513030.SH:1.6220,513520.SH:0.7459,161226.SZ:0.4921,513500.SH:0.4783,513310.SH:0.0551",16613882.43,513030.SH,True,13,"513030.SH:1.6138,513520.SH:0.7517,513500.SH:0.4951,161226.SZ:0.4775,513310.SH:0.0522",True,7.687346755169904,-0.005119408056137975,-0.007790097882217406,-0.002670689826079431
2023-12-04,2171636.14,513030.SH,True,13,"513030.SH:1.5388,161226.SZ:0.7536,513520.SH:0.6977,513500.SH:0.4400,513310.SH:0.0194",16637352.36,513030.SH,True,13,"513030.SH:1.5466,513520.SH:0.7360,161226.SZ:0.7151,513500.SH:0.4513",True,7.66120624608872,0.004829551706337476,0.0014126698018290806,-0.0034168819045083954
2023-12-05,2155950.94,513030.SH,True,13,"513030.SH:1.3315,513500.SH:0.3126",16531584.14,513030.SH,True,13,"513030.SH:1.2849,513290.SH:0.0003",True,7.667885123582637,-0.007222756939383124,-0.00635727474608816,0.0008654821932949641
2023-12-06,2200760.88,513520.SH,True,13,"513520.SH:0.4983,513500.SH:0.2930,513100.SH:0.1501,513290.SH:0.0047",16853963.8,513520.SH,True,13,"513520.SH:0.5567,513500.SH:0.2930,513100.SH:0.1501,513290.SH:0.0072,518880.SH:0.0014",True,7.658243997866775,0.020784304117792196,0.01950083290686977,-0.0012834712109224267
2023-12-07,2163363.8,513030.SH,True,13,"513030.SH:1.2458,513500.SH:0.1881,513290.SH:0.0305,518880.SH:0.0102",16716939.13,513030.SH,True,13,"513030.SH:1.2319,513520.SH:0.4442,513290.SH:0.0277",True,7.727289848337114,-0.016992795691642804,-0.008130115361942303,0.0088626803297005
2023-12-08,2175459.1,513030.SH,True,13,"513030.SH:1.2056,513500.SH:0.1833,513290.SH:0.0916,159509.SZ:0.0529,513100.SH:0.0483",16809867.75,513030.SH,True,13,"513030.SH:1.2403,513500.SH:0.1861,513290.SH:0.1018,159509.SZ:0.0545,513100.SH:0.0519,518880.SH:0.0301",True,7.7270437996283174,0.005590969027031045,0.005558949474980812,-3.20195520502331e-05
2023-12-11,2203105.5,513030.SH,True,13,"513030.SH:1.3280,513520.SH:0.3606,513500.SH:0.2216,513290.SH:0.2175,513100.SH:0.0543,159509.SZ:0.0407",17023494.95,513030.SH,True,13,"513030.SH:1.3733,513520.SH:0.3831,513290.SH:0.2290,513500.SH:0.2261,513100.SH:0.0560,159509.SZ:0.0448",True,7.727044823772625,0.012708306030667194,0.012708440255277953,1.3422461075940362e-07
2023-12-12,2197921.8,513030.SH,True,13,"513030.SH:1.3484,513290.SH:0.3914,513520.SH:0.3442,513100.SH:0.0852,159509.SZ:0.0424",16983439.85,513030.SH,True,13,"513030.SH:1.2866,513290.SH:0.3951,513520.SH:0.3112,513100.SH:0.0868,159509.SZ:0.0437",True,7.727044633708079,-0.0023529059321036883,-0.0023529304715420585,-2.4539438370219102e-08
2023-12-13,2201377.6,513030.SH,True,13,"513030.SH:1.2042,513290.SH:0.7278,513520.SH:0.3478,513500.SH:0.2903,513100.SH:0.1310",17010143.25,513030.SH,True,13,"513030.SH:1.2106,513290.SH:0.7450,513520.SH:0.3797,513500.SH:0.2921,513100.SH:0.1360",True,7.7270447605172325,0.0015723034368193556,0.0015723198737032096,1.6436883853998552e-08
2023-12-14,2232479.8,513030.SH,True,13,"513030.SH:1.2781,513520.SH:0.4420,513100.SH:0.2116,518880.SH:0.0152",17250473.85,513030.SH,True,13,"513030.SH:1.3246,513520.SH:0.4971,513100.SH:0.2116,518880.SH:0.0165",True,7.727045884132973,0.014128516616140674,0.01412866408400193,1.474678612556346e-07
2023-12-15,2211081.6,513290.SH,True,13,"513290.SH:1.7011,513030.SH:1.1635,513520.SH:0.5697,513500.SH:0.3724,513100.SH:0.2028,159509.SZ:0.0886,518880.SH:0.0187,161226.SZ:0.0048",17067330.12,513290.SH,True,13,"513290.SH:1.7011,513030.SH:1.1698,513520.SH:0.5494,513500.SH:0.3703,513100.SH:0.2028,159509.SZ:0.0904,518880.SH:0.0193,161226.SZ:0.0059",True,7.718996042479843,-0.009584946748454226,-0.010616736188959863,-0.0010317894405056371
2023-12-18,2221086.1,513290.SH,True,13,"513290.SH:2.0018,513030.SH:0.9997,513520.SH:0.5214,513500.SH:0.4186,513100.SH:0.2776,159509.SZ:0.1346,518880.SH:0.0146",17115174.05,513290.SH,True,13,"513290.SH:2.1018,513030.SH:0.9931,513520.SH:0.5671,513500.SH:0.4281,513100.SH:0.2854,159509.SZ:0.1431,518880.SH:0.0133",True,7.70576793488555,0.0045247086312869556,0.002803246299427631,-0.0017214623318593247
2023-12-19,2187070.8,513290.SH,True,13,"513290.SH:2.1279,513520.SH:0.6226,513500.SH:0.4935,513100.SH:0.3847,159509.SZ:0.2104,518880.SH:0.0196,161226.SZ:0.0005",16859454.26,513290.SH,True,13,"513290.SH:2.1177,513030.SH:0.8719,513520.SH:0.6816,513500.SH:0.5034,513100.SH:0.3876,159509.SZ:0.2249,518880.SH:0.0209,161226.SZ:0.0005",True,7.708691579623304,-0.015314714724476541,-0.01494111536657139,0.0003735993579051522
2023-12-20,2225087.9,513290.SH,True,13,"513290.SH:2.6886,513030.SH:0.8863,513500.SH:0.6309,513100.SH:0.5680,159509.SZ:0.3431,518880.SH:0.0381,161226.SZ:0.0003",17152527.36,513290.SH,True,13,"513290.SH:2.7330,513030.SH:0.8978,513500.SH:0.6391,513100.SH:0.5750,159509.SZ:0.3400,518880.SH:0.0408,161226.SZ:0.0003",True,7.708696523854181,0.017382656290779508,0.01738330882366279,6.525328832829302e-07
2023-12-21,2143944.9,513520.SH,True,13,"513520.SH:0.9960,513100.SH:0.5833,159509.SZ:0.3499,518880.SH:0.0478,159980.SZ:0.0020,161226.SZ:0.0001",16483829.81,513520.SH,True,13,"513520.SH:0.9514,513100.SH:0.5883,159509.SZ:0.3743,518880.SH:0.0520,159980.SZ:0.0039,161226.SZ:0.0001,159518.SZ:0.0000",True,7.688551049049815,-0.03646732338079772,-0.0389853655945428,-0.0025180422137450753
2023-12-22,2164965.65,513290.SH,True,13,"513290.SH:2.2122,513520.SH:1.1504,513100.SH:0.7126,513500.SH:0.6915,159509.SZ:0.5391,518880.SH:0.0944,159980.SZ:0.0366,161226.SZ:0.0000",16521810.71,513520.SH,True,13,"513520.SH:1.0668,513100.SH:0.7126,513500.SH:0.6956,159509.SZ:0.5162,518880.SH:0.0909,159980.SZ:0.0376,161226.SZ:0.0000",False,7.631442424964111,0.009804706268337293,0.0023041308019911,-0.007500575466346193
2023-12-25,2238667.75,513290.SH,True,13,"513290.SH:2.6532,513520.SH:1.2254,513100.SH:0.7480,513500.SH:0.7033,513030.SH:0.6748,159509.SZ:0.6021,518880.SH:0.1030,159980.SZ:0.0933,513310.SH:0.0005",16868736.45,513290.SH,True,13,"513290.SH:2.7830,513520.SH:1.3128,513100.SH:0.7371,513030.SH:0.7142,513500.SH:0.7075,159509.SZ:0.6439,518880.SH:0.1049,159980.SZ:0.0966,513310.SH:0.0004",True,7.5351674896822,0.03404308054495009,0.020998045921807984,-0.013045034623142104
2023-12-26,2242654.55,513290.SH,True,13,"513290.SH:2.8635,513520.SH:1.5791,159509.SZ:0.8382,513100.SH:0.8328,513500.SH:0.7263,513030.SH:0.6632,159980.SZ:0.1693,518880.SH:0.1163,159518.SZ:0.0119",16898778.65,513290.SH,True,13,"513290.SH:2.9262,513520.SH:1.7374,159509.SZ:0.8864,513100.SH:0.8617,513500.SH:0.7389,513030.SH:0.7072,159980.SZ:0.1714,518880.SH:0.1234,159518.SZ:0.0144",True,7.535167933019377,0.0017808806152677104,0.001780939555789951,5.894052224064694e-08
2023-12-27,2272555.55,513290.SH,True,13,"513290.SH:3.1801,513520.SH:1.9770,159509.SZ:1.0002,513100.SH:0.9223,513500.SH:0.7434,513030.SH:0.6543,159980.SZ:0.2363,518880.SH:0.1338,159518.SZ:0.0889",17124095.15,513290.SH,True,13,"513290.SH:3.1925,513520.SH:1.6726,159509.SZ:0.9802,513100.SH:0.9282,513500.SH:0.7476,513030.SH:0.6804,159980.SZ:0.2498,518880.SH:0.1388,159518.SZ:0.0991,513310.SH:0.0155",True,7.535171208466169,0.013332860381907619,0.013333300865503661,4.4048359604254017e-07
2023-12-28,2284515.95,513290.SH,True,13,"513290.SH:3.4908,513520.SH:1.6056,159509.SZ:1.0409,513100.SH:0.9610,513500.SH:0.7315,513030.SH:0.6423,159518.SZ:0.1591,518880.SH:0.1548",17214221.75,513290.SH,True,13,"513290.SH:3.3882,513520.SH:1.5146,159509.SZ:0.9959,513100.SH:0.9300,513500.SH:0.7097,513030.SH:0.6179,159518.SZ:0.1491,518880.SH:0.1422",True,7.535172494637211,0.005262973659764025,0.005263145247122791,1.7158735876598996e-07
2023-12-29,2274548.95,513290.SH,False,94,"513290.SH:3.1543,513520.SH:1.3385,159509.SZ:0.9752,513100.SH:0.8733,513500.SH:0.6403,513030.SH:0.4527,159980.SZ:0.3125,518880.SH:0.1142",17139116.25,513290.SH,False,94,"513290.SH:3.2097,513520.SH:1.3707,159509.SZ:0.9914,513100.SH:0.8871,513500.SH:0.6545,513030.SH:0.4582,159980.SZ:0.3092,518880.SH:0.1225",True,7.535171423767336,-0.004362849819455228,-0.004362991315596365,-1.4149614113723175e-07
2024-01-02,2266575.35,513290.SH,False,94,"513290.SH:2.8176,513520.SH:1.0839,159509.SZ:0.8737,513100.SH:0.7769,513500.SH:0.5992,513030.SH:0.3954,159980.SZ:0.3208,518880.SH:0.1327",17079031.85,513290.SH,False,94,"513290.SH:2.9003,513520.SH:1.2026,159509.SZ:0.8980,513100.SH:0.7837,513500.SH:0.6267,513030.SH:0.4311,159980.SZ:0.3533,518880.SH:0.1461",True,7.535170560290441,-0.003505574149107682,-0.003505688340260771,-1.1419115308886063e-07
2024-01-03,2318403.75,513290.SH,False,93,"513290.SH:3.1662,513520.SH:0.8450,513500.SH:0.4794,159509.SZ:0.4411,159980.SZ:0.3269,513030.SH:0.2432,518880.SH:0.1497",17469580.45,513290.SH,False,93,"513290.SH:3.1662,513520.SH:0.7768,513500.SH:0.4702,159509.SZ:0.4411,159980.SZ:0.3229,513030.SH:0.2294,518880.SH:0.1544",True,7.535176066722632,0.02286639180118133,0.022867139275227544,7.474740462143359e-07
2024-01-04,2294482.95,513290.SH,False,94,"513290.SH:2.5989,513520.SH:0.6238,513350.SH:0.4066,513500.SH:0.3171,159518.SZ:0.3156,159980.SZ:0.2539,513100.SH:0.2484,159509.SZ:0.2343,518880.SH:0.1427",17289327.25,513290.SH,False,94,"513290.SH:2.6879,513520.SH:0.7467,513350.SH:0.3933,159518.SZ:0.3289,513500.SH:0.3253,159509.SZ:0.2674,513100.SH:0.2669,159980.SZ:0.2138,518880.SH:0.1572",True,7.5351735562035875,-0.010317788694052865,-0.010318118429684442,-3.2973563157678853e-07
2024-01-05,2302456.55,513290.SH,True,13,"513290.SH:2.5162,518880.SH:0.1824",17349411.65,513290.SH,True,13,"513290.SH:2.4475,518880.SH:0.1861",True,7.535174398839361,0.0034751184357240117,0.0034752306513254894,1.1221560147767207e-07
2024-01-08,2304449.95,513290.SH,True,13,"513290.SH:2.1315,518880.SH:0.1857",17364432.75,513290.SH,True,13,"513290.SH:2.1990,513520.SH:0.5667",True,7.535174608587181,0.0008657709523336443,0.0008657988122613425,2.785992769815948e-08
2024-01-09,2377320.62,159509.SZ,True,13,159509.SZ:0.0555,17947128.17,159509.SZ,True,13,159509.SZ:0.0678,True,7.549309091509921,0.03162171953441639,0.033556835883395086,0.0019351163489786938
2024-01-10,2385385.64,513290.SH,True,13,"513290.SH:2.3709,513500.SH:0.1368,159509.SZ:0.0529,513100.SH:0.0469,513030.SH:0.0025",17980671.63,513290.SH,True,13,"513290.SH:2.3709,513500.SH:0.1347,159509.SZ:0.0557,513100.SH:0.0429,513030.SH:0.0007",True,7.53784684894808,0.003392483088797693,0.0018690154593128394,-0.0015234676294848537
2024-01-11,2385385.64,513290.SH,True,13,"513290.SH:2.1660,513500.SH:0.1561,513100.SH:0.0565,513030.SH:0.0022",17982667.39,513290.SH,True,13,"513290.SH:2.2284,513500.SH:0.1600,513100.SH:0.0593,159980.SZ:0.0119,513030.SH:0.0037",True,7.538683510310727,0.0,0.00011099474152409528,0.00011099474152409528
2024-01-12,2347043.64,513290.SH,True,13,"513290.SH:1.6999,513500.SH:0.1172,159509.SZ:0.0651,513100.SH:0.0351",17805782.18,513500.SH,True,13,"513500.SH:0.1233,159509.SZ:0.0726,513100.SH:0.0374,513030.SH:0.0000",False,7.586472563415991,-0.016073711251150202,-0.009836427831522054,0.006237283419628148
2024-01-15,2351884.11,518880.SH,True,14,"518880.SH:0.1407,513500.SH:0.1204,513100.SH:0.0367,501018.SH:0.0012,513030.SH:0.0001",18048162.55,513290.SH,True,14,"513290.SH:1.6209,518880.SH:0.1433,513500.SH:0.1317,513100.SH:0.0437,501018.SH:0.0010,513030.SH:0.0007",False,7.673916615729846,0.0020623689809191603,0.013612452828511534,0.011550083847592374
2024-01-16,2353896.91,518880.SH,True,14,"518880.SH:0.1362,513500.SH:0.1031,513100.SH:0.0211,501018.SH:0.0009",17946954.77,518880.SH,True,14,"518880.SH:0.1378,513500.SH:0.0992,513100.SH:0.0177,501018.SH:0.0016",True,7.6243588637023185,0.000855824481930112,-0.005607650070727055,-0.006463474552657167
2024-01-17,2324631.29,159509.SZ,True,14,"159509.SZ:0.0971,518880.SH:0.0717,513100.SH:0.0164",17703322.46,159509.SZ,True,14,"159509.SZ:0.0831,513100.SH:0.0104,501018.SH:0.0001",True,7.615539950853884,-0.012432838445758487,-0.013575133671549278,-0.0011422952257907903
2024-01-18,2125290.0,513520.SH,True,14,"513520.SH:3.5749,159509.SZ:0.1237,513100.SH:0.0109,501018.SH:0.0000",16126595.48,513520.SH,True,14,"513520.SH:2.4983,159509.SZ:0.1453,513100.SH:0.0115,501018.SH:0.0000",True,7.587950576156666,-0.0857517881900316,-0.08906390218912619,-0.0033121139990945903
2024-01-19,2144383.1,513520.SH,True,14,"513520.SH:3.0547,159509.SZ:0.3222,513500.SH:0.0843,513100.SH:0.0596",16271477.88,513520.SH,True,14,"513520.SH:2.6921,159509.SZ:0.3377,513500.SH:0.0874,513100.SH:0.0659",True,7.5879528615945535,0.008983762215980073,0.008984066114864797,3.0389888472370785e-07
2024-01-22,2180878.95,518880.SH,True,14,518880.SH:0.0031,17296799.48,513520.SH,True,14,513520.SH:4.3133,False,7.931113957516991,0.017019277012582323,0.06301342800952758,0.04599415099694526
2024-01-23,2177424.58,159509.SZ,True,14,"159509.SZ:0.8687,513100.SH:0.2925,513500.SH:0.2108",17188947.13,159509.SZ,True,14,"159509.SZ:0.8643,513100.SH:0.2904,513500.SH:0.2200,501018.SH:0.0020",True,7.894164182715342,-0.001583934770886808,-0.006235393439387948,-0.0046514586685011405
2024-01-24,2194144.78,159509.SZ,True,14,"159509.SZ:1.2497,513100.SH:0.4612,513500.SH:0.3197,513290.SH:0.2091,501018.SH:0.0053",17320943.83,159509.SZ,True,14,"159509.SZ:1.2611,513100.SH:0.4584,513500.SH:0.3420,501018.SH:0.0057",True,7.894166322971632,0.007678888239609938,0.0076791614402969,2.732006869621273e-07
2024-01-25,2201575.98,159509.SZ,True,14,"159509.SZ:1.6610,513100.SH:0.6100,513500.SH:0.4343,501018.SH:0.0497,513030.SH:0.0379",17379609.03,159509.SZ,True,14,"159509.SZ:1.6754,513100.SH:0.5949,513500.SH:0.4343,501018.SH:0.0441,513030.SH:0.0188",True,7.894167263761663,0.003386832112327598,0.0033869516913040965,1.1957897649850224e-07
2024-01-26,2173708.98,159509.SZ,True,14,"159509.SZ:1.7167,513100.SH:0.6139,513500.SH:0.4599,513030.SH:0.0137",17159614.53,159509.SZ,True,14,"159509.SZ:1.7343,513100.SH:0.6047,513500.SH:0.4215,513030.SH:0.0083",True,7.8941637026314355,-0.012657750744537122,-0.01265819614355268,-4.453990155584009e-07
2024-01-29,2201575.98,159509.SZ,True,14,"159509.SZ:1.9647,513100.SH:0.7065,513500.SH:0.4706,501018.SH:0.4281,513030.SH:0.0205",17379609.03,159509.SZ,True,14,"159509.SZ:2.1207,513100.SH:0.7517,513500.SH:0.4833,501018.SH:0.4484,513030.SH:0.0229",True,7.894167263761663,0.012820023405341052,0.012820480297817127,4.568924760750548e-07
2024-01-30,2242447.58,159509.SZ,True,14,"159509.SZ:2.7111,513100.SH:0.9723,513500.SH:0.6077,501018.SH:0.5425,513030.SH:0.0553,513290.SH:0.0100",17702267.63,159509.SZ,True,14,"159509.SZ:2.7737,513520.SH:1.4513,513100.SH:1.0123,513500.SH:0.6249,501018.SH:0.5637,513030.SH:0.0734,513290.SH:0.0131",True,7.894172326650328,0.018564701091987823,0.018565354343877294,6.532518894708517e-07
2024-01-31,2170324.2,513100.SH,True,14,"513100.SH:0.9240,501018.SH:0.7600,513500.SH:0.6533,513030.SH:0.0836,513290.SH:0.0008",17193055.15,501018.SH,True,14,"501018.SH:0.7394,513500.SH:0.6676,513290.SH:0.0009",False,7.921883352726748,-0.03216279419115786,-0.028765381398767165,0.003397412792390697
2024-02-01,2143708.04,501018.SH,True,14,"501018.SH:0.8279,159980.SZ:0.0018",17109879.28,501018.SH,True,14,501018.SH:0.7923,True,7.981441017499753,-0.01226367931574468,-0.00483775973928624,0.00742591957645844
2024-02-02,2109771.82,159509.SZ,True,14,"159509.SZ:2.3949,513100.SH:1.0000,513500.SH:0.7692",16977339.24,159509.SZ,True,14,"159509.SZ:2.4064,513100.SH:1.0182,513500.SH:0.7871",True,8.047002561632471,-0.01583061656101281,-0.007746404158147979,0.008084212402864832
2024-02-05,2148775.62,159509.SZ,True,14,"159509.SZ:2.7508,513100.SH:1.1526,513500.SH:0.8801,513520.SH:0.1237",17256246.21,159509.SZ,True,14,"159509.SZ:2.7967,513100.SH:1.1281,513500.SH:0.8766",True,8.03073436304159,0.018487212517607876,0.016428190899482997,-0.002059021618124879
2024-02-06,2180687.82,159509.SZ,True,14,"159509.SZ:3.1353,513100.SH:1.1690,513500.SH:0.8965,513520.SH:0.0198",17512526.61,159509.SZ,True,14,"159509.SZ:3.2068,513100.SH:1.1756,513500.SH:0.9261",True,8.030735279660526,0.014851341248929284,0.014851457082913244,1.1583398396020073e-07
2024-02-07,2159413.02,159509.SZ,True,16,"159509.SZ:2.8619,513100.SH:1.0205,513500.SH:0.9243",17341673.01,159509.SZ,True,16,"159509.SZ:2.8498,513500.SH:0.9632,513100.SH:0.9608",True,8.03073467159145,-0.009756004415157338,-0.009756079394188433,-7.497903109499049e-08
2024-02-08,2232101.92,159509.SZ,True,16,"159509.SZ:3.2554,513500.SH:1.1127,513100.SH:1.0618,518880.SH:0.0004",17925422.81,159509.SZ,True,16,"159509.SZ:3.4041,513500.SH:1.2118,513100.SH:1.1271,518880.SH:0.0006",True,8.030736701306184,0.033661416008318845,0.03366167725936142,2.6125104257701537e-07
2024-02-19,2232101.92,159509.SZ,False,97,"159509.SZ:3.1486,512800.SH:1.1783,513500.SH:1.1704,513100.SH:0.9615,512070.SH:0.5273,510880.SH:0.4068,512890.SH:0.3716,159981.SZ:0.3004",17925422.81,159509.SZ,False,97,"159509.SZ:3.3007,512800.SH:1.3682,513500.SH:1.2277,513100.SH:0.9918,512070.SH:0.5357,510880.SH:0.5182,512890.SH:0.4881,159981.SZ:0.2709",True,8.030736701306184,0.0,0.0,0.0
2024-02-20,2226783.22,159509.SZ,False,97,"159509.SZ:3.1034,512800.SH:1.3717,513500.SH:1.2182,513100.SH:0.8732,510880.SH:0.7576,512890.SH:0.6498,512070.SH:0.6316,159981.SZ:0.1610",17882709.41,159509.SZ,False,97,"159509.SZ:3.0368,512800.SH:1.4390,513500.SH:1.1891,513100.SH:0.8674,510880.SH:0.8444,512890.SH:0.7131,512070.SH:0.6894",True,8.030736557283738,-0.002382821300561222,-0.0023828391917299907,-1.7891168768713328e-08
2024-02-21,2187779.42,159509.SZ,False,99,"159509.SZ:2.4414,512800.SH:1.6218,510880.SH:1.1460,513500.SH:1.0622,512890.SH:0.9344,512070.SH:0.7855,515220.SH:0.7837,513100.SH:0.6189,513920.SH:0.4826,513630.SH:0.4532",17569477.81,159509.SZ,False,99,"159509.SZ:2.4298,512800.SH:1.8466,510880.SH:1.1604,513500.SH:1.0724,512890.SH:0.9944,512070.SH:0.9464,515220.SH:0.7817,513100.SH:0.6070,513920.SH:0.5254,513630.SH:0.4994",True,8.030735479722173,-0.017515759796321917,-0.017515891625731084,-1.3182940916678376e-07
2024-02-22,2267559.92,159509.SZ,False,99,"159509.SZ:2.7973,512800.SH:1.9691,510880.SH:1.5557,512890.SH:1.2610,513500.SH:1.1703,512070.SH:1.0912,513190.SH:0.8614,513920.SH:0.7710,513630.SH:0.7155,513100.SH:0.6599",18210178.81,159509.SZ,False,99,"159509.SZ:2.9320,512800.SH:2.0058,515220.SH:1.7457,510880.SH:1.7048,512890.SH:1.3600,513500.SH:1.1973,512070.SH:1.1570,513190.SH:0.9614,513920.SH:0.8541,513630.SH:0.8101",True,8.030737644189795,0.03646642768035546,0.03646670703185806,2.7935150259672525e-07
2024-02-23,2349113.32,159509.SZ,False,99,"159509.SZ:3.6113,512800.SH:2.1095,510880.SH:2.0142,512890.SH:1.6221,513190.SH:1.4141,513500.SH:1.4086,512070.SH:1.3242,513920.SH:1.2282,513630.SH:1.1285,510900.SH:0.9058",18865117.61,159509.SZ,False,99,"159509.SZ:3.7645,512800.SH:2.1499,510880.SH:1.9607,512890.SH:1.6142,513190.SH:1.4779,513500.SH:1.4007,512070.SH:1.3613,513920.SH:1.2715,513630.SH:1.1285,510900.SH:0.9440",True,8.030739704800618,0.03596526789907273,0.03596553371789768,2.6581882495158027e-07
2024-02-26,2317201.12,159509.SZ,False,99,"159509.SZ:3.6566,515220.SH:2.5677,510880.SH:1.9472,512800.SH:1.9337,512890.SH:1.5549,513920.SH:1.5098,510900.SH:1.4308,513500.SH:1.3773,512070.SH:1.2828,513630.SH:1.2495",18608837.21,159509.SZ,False,99,"159509.SZ:3.6566,515220.SH:2.3995,510880.SH:1.7723,512800.SH:1.6989,513920.SH:1.4388,512890.SH:1.3673,510900.SH:1.3555,513500.SH:1.3538,513970.SH:1.2466,513630.SH:1.1745",True,8.030738915748495,-0.01358478525846496,-0.013584882177683832,-9.691921887267085e-08
2024-02-27,2320746.92,159509.SZ,False,99,"159509.SZ:3.8946,515220.SH:2.6227,510900.SH:1.8945,513970.SH:1.8160,513190.SH:1.8101,510880.SH:1.7844,513920.SH:1.7030,512800.SH:1.5386,512890.SH:1.3855,513630.SH:1.3526",18637312.81,159509.SZ,False,99,"159509.SZ:3.8074,515880.SH:2.9758,515220.SH:2.8155,510900.SH:1.9664,510880.SH:1.9031,513190.SH:1.8543,513970.SH:1.7908,513920.SH:1.7412,512800.SH:1.5673,512890.SH:1.4795",True,8.03073900449257,0.0015302081331636241,0.0015302192006223514,1.106745872725412e-08
2024-02-28,2365069.42,159509.SZ,False,99,"159509.SZ:3.9057,515220.SH:2.8157,510900.SH:2.3621,513970.SH:2.1552,513190.SH:1.9366,510880.SH:1.8908,513920.SH:1.8604,513630.SH:1.6062,513180.SH:1.5550,513750.SH:1.4286",18993257.81,159509.SZ,False,99,"159509.SZ:4.1617,515220.SH:2.8521,510900.SH:2.1034,513970.SH:1.9730,510880.SH:1.8828,513190.SH:1.7535,513920.SH:1.7262,513630.SH:1.5242,513500.SH:1.5163,512800.SH:1.3928",True,8.030740091341588,0.01909837717246643,0.019098515093281865,1.379208154350664e-07
2024-02-29,2352659.12,159509.SZ,False,99,"159509.SZ:3.7672,515220.SH:2.7022,513970.SH:2.0551,510900.SH:1.9830,510880.SH:1.7620,513190.SH:1.6187,513920.SH:1.5578,513180.SH:1.5106,513500.SH:1.3878,513630.SH:1.3380",18893593.21,159509.SZ,False,99,"159509.SZ:3.8973,513360.SH:3.2954,515220.SH:2.8678,513970.SH:2.2355,510900.SH:2.0880,510880.SH:1.8776,513180.SH:1.6588,513190.SH:1.6527,513920.SH:1.5371,513500.SH:1.3928",True,8.030739791151724,-0.005247330118538285,-0.005247367302492201,-3.7183953915942425e-08
2024-03-01,2430666.72,159509.SZ,False,99,"159509.SZ:4.2869,562500.SH:3.2213,515220.SH:2.8481,159967.SZ:2.7024,513970.SH:2.0529,512980.SH:2.0203,513180.SH:1.9725,510900.SH:1.9343,516190.SH:1.7879,159870.SZ:1.6682",19824676.79,159998.SZ,False,99,"159998.SZ:4.8567,159509.SZ:4.6461,515400.SH:4.4737,562500.SH:3.5147,515220.SH:3.0676,159967.SZ:2.8674,513180.SH:2.2273,512980.SH:2.2164,513970.SH:2.1043,510900.SH:2.0758",False,8.156065423070423,0.03315720468675476,0.04928038672427837,0.01612318203752361
