date,time,value,weak,pool,target
2020-11-19,15:30:00,1509963.28,True,9,513520
2020-11-20,15:30:00,1506152.08,True,9,513520
2020-11-23,15:30:00,1523627.4,False,47,512690
2020-11-24,15:30:00,1527397.21,False,47,512690
2020-11-25,15:30:00,1455921.75,False,47,515220
2020-11-26,15:30:00,1458773.75,True,9,513520
2020-11-27,15:30:00,1465556.46,True,9,513520
2020-11-30,15:30:00,1465556.46,True,9,513520
2020-12-01,15:30:00,1483286.46,True,9,513520
2020-12-02,15:30:00,1480922.73,False,46,515220
2020-12-03,15:30:00,1456138.75,False,46,515220
2020-12-04,15:30:00,1441997.21,False,46,513520
2020-12-07,15:30:00,1438563.9,False,46,513520
2020-12-08,15:30:00,1429698.29,False,46,159981
2020-12-09,15:30:00,1447990.36,False,46,159981
2020-12-10,15:30:00,1478298.65,True,9,159980
2020-12-11,15:30:00,1491013.65,True,9,159980
2020-12-14,15:30:00,1502247.41,True,9,501018
2020-12-15,15:30:00,1489756.59,True,9,159980
2020-12-16,15:30:00,1496092.59,True,9,159980
2020-12-17,15:30:00,1512566.19,True,9,159980
2020-12-18,15:30:00,1529638.41,False,46,159981
2020-12-21,15:30:00,1534070.61,False,46,159981
2020-12-22,15:30:00,1512823.05,False,46,512690
2020-12-23,15:30:00,1519971.75,False,47,159967
2020-12-24,15:30:00,1503254.77,False,47,512690
2020-12-25,15:30:00,1525053.76,False,47,515030
2020-12-28,15:30:00,1535663.76,False,47,512690
2020-12-29,15:30:00,1509780.92,False,47,512010
2020-12-30,15:30:00,1537900.1,False,47,159967
2020-12-31,15:30:00,1593479.6,False,47,159967
2021-01-04,15:30:00,1679255.87,False,48,512670
2021-01-05,15:30:00,1661805.9,False,48,512660
2021-01-06,15:30:00,1711804.11,False,48,159949
2021-01-07,15:30:00,1745675.86,False,49,159949
2021-01-08,15:30:00,1737191.05,False,50,512010
2021-01-11,15:30:00,1707747.27,False,50,159928
2021-01-12,15:30:00,1735231.15,False,50,159985
2021-01-13,15:30:00,1796081.62,False,50,159915
2021-01-14,15:30:00,1773570.42,False,49,159915
2021-01-15,15:30:00,1781880.61,False,49,512400
2021-01-18,15:30:00,1806460.12,True,9,501018
2021-01-19,15:30:00,1774577.46,False,51,159949
2021-01-20,15:30:00,1833780.23,True,9,501018
2021-01-21,15:30:00,1821985.39,True,9,501018
2021-01-22,15:30:00,1823997.94,False,51,159915
2021-01-25,15:30:00,1845370.29,False,52,512170
2021-01-26,15:30:00,1788917.53,False,52,159995
2021-01-27,15:30:00,1777087.93,False,51,159995
2021-01-28,15:30:00,1713037.43,False,51,510900
2021-01-29,15:30:00,1700471.43,True,9,511880
2021-02-01,15:30:00,1700622.63,True,9,511880
