date,value,action,line
2024-01-30,8018880.547217098,close,2024-01-30 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397054 security=159509.XSHE mode=OrderTargetValue: _value=8018880.547217098 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-01-30 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-01-31,7792994.747217098,close,2024-01-31 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397055 security=159509.XSHE mode=OrderTargetValue: _value=7792994.747217098 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-01-31 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-02-06,7755251.469777097,close,2024-02-06 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397061 security=159509.XSHE mode=OrderTargetValue: _value=7755251.469777097 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-02-06 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-02-07,7685782.069777098,close,2024-02-07 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397062 security=159509.XSHE mode=OrderTargetValue: _value=7685782.069777098 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-02-07 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-02-08,7913136.469777096,close,2024-02-08 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397063 security=159509.XSHE mode=OrderTargetValue: _value=7913136.469777096 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-02-08 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-02-19,7925767.269777096,close,2024-02-19 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397064 security=159509.XSHE mode=OrderTargetValue: _value=7925767.269777096 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-02-19 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-02-20,7906821.069777097,close,2024-02-20 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397065 security=159509.XSHE mode=OrderTargetValue: _value=7906821.069777097 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-02-20 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-02-21,7786828.469777097,close,2024-02-21 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397066 security=159509.XSHE mode=OrderTargetValue: _value=7786828.469777097 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-02-21 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-02-22,8026813.669777096,close,2024-02-22 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397067 security=159509.XSHE mode=OrderTargetValue: _value=8026813.669777096 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-02-22 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-02-23,8329952.869777096,close,2024-02-23 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397068 security=159509.XSHE mode=OrderTargetValue: _value=8329952.869777096 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-02-23 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-02-26,8336268.269777097,close,2024-02-26 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397069 security=159509.XSHE mode=OrderTargetValue: _value=8336268.269777097 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-02-26 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-02-27,8273114.269777097,close,2024-02-27 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397070 security=159509.XSHE mode=OrderTargetValue: _value=8273114.269777097 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-02-27 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-02-28,8311006.669777097,close,2024-02-28 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397071 security=159509.XSHE mode=OrderTargetValue: _value=8311006.669777097 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-02-28 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-02-29,8399422.269777097,close,2024-02-29 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397072 security=159509.XSHE mode=OrderTargetValue: _value=8399422.269777097 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-02-29 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-03-01,8614145.869777098,close,2024-03-01 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397073 security=159509.XSHE mode=OrderTargetValue: _value=8614145.869777098 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-03-01 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-03-27,8991699.564987091,close,2024-03-27 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397107 security=159518.XSHE mode=OrderTargetValue: _value=8991699.564987091 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-03-27 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-03-28,9137280.76498709,close,2024-03-28 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397108 security=159518.XSHE mode=OrderTargetValue: _value=9137280.76498709 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-03-28 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-03-29,9317116.364987092,close,2024-03-29 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397109 security=159518.XSHE mode=OrderTargetValue: _value=9317116.364987092 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-03-29 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-04-01,9377061.564987091,close,2024-04-01 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397110 security=159518.XSHE mode=OrderTargetValue: _value=9377061.564987091 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-04-01 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-04-09,9605200.852547094,close,2024-04-09 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397116 security=159518.XSHE mode=OrderTargetValue: _value=9605200.852547094 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-04-09 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-04-10,9527529.952547094,close,2024-04-10 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397117 security=159518.XSHE mode=OrderTargetValue: _value=9527529.952547094 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-04-10 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-04-15,9822203.550427094,close,2024-04-15 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397121 security=161226.XSHE mode=OrderTargetValue: _value=9822203.550427094 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-04-15 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-04-18,9774464.859537095,close,2024-04-18 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397125 security=518880.XSHG mode=OrderTargetValue: _value=9774464.859537095 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-04-18 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-04-19,9837573.359537097,close,2024-04-19 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397126 security=518880.XSHG mode=OrderTargetValue: _value=9837573.359537097 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-04-19 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-04-24,9515025.230987096,close,2024-04-24 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397130 security=159980.XSHE mode=OrderTargetValue: _value=9515025.230987096 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-04-24 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-04-25,9492858.430987095,close,2024-04-25 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397131 security=159980.XSHE mode=OrderTargetValue: _value=9492858.430987095 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-04-25 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-04-26,9692359.630987097,close,2024-04-26 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397132 security=159980.XSHE mode=OrderTargetValue: _value=9692359.630987097 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-04-26 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-04-29,9686817.930987095,close,2024-04-29 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397133 security=159980.XSHE mode=OrderTargetValue: _value=9686817.930987095 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-04-29 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-04-30,9742234.930987095,close,2024-04-30 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397134 security=159980.XSHE mode=OrderTargetValue: _value=9742234.930987095 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-04-30 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-05-06,9775485.130987097,close,2024-05-06 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397135 security=159980.XSHE mode=OrderTargetValue: _value=9775485.130987097 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-05-06 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-05-07,9758860.030987095,close,2024-05-07 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397136 security=159980.XSHE mode=OrderTargetValue: _value=9758860.030987095 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-05-07 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-05-13,9899114.809047095,close,2024-05-13 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397141 security=513330.XSHG mode=OrderTargetValue: _value=9899114.809047095 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-05-13 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-05-23,10008748.345517099,close,2024-05-23 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397154 security=513630.XSHG mode=OrderTargetValue: _value=10008748.345517099 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-05-23 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-05-31,9751289.566717098,open,2024-05-31 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397165 security=511880.XSHG mode=OrderTargetValue: _value=9751289.566717098 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2024-05-31 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2024-06-06,10199400.466977097,close,2024-06-06 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397170 security=159509.XSHE mode=OrderTargetValue: _value=10199400.466977097 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-06-06 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-06-07,10239086.866977097,close,2024-06-07 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397171 security=159509.XSHE mode=OrderTargetValue: _value=10239086.866977097 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-06-07 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-06-11,10318459.666977096,close,2024-06-11 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397172 security=159509.XSHE mode=OrderTargetValue: _value=10318459.666977096 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-06-11 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-06-12,10602878.866977096,close,2024-06-12 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397173 security=159509.XSHE mode=OrderTargetValue: _value=10602878.866977096 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-06-12 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-06-13,11012971.666977096,close,2024-06-13 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397174 security=159509.XSHE mode=OrderTargetValue: _value=11012971.666977096 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-06-13 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-06-19,10908308.7669771,close,2024-06-19 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397180 security=513310.XSHG mode=OrderTargetValue: _value=10908308.7669771 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-06-19 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-06-20,11082588.3669771,close,2024-06-20 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397181 security=513310.XSHG mode=OrderTargetValue: _value=11082588.3669771 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-06-20 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-06-21,10829090.7669771,close,2024-06-21 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397182 security=513310.XSHG mode=OrderTargetValue: _value=10829090.7669771 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-06-21 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-07-02,10857375.783817105,close,2024-07-02 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397193 security=159509.XSHE mode=OrderTargetValue: _value=10857375.783817105 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-07-02 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-07-05,10828354.907557104,close,2024-07-05 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397197 security=513100.XSHG mode=OrderTargetValue: _value=10828354.907557104 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-07-05 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-07-08,10992531.207557105,close,2024-07-08 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397198 security=513100.XSHG mode=OrderTargetValue: _value=10992531.207557105 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-07-08 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-07-09,11192398.007557105,close,2024-07-09 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397199 security=513100.XSHG mode=OrderTargetValue: _value=11192398.007557105 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-07-09 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-07-19,11177292.269577105,close,2024-07-19 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397211 security=513520.XSHG mode=OrderTargetValue: _value=11177292.269577105 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-07-19 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-07-25,11068075.706017105,open,2024-07-25 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397217 security=511880.XSHG mode=OrderTargetValue: _value=11068075.706017105 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2024-07-25 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2024-08-06,10723622.5864871,close,2024-08-06 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397230 security=511880.XSHG mode=OrderTargetValue: _value=10723622.5864871 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-08-06 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-08-07,10724046.9864871,close,2024-08-07 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397231 security=511880.XSHG mode=OrderTargetValue: _value=10724046.9864871 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-08-07 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-08-08,10724789.686487101,close,2024-08-08 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397232 security=511880.XSHG mode=OrderTargetValue: _value=10724789.686487101 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-08-08 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-08-09,10725426.2864871,close,2024-08-09 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397233 security=511880.XSHG mode=OrderTargetValue: _value=10725426.2864871 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-08-09 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-08-12,10726062.8864871,close,2024-08-12 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397234 security=511880.XSHG mode=OrderTargetValue: _value=10726062.8864871 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-08-12 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-08-13,10726381.186487101,close,2024-08-13 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397235 security=511880.XSHG mode=OrderTargetValue: _value=10726381.186487101 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-08-13 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-08-14,10726805.5864871,close,2024-08-14 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397236 security=511880.XSHG mode=OrderTargetValue: _value=10726805.5864871 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-08-14 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-08-15,10726805.5864871,close,2024-08-15 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397237 security=511880.XSHG mode=OrderTargetValue: _value=10726805.5864871 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-08-15 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-08-16,10728609.2864871,close,2024-08-16 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397238 security=511880.XSHG mode=OrderTargetValue: _value=10728609.2864871 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-08-16 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-08-19,10728609.2864871,close,2024-08-19 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397239 security=511880.XSHG mode=OrderTargetValue: _value=10728609.2864871 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-08-19 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-08-20,10728927.586487101,close,2024-08-20 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397240 security=511880.XSHG mode=OrderTargetValue: _value=10728927.586487101 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-08-20 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-08-23,10684115.0060171,close,2024-08-23 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397244 security=518880.XSHG mode=OrderTargetValue: _value=10684115.0060171 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-08-23 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-08-26,10713201.5060171,close,2024-08-26 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397245 security=518880.XSHG mode=OrderTargetValue: _value=10713201.5060171 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-08-26 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-08-27,10709323.306017099,close,2024-08-27 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397246 security=518880.XSHG mode=OrderTargetValue: _value=10709323.306017099 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-08-27 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-09-02,10679149.7142371,close,2024-09-02 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397252 security=513030.XSHG mode=OrderTargetValue: _value=10679149.7142371 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-09-02 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-09-03,10709338.5142371,close,2024-09-03 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397253 security=513030.XSHG mode=OrderTargetValue: _value=10709338.5142371 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-09-03 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-09-12,10521419.133477097,close,2024-09-12 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397264 security=159529.XSHE mode=OrderTargetValue: _value=10521419.133477097 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-09-12 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-09-13,10595907.1334771,close,2024-09-13 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397265 security=159529.XSHE mode=OrderTargetValue: _value=10595907.1334771 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-09-13 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-09-26,10947072.420047097,close,2024-09-26 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397275 security=159851.XSHE mode=OrderTargetValue: _value=10947072.420047097 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-09-26 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-10-21,14129839.426877098,close,2024-10-21 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397296 security=161226.XSHE mode=OrderTargetValue: _value=14129839.426877098 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-10-21 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-11-19,15823242.174357094,close,2024-11-19 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397334 security=159529.XSHE mode=OrderTargetValue: _value=15823242.174357094 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-11-19 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-11-20,15785567.574357092,close,2024-11-20 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397335 security=159529.XSHE mode=OrderTargetValue: _value=15785567.574357092 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-11-20 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-11-21,15597194.574357094,close,2024-11-21 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397336 security=159529.XSHE mode=OrderTargetValue: _value=15597194.574357094 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-11-21 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-12-02,17920976.985727094,open,2024-12-02 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397346 security=159518.XSHE mode=OrderTargetValue: _value=17920976.985727094 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2024-12-02 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2024-12-03,17833897.485727098,open,2024-12-03 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397347 security=159518.XSHE mode=OrderTargetValue: _value=17833897.485727098 style=MarketOrderStyle: _limit_price=0.0 side=long action=open margin=False entrust_time=2024-12-03 13:11:00 cancel_time=None finish_time=None comment= error=С 100)
2024-12-06,17851723.666827094,close,2024-12-06 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397351 security=513500.XSHG mode=OrderTargetValue: _value=17851723.666827094 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-12-06 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-12-09,17891876.166827094,close,2024-12-09 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397352 security=513500.XSHG mode=OrderTargetValue: _value=17891876.166827094 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-12-09 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-12-12,17866500.41575709,close,2024-12-12 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397356 security=159529.XSHE mode=OrderTargetValue: _value=17866500.41575709 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-12-12 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-12-18,19416613.48978709,close,2024-12-18 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397362 security=159529.XSHE mode=OrderTargetValue: _value=19416613.48978709 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-12-18 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-12-19,18984583.989787094,close,2024-12-19 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397363 security=159529.XSHE mode=OrderTargetValue: _value=18984583.989787094 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-12-19 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2024-12-27,18818449.358767096,close,2024-12-27 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397372 security=159529.XSHE mode=OrderTargetValue: _value=18818449.358767096 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2024-12-27 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-01-07,17701290.043217104,close,2025-01-07 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397381 security=159509.XSHE mode=OrderTargetValue: _value=17701290.043217104 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-01-07 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-01-13,18989843.602197103,close,2025-01-13 13:11:00 - ERROR - ίʧܣStockOrder(entrust_id=1783397387 security=501018.XSHG mode=OrderTargetValue: _value=18989843.602197103 style=MarketOrderStyle: _limit_price=0.0 side=long action=close margin=False entrust_time=2025-01-13 13:11:00 cancel_time=None finish_time=None comment= error=ƽС 100)
2025-01-16,0.0,close,"2025-01-16 13:11:00 - ERROR - µʧܣ֤ȯ(159518.XSHE)ͣ: StockOrder: _status=new, _security=Security(code=159518.XSHE), _amount=16528200, _filled_amount=0, _locked_cash=0, _mode=OrderTargetValue: _value=0.0, _side=long, _style=MarketOrderStyle: _limit_price=0.0, _action=close, _commission=0, _avg_cost=0, _hold_cost=0, _order_cost=0, _margin=False, _order_id=1783397391, _comment=, _entrust_time=2025-01-16 13:11:00, _cancel_time=None, _finish_time=None"
