date,ths_code,ths_account_value,ths_buffered_value,ths_price,ths_shares,ths_order_value,jq_code,jq_account_value,jq_buffered_value,jq_price,jq_shares,jq_order_value,code_match,price_diff,shares_diff,order_value_diff,account_value_ratio
2020-05-14,512690,1059512.94,1057393.91,1.275,829300,1057357.5,512690,1070255.81,1068115.3,1.275,837700,1068067.5,True,0.0,-8400,-10710.0,0.9899623343320135
2020-05-15,159995,1043600.0,1041512.8,1.161,897000,1041417.0,159995,1053396.68,1051289.89,1.161,905500,1051285.5,True,0.0,-8500,-9868.5,0.9906999137305047
2020-05-18,512480,1011904.62,1009880.81,1.99,507400,1009726.0,512480,1020591.68,1018550.5,1.99,511800,1018482.0,True,0.0,-4400,-8756.0,0.9914882120144267
2020-05-19,513100,1013123.44,1011097.19,3.711,272400,1010876.4,513100,1022434.98,1020390.11,3.711,274900,1020153.9,True,0.0,-2500,-9277.5,0.9908927802920044
2020-05-20,512690,1016904.17,1014870.36,1.294,784200,1014754.8,512690,1026079.17,1024027.01,1.294,791300,1023942.2,True,0.0,-7100,-9187.399999999907,0.9910581948564456
2020-05-21,513100,1027574.18,1025519.03,3.752,273300,1025421.6,513100,1036951.47,1034877.57,3.752,275800,1034801.6,True,0.0,-2500,-9380.0,0.9909568670556975
2020-05-22,161226,992575.63,990590.48,0.793,1249100,990536.3,161226,1001445.64,999442.75,0.793,1260300,999417.9,True,0.0,-11200,-8881.599999999977,0.9911427943308037
2020-05-25,161226,1012409.47,1010384.65,0.809,1248900,1010360.1,161226,1021510.5,1019467.48,0.809,1260100,1019420.9,True,0.0,-11200,-9060.800000000047,0.9910906153191769
2020-05-26,161226,1036138.57,1034066.29,0.828,1248800,1034006.4,161226,1045447.4,1043356.5,0.828,1260000,1043280.0,True,0.0,-11200,-9273.599999999977,0.9910958408811384
2020-05-27,161226,1023649.57,1021602.27,0.818,1248900,1021600.2,161226,1032842.4,1030776.71,0.818,1260100,1030761.8,True,0.0,-11200,-9161.600000000093,0.9910994842969265
2020-05-28,161226,1041134.17,1039051.9,0.832,1248800,1039001.6,161226,1050478.8,1048377.84,0.832,1260000,1048320.0,True,0.0,-11200,-9318.400000000023,0.9911044087705531
2020-05-29,161226,1041134.17,1039051.9,0.832,1248800,1039001.6,161226,1050473.8,1048372.85,0.832,1260000,1048320.0,True,0.0,-11200,-9318.400000000023,0.9911091261866788
2020-06-01,161226,1082347.87,1080183.17,0.865,1248700,1080125.5,161226,1092053.8,1089869.69,0.865,1259900,1089813.5,True,0.0,-11200,-9688.0,0.9911122235919146
2020-06-02,512690,1080932.23,1078770.36,1.337,806800,1078691.6,512690,1090680.04,1088498.68,1.337,814100,1088451.7,True,0.0,-7300,-9760.09999999986,0.9910626309802093
2020-06-03,513030,1074156.87,1072008.55,1.02,1050900,1071918.0,513030,1083950.2,1081782.3,1.02,1060500,1081710.0,True,0.0,-9600,-9792.0,0.9909651476608429
2020-06-04,161226,1103250.54,1101044.04,0.833,1321700,1100976.1,161226,1114485.29,1112256.32,0.833,1335200,1112221.6,True,0.0,-13500,-11245.5,0.9899193375625442
2020-06-05,161226,1100442.21,1098241.33,0.832,1320000,1098240.0,161226,1113038.86,1110812.79,0.832,1335100,1110803.2,True,0.0,-15100,-12563.199999999953,0.9886826503074654
2020-06-08,513520,1096312.71,1094120.08,1.098,996400,1094047.2,513520,1108917.88,1106700.05,1.098,1007900,1106674.2,True,0.0,-11500,-12627.0,0.9886329094089457
2020-06-09,513520,1103122.18,1100915.93,1.104,997200,1100908.8,513520,1114854.62,1112624.91,1.104,1007800,1112611.2,True,0.0,-10600,-11702.399999999907,0.9894762601423313
2020-06-10,513520,1114085.23,1111857.06,1.115,997100,1111766.5,513520,1125935.42,1123683.55,1.115,1007700,1123585.5,True,0.0,-10600,-11819.0,0.9894752489445621
2020-06-11,513520,1097134.53,1094940.26,1.098,997200,1094925.6,513520,1108799.52,1106581.92,1.098,1007800,1106564.4,True,0.0,-10600,-11638.799999999814,0.9894796220691005
2020-06-12,513520,1076195.43,1074043.04,1.077,997200,1073984.4,513520,1087630.72,1085455.46,1.077,1007800,1085400.6,True,0.0,-10600,-11416.200000000186,0.9894860546050042
2020-06-15,512690,1056095.34,1053983.15,1.366,771500,1053869.0,512690,1067368.19,1065233.46,1.366,779800,1065206.8,True,0.0,-8300,-11337.800000000047,0.9894386490944611
2020-06-16,513030,1068118.21,1065981.98,1.036,1028900,1065940.4,513030,1080410.43,1078249.6,1.036,1040700,1078165.2,True,0.0,-11800,-12224.800000000047,0.988622638528212
2020-06-17,513030,1065901.1,1063769.3,1.033,1029700,1063680.1,513030,1077180.82,1075026.46,1.033,1040600,1074939.8,True,0.0,-10900,-11259.699999999953,0.9895284804644034
2020-06-18,513030,1066925.66,1064791.8,1.034,1029700,1064709.8,513030,1078221.42,1076064.98,1.034,1040600,1075980.4,True,0.0,-10900,-11270.59999999986,0.9895237102598091
2020-06-19,515030,1064707.08,1062577.66,0.978,1086400,1062499.2,515030,1076032.83,1073880.76,0.978,1098000,1073844.0,True,0.0,-11600,-11344.800000000047,0.9894745311813581
2020-06-22,515030,1079754.36,1077594.86,0.993,1085100,1077504.3,515030,1092395.45,1090210.65,0.993,1097800,1090115.4,True,0.0,-12700,-12611.09999999986,0.9884281008310682
2020-06-23,159949,1070907.38,1068765.57,0.917,1165500,1068763.5,159949,1083499.91,1081332.91,0.917,1179200,1081326.4,True,0.0,-13700,-12562.899999999907,0.9883779132016725
2020-06-24,159949,1069581.61,1067442.45,0.917,1164000,1067388.0,159949,1083391.78,1081225.0,0.917,1179000,1081143.0,True,0.0,-15000,-13755.0,0.9872528384884
2020-06-29,512010,1062432.89,1060308.02,2.499,424200,1060075.8,512010,1075026.49,1072876.44,2.499,429300,1072820.7,True,0.0,-5100,-12744.899999999907,0.9882853119275228
2020-06-30,159967,1080348.51,1078187.81,1.768,609800,1078126.4,159967,1092836.57,1090650.9,1.768,616800,1090502.4,True,0.0,-7000,-12376.0,0.9885728018783265
2020-07-01,159967,1065554.01,1063422.9,1.744,609700,1063316.8,159967,1077926.74,1075770.89,1.744,616800,1075699.2,True,0.0,-7100,-12382.399999999907,0.98852173386106
2020-07-02,159915,1046496.65,1044403.66,2.333,447600,1044250.8,159915,1058695.28,1056577.89,2.333,452800,1056382.4,True,0.0,-5200,-12131.59999999986,0.9884776760315773
2020-07-03,515050,1062291.03,1060166.45,1.282,826900,1060085.8,515050,1074330.42,1072181.76,1.282,836300,1072136.6,True,0.0,-9400,-12050.800000000047,0.9887935873583474
2020-07-06,512690,1134712.02,1132442.59,1.609,703800,1132414.2,512690,1146030.6,1143738.54,1.609,710800,1143677.2,True,0.0,-7000,-11263.0,0.9901236668549688
2020-07-07,159928,1196983.4,1194589.43,4.157,287300,1194306.1,159928,1209056.74,1206638.63,4.157,290200,1206361.4,True,0.0,-2900,-12055.299999999814,0.9900142486282322
2020-07-08,515030,1190307.78,1187927.16,1.115,1065400,1187921.0,515030,1202721.88,1200316.43,1.115,1076500,1200297.5,True,0.0,-11100,-12376.5,0.9896783286257336
2020-07-09,512710,1213382.35,1210955.59,1.395,868000,1210860.0,512710,1226162.45,1223710.13,1.395,877200,1223694.0,True,0.0,-9200,-12834.0,0.9895771559469956
2020-07-10,512890,1191328.21,1188945.56,1.297,916600,1188830.2,512890,1202235.68,1199831.21,1.297,925000,1199725.0,True,0.0,-8400,-10894.800000000047,0.9909273446284675
2020-07-13,512890,1210394.46,1207973.67,1.317,917200,1207952.4,512890,1220615.71,1218174.48,1.317,924900,1218093.3,True,0.0,-7700,-10140.90000000014,0.9916261523456879
2020-07-14,510880,1199204.7,1196806.29,2.741,436600,1196720.6,510880,1213090.44,1210664.26,2.741,441600,1210425.6,True,0.0,-5000,-13705.0,0.9885534173363034
2020-07-15,510880,1183747.66,1181380.16,2.707,436400,1181334.8,510880,1197955.0,1195559.09,2.707,441600,1195411.2,True,0.0,-5200,-14076.399999999907,0.9881403391613207
2020-07-16,510880,1180692.16,1178330.78,2.7,436400,1178280.0,510880,1194863.8,1192474.07,2.7,441600,1192320.0,True,0.0,-5200,-14040.0,0.9881395352340575
2020-07-17,161226,1154329.31,1152020.65,0.864,1333300,1151971.2,159980,1168251.21,1165914.71,1.013,1150900,1165861.7,False,-0.1489999999999999,182400,-13890.5,0.9880831281142007
2020-07-20,161226,1166154.44,1163822.13,0.873,1333100,1163796.3,161226,1166867.26,1164533.52,0.873,1333900,1164494.7,True,0.0,-800,-698.3999999999069,0.9993891164621415
2020-07-21,161226,1216812.24,1214378.61,0.911,1333000,1214363.0,161226,1217439.01,1215004.13,0.911,1333700,1215000.7,True,0.0,-700,-637.6999999999534,0.9994851733886858
2020-07-22,161226,1335458.14,1332787.22,1.0,1332700,1332700.0,161226,1336133.31,1333461.04,1.0,1333400,1333400.0,True,0.0,-700,-700.0,0.9994946836554803
2020-07-23,513090,1321927.21,1319283.35,1.325,995600,1319170.0,513090,1322662.3,1320016.97,1.325,996200,1319965.0,True,0.0,-600,-795.0,0.9994442345563187
2020-07-24,161226,1274754.45,1272204.94,0.985,1291500,1272127.5,161226,1276577.69,1274024.53,0.985,1293400,1273999.0,True,0.0,-1900,-1871.5,0.9985717751341872
2020-07-27,513030,1350547.76,1347846.66,1.1,1225300,1347830.0,513030,1355212.4,1352501.97,1.1,1229500,1352450.0,True,0.0,-4200,-4620.0,0.9965580007975134
2020-07-28,513030,1360146.41,1357426.12,1.108,1225100,1357410.8,513030,1364913.15,1362183.33,1.108,1229400,1362175.2,True,0.0,-4300,-4764.399999999907,0.99650766057899
2020-07-29,159980,1350143.48,1347443.19,1.043,1291800,1347347.4,159980,1354937.72,1352227.85,1.043,1296400,1352145.2,True,0.0,-4600,-4797.800000000047,0.9964616528647531
2020-07-30,512010,1362653.4,1359928.09,2.99,454800,1359852.0,512010,1367630.0,1364894.74,2.99,456400,1364636.0,True,0.0,-1600,-4784.0,0.996361150311122
2020-07-31,512010,1356993.06,1354279.07,2.978,454700,1354096.6,512010,1362017.96,1359293.93,2.978,456400,1359159.2,True,0.0,-1700,-5062.59999999986,0.9963106947576522
2020-08-03,512010,1390640.86,1387859.58,3.052,454700,1387744.4,512010,1395786.56,1392994.99,3.052,456400,1392932.8,True,0.0,-1700,-5188.40000000014,0.9963134048231558
2020-08-04,512010,1389731.46,1386952.0,3.05,454700,1386835.0,512010,1394873.76,1392084.01,3.05,456400,1392020.0,True,0.0,-1700,-5185.0,0.9963134298260797
2020-08-05,512010,1412466.46,1409641.53,3.1,454700,1409570.0,512010,1417693.76,1414858.37,3.1,456400,1414840.0,True,0.0,-1700,-5270.0,0.996312814412049
2020-08-06,512010,1381092.16,1378329.97,3.031,454700,1378195.7,512010,1386202.16,1383429.76,3.031,456400,1383348.4,True,0.0,-1700,-5152.699999999953,0.9963136689961586
2020-08-07,518880,1330875.94,1328214.19,4.386,302800,1328080.8,518880,1335864.85,1333193.12,4.386,303900,1332905.4,True,0.0,-1100,-4824.59999999986,0.9962654081361598
2020-08-10,159992,1315950.22,1313318.32,1.529,858900,1313258.1,159992,1321012.52,1318370.5,1.529,862200,1318303.8,True,0.0,-3300,-5045.699999999953,0.9961678637231992
2020-08-11,159992,1325199.1,1322548.71,1.539,859300,1322462.7,159992,1329501.71,1326842.71,1.539,862100,1326771.9,True,0.0,-2800,-4309.199999999953,0.996763742409929
2020-08-12,513500,1239088.61,1236610.44,2.174,568800,1236571.2,513500,1243167.65,1240681.32,2.174,570600,1240484.4,True,0.0,-1800,-3913.1999999999534,0.9967188335378581
2020-08-13,513500,1258238.95,1255722.48,2.208,568700,1255689.6,513500,1262444.0,1259919.12,2.208,570600,1259884.8,True,0.0,-1900,-4195.199999999953,0.9966691195807497
2020-08-14,513500,1260513.75,1257992.73,2.212,568700,1257964.4,513500,1264726.4,1262196.95,2.212,570600,1262167.2,True,0.0,-1900,-4202.800000000047,0.9966691214795549
2020-08-17,513500,1259376.35,1256857.6,2.21,568700,1256827.0,513500,1263585.2,1261058.03,2.21,570600,1261026.0,True,0.0,-1900,-4199.0,0.9966691205310099
2020-08-18,513500,1261651.15,1259127.85,2.214,568700,1259101.8,513500,1265867.6,1263335.87,2.214,570600,1263308.4,True,0.0,-1900,-4206.59999999986,0.9966691224263895
2020-08-19,512890,1264305.37,1261776.76,1.4,901200,1261680.0,512890,1268593.99,1266056.8,1.4,904300,1266020.0,True,0.0,-3100,-4340.0,0.9966193912049041
2020-08-20,513100,1248209.72,1245713.3,4.09,304500,1245405.0,513100,1252065.01,1249560.88,4.09,305500,1249495.0,True,0.0,-1000,-4090.0,0.9969208547725489
2020-08-21,513100,1256754.03,1254240.52,4.176,300300,1254052.8,513100,1278213.06,1275656.64,4.176,305400,1275350.4,True,0.0,-5100,-21297.59999999986,0.9832116955525395
2020-08-24,513100,1308969.42,1306351.48,4.395,297200,1306194.0,513100,1345090.66,1342400.48,4.395,305400,1342233.0,True,0.0,-8200,-36039.0,0.973145869587705
