date,ths_time,ths_target,ths_top10,jq_time,jq_target,jq_top10,target_match,top10_overlap,top1_match
2023-05-18,13:10:00,513520,"['513520', '513100', '513500', '513030']",13:10:00,513520,"['513520', '513100', '513500', '513030']",True,4,True
2023-05-19,13:10:00,513520,"['513520', '513100', '513500', '513030']",13:10:00,513520,"['513520', '513100', '513500', '513030']",True,4,True
2023-05-22,13:10:00,513100,"['513100', '513500', '513030', '513290']",13:10:00,513100,"['513100', '513500', '513030']",True,3,True
2023-05-23,13:10:00,513100,"['513100', '513500', '513030', '513290']",13:10:00,513100,"['513100', '513500', '513030']",True,3,True
2023-05-24,13:10:00,513100,"['513100', '513500', '513030', '513290', '518880']",13:10:00,513100,"['513100', '513500', '513030', '518880']",True,4,True
2023-05-25,13:10:00,513100,"['513100', '513500']",13:10:00,513100,"['513100', '513500', '513290']",True,2,True
2023-05-26,13:10:00,513100,"['513100', '513500']",13:10:00,513100,"['513100', '513500']",True,2,True
2023-05-29,13:10:00,513100,"['513100', '513500']",13:10:00,513100,"['513100', '513500']",True,2,True
2023-05-30,13:10:00,513100,"['513100', '513500', '513310']",13:10:00,513100,"['513100', '513500', '513310']",True,3,True
2023-05-31,13:10:00,513100,"['513100', '513500', '513310', '518880']",13:10:00,513100,"['513100', '513500', '513310', '518880']",True,4,True
2023-06-01,13:10:00,513100,"['513100', '513500', '513310']",13:10:00,513100,"['513100', '513500', '513310']",True,3,True
2023-06-02,13:10:00,513100,"['513100', '513500', '513310', '513520']",13:10:00,513100,"['513100', '513500', '513310', '513520']",True,4,True
2023-06-05,13:10:00,513100,"['513100', '515880', '513310', '513500', '159732', '515050', '159667', '562500', '516520']",13:10:00,513100,"['513100', '515880', '513310', '513500', '159732', '515050', '159667', '562500', '516520']",True,9,True
2023-06-06,13:10:00,513100,"['513100', '515880', '513310', '513500', '515050', '159732', '516520', '159667', '562500']",13:10:00,513100,"['513100', '515880', '513310', '513500', '515050', '159732', '516520', '159667', '562500']",True,9,True
2023-06-07,13:10:00,513100,"['513100', '513500', '513520', '513290', '513030']",13:10:00,513100,"['513100', '513500', '513520', '513290', '513030']",True,5,True
2023-06-08,13:10:00,513500,"['513500', '513520', '501018', '513290']",13:10:00,513500,"['513500', '513520', '501018', '513290']",True,4,True
2023-06-09,13:10:00,513100,"['513100', '513310', '513500', '513520', '513290', '513030']",13:10:00,513100,"['513100', '513310', '513500', '513520', '513290', '513030']",True,6,True
2023-06-12,13:10:00,513100,"['513100', '513310', '513500', '513520', '513290', '513030']",13:10:00,513100,"['513100', '513310', '513500', '513520', '513290', '513030']",True,6,True
2023-06-13,13:10:00,513100,"['513100', '513310', '513500', '513520', '513290', '513030']",13:10:00,515880,"['515880', '513100', '515050', '516510', '513310', '159869', '513500', '515980', '513360', '515400']",False,3,False
2023-06-14,13:10:00,513100,"['513100', '513310', '513500', '513520', '513290', '513030', '159980', '161226', '159985']",13:10:00,515880,"['515880', '513100', '516510', '515050', '159869', '513310', '515400', '513360', '515980', '513500']",False,3,False
2023-06-15,13:10:00,513100,"['513100', '513310', '513500', '513520', '513290', '159980', '513030', '159985']",13:10:00,516510,"['516510', '159869', '513100', '515050', '515400', '513360', '515980', '513310', '159819', '513500']",False,3,False
2023-06-16,13:10:00,516510,"['516510', '159869', '515050', '515400', '513100', '513360', '512980', '515980', '516190', '513310']",13:10:00,516510,"['516510', '159869', '515050', '515400', '513100', '513360', '512980', '515980', '516190', '513310']",True,10,True
2023-06-19,13:10:00,515050,"['515050', '515400', '512980', '513360', '516190', '515980', '513100', '159819', '159852', '513310']",13:10:00,515050,"['515050', '515400', '512980', '513360', '515980', '513100', '159819', '159852', '513310', '159998']",True,9,True
2023-06-20,13:10:00,516190,"['516190', '515980', '513360', '159819', '159852', '159998', '513100', '516520', '513310', '159605']",13:10:00,515980,"['515980', '513360', '159819', '159852', '159998', '513100', '516520', '513310', '159605', '159851']",False,9,False
2023-06-21,13:10:00,159852,"['159852', '159998', '516520', '513100', '159851', '513180', '513310', '513500', '159985', '159732']",13:10:00,159852,"['159852', '159998', '516520', '513100', '159851', '513180', '513310', '513500', '159985', '159732']",True,10,True
2023-06-26,13:10:00,516520,"['516520', '513100', '159985', '513500', '513180', '159667', '159980', '513030']",13:10:00,516520,"['516520', '513100', '159985', '513500', '513180', '159667', '159980', '513030']",True,8,True
2023-06-27,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2023-06-28,13:10:00,159985,"['159985', '513500']",13:10:00,159985,"['159985', '513500']",True,2,True
2023-06-29,13:10:00,159985,"['159985', '513100', '513500', '513030']",13:10:00,159985,"['159985', '513100', '513500', '513030']",True,4,True
2023-06-30,13:10:00,159985,"['159985', '513100', '513500', '518880']",13:10:00,159985,"['159985', '513100', '513500', '518880']",True,4,True
2023-07-03,13:10:00,159985,"['159985', '513100', '513500', '513030', '159980', '513520', '513310', '501018', '518880']",13:10:00,159985,"['159985', '513100', '513500', '513030', '159980', '513520', '513310', '501018', '518880']",True,9,True
2023-07-04,13:10:00,515880,"['515880', '159985', '515050', '159667', '562500', '516520', '513500', '513100', '513180', '513030']",13:10:00,515880,"['515880', '159985', '515050', '159667', '562500', '516520', '513500', '513100', '513180', '513030']",True,10,True
2023-07-05,13:10:00,159985,"['159985', '515880', '515050', '159667', '562500', '516520', '513500', '513100', '513180', '515790']",13:10:00,159985,"['159985', '515880', '515050', '159667', '562500', '516520', '513500', '513100', '513180', '515790']",True,10,True
2023-07-06,13:10:00,159985,"['159985', '515880', '159667', '515050', '562500', '513500', '513100', '515790', '512660', '512710']",13:10:00,159985,"['159985', '515880', '159667', '515050', '562500', '516520', '513500', '513100', '515790', '512660']",True,9,True
2023-07-07,13:10:00,159985,"['159985', '515880', '159667', '562500', '516520', '515050', '513500', '513100', '512710', '512660']",13:10:00,159985,"['159985', '513500', '513100', '159980', '501018']",True,3,True
2023-07-10,13:10:00,159985,"['159985', '501018', '159980']",13:10:00,159985,"['159985', '501018', '159980']",True,3,True
2023-07-11,13:10:00,159985,"['159985', '501018', '159980', '513310', '518880']",13:10:00,159985,"['159985', '501018', '159980', '513310', '518880']",True,5,True
2023-07-12,13:10:00,159985,"['159985', '516520', '512710', '159667', '512670', '159732', '512660', '159638', '159981', '562500']",13:10:00,159985,"['159985', '516520', '512710', '159667', '512670', '159732', '512660', '159638', '159981', '516150']",True,9,True
2023-07-13,13:10:00,159985,"['159985', '501018', '513500', '513100', '159980', '513030', '513310', '518880']",13:10:00,159985,"['159985', '501018', '513500', '513100', '159980', '513030', '513310', '518880']",True,8,True
2023-07-14,13:10:00,159985,"['159985', '159981', '159732', '512710', '516520', '515220', '512670', '501018', '159667', '159638']",13:10:00,159985,"['159985', '159981', '159732', '512710', '516520', '515220', '512670', '516150', '501018', '159667']",True,9,True
2023-07-17,13:10:00,159985,"['159985', '159981', '159732', '501018', '515220', '512710', '516520', '512670', '159825', '159667']",13:10:00,159985,"['159985', '159981', '159732', '501018', '515220', '512710', '516520', '512670', '159825', '516150']",True,9,True
2023-07-18,13:10:00,159985,"['159985', '159981', '159732', '501018', '515220', '512710', '159825', '516520', '512670', '513100']",13:10:00,159985,"['159985', '501018', '513100', '513500', '159980', '518880', '513310', '513030', '161226']",True,3,True
2023-07-19,13:10:00,159985,"['159985', '501018', '513100', '513500', '159980', '161226', '518880', '513030', '513310']",13:10:00,159985,"['159985', '501018', '513100', '513500', '159980', '161226', '518880', '513030', '513310']",True,9,True
2023-07-20,13:10:00,159985,"['159985', '501018', '513100', '513500', '161226', '159980', '518880', '513030', '513310']",13:10:00,159985,"['159985', '501018', '513100', '513500', '161226', '159980', '518880', '513030', '513310']",True,9,True
2023-07-21,13:10:00,159985,"['159985', '501018', '161226', '513100', '513500', '518880', '159980', '513030']",13:10:00,159985,"['159985', '501018', '161226', '513100', '513500', '518880', '159980', '513030']",True,8,True
2023-07-24,13:10:00,159985,"['159985', '501018', '161226', '513100', '513500', '518880', '159980', '513030']",13:10:00,159985,"['159985', '501018', '161226', '513100', '513500', '518880', '159980', '513030']",True,8,True
2023-07-25,13:10:00,159985,"['159985', '501018', '513500', '159980', '518880']",13:10:00,159985,"['159985', '501018', '513500', '159980', '518880']",True,5,True
2023-07-26,13:10:00,159985,"['159985', '501018', '159981', '161226', '159825', '159865', '512880', '513500', '513100', '512890']",13:10:00,159985,"['159985', '501018', '159981', '161226', '159825', '159865', '512880', '513500', '513100', '512890']",True,10,True
2023-07-27,13:10:00,159985,"['159985', '501018', '159981', '161226', '512880', '159825', '159865', '159605', '512070', '513180']",13:10:00,159985,"['159985', '501018', '159981', '161226', '512880', '159825', '159865', '159605', '512070', '512890']",True,9,True
2023-07-28,13:10:00,159985,"['159985', '501018', '159981', '512880', '161226', '159605', '512070', '513180', '512200', '159825']",13:10:00,159985,"['159985', '501018', '159981', '512880', '161226', '159605', '512070', '513180', '512200', '159825']",True,10,True
2023-07-31,13:10:00,159985,"['159985', '501018', '512880', '159605', '512200', '512070', '159981', '513180', '513090', '512690']",13:10:00,159985,"['159985', '501018', '512880', '159605', '512200', '512070', '159981', '513180', '513090', '512690']",True,10,True
2023-08-01,13:10:00,501018,"['501018', '512880', '159985', '159605', '512200', '513180', '513090', '512070', '513330', '512690']",13:10:00,501018,"['501018', '512880', '159985', '159605', '512200', '513180', '513090', '512070', '513330', '512690']",True,10,True
2023-08-02,13:10:00,512880,"['512880', '512200', '501018', '159985', '159605', '513090', '512070', '513180', '513330', '512690']",13:10:00,512880,"['512880', '512200', '501018', '159985', '159605', '513090', '512070', '513180', '513330', '512690']",True,10,True
2023-08-03,13:10:00,512200,"['512200', '512880', '501018', '513090', '512070', '159605', '513180', '159985', '512690', '513330']",13:10:00,512200,"['512200', '512880', '501018', '513090', '512070', '159605', '513180', '159985', '512690', '513330']",True,10,True
2023-08-04,13:10:00,513090,"['513090', '512070', '501018', '159605', '513180', '512690', '513330', '513360', '159985', '515210']",13:10:00,513090,"['513090', '512070', '501018', '159605', '513180', '512690', '513330', '513360', '159985', '515210']",True,10,True
2023-08-07,13:10:00,513090,"['513090', '512070', '501018', '513180', '159605', '513330', '512690', '513360', '515210', '512800']",13:10:00,513090,"['513090', '512070', '501018', '513180', '159605', '513330', '512690', '513360', '515210', '512800']",True,10,True
2023-08-08,13:10:00,513090,"['513090', '512070', '501018', '513180', '159605', '513330', '512690', '513360', '512800', '515210']",13:10:00,513090,"['513090', '512070', '501018', '513180', '159605', '513330', '512690', '513360', '512800', '515210']",True,10,True
2023-08-09,13:10:00,513090,"['513090', '512070', '501018', '513180', '512690', '159605', '513330', '159851', '512800', '513360']",13:10:00,513090,"['513090', '512070', '513180', '512690', '159605', '513330', '159851', '512800', '513360', '515210']",True,9,True
2023-08-10,13:10:00,513090,"['513090', '512070', '512200', '501018', '159851', '513180', '512690', '159605', '513330', '512800']",13:10:00,159985,['159985'],False,0,False
2023-08-11,13:10:00,512070,"['512070', '513090', '512200', '501018', '159851', '513180', '512690', '159605', '159985', '513330']",13:10:00,501018,"['501018', '159985']",False,2,False
2023-08-14,13:10:00,501018,"['501018', '159985', '518880']",13:10:00,501018,"['501018', '159985', '518880']",True,3,True
2023-08-15,13:10:00,501018,"['501018', '159985', '518880', '513500']",13:10:00,501018,"['501018', '159985', '518880', '513500']",True,4,True
2023-08-16,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2023-08-17,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2023-08-18,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2023-08-21,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2023-08-22,13:10:00,159985,['159985'],13:10:00,159985,['159985'],True,1,True
2023-08-23,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2023-08-24,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2023-08-25,13:10:00,159985,"['159985', '518880']",13:10:00,159985,"['159985', '518880']",True,2,True
2023-08-28,13:10:00,159985,"['159985', '518880']",13:10:00,159985,"['159985', '518880']",True,2,True
2023-08-29,13:10:00,159985,"['159985', '518880', '513290']",13:10:00,159985,"['159985', '518880']",True,2,True
2023-08-30,13:10:00,159985,"['159985', '159981', '518880']",13:10:00,159985,"['159985', '159981', '518880']",True,3,True
2023-08-31,13:10:00,159985,"['159985', '159981', '518880']",13:10:00,159985,"['159985', '159981', '518880']",True,3,True
2023-09-01,13:10:00,159985,"['159985', '159981', '518880']",13:10:00,159985,"['159985', '159981', '518880']",True,3,True
2023-09-04,13:10:00,159985,"['159985', '159981', '518880']",13:10:00,159985,"['159985', '159981', '518880']",True,3,True
2023-09-05,13:10:00,159985,"['159985', '159981', '161226', '518880']",13:10:00,159985,"['159985', '159981', '161226', '518880']",True,4,True
2023-09-06,13:10:00,159985,"['159985', '159981', '161226', '518880']",13:10:00,159985,"['159985', '159981', '161226', '518880']",True,4,True
2023-09-07,13:10:00,159985,"['159985', '159981', '161226', '518880']",13:10:00,159985,"['159985', '159981', '161226', '518880']",True,4,True
2023-09-08,13:10:00,501018,"['501018', '518880', '513100', '513500']",13:10:00,501018,"['501018', '518880', '513100', '513500']",True,4,True
2023-09-11,13:10:00,159985,"['159985', '501018', '518880']",13:10:00,159985,"['159985', '501018', '518880']",True,3,True
2023-09-12,13:10:00,501018,"['501018', '518880', '159980', '513100']",13:10:00,501018,"['501018', '518880', '159980', '513100']",True,4,True
2023-09-13,13:10:00,501018,"['501018', '518880']",13:10:00,501018,"['501018', '518880']",True,2,True
2023-09-14,13:10:00,501018,"['501018', '518880', '161226', '513520']",13:10:00,501018,"['501018', '518880', '161226', '513520']",True,4,True
2023-09-15,13:10:00,501018,"['501018', '518880', '159980', '513100', '513520', '513500']",13:10:00,501018,"['501018', '518880', '159980', '513100', '513520', '161226', '513500']",True,6,True
2023-09-18,13:10:00,501018,"['501018', '159980', '513520']",13:10:00,501018,"['501018', '159980', '513520']",True,3,True
2023-09-19,13:10:00,501018,"['501018', '518880', '513520', '161226']",13:10:00,501018,"['501018', '518880', '513520', '161226']",True,4,True
2023-09-20,13:10:00,518880,"['518880', '513520', '161226']",13:10:00,518880,"['518880', '513520', '161226']",True,3,True
2023-09-21,13:10:00,518880,"['518880', '161226']",13:10:00,518880,"['518880', '161226']",True,2,True
2023-09-22,13:10:00,501018,"['501018', '161226']",13:10:00,501018,"['501018', '161226']",True,2,True
2023-09-25,13:10:00,518880,"['518880', '161226']",13:10:00,518880,"['518880', '161226']",True,2,True
2023-09-26,13:10:00,518880,['518880'],13:10:00,518880,['518880'],True,1,True
2023-09-27,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2023-09-28,13:10:00,501018,['501018'],13:10:00,501018,['501018'],True,1,True
2023-10-09,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2023-10-10,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2023-10-11,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2023-10-12,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2023-10-13,13:10:00,515120,"['515120', '159992', '512010', '512170', '513120', '159883']",13:10:00,515120,"['515120', '159992', '512010', '512170', '513120', '159883']",True,6,True
2023-10-16,13:10:00,515120,"['515120', '159992', '512010', '512170', '513120', '159883']",13:10:00,511880,[],False,0,False
2023-10-17,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2023-10-18,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2023-10-19,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2023-10-20,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2023-10-23,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2023-10-24,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2023-10-25,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2023-10-26,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2023-10-27,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2023-10-30,13:10:00,511880,[],13:10:00,511880,[],True,0,True
2023-10-31,13:10:00,561980,['561980'],13:10:00,561980,['561980'],True,1,True
2023-11-01,13:10:00,561980,['561980'],13:10:00,561980,['561980'],True,1,True
2023-11-02,13:10:00,513120,"['513120', '561980']",13:10:00,513120,"['513120', '561980']",True,2,True
2023-11-03,13:10:00,513120,"['513120', '561980']",13:10:00,513120,"['513120', '561980']",True,2,True
2023-11-06,13:10:00,513120,"['513120', '561980', '518880']",13:10:00,513120,"['513120', '561980', '518880']",True,3,True
2023-11-07,13:10:00,513120,"['513120', '159892', '561980', '513310', '518880']",13:10:00,513120,"['513120', '159892', '561980', '513310', '518880']",True,5,True
2023-11-08,13:10:00,513120,"['513120', '159892', '561980', '513310', '512480', '159995', '588200', '159985', '518880']",13:10:00,513120,"['513120', '159892', '561980', '513310', '512480', '159995', '588200', '159985', '518880']",True,9,True
2023-11-09,13:10:00,513120,"['513120', '159892', '513310', '512480', '561980', '159985', '588200', '159995', '512880', '518880']",13:10:00,513120,"['513120', '159892', '513310', '512480', '561980', '159985', '588200', '159995', '512880', '518880']",True,10,True
2023-11-10,13:10:00,513120,"['513120', '159892', '513310', '159985', '512480', '561980', '588200', '159995', '159516', '512880']",13:10:00,513120,"['513120', '159892', '513310', '159985', '512480', '561980', '588200', '159995', '159516', '512880']",True,10,True
2023-11-13,13:10:00,513120,"['513120', '159892', '159985', '513310', '588200', '512480', '561980', '159995', '159516', '512880']",13:10:00,513120,"['513120', '159892', '159985', '513310', '588200', '512480', '561980', '159995', '159516', '512880']",True,10,True
2023-11-14,13:10:00,159892,"['159892', '513120', '159985', '588200', '513310', '512480', '561980', '588220', '159995', '159516']",13:10:00,159892,"['159892', '513120', '159985', '588200', '513310', '512480', '561980', '588220', '159995', '159516']",True,10,True
2023-11-15,13:10:00,159892,"['159892', '513120', '588200', '159869', '512480', '159985', '513310', '588220', '159995', '159516']",13:10:00,159892,"['159892', '513120', '588200', '159869', '512480', '159985', '513310', '588220', '159995', '159516']",True,10,True
2023-11-16,13:10:00,159892,"['159892', '159869', '513120', '588200', '512980', '588220', '513310', '512480', '159985', '563300']",13:10:00,159892,"['159892', '159869', '513120', '588200', '512980', '588220', '513310', '512480', '159985', '563300']",True,10,True
2023-11-17,13:10:00,159869,"['159869', '159892', '512980', '588200', '513120', '513310', '588220', '563300', '512480', '159985']",13:10:00,513310,"['513310', '159509', '513030', '513100', '513520', '513500', '518880']",False,1,False
2023-11-20,13:10:00,159869,"['159869', '512980', '516190', '159892', '588200', '563300', '588220', '513310', '513120', '159819']",13:10:00,513310,"['513310', '159509', '513030', '513100', '513520', '513500']",False,1,False
2023-11-21,13:10:00,159869,"['159869', '512980', '516190', '563300', '515980', '588200', '588220', '159892', '159819', '159509']",13:10:00,159509,"['159509', '513310', '513030', '513100', '513520', '513500']",False,1,False
2023-11-22,13:10:00,512980,"['512980', '159869', '516190', '159509', '563300', '516510', '515980', '515400', '159819', '159998']",13:10:00,159509,"['159509', '513030', '513100', '513520', '513500']",False,1,False
2023-11-23,13:10:00,159509,"['159509', '513030', '513100', '513520', '513500']",13:10:00,159509,"['159509', '513030', '513100', '513520', '513500']",True,5,True
2023-11-24,13:10:00,159509,"['159509', '513030', '513100', '513520', '513500']",13:10:00,159509,"['159509', '513030', '513100', '513520', '513500']",True,5,True
2023-11-27,13:10:00,513030,"['513030', '513520', '161226']",13:10:00,513030,"['513030', '513520', '161226']",True,3,True
2023-11-28,13:10:00,513030,"['513030', '513520', '513500', '513310', '161226']",13:10:00,513030,"['513030', '513520', '513500', '513310', '161226']",True,5,True
2023-11-29,13:10:00,513030,"['513030', '513520', '513310', '161226']",13:10:00,513030,"['513030', '513520', '513310', '161226']",True,4,True
2023-11-30,13:10:00,513030,"['513030', '513100', '513520', '513310', '161226']",13:10:00,513030,"['513030', '513100', '513520', '513310', '161226']",True,5,True
2023-12-01,13:10:00,513030,"['513030', '513520', '513500', '161226']",13:10:00,513030,"['513030', '513520', '513500', '161226']",True,4,True
2023-12-04,13:10:00,513030,"['513030', '513520', '513500', '161226']",13:10:00,513030,"['513030', '513520', '513500', '161226']",True,4,True
2023-12-05,13:10:00,513030,"['513030', '513500']",13:10:00,513030,"['513030', '513500']",True,2,True
2023-12-06,13:10:00,513030,"['513030', '513520', '513500', '513100', '513290']",13:10:00,513030,"['513030', '513520', '513500', '513100', '513290']",True,5,True
2023-12-07,13:10:00,513030,"['513030', '513520', '513290', '518880']",13:10:00,513030,"['513030', '513520', '513290', '518880']",True,4,True
2023-12-08,13:10:00,513030,"['513030', '513520', '513500', '159509', '513100', '513290', '518880']",13:10:00,513030,"['513030', '513520', '513500', '159509', '513100', '513290', '518880']",True,7,True
2023-12-11,13:10:00,513030,"['513030', '513520', '513500', '513290', '513100', '159509']",13:10:00,513030,"['513030', '513520', '513500', '513290', '513100', '159509']",True,6,True
2023-12-12,13:10:00,513030,"['513030', '513520', '513290', '513500', '513100', '159509']",13:10:00,513030,"['513030', '513520', '513290', '513500', '513100', '159509']",True,6,True
2023-12-13,13:10:00,513030,"['513030', '513290', '513520', '513500', '513100', '159509']",13:10:00,513030,"['513030', '513290', '513520', '513500', '513100', '159509']",True,6,True
2023-12-14,13:10:00,513030,"['513030', '513290', '513520', '513500', '513100', '159509', '518880']",13:10:00,513030,"['513030', '513290', '513520', '513500', '513100', '159509', '518880']",True,7,True
2023-12-15,13:10:00,513290,"['513290', '513030', '513520', '513500', '513100', '159509', '518880']",13:10:00,513290,"['513290', '513030', '513520', '513500', '513100', '159509', '518880', '161226']",True,7,True
2023-12-18,13:10:00,513290,"['513290', '513030', '513520', '513500', '513100', '159509', '518880']",13:10:00,513290,"['513290', '513030', '513520', '513500', '513100', '159509', '518880']",True,7,True
2023-12-19,13:10:00,513290,"['513290', '513030', '513520', '513500', '513100', '159509', '518880', '161226']",13:10:00,513290,"['513290', '513030', '513520', '513500', '513100', '159509', '518880', '161226']",True,8,True
2023-12-20,13:10:00,513290,"['513290', '513030', '513520', '513500', '513100', '159509', '518880', '161226']",13:10:00,513290,"['513290', '513030', '513520', '513500', '513100', '159509', '518880', '161226']",True,8,True
2023-12-21,13:10:00,513520,"['513520', '513500', '513100', '159509', '518880', '161226']",13:10:00,513520,"['513520', '513500', '513100', '159509', '518880', '161226']",True,6,True
2023-12-22,13:10:00,513290,"['513290', '513520', '513500', '513100', '159509', '518880', '159980', '161226']",13:10:00,513290,"['513290', '513520', '513500', '513100', '159509', '518880', '159980', '161226']",True,8,True
2023-12-25,13:10:00,513290,"['513290', '513520', '513030', '513100', '513500', '159509', '518880', '159980', '161226']",13:10:00,513290,"['513290', '513520', '513030', '513100', '513500', '159509', '518880', '159980', '161226']",True,9,True
2023-12-26,13:10:00,513290,"['513290', '513520', '513100', '513500', '513030', '159509', '518880', '159980']",13:10:00,513290,"['513290', '513520', '513100', '513500', '513030', '159509', '518880', '159980']",True,8,True
2023-12-27,13:10:00,513290,"['513290', '513520', '513100', '159509', '513500', '513030', '159980', '518880', '159518', '513310']",13:10:00,513290,"['513290', '513520', '513100', '159509', '513500', '513030', '159980', '518880', '159518', '513310']",True,10,True
2023-12-28,13:10:00,513290,"['513290', '513520', '159509', '513100', '513500', '513030', '159980', '518880', '159518', '513310']",13:10:00,513290,"['513290', '513520', '159509', '513100', '513500', '513030', '159980', '518880', '159518', '513310']",True,10,True
2023-12-29,13:10:00,513290,"['513290', '513520', '159509', '513100', '513500', '513030', '159980', '518880']",13:10:00,513290,"['513290', '513520', '159509', '513100', '513500', '513030', '159980', '518880']",True,8,True
2024-01-02,13:10:00,513290,"['513290', '513520', '159509', '513100', '513500', '513030', '159980', '518880']",13:10:00,513290,"['513290', '513520', '159509', '513100', '513500', '513030', '159980', '518880']",True,8,True
2024-01-03,13:10:00,513290,"['513290', '513520', '159509', '513100', '513500', '513030', '159980', '518880']",13:10:00,513290,"['513290', '513520', '159509', '513100', '513500', '513030', '159980', '518880']",True,8,True
2024-01-04,13:10:00,513290,"['513290', '513520', '513500', '513100', '159509', '159980', '513030', '518880']",13:10:00,513290,"['513290', '513520', '513500', '513100', '159509', '159980', '513030', '518880']",True,8,True
2024-01-05,13:10:00,513290,"['513290', '513520', '518880']",13:10:00,513290,"['513290', '513520', '518880']",True,3,True
2024-01-08,13:10:00,513290,"['513290', '513520']",13:10:00,513290,"['513290', '513520']",True,2,True
2024-01-09,13:10:00,513290,"['513290', '513520', '513500', '513100', '159509', '513030']",13:10:00,513290,"['513290', '513520', '513500', '513100', '159509', '513030']",True,6,True
2024-01-10,13:10:00,513290,"['513290', '513520', '513500', '159509', '513100', '513030']",13:10:00,513290,"['513290', '513520', '513500', '159509', '513100', '513030']",True,6,True
2024-01-11,13:10:00,513290,"['513290', '513520', '513500', '159509', '513100', '513030']",13:10:00,513290,"['513290', '513520', '513500', '159509', '513100', '513030']",True,6,True
2024-01-12,13:10:00,513290,"['513290', '513520', '513500', '159509', '513100', '501018']",13:10:00,513290,"['513290', '513520', '513500', '159509', '513100', '501018']",True,6,True
2024-01-15,13:10:00,513520,"['513520', '513290', '518880', '513500', '159509', '513100', '501018', '513030']",13:10:00,513520,"['513520', '513290', '518880', '513500', '159509', '513100', '501018', '513030']",True,8,True
2024-01-16,13:10:00,513520,"['513520', '518880', '513500', '159509', '513100', '501018']",13:10:00,513520,"['513520', '518880', '513500', '159509', '513100', '501018']",True,6,True
2024-01-17,13:10:00,513500,"['513500', '159509', '513100', '159980']",13:10:00,513500,"['513500', '159509', '513100', '159980']",True,4,True
2024-01-18,13:10:00,159509,"['159509', '513500', '513100', '501018']",13:10:00,159509,"['159509', '513500', '513100', '501018']",True,4,True
2024-01-19,13:10:00,513520,"['513520', '159509', '513500', '513100', '501018']",13:10:00,513520,"['513520', '159509', '513500', '513100', '501018']",True,5,True
2024-01-22,13:10:00,513520,"['513520', '159509', '513500', '513100']",13:10:00,513520,"['513520', '159509', '513500', '513100']",True,4,True
2024-01-23,13:10:00,513520,"['513520', '159509', '513100', '513500']",13:10:00,513520,"['513520', '159509', '513100', '513500']",True,4,True
2024-01-24,13:10:00,159509,"['159509', '513100', '513500', '513030', '501018']",13:10:00,159509,"['159509', '513100', '513500', '513030', '501018']",True,5,True
2024-01-25,13:10:00,159509,"['159509', '513100', '513500', '501018', '513030']",13:10:00,159509,"['159509', '513100', '513500', '501018', '513030']",True,5,True
2024-01-26,13:10:00,159509,"['159509', '513100', '513500', '501018', '513030']",13:10:00,159509,"['159509', '512800', '513100', '513500']",True,3,True
2024-01-29,13:10:00,159509,"['159509', '513100', '513500', '501018', '513030']",13:10:00,159509,"['159509', '512800', '513100', '513500']",True,3,True
2024-01-30,13:10:00,159509,"['159509', '513100', '513500', '501018', '513030', '513290']",13:10:00,159509,"['159509', '513520', '512800', '513100', '513500', '501018']",True,4,True
2024-01-31,13:10:00,159509,"['159509', '513100', '513500', '501018', '513030', '513290']",13:10:00,159509,"['159509', '513100', '513500', '501018', '513030', '513290']",True,6,True
2024-02-01,13:10:00,501018,['501018'],13:10:00,501018,['501018'],True,1,True
2024-02-02,13:10:00,159509,"['159509', '513100', '513500', '513290']",13:10:00,159509,"['159509', '513100', '513500', '513290']",True,4,True
2024-02-05,13:10:00,159509,"['159509', '513100', '513500']",13:10:00,159509,"['159509', '513100', '513500']",True,3,True
2024-02-06,13:10:00,159509,"['159509', '513100', '513500']",13:10:00,159509,"['159509', '513100', '513500']",True,3,True
2024-02-07,13:10:00,159509,"['159509', '513100', '513500']",13:10:00,159509,"['159509', '512800', '513100', '513500']",True,3,True
2024-02-08,13:10:00,159509,"['159509', '513100', '513500']",13:10:00,159509,"['159509', '512800', '513100', '513500', '159981']",True,3,True
2024-02-19,13:10:00,159509,"['159509', '512800', '513500', '513100', '512070', '159981']",13:10:00,159509,"['159509', '512800', '513500', '513100', '512070', '159981']",True,6,True
