date,time,value,weak,pool,target,target_raw,top10_raw
2023-02-21,15:30:00,1681590.85,True,11,513030,513030.SH,513030.SH:0.3396
2023-02-22,15:30:00,1664516.4,True,11,511880,511880.SH,
2023-02-23,15:30:00,1666449.26,True,11,513030,513030.SH,513030.SH:0.1920
2023-02-24,15:30:00,1675753.29,True,11,513030,513030.SH,513030.SH:0.2168
2023-02-27,15:30:00,1648667.44,True,11,511880,511880.SH,
2023-02-28,15:30:00,1648683.84,True,11,511880,511880.SH,
2023-03-01,15:30:00,1648880.64,True,11,511880,511880.SH,
2023-03-02,15:30:00,1649028.24,True,11,511880,511880.SH,
2023-03-03,15:30:00,1650646.96,True,11,501018,501018.SH,501018.SH:0.0007
2023-03-06,15:30:00,1663290.86,True,11,513030,513030.SH,513030.SH:0.0366
2023-03-07,15:30:00,1680233.52,True,11,501018,501018.SH,"501018.SH:0.0969,513030.SH:0.0764"
2023-03-08,15:30:00,1641755.82,True,11,501018,501018.SH,"501018.SH:0.0792,513030.SH:0.0421"
2023-03-09,15:30:00,1632734.46,True,11,513030,513030.SH,"513030.SH:0.0726,513520.SH:0.0124"
2023-03-10,15:30:00,1618072.59,True,11,518880,518880.SH,518880.SH:0.0943
2023-03-13,15:30:00,1629227.79,True,11,518880,518880.SH,"518880.SH:0.1582,513030.SH:0.0707"
2023-03-14,15:30:00,1650342.99,True,11,518880,518880.SH,518880.SH:0.2272
2023-03-15,15:30:00,1649147.79,True,11,518880,518880.SH,518880.SH:0.2935
2023-03-16,15:30:00,1663091.79,True,11,518880,518880.SH,518880.SH:0.4006
2023-03-17,15:30:00,1672653.39,True,11,518880,518880.SH,"518880.SH:0.4957,161226.SZ:0.0001"
2023-03-20,15:30:00,1724046.99,True,11,518880,518880.SH,"518880.SH:0.7441,161226.SZ:0.0226"
2023-03-21,15:30:00,1707712.59,True,11,518880,518880.SH,"518880.SH:0.9370,161226.SZ:0.0686,513520.SH:0.0099,513100.SH:0.0066"
2023-03-22,15:30:00,1682613.39,True,11,518880,518880.SH,"518880.SH:0.8680,161226.SZ:0.1153,513100.SH:0.0671,513520.SH:0.0290"
2023-03-23,15:30:00,1731525.29,False,81,588200,588200.SH,"588200.SH:4.2951,515880.SH:2.3109,159869.SZ:2.2944,512980.SH:2.2642,512480.SH:1.6243,516510.SH:1.5766,159819.SZ:1.4569,159998.SZ:1.4378,516190.SH:1.4118,159852.SZ:1.2794"
2023-03-24,15:30:00,1726379.96,False,81,159869,159869.SZ,"159869.SZ:4.8917,512980.SH:3.7314,515880.SH:2.8860,516190.SH:2.4522,516510.SH:2.1587,512480.SH:2.0884,159998.SZ:1.9988,515980.SH:1.8873,159852.SZ:1.8369,515400.SH:1.5312"
2023-03-27,15:30:00,1711302.73,False,81,588200,588200.SH,"588200.SH:4.8844,516190.SH:3.8440,515880.SH:3.4573,516510.SH:2.9858,159819.SZ:2.9094,159998.SZ:2.6921,512480.SH:2.2664,515400.SH:2.0249,515050.SH:1.1898,159995.SZ:1.0959"
2023-03-28,15:30:00,1665742.73,False,81,588200,588200.SH,"588200.SH:4.3023,516510.SH:4.2064,159852.SZ:3.7609,515880.SH:3.7075,159819.SZ:3.4552,159998.SZ:3.4378,515980.SH:3.0274,515400.SH:2.6500,512480.SH:1.9994,159851.SZ:1.5592"
2023-03-29,15:30:00,1723462.59,False,81,159852,159852.SZ,"159852.SZ:4.3636,159819.SZ:3.9411,159998.SZ:3.8743,515980.SH:3.5878,515880.SH:3.5722,515400.SH:2.9637,512480.SH:2.3828,159851.SZ:1.7586,515050.SH:1.7521,159995.SZ:1.2696"
2023-03-30,15:30:00,1698244.63,False,81,516510,516510.SH,"516510.SH:4.6024,159852.SZ:4.1144,159819.SZ:3.6225,515980.SH:3.3430,159998.SZ:3.2342,515880.SH:2.8392,512480.SH:2.5973,515400.SH:2.3793,515050.SH:1.8305,159851.SZ:1.5641"
2023-03-31,15:30:00,1775891.34,False,81,159819,159819.SZ,"159819.SZ:4.0960,159998.SZ:4.0374,515980.SH:3.8217,515880.SH:2.9301,515400.SH:2.8577,512480.SH:2.7340,515050.SH:2.1691,159851.SZ:2.0554,513310.SH:1.8993,159995.SZ:1.7730"
2023-04-03,15:30:00,1853696.84,False,81,515400,515400.SH,"515400.SH:4.5906,512480.SH:3.7472,515880.SH:3.7273,159851.SZ:3.5959,515050.SH:3.0461,159995.SZ:2.5923,588080.SH:1.9077,161226.SZ:1.1886,513100.SH:1.0745,159732.SZ:0.6888"
2023-04-04,15:30:00,1874447.65,False,81,515880,515880.SH,"515880.SH:4.2731,515050.SH:4.0713,159995.SZ:3.7102,588080.SH:2.5624,161226.SZ:1.3958,513100.SH:1.2014,159732.SZ:1.0873,518880.SH:0.6176,562500.SH:0.5592,159981.SZ:0.4334"
2023-04-06,15:30:00,1921972.64,False,81,588080,588080.SH,"588080.SH:3.2630,161226.SZ:2.0258,516520.SH:1.0908,513100.SH:1.0203,518880.SH:0.7046,562500.SH:0.6734,159981.SZ:0.5037,513520.SH:0.2223"
2023-04-07,15:30:00,1934522.61,False,81,513310,513310.SH,"513310.SH:4.3223,588080.SH:3.8956,161226.SZ:2.4634,516520.SH:1.6535,562500.SH:1.1387,513100.SH:1.0388,513180.SH:0.6766,518880.SH:0.6741,159981.SZ:0.4913,513520.SH:0.1727"
2023-04-10,15:30:00,1911764.21,False,81,513310,513310.SH,"513310.SH:4.9060,588080.SH:3.8648,159732.SZ:2.5748,161226.SZ:2.5090,516520.SH:2.0087,562500.SH:1.1705,513180.SH:1.0567,513330.SH:0.9419,513100.SH:0.9340,518880.SH:0.5182"
2023-04-11,15:30:00,1913389.81,False,81,513310,513310.SH,"513310.SH:4.9997,588080.SH:3.3815,159732.SZ:2.4635,516520.SH:2.0417,513180.SH:1.1550,562500.SH:1.0882,513330.SH:0.9651,513100.SH:0.9581,159667.SZ:0.7152,512880.SH:0.5685"
2023-04-12,15:30:00,1920778.71,False,81,588080,588080.SH,"588080.SH:3.6494,161226.SZ:3.4190,159732.SZ:3.0907,516520.SH:2.5188,562500.SH:1.1781,513180.SH:1.1620,159667.SZ:1.0612,513100.SH:0.8635,513330.SH:0.8441,512880.SH:0.7768"
2023-04-13,15:30:00,1872456.69,False,80,513310,513310.SH,"513310.SH:4.6519,159851.SZ:4.4013,161226.SZ:3.4050,159852.SZ:3.0065,588080.SH:2.7227,159667.SZ:1.0461,512880.SH:0.8119,562500.SH:0.8037,513180.SH:0.7894,513030.SH:0.7431"
2023-04-14,15:30:00,1925768.19,True,11,513310,513310.SH,"513310.SH:4.9961,161226.SZ:3.7451,501018.SH:1.1606,513030.SH:1.0629,513500.SH:0.7372,513100.SH:0.6558,518880.SH:0.4751,159980.SZ:0.0938"
2023-04-17,15:30:00,1912844.19,True,11,513310,513310.SH,"513310.SH:4.3669,161226.SZ:3.1256,501018.SH:1.7712,513030.SH:1.2435,513500.SH:0.7908,513290.SH:0.7044,513100.SH:0.5626,513520.SH:0.5017"
2023-04-18,15:30:00,1884954.81,True,11,513030,513030.SH,"513030.SH:1.3648,513500.SH:0.8051,513290.SH:0.7879,513520.SH:0.5315,513100.SH:0.4655,159980.SZ:0.3103"
2023-04-19,15:30:00,1866216.9,True,11,513310,513310.SH,"513310.SH:2.6945,513030.SH:1.3538,513290.SH:0.7832,513500.SH:0.7487,513520.SH:0.4817,159980.SZ:0.3682,513100.SH:0.3580"
2023-04-20,15:30:00,1872033.06,True,11,513030,513030.SH,"513030.SH:1.3955,513290.SH:0.8662,513500.SH:0.6992,513520.SH:0.4630,159980.SZ:0.4265,513100.SH:0.2696"
2023-04-21,15:30:00,1854800.19,True,11,513290,513290.SH,"513290.SH:0.7488,513500.SH:0.5740,513520.SH:0.4401"
2023-04-24,15:30:00,1856606.0,True,11,513030,513030.SH,"513030.SH:1.0870,513290.SH:0.8600,513500.SH:0.5014,513520.SH:0.4287"
2023-04-25,15:30:00,1876836.6,True,11,513030,513030.SH,"513030.SH:1.0602,513290.SH:0.7399,513500.SH:0.4262,513520.SH:0.4157"
2023-04-26,15:30:00,1867499.4,True,11,513030,513030.SH,"513030.SH:0.9205,513520.SH:0.3440,518880.SH:0.0695"
2023-04-27,15:30:00,1863036.5,True,11,161226,161226.SZ,"161226.SZ:0.8660,513030.SH:0.8512,518880.SH:0.0663"
2023-04-28,15:30:00,1871065.37,True,11,513030,513030.SH,"513030.SH:0.8262,513500.SH:0.2108,513100.SH:0.0258"
2023-05-04,15:30:00,1847822.07,True,11,161226,161226.SZ,"161226.SZ:0.7902,513030.SH:0.6654,513520.SH:0.3816,518880.SH:0.1122,513100.SH:0.0177"
2023-05-05,15:30:00,1871341.29,True,11,513520,513520.SH,"513520.SH:0.4340,518880.SH:0.1545,513100.SH:0.0127"
2023-05-08,15:30:00,1870863.66,True,11,161226,161226.SZ,"161226.SZ:0.6806,513030.SH:0.5010,513520.SH:0.4489,513290.SH:0.1588,518880.SH:0.1130,513500.SH:0.0680,513100.SH:0.0397"
2023-05-09,15:30:00,1858732.44,True,11,161226,161226.SZ,"161226.SZ:0.5243,513520.SH:0.4855,513030.SH:0.4017,518880.SH:0.1214,513290.SH:0.1168,513500.SH:0.0645,513100.SH:0.0526"
2023-05-10,15:30:00,1857996.43,True,11,513520,513520.SH,"513520.SH:0.4827,161226.SZ:0.4410,518880.SH:0.1399,513290.SH:0.1189,513100.SH:0.0619,513500.SH:0.0520"
2023-05-11,15:30:00,1871341.79,True,11,513520,513520.SH,"513520.SH:0.5225,518880.SH:0.1572,513100.SH:0.1388,513500.SH:0.0716"
2023-05-12,15:30:00,1891353.51,True,11,513100,513100.SH,"513100.SH:0.2650,513290.SH:0.0875,513500.SH:0.0868"
2023-05-15,15:30:00,1889643.49,True,11,513520,513520.SH,"513520.SH:0.8913,513100.SH:0.3703,513500.SH:0.1141,518880.SH:0.1067"
2023-05-16,15:30:00,1892879.09,True,11,513520,513520.SH,"513520.SH:0.9732,513100.SH:0.4610,513500.SH:0.1160,518880.SH:0.1099,513290.SH:0.1006"
2023-05-17,15:30:00,1936352.69,True,11,513100,513100.SH,"513100.SH:0.6062,513500.SH:0.1360"
2023-05-18,15:30:00,1966829.69,True,11,513100,513100.SH,"513100.SH:0.8070,513500.SH:0.1973"
2023-05-19,15:30:00,2014989.72,True,11,511880,511880.SH,
2023-05-22,15:30:00,2012441.1,True,11,513100,513100.SH,"513100.SH:1.3368,513500.SH:0.3708,513030.SH:0.1346,513290.SH:0.0575"
2023-05-23,15:30:00,2028801.9,True,11,513100,513100.SH,"513100.SH:1.5833,513500.SH:0.4484,513030.SH:0.1509,513290.SH:0.0894"
2023-05-24,15:30:00,1998125.4,True,11,513100,513100.SH,"513100.SH:1.5421,513500.SH:0.4386,513030.SH:0.0930,518880.SH:0.0159"
2023-05-25,15:30:00,2030847.0,True,11,513100,513100.SH,"513100.SH:1.7997,513500.SH:0.4629,513290.SH:0.1443"
2023-05-26,15:30:00,2036982.3,True,11,513100,513100.SH,"513100.SH:2.0153,513500.SH:0.4869"
2023-05-29,15:30:00,2110605.9,True,11,513100,513100.SH,"513100.SH:2.7106,513500.SH:0.6809,513310.SH:0.0300"
2023-05-30,15:30:00,2116741.2,True,11,513100,513100.SH,"513100.SH:3.1332,513500.SH:0.8021,513310.SH:0.2124"
2023-05-31,15:30:00,2108560.8,True,11,513100,513100.SH,"513100.SH:3.2991,513500.SH:0.8147,513310.SH:0.4998"
2023-06-01,15:30:00,2106515.7,True,11,513100,513100.SH,"513100.SH:3.2751,513310.SH:0.8218,513500.SH:0.8060"
2023-06-02,15:30:00,2133102.0,True,11,513100,513100.SH,"513100.SH:3.5499,513310.SH:1.0994,513500.SH:0.8855,513520.SH:0.2893"
2023-06-05,15:30:00,2143327.5,False,82,513100,513100.SH,"513100.SH:3.5846,515880.SH:2.1157,513310.SH:1.2819,515050.SH:1.0651,513500.SH:1.0546,159732.SZ:0.8059,516520.SH:0.4620,159667.SZ:0.4267"
2023-06-06,15:30:00,2145372.6,False,82,513100,513100.SH,"513100.SH:3.5589,515880.SH:2.2841,513310.SH:1.3235,513500.SH:1.0746"
2023-06-07,15:30:00,2151507.9,True,11,513100,513100.SH,"513100.SH:3.4941,513500.SH:1.1628,513520.SH:0.3434,513290.SH:0.0273,513030.SH:0.0000"
2023-06-08,15:30:00,2106459.66,True,11,513500,513500.SH,"513500.SH:1.0977,501018.SH:0.0365,513290.SH:0.0159"
2023-06-09,15:30:00,2119044.18,True,11,513100,513100.SH,"513100.SH:2.6260,513310.SH:1.3507,513500.SH:1.1088,513520.SH:0.1876,513290.SH:0.0344,513030.SH:0.0002"
2023-06-12,15:30:00,2143330.98,True,11,513100,513100.SH,"513100.SH:2.5811,513310.SH:1.4868,513500.SH:1.1793,513520.SH:0.2056,513290.SH:0.0525,513030.SH:0.0017"
2023-06-13,15:30:00,2190178.33,True,11,513500,513500.SH,"513500.SH:1.3256,513520.SH:0.3042,513290.SH:0.1129,513030.SH:0.0301,159980.SZ:0.0048,159985.SZ:0.0007"
2023-06-14,15:30:00,2198986.86,True,11,513100,513100.SH,"513100.SH:2.9129,513310.SH:2.0915,513500.SH:1.4058,513520.SH:0.3423,159980.SZ:0.1139,161226.SZ:0.1071,513030.SH:0.0633,159985.SZ:0.0131,518880.SH:0.0016"
2023-06-15,15:30:00,2209088.66,True,11,513100,513100.SH,"513100.SH:2.9920,513310.SH:2.0679,513500.SH:1.4231,513520.SH:0.2916,159980.SZ:0.2325,513290.SH:0.2082,513030.SH:0.1240"
2023-06-16,15:30:00,2232805.78,False,82,515400,515400.SH,"515400.SH:3.9129,512980.SH:3.8965,513360.SH:3.8639,516190.SH:3.5558,515980.SH:3.0560,513100.SH:3.0124,159819.SZ:2.4712,159852.SZ:2.0892,513310.SH:2.0762,159998.SZ:1.8277"
2023-06-19,15:30:00,2317585.44,False,82,512980,512980.SH,"512980.SH:4.7346,516190.SH:4.4097,515980.SH:4.2525,513360.SH:4.0073,159819.SZ:3.5684,159852.SZ:3.1401,513100.SH:2.7944,159998.SZ:2.6856,516520.SH:2.1756,513310.SH:1.8945"
2023-06-20,15:30:00,2370057.67,False,82,159852,159852.SZ,"159852.SZ:4.6031,159819.SZ:4.5799,513360.SH:3.8391,159998.SZ:3.6467,516520.SH:2.7296,513100.SH:2.5489,159605.SZ:2.0941,159851.SZ:1.9753,513180.SH:1.7565,513310.SH:1.7395"
2023-06-21,15:30:00,2276672.03,False,82,516520,516520.SH,"516520.SH:2.7748,513100.SH:2.3889,159985.SZ:1.5210,513180.SH:1.4965,513500.SH:1.3878,159667.SZ:0.8739,562500.SH:0.5998,513290.SH:0.3633,513030.SH:0.3031"
2023-06-26,15:30:00,2214013.13,False,82,516520,516520.SH,"516520.SH:2.1855,513100.SH:2.0016,159985.SZ:1.9389,513500.SH:1.2590,513180.SH:1.0855,159667.SZ:0.9965,562500.SH:0.6966,159980.SZ:0.6570,513290.SH:0.2540,513030.SH:0.2263"
2023-06-27,15:30:00,2223268.98,True,11,159985,159985.SZ,"159985.SZ:2.0680,501018.SH:0.0001"
2023-06-28,15:30:00,2203871.25,True,11,159985,159985.SZ,"159985.SZ:2.1218,513500.SH:1.1116"
2023-06-29,15:30:00,2187255.88,True,11,513100,513100.SH,"513100.SH:1.2929,513500.SH:1.1273,513520.SH:0.4746"
2023-06-30,15:30:00,2183694.53,True,11,513500,513500.SH,"513500.SH:1.1061,513100.SH:1.1052,501018.SH:0.0001"
2023-07-03,15:30:00,2211297.73,True,11,513500,513500.SH,"513500.SH:1.1721,513100.SH:1.1510,513030.SH:0.5338,159980.SZ:0.3386,513520.SH:0.3134,513310.SH:0.1038,501018.SH:0.0176,518880.SH:0.0008"
2023-07-04,15:30:00,2201221.18,False,82,515880,515880.SH,"515880.SH:4.0630,159985.SZ:3.9822,515050.SH:2.1478,159667.SZ:1.9736,562500.SH:1.6955,513500.SH:1.0982,513100.SH:1.0482,513180.SH:0.8320,515790.SH:0.7574,512660.SH:0.6131"
2023-07-05,15:30:00,2177174.34,False,82,159985,159985.SZ,"159985.SZ:4.3409,515880.SH:2.7378,159667.SZ:1.9978,515050.SH:1.6296,562500.SH:1.5854,513500.SH:1.0343,513100.SH:0.9615,512660.SH:0.7865,512710.SH:0.7696,515790.SH:0.7421"
2023-07-06,15:30:00,2175017.74,False,82,159985,159985.SZ,"159985.SZ:4.4199,159667.SZ:2.0366,515880.SH:2.0354,562500.SH:1.4194,515050.SH:1.3468,516520.SH:1.3346,513500.SH:0.9490,513100.SH:0.8808,512710.SH:0.8309,512660.SH:0.7953"
2023-07-07,15:30:00,2163156.44,False,82,159985,159985.SZ,"159985.SZ:4.1584,159667.SZ:1.5517,515880.SH:1.3020,516520.SH:1.1515,562500.SH:1.0460,515050.SH:0.9238,512710.SH:0.8819,512670.SH:0.8346,512660.SH:0.7573,513500.SH:0.7452"
2023-07-10,15:30:00,2165313.04,True,11,159985,159985.SZ,"159985.SZ:3.6620,501018.SH:0.2544,159980.SZ:0.1452,518880.SH:0.0001"
2023-07-11,15:30:00,2175017.74,True,11,159985,159985.SZ,"159985.SZ:3.6240,501018.SH:0.3135,159980.SZ:0.1640,518880.SH:0.0011,513310.SH:0.0010"
2023-07-12,15:30:00,2210601.64,False,82,159985,159985.SZ,"159985.SZ:3.7996,516520.SH:1.1997,512710.SH:1.1748,159981.SZ:1.1038,512670.SH:1.0651,159667.SZ:0.9513,159638.SZ:0.7642,515220.SH:0.7242,512660.SH:0.7189,562500.SH:0.5655"
2023-07-13,15:30:00,2194427.14,True,11,159985,159985.SZ,"159985.SZ:3.3389,501018.SH:0.6938,513500.SH:0.3853,513100.SH:0.3460,159980.SZ:0.1748,513030.SH:0.0109,513310.SH:0.0062"
2023-07-14,15:30:00,2195505.44,False,82,159985,159985.SZ,"159985.SZ:3.1459,159981.SZ:1.6164,159732.SZ:1.1558,501018.SH:0.9139,515220.SH:0.8755,516520.SH:0.7592,512710.SH:0.7398,512670.SH:0.6093,159638.SZ:0.4353,159667.SZ:0.4346"
2023-07-17,15:30:00,2217071.44,False,82,159985,159985.SZ,"159985.SZ:2.8505,159981.SZ:1.4726,159732.SZ:1.0252,501018.SH:0.9294,515220.SH:0.6383,159825.SZ:0.5068,512710.SH:0.4714,516520.SH:0.4592,513100.SH:0.3742,512670.SH:0.3732"
2023-07-18,15:30:00,2220306.34,False,82,159985,159985.SZ,"159985.SZ:2.5899,159981.SZ:1.6051,159732.SZ:0.9922,501018.SH:0.9915,159825.SZ:0.6092,515220.SH:0.5830,513100.SH:0.4366,512710.SH:0.4305,516520.SH:0.3694,513500.SH:0.3253"
2023-07-19,15:30:00,2270986.44,True,11,159985,159985.SZ,"159985.SZ:2.6067,501018.SH:1.1660,513100.SH:0.5443,513500.SH:0.4087,161226.SZ:0.3344,159980.SZ:0.1444,518880.SH:0.1429,513030.SH:0.0825,513310.SH:0.0305"
2023-07-20,15:30:00,2287160.94,True,11,159985,159985.SZ,"159985.SZ:2.6146,501018.SH:1.0960,161226.SZ:0.5950,513100.SH:0.5743,513500.SH:0.4180,159980.SZ:0.1584,513030.SH:0.0879,513310.SH:0.0542"
2023-07-21,15:30:00,2267751.54,True,11,159985,159985.SZ,"159985.SZ:2.3335,501018.SH:1.2273,161226.SZ:0.7323,513500.SH:0.3938,518880.SH:0.2459,159980.SZ:0.2002,513030.SH:0.0913"
2023-07-24,15:30:00,2272064.74,True,11,159985,159985.SZ,"159985.SZ:2.2111,501018.SH:1.3180,161226.SZ:0.7945,513500.SH:0.4079,518880.SH:0.2441,159980.SZ:0.2089,513030.SH:0.1116"
2023-07-25,15:30:00,2314118.44,True,11,159985,159985.SZ,"159985.SZ:2.2577,501018.SH:1.6468,513500.SH:0.3939,159980.SZ:0.3348"
2023-07-26,15:30:00,2330292.94,False,82,159985,159985.SZ,"159985.SZ:2.3315,501018.SH:1.8295,159981.SZ:1.2786,161226.SZ:1.0227,512880.SH:0.7169,159825.SZ:0.6464,159865.SZ:0.5019,159605.SZ:0.4595,512070.SH:0.4429,159980.SZ:0.4334"
2023-07-27,15:30:00,2357250.44,False,82,159985,159985.SZ,"159985.SZ:2.6504,501018.SH:2.0124,161226.SZ:1.2710,159981.SZ:1.1829,512880.SH:0.9673,159605.SZ:0.8882,513180.SH:0.6916,512070.SH:0.6664,512200.SH:0.6506,159825.SZ:0.6275"
2023-07-28,15:30:00,2330292.94,False,82,159985,159985.SZ,"159985.SZ:2.5145,501018.SH:2.1773,159605.SZ:1.3274,159981.SZ:1.1724,512200.SH:1.1630,513180.SH:1.0703,512690.SH:1.0376,513330.SH:0.8507,515210.SH:0.7462,512890.SH:0.6430"
2023-07-31,15:30:00,2285672.14,False,82,512880,512880.SH,"512880.SH:2.3911,501018.SH:2.2914,159985.SZ:2.1113,512200.SH:1.9077,159605.SZ:1.8874,512070.SH:1.6112,513180.SH:1.5735,512690.SH:1.3540,513330.SH:1.3340,159981.SZ:1.1003"
2023-08-01,15:30:00,2281159.54,False,83,512880,512880.SH,"512880.SH:2.8316,512200.SH:2.7662,501018.SH:2.6619,159605.SZ:2.3613,159985.SZ:2.0897,513090.SH:2.0293,513180.SH:2.0203,513330.SH:1.8183,512070.SH:1.8004,512690.SH:1.5686"
2023-08-02,15:30:00,2294009.04,False,83,512200,512200.SH,"512200.SH:3.8843,512880.SH:3.4940,501018.SH:2.8787,513090.SH:2.2944,159605.SZ:2.1796,512070.SH:2.0583,513180.SH:1.9135,159985.SZ:1.8771,513330.SH:1.6893,512690.SH:1.6464"
2023-08-03,15:30:00,2363400.77,False,83,512880,512880.SH,"512880.SH:4.5233,513090.SH:2.8909,512070.SH:2.6363,501018.SH:2.3101,513180.SH:2.0288,159605.SZ:1.9969,512690.SH:1.8395,513330.SH:1.7296,513360.SH:1.5248,515210.SH:1.4852"
2023-08-04,15:30:00,2384661.81,False,83,513090,513090.SH,"513090.SH:3.8909,512070.SH:3.5509,501018.SH:2.4544,513180.SH:2.2901,159605.SZ:2.1852,512690.SH:1.9851,513330.SH:1.9663,513360.SH:1.7402,515210.SH:1.5906,512800.SH:1.4147"
2023-08-07,15:30:00,2357674.01,False,83,513090,513090.SH,"513090.SH:4.0424,512070.SH:3.7368,501018.SH:2.5275,513180.SH:2.5020,159605.SZ:2.1407,513330.SH:1.9699,513360.SH:1.8217,512690.SH:1.6528,515210.SH:1.4168,512800.SH:1.4088"
2023-08-08,15:30:00,2365384.81,False,83,513090,513090.SH,"513090.SH:4.5961,512070.SH:4.2453,501018.SH:2.2413,513180.SH:2.2410,512690.SH:1.7200,159605.SZ:1.7098,513330.SH:1.5757,513360.SH:1.4917,159851.SZ:1.3742,512800.SH:1.3149"
2023-08-09,15:30:00,2349963.21,False,83,513090,513090.SH,"513090.SH:4.2026,512070.SH:4.0862,512200.SH:3.5820,501018.SH:2.2750,159851.SZ:1.8681,513180.SH:1.7216,512690.SH:1.5346,159605.SZ:1.3215,513330.SH:1.2417,512800.SH:1.2109"
2023-08-10,15:30:00,2378031.71,False,83,512070,512070.SH,"512070.SH:4.1668,513090.SH:4.0372,512200.SH:3.0168,501018.SH:2.4919,159851.SZ:2.3138,513180.SH:1.3296,512690.SH:1.2041,159605.SZ:1.0063,512800.SH:0.9775,159985.SZ:0.9554"
2023-08-11,15:30:00,2294701.11,False,84,512200,512200.SH,"512200.SH:2.5367,501018.SH:2.2703,159985.SZ:0.9632,513180.SH:0.8371,159605.SZ:0.6761,512690.SH:0.6640,512800.SH:0.6087,513330.SH:0.5632,515210.SH:0.4674,515170.SH:0.3993"
2023-08-14,15:30:00,2237021.8,True,12,501018,501018.SH,"501018.SH:2.2147,159985.SZ:0.9335,518880.SH:0.0001"
2023-08-15,15:30:00,2238875.3,True,12,501018,501018.SH,"501018.SH:2.0057,159985.SZ:1.0034"
2023-08-16,15:30:00,2207217.46,True,12,159985,159985.SZ,159985.SZ:0.9574
2023-08-17,15:30:00,2224710.47,True,12,511880,511880.SH,
2023-08-18,15:30:00,2225082.77,True,12,511880,511880.SH,
2023-08-21,15:30:00,2220778.66,True,12,159985,159985.SZ,159985.SZ:1.4793
2023-08-22,15:30:00,2164689.32,True,12,511880,511880.SH,
2023-08-23,15:30:00,2164838.42,True,12,511880,511880.SH,
2023-08-24,15:30:00,2156689.1,True,12,159985,159985.SZ,"159985.SZ:1.1797,518880.SH:0.0101"
2023-08-25,15:30:00,2201948.45,True,12,159985,159985.SZ,"159985.SZ:1.3573,518880.SH:0.0266"
2023-08-28,15:30:00,2223646.65,True,12,159985,159985.SZ,"159985.SZ:1.5886,518880.SH:0.0418,513290.SH:0.0000"
2023-08-29,15:30:00,2237797.65,True,12,159985,159985.SZ,"159985.SZ:1.7525,518880.SH:0.0665,513290.SH:0.0027"
2023-08-30,15:30:00,2233080.65,False,84,159985,159985.SZ,"159985.SZ:1.8487,159981.SZ:0.5262,518880.SH:0.1124"
2023-08-31,15:30:00,2237797.65,False,84,159985,159985.SZ,"159985.SZ:2.0124,159981.SZ:0.6985,518880.SH:0.1741"
2023-09-01,15:30:00,2214212.65,False,83,159985,159985.SZ,"159985.SZ:1.8218,518880.SH:0.1898"
2023-09-04,15:30:00,2173646.45,False,84,159985,159985.SZ,"159985.SZ:1.3043,159981.SZ:1.0327,161226.SZ:0.3164,518880.SH:0.2291"
2023-09-05,15:30:00,2197231.45,False,83,159985,159985.SZ,"159985.SZ:1.2276,159981.SZ:1.1636,161226.SZ:0.3633,518880.SH:0.2680"
2023-09-06,15:30:00,2240147.89,False,84,159981,159981.SZ,"159981.SZ:1.3545,159985.SZ:1.2915,161226.SZ:0.3729,518880.SH:0.2925"
2023-09-07,15:30:00,2201872.05,False,84,159985,159985.SZ,"159985.SZ:1.1609,159981.SZ:1.1207,515220.SH:0.8055,518880.SH:0.2940,161226.SZ:0.2358,159980.SZ:0.1982"
2023-09-08,15:30:00,2162218.92,True,12,501018,501018.SH,"501018.SH:0.5502,518880.SH:0.3361"
2023-09-11,15:30:00,2162776.2,True,12,501018,501018.SH,"501018.SH:0.7321,159985.SZ:0.6884"
2023-09-12,15:30:00,2162776.2,True,12,501018,501018.SH,"501018.SH:0.8748,518880.SH:0.3849,159980.SZ:0.3211,513100.SH:0.2829"
2023-09-13,15:30:00,2209512.6,True,12,501018,501018.SH,"501018.SH:1.2461,518880.SH:0.4133"
2023-09-14,15:30:00,2214347.4,True,12,501018,501018.SH,"501018.SH:1.6653,518880.SH:0.4581"
2023-09-15,15:30:00,2256249.0,True,12,501018,501018.SH,"501018.SH:2.3557,518880.SH:0.4707,159980.SZ:0.3336,513100.SH:0.2806,159509.SZ:0.2548,513310.SH:0.1452,161226.SZ:0.1332,513500.SH:0.0953"
2023-09-18,15:30:00,2254637.4,True,12,501018,501018.SH,"501018.SH:2.8186,513520.SH:0.2949,159980.SZ:0.2881"
2023-09-19,15:30:00,2253025.8,True,12,501018,501018.SH,"501018.SH:3.2753,518880.SH:0.3526,513520.SH:0.2947,161226.SZ:0.0277"
2023-09-20,15:30:00,2202711.91,True,12,518880,518880.SH,"518880.SH:0.4099,161226.SZ:0.0290"
2023-09-21,15:30:00,2196000.31,True,12,518880,518880.SH,518880.SH:0.4004
2023-09-22,15:30:00,2181422.11,True,12,511880,511880.SH,
2023-09-25,15:30:00,2182562.54,True,12,518880,518880.SH,"518880.SH:0.3313,161226.SZ:0.0137"
2023-09-26,15:30:00,2181128.31,True,12,518880,518880.SH,518880.SH:0.3063
2023-09-27,15:30:00,2149209.51,True,12,518880,518880.SH,518880.SH:0.1712
2023-09-28,15:30:00,2129350.86,True,12,501018,501018.SH,501018.SH:1.0904
2023-10-09,15:30:00,1993465.75,True,12,511880,511880.SH,
2023-10-10,15:30:00,1993838.15,True,12,511880,511880.SH,
