trade_date,target_symbol,rank,momentum_score,annualized_return,r_squared,close,is_weak,candidates_json
2026-06-04,515050,1,4.215380108849231,5.242329103387856,0.8041044401666886,1.28,False,"[{""symbol"": ""515050"", ""rank"": 1, ""momentum_score"": 4.215380108849231, ""annualized_return"": 5.242329103387856, ""r_squared"": 0.8041044401666886, ""close"": 1.28}, {""symbol"": ""159732"", ""rank"": 2, ""momentum_score"": 4.127525965842806, ""annualized_return"": 5.311261238185798, ""r_squared"": 0.7771272736817352, ""close"": 1.626}, {""symbol"": ""513100"", ""rank"": 3, ""momentum_score"": 3.9485019431115305, ""annualized_return"": 4.64127955382071, ""r_squared"": 0.8507356424719378, ""close"": 2.24}]"
2026-06-05,513520,1,2.052286920612837,3.2240285278658734,0.6365597893674149,2.29,True,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 2.052286920612837, ""annualized_return"": 3.2240285278658734, ""r_squared"": 0.6365597893674149, ""close"": 2.29}]"
2026-06-08,511880,999,,,,100.516,True,[]
2026-06-09,511880,999,,,,100.514,True,[]
2026-06-10,511880,999,,,,100.517,True,[]
2026-06-11,511880,999,,,,100.523,True,[]
2026-06-12,511880,999,,,,100.517,True,[]
2026-06-15,513520,1,1.8456270268591828,2.861117251285756,0.6450721395740694,2.449,False,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 1.8456270268591828, ""annualized_return"": 2.861117251285756, ""r_squared"": 0.6450721395740694, ""close"": 2.449}]"
2026-06-16,513520,1,2.4459859337215875,3.5001106626808554,0.6988310283447217,2.456,False,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 2.4459859337215875, ""annualized_return"": 3.5001106626808554, ""r_squared"": 0.6988310283447217, ""close"": 2.456}]"
2026-06-17,513520,1,2.9707685206701195,4.02158264880359,0.7387063203969997,2.459,False,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 2.9707685206701195, ""annualized_return"": 4.02158264880359, ""r_squared"": 0.7387063203969997, ""close"": 2.459}]"
2026-06-18,513520,1,3.864236971951791,4.952810009084132,0.7802110246232444,2.528,False,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 3.864236971951791, ""annualized_return"": 4.952810009084132, ""r_squared"": 0.7802110246232444, ""close"": 2.528}]"
