trade_date,target_symbol,held_symbol,shares,cash,position_value,equity
2021-09-07,510880,510880,355100,2277.875972287031,1164728.0,1167005.875972287
2021-09-08,510880,510880,355100,2277.875972287031,1177511.5999999999,1179789.475972287
2021-09-09,516150,516150,715800,2482.9068209831603,1212565.2,1215048.106820983
2021-09-10,516150,516150,715800,2482.9068209831603,1227597.0,1230079.9068209832
2021-09-13,512880,512880,986700,2431.9010842812713,1236335.0999999999,1238767.0010842811
2021-09-14,512400,512400,724500,2350.1121178213507,1198323.0,1200673.1121178214
2021-09-15,159869,159869,1285000,2312.024759821128,1207900.0,1210212.0247598211
2021-09-16,513520,513520,918800,2314.8442623892333,1200871.5999999999,1203186.444262389
2021-09-17,513520,513520,918800,2314.8442623892333,1205465.6,1207780.4442623893
2021-09-22,513520,513520,918800,2314.8442623892333,1182495.5999999999,1184810.444262389
2021-09-23,501018,501018,1401800,2307.6366237532347,1192931.8,1195239.4366237533
2021-09-24,501018,501018,1401800,2307.6366237532347,1208351.6,1210659.2366237533
2021-09-27,501018,501018,1401800,2307.6366237532347,1227976.8,1230284.4366237533
2021-09-28,501018,501018,1401800,2307.6366237532347,1249003.8,1251311.4366237533
2021-09-29,511880,511880,11900,9385.135604155017,1210479.9000000001,1219865.0356041552
2021-09-30,501018,501018,1399700,2351.4269693749957,1217739.0,1220090.426969375
2021-10-08,501018,501018,1399700,2351.4269693749957,1284924.6,1287276.026969375
2021-10-11,501018,501018,1399700,2351.4269693749957,1310119.2000000002,1312470.6269693752
2021-10-12,501018,501018,1399700,2351.4269693749957,1305920.1,1308271.526969375
2021-10-13,501018,501018,1399700,2351.4269693749957,1304520.4000000001,1306871.8269693751
2021-10-14,501018,501018,1399700,2351.4269693749957,1311518.9000000001,1313870.3269693751
2021-10-15,501018,501018,1399700,2351.4269693749957,1328315.3,1330666.726969375
2021-10-18,501018,501018,1399700,2351.4269693749957,1342312.3,1344663.726969375
2021-10-19,159865,159865,1593300,2628.528060068842,1339965.3,1342593.828060069
2021-10-20,159865,159865,1593300,2628.528060068842,1314472.5,1317101.0280600688
2021-10-21,159865,159865,1593300,2628.528060068842,1293759.6,1296388.128060069
2021-10-22,159928,159928,1102700,2520.469773051096,1286850.9000000001,1289371.3697730512
2021-10-25,501018,501018,1344900,2518.2084847672377,1288414.2,1290932.4084847672
2021-10-26,501018,501018,1344900,2518.2084847672377,1274965.2,1277483.4084847672
2021-10-27,501018,501018,1344900,2518.2084847672377,1269585.5999999999,1272103.808484767
2021-10-28,501018,501018,1344900,2518.2084847672377,1249412.1,1251930.3084847673
2021-10-29,511880,511880,12300,7617.488322779536,1253099.4,1260716.8883227794
2021-11-01,516520,516520,1116900,2508.744630191708,1257629.4,1260138.1446301916
2021-11-02,515790,515790,692400,2535.042968375841,1258090.8,1260625.842968376
2021-11-03,515790,515790,692400,2535.042968375841,1235241.6,1237776.642968376
2021-11-04,516520,516520,1092900,2469.8876516758464,1256835.0,1259304.8876516758
2021-11-05,516520,516520,1092900,2469.8876516758464,1262299.5,1264769.3876516758
2021-11-08,516520,516520,1092900,2469.8876516758464,1259020.7999999998,1261490.6876516757
2021-11-09,516520,516520,1092900,2469.8876516758464,1262299.5,1264769.3876516758
2021-11-10,516520,516520,1092900,2469.8876516758464,1254649.2,1257119.0876516758
2021-11-11,512660,512660,903800,2472.571229123976,1267127.5999999999,1269600.1712291238
2021-11-12,512660,512660,903800,2472.571229123976,1314125.2,1316597.771229124
2021-11-15,512660,512660,903800,2472.571229123976,1292434.0,1294906.571229124
2021-11-16,159869,159869,1148500,2389.648941523861,1240380.0,1242769.6489415239
2021-11-17,516520,516520,1047100,2484.074375254102,1240813.5,1243297.574375254
2021-11-18,512980,512980,1579500,2352.4874645939562,1222533.0,1224885.487464594
2021-11-19,518880,518880,328400,2499.8449659538455,1224932.0,1227431.8449659538
2021-11-22,512980,512980,1567600,2337.0706995059736,1213322.4000000001,1215659.470699506
2021-11-23,512980,512980,1567600,2337.0706995059736,1216457.6,1218794.670699506
2021-11-24,159869,159869,1176900,2427.474752295995,1229860.5,1232287.974752296
2021-11-25,159869,159869,1176900,2427.474752295995,1196907.2999999998,1199334.7747522958
2021-11-26,515880,515880,6565700,2256.943088611588,1182363.7419938114,1184620.685082423
2021-11-29,515880,515880,6565700,2256.943088611588,1178044.6050367563,1180301.5481253678
2021-11-30,515880,515880,6565700,2256.943088611588,1193161.5843864488,1195418.5274750604
2021-12-01,516150,516150,734800,2356.6210180141497,1204337.2,1206693.821018014
2021-12-02,516150,516150,734800,2356.6210180141497,1227116.0,1229472.6210180141
2021-12-03,511880,511880,11800,3881.364349729847,1204414.2,1208295.5643497298
2021-12-06,562800,562800,1231400,2305.7645389179233,1205540.6,1207846.364538918
2021-12-07,159985,159985,1011600,2310.047467941884,1181548.7999999998,1183858.8474679417
2021-12-08,511880,511880,11500,8235.409497471992,1174023.5,1182258.909497472
2021-12-09,516150,516150,730200,2374.3039120119065,1179273.0,1181647.303912012
2021-12-10,516150,516150,730200,2374.3039120119065,1187305.2,1189679.5039120119
2021-12-13,516150,516150,730200,2374.3039120119065,1196067.5999999999,1198441.9039120118
2021-12-14,516150,516150,730200,2374.3039120119065,1169050.2,1171424.5039120119
2021-12-15,516150,516150,730200,2374.3039120119065,1168320.0,1170694.303912012
2021-12-16,515170,515170,1288700,2285.188970349962,1176583.1,1178868.28897035
2021-12-17,515170,515170,1288700,2285.188970349962,1148231.7,1150516.88897035
2021-12-20,159985,159985,947700,2278.220267055789,1147664.7000000002,1149942.920267056
2021-12-21,159985,159985,947700,2278.220267055789,1143873.9000000001,1146152.120267056
2021-12-22,159985,159985,947700,2278.220267055789,1154298.5999999999,1156576.8202670556
2021-12-23,511880,511880,11500,6540.708816345781,1175035.5,1181576.2088163458
2021-12-24,159985,159985,941600,2311.2717786815483,1178883.2,1181194.4717786815
2021-12-27,159985,159985,941600,2311.2717786815483,1166642.4000000001,1168953.6717786817
2021-12-28,159985,159985,941600,2311.2717786815483,1176058.4000000001,1178369.6717786817
2021-12-29,512980,512980,1446300,2285.9480011034757,1161378.9000000001,1163664.8480011036
2021-12-30,159985,159985,983800,2441.014562863391,1219912.0,1222353.0145628634
2021-12-31,159985,159985,983800,2441.014562863391,1201219.8,1203660.8145628634
2022-01-04,516190,516190,1046400,2371.737477103714,1224288.0,1226659.7374771037
2022-01-05,159985,159985,963000,2374.7380109836813,1215306.0,1217680.7380109837
2022-01-06,159985,159985,963000,2374.7380109836813,1186416.0,1188790.7380109837
2022-01-07,501018,501018,1278600,2303.3000345956534,1187819.4000000001,1190122.7000345958
2022-01-10,501018,501018,1278600,2303.3000345956534,1173754.8,1176058.1000345957
2022-01-11,501018,501018,1278600,2303.3000345956534,1169919.0,1172222.3000345957
2022-01-12,501018,501018,1278600,2303.3000345956534,1191655.2,1193958.5000345956
2022-01-13,501018,501018,1278600,2303.3000345956534,1200605.4,1202908.7000345956
2022-01-14,501018,501018,1278600,2303.3000345956534,1203162.5999999999,1205465.9000345955
2022-01-17,501018,501018,1278600,2303.3000345956534,1223620.2,1225923.5000345956
2022-01-18,501018,501018,1278600,2303.3000345956534,1238963.4,1241266.7000345956
2022-01-19,501018,501018,1278600,2303.3000345956534,1249192.2,1251495.5000345956
2022-01-20,501018,501018,1278600,2303.3000345956534,1250470.8,1252774.1000345957
2022-01-21,501018,501018,1278600,2303.3000345956534,1230013.2,1232316.5000345956
2022-01-24,501018,501018,1278600,2303.3000345956534,1250470.8,1252774.1000345957
2022-01-25,501018,501018,1278600,2303.3000345956534,1230013.2,1232316.5000345956
2022-01-26,501018,501018,1278600,2303.3000345956534,1242799.2,1245102.5000345956
2022-01-27,501018,501018,1278600,2303.3000345956534,1254306.6,1256609.9000345957
2022-01-28,501018,501018,1278600,2303.3000345956534,1267092.6,1269395.9000345957
2022-02-07,501018,501018,1278600,2303.3000345956534,1318236.5999999999,1320539.9000345955
2022-02-08,501018,501018,1278600,2303.3000345956534,1315679.4,1317982.7000345956
2022-02-09,501018,501018,1278600,2303.3000345956534,1290107.4,1292410.7000345956
2022-02-10,501018,501018,1278600,2303.3000345956534,1295221.7999999998,1297525.1000345955
2022-02-11,501018,501018,1278600,2303.3000345956534,1293943.2,1296246.5000345956
2022-02-14,159985,159985,936300,2697.405996415764,1338909.0,1341606.4059964158
2022-02-15,159985,159985,936300,2697.405996415764,1324864.5,1327561.9059964158
2022-02-16,159985,159985,936300,2697.405996415764,1329546.0,1332243.4059964158
2022-02-17,501018,501018,1323900,2656.2526064661797,1356997.4999999998,1359653.752606466
2022-02-18,501018,501018,1323900,2656.2526064661797,1343758.4999999998,1346414.752606466
2022-02-21,501018,501018,1323900,2656.2526064661797,1345082.4,1347738.652606466
2022-02-22,501018,501018,1323900,2656.2526064661797,1392742.8,1395399.0526064662
2022-02-23,501018,501018,1323900,2656.2526064661797,1372884.2999999998,1375540.552606466
2022-02-24,515220,515220,1401400,2808.961129530566,1462025.5726646248,1464834.5337941553
2022-02-25,518880,518880,376500,2947.3148783789948,1433335.5,1436282.814878379
2022-02-28,501018,501018,1306400,2757.640552730998,1425282.4,1428040.040552731
2022-03-01,501018,501018,1306400,2757.640552730998,1417444.0,1420201.640552731
2022-03-02,512400,512400,1085200,2978.6902998671867,1536643.2,1539621.8902998671
2022-03-03,501018,501018,1211700,2926.3225480911788,1531588.8,1534515.1225480912
2022-03-04,159985,159985,960900,2778.504121091217,1441350.0,1444128.5041210912
2022-03-07,518880,518880,385500,2926.9562716311775,1513473.0,1516399.9562716312
2022-03-08,159985,159985,966800,3055.8048340308014,1546880.0,1549935.8048340308
2022-03-09,518880,518880,386400,3183.8056906228885,1569170.4,1572354.2056906228
2022-03-10,159985,159985,959200,2949.2635623507667,1518413.5999999999,1521362.8635623506
2022-03-11,159985,159985,959200,2949.2635623507667,1544312.0,1547261.2635623508
2022-03-14,159985,159985,959200,2949.2635623507667,1557740.8,1560690.0635623508
2022-03-15,159985,159985,959200,2949.2635623507667,1516495.2,1519444.4635623507
2022-03-16,159985,159985,959200,2949.2635623507667,1544312.0,1547261.2635623508
2022-03-17,159985,159985,959200,2949.2635623507667,1539516.0,1542465.2635623508
2022-03-18,159985,159985,959200,2949.2635623507667,1574047.2,1576996.4635623507
2022-03-21,159985,159985,959200,2949.2635623507667,1578843.2,1581792.4635623507
2022-03-22,159985,159985,959200,2949.2635623507667,1627762.4000000001,1630711.663562351
2022-03-23,159985,159985,959200,2949.2635623507667,1627762.4000000001,1630711.663562351
2022-03-24,159985,159985,959200,2949.2635623507667,1618170.4000000001,1621119.663562351
2022-03-25,159985,159985,959200,2949.2635623507667,1605700.8,1608650.0635623508
2022-03-28,159985,159985,959200,2949.2635623507667,1579802.4,1582751.6635623507
2022-03-29,501018,501018,1289600,2999.4132882384583,1561705.6,1564705.0132882386
2022-03-30,159980,159980,905600,3158.943518254673,1568499.2,1571658.1435182546
2022-03-31,159985,159985,972400,3034.524835934397,1546116.0,1549150.5248359344
2022-04-01,513030,513030,1401600,2811.6614946224727,1459065.5999999999,1461877.2614946223
2022-04-06,511880,511880,14200,7015.390276270453,1428917.6,1435932.9902762705
2022-04-07,159980,159980,848200,2777.9610840743408,1432609.8,1435387.7610840744
2022-04-08,511880,511880,14200,11321.837018338498,1429286.8,1440608.6370183385
2022-04-11,511880,511880,14200,11321.837018338498,1429386.2,1440708.0370183385
2022-04-12,511880,511880,14200,11321.837018338498,1429315.2000000002,1440637.0370183387
2022-04-13,511880,511880,14200,11321.837018338498,1429386.2,1440708.0370183385
2022-04-14,511880,511880,14200,11321.837018338498,1429485.6,1440807.4370183386
2022-04-15,511880,511880,14200,11321.837018338498,1429741.2000000002,1441063.0370183387
2022-04-18,159980,159980,829000,2845.617068618303,1437486.0,1440331.6170686183
2022-04-19,159980,159980,829000,2845.617068618303,1446605.0,1449450.6170686183
2022-04-20,159980,159980,829000,2845.617068618303,1435828.0,1438673.6170686183
2022-04-21,159980,159980,829000,2845.617068618303,1434999.0,1437844.6170686183
2022-04-22,518880,518880,365700,3018.268761004554,1444880.7,1447898.9687610045
2022-04-25,518880,518880,365700,3018.268761004554,1435006.8,1438025.0687610046
2022-04-26,511880,511880,14100,4742.78438824648,1420137.9,1424880.6843882464
2022-04-27,511880,511880,14100,4742.78438824648,1420236.6,1424979.3843882466
2022-04-28,511880,511880,14100,4742.78438824648,1420575.0,1425317.7843882465
2022-04-29,511880,511880,14100,4742.78438824648,1420983.9,1425726.6843882464
2022-05-05,511880,511880,14100,4742.78438824648,1420842.9000000001,1425585.6843882466
2022-05-06,511880,511880,14100,4742.78438824648,1421195.4,1425938.1843882464
2022-05-09,501018,501018,1068000,2749.824316726299,1422576.0,1425325.8243167263
2022-05-10,501018,501018,1068000,2749.824316726299,1356360.0,1359109.8243167263
2022-05-11,511880,511880,13400,5497.3123807183,1350800.4,1356297.7123807182
2022-05-12,511880,511880,13400,5497.3123807183,1350894.2,1356391.5123807183
2022-05-13,511880,511880,13400,5497.3123807183,1351202.4,1356699.7123807182
2022-05-16,501018,501018,1018400,2650.192671646597,1353453.5999999999,1356103.7926716465
2022-05-17,501018,501018,1018400,2650.192671646597,1390116.0,1392766.1926716466
2022-05-18,501018,501018,1018400,2650.192671646597,1367711.2,1370361.3926716466
2022-05-19,501018,501018,1018400,2650.192671646597,1351416.8,1354066.9926716466
2022-05-20,501018,501018,1018400,2650.192671646597,1344288.0,1346938.1926716466
2022-05-23,501018,501018,1018400,2650.192671646597,1354472.0,1357122.1926716466
2022-05-24,501018,501018,1018400,2650.192671646597,1338177.6,1340827.7926716467
2022-05-25,159985,159985,835900,2651.114855050808,1355829.8,1358480.9148550509
2022-05-26,501018,501018,1009300,2627.297664694721,1358517.8,1361145.0976646948
2022-05-27,501018,501018,1009300,2627.297664694721,1388796.7999999998,1391424.0976646945
2022-05-30,501018,501018,1009300,2627.297664694721,1396871.2,1399498.4976646947
2022-05-31,516160,516160,408200,2986.0992781675886,1427086.9118712274,1430073.011149395
2022-06-01,159840,159840,1761200,2748.002179647563,1431855.5999999999,1434603.6021796474
2022-06-02,515220,515220,1233000,2904.7523144856095,1462668.908499234,1465573.6608137195
2022-06-06,515220,515220,1233000,2904.7523144856095,1512261.2825421132,1515166.0348565988
2022-06-07,515220,515220,1233000,2904.7523144856095,1513485.7856049002,1516390.5379193858
2022-06-08,516520,516520,1680200,3124.9527977658436,1594509.7999999998,1597634.7527977657
2022-06-09,516520,516520,1680200,3124.9527977658436,1544103.8,1547228.752797766
2022-06-10,159605,159605,1828700,3107.339144681813,1583654.2,1586761.5391446818
2022-06-13,512400,512400,1138700,2883.5563707416877,1491697.0,1494580.5563707417
2022-06-14,562500,562500,1928000,2887.725816661725,1480704.0,1483591.7258166617
2022-06-15,516520,516520,1524000,2783.099877781933,1456944.0,1459727.099877782
2022-06-16,516520,516520,1524000,2783.099877781933,1466088.0,1468871.099877782
2022-06-17,516520,516520,1524000,2783.099877781933,1476756.0,1479539.099877782
2022-06-20,516520,516520,1524000,2783.099877781933,1491996.0,1494779.099877782
2022-06-21,516520,516520,1524000,2783.099877781933,1481328.0,1484111.099877782
2022-06-22,516520,516520,1524000,2783.099877781933,1461516.0,1464299.099877782
2022-06-23,515790,515790,947300,3005.331994207576,1533678.7,1536684.0319942075
2022-06-24,515790,515790,947300,3005.331994207576,1581043.7,1584049.0319942075
2022-06-27,159915,159915,575800,3097.290268851444,1578267.8,1581365.0902688515
2022-06-28,159605,159605,1765000,3087.8169294514228,1584970.0,1588057.8169294514
2022-06-29,516520,516520,1495600,3000.591239035595,1522520.8,1525521.3912390356
2022-06-30,515170,515170,1823100,3017.4196857213974,1544165.7,1547183.1196857214
2022-07-01,515170,515170,1823100,3017.4196857213974,1535050.2,1538067.6196857214
2022-07-04,515170,515170,1823100,3017.4196857213974,1527757.8,1530775.2196857214
2022-07-05,159967,159967,2153600,2943.985203033546,1516134.4,1519078.3852030335
2022-07-06,159992,159992,1343400,2949.899430873571,1504608.0000000002,1507557.8994308738
2022-07-07,511880,511880,14500,12748.431893613422,1465863.0,1478611.4318936134
2022-07-08,511880,511880,14500,12748.431893613422,1465979.0,1478727.4318936134
2022-07-11,511880,511880,14500,12748.431893613422,1466080.5,1478828.9318936134
2022-07-12,511880,511880,14500,12748.431893613422,1466153.0,1478901.4318936134
2022-07-13,511880,511880,14500,12748.431893613422,1466124.0,1478872.4318936134
2022-07-14,511880,511880,14500,12748.431893613422,1466109.5,1478857.9318936134
2022-07-15,511880,511880,14500,12748.431893613422,1466385.0,1479133.4318936134
2022-07-18,511880,511880,14500,12748.431893613422,1466457.5,1479205.9318936134
2022-07-19,511880,511880,14500,12748.431893613422,1466530.0,1479278.4318936134
2022-07-20,511880,511880,14500,12748.431893613422,1466515.5,1479263.9318936134
2022-07-21,511880,511880,14500,12748.431893613422,1466617.0,1479365.4318936134
2022-07-22,511880,511880,14500,12748.431893613422,1466849.0,1479597.4318936134
2022-07-25,513520,513520,1448600,2911.760751145426,1476123.4,1479035.1607511453
2022-07-26,513520,513520,1448600,2911.760751145426,1468880.4,1471792.1607511453
2022-07-27,513520,513520,1448600,2911.760751145426,1473226.2,1476137.9607511454
2022-07-28,513520,513520,1448600,2911.760751145426,1486263.6,1489175.3607511455
2022-07-29,513520,513520,1448600,2911.760751145426,1519581.4,1522493.1607511453
2022-08-01,513520,513520,1448600,2911.760751145426,1545656.2,1548567.9607511454
2022-08-02,513520,513520,1448600,2911.760751145426,1547104.8,1550016.5607511455
2022-08-03,513030,513030,1620300,2926.716708753025,1510119.6,1513046.3167087531
2022-08-04,513520,513520,1460000,2945.8495855529327,1527160.0,1530105.849585553
2022-08-05,513520,513520,1460000,2945.8495855529327,1556360.0,1559305.849585553
2022-08-08,513520,513520,1460000,2945.8495855529327,1537380.0,1540325.849585553
2022-08-09,513520,513520,1460000,2945.8495855529327,1518400.0,1521345.849585553
2022-08-10,513520,513520,1460000,2945.8495855529327,1508179.9999999998,1511125.8495855527
2022-08-11,159980,159980,1091300,3044.820792632876,1549646.0,1552690.8207926329
2022-08-12,513030,513030,1636700,3047.5084016630426,1563048.5,1566096.008401663
2022-08-15,159980,159980,1126800,3135.3685563351028,1575266.4,1578401.768556335
2022-08-16,588080,588080,1350000,3074.215725334827,1583550.0,1586624.2157253348
2022-08-17,513520,513520,1440500,3087.8499283851124,1577347.5,1580435.349928385
2022-08-18,513520,513520,1440500,3087.8499283851124,1555740.0,1558827.849928385
2022-08-19,513520,513520,1440500,3087.8499283851124,1547097.0,1550184.849928385
2022-08-22,513520,513520,1440500,3087.8499283851124,1532692.0,1535779.849928385
2022-08-23,159732,159732,1965700,2957.484410035191,1523417.5,1526374.9844100352
2022-08-24,515220,515220,1098100,2830.5324869349133,1442229.489471669,1445060.021958604
2022-08-25,159985,159985,918800,2920.4080605055206,1521532.7999999998,1524453.2080605053
2022-08-26,159985,159985,918800,2920.4080605055206,1498562.8,1501483.2080605056
2022-08-29,159985,159985,918800,2920.4080605055206,1505913.2,1508833.6080605055
2022-08-30,159985,159985,918800,2920.4080605055206,1495806.4,1498726.8080605054
2022-08-31,159985,159985,918800,2920.4080605055206,1505913.2,1508833.6080605055
2022-09-01,159985,159985,918800,2920.4080605055206,1498562.8,1501483.2080605056
2022-09-02,511880,511880,15000,4676.5068418057635,1519935.0,1524611.5068418058
2022-09-05,159985,159985,908000,3041.2014238061383,1520900.0,1523941.2014238061
2022-09-06,159985,159985,908000,3041.2014238061383,1497292.0,1500333.2014238061
2022-09-07,511880,511880,14800,10675.19310775795,1499802.4,1510477.5931077579
2022-09-08,159985,159985,907200,2940.3299305741675,1506859.2,1509799.5299305741
2022-09-09,159985,159985,907200,2940.3299305741675,1511395.2,1514335.5299305741
2022-09-13,515220,515220,1179200,3169.3173716787715,1593831.459724349,1597000.7770960277
2022-09-14,515220,515220,1179200,3169.3173716787715,1571581.0572741195,1574750.3746457982
2022-09-15,515220,515220,1179200,3169.3173716787715,1578021.9632465541,1581191.280618233
2022-09-16,159985,159985,867500,2960.4200144021306,1500775.0,1503735.4200144021
2022-09-19,159985,159985,867500,2960.4200144021306,1505112.5,1508072.9200144021
2022-09-20,159985,159985,867500,2960.4200144021306,1512052.5,1515012.9200144021
2022-09-21,159985,159985,867500,2960.4200144021306,1529402.5,1532362.9200144021
2022-09-22,159985,159985,867500,2960.4200144021306,1534607.5,1537567.9200144021
2022-09-23,159985,159985,867500,2960.4200144021306,1520727.5,1523687.9200144021
2022-09-26,159985,159985,867500,2960.4200144021306,1510317.5,1513277.9200144021
2022-09-27,511880,511880,14900,5072.256416010205,1510919.5999999999,1515991.85641601
2022-09-28,511880,511880,14900,5072.256416010205,1511128.2000000002,1516200.4564160104
2022-09-29,159985,159985,840200,2890.8312688099686,1512360.0,1515250.83126881
2022-09-30,159985,159985,840200,2890.8312688099686,1490514.8,1493405.63126881
2022-10-10,161226,161226,2345300,2903.371399687603,1493956.1,1496859.4713996877
2022-10-11,161226,161226,2345300,2903.371399687603,1484574.9,1487478.2713996875
2022-10-12,161226,161226,2345300,2903.371399687603,1472848.4,1475751.7713996875
2022-10-13,159985,159985,819700,2934.426703125704,1453328.0999999999,1456262.5267031256
2022-10-14,159985,159985,819700,2934.426703125704,1479558.5,1482492.9267031257
2022-10-17,159985,159985,819700,2934.426703125704,1442672.0,1445606.4267031257
2022-10-18,159985,159985,819700,2934.426703125704,1423818.9000000001,1426753.3267031258
2022-10-19,159985,159985,819700,2934.426703125704,1422179.5,1425113.9267031257
2022-10-20,511880,511880,14000,9693.371057805838,1421266.0,1430959.3710578058
2022-10-21,511880,511880,14000,9693.371057805838,1421392.0,1431085.3710578058
2022-10-24,511880,511880,14000,9693.371057805838,1421476.0,1431169.3710578058
2022-10-25,518880,518880,373000,2859.83120838576,1427471.0,1430330.8312083858
2022-10-26,501018,501018,1139700,2734.102883091895,1425764.7,1428498.8028830918
2022-10-27,513290,513290,1388400,2893.7141478518024,1464762.0,1467655.7141478518
2022-10-28,513290,513290,1388400,2893.7141478518024,1441159.2,1444052.9141478518
2022-10-31,513290,513290,1388400,2893.7141478518024,1517521.2,1520414.9141478518
2022-11-01,513030,513030,1564900,2913.8687874937896,1519517.9,1522431.7687874937
2022-11-02,513030,513030,1564900,2913.8687874937896,1508563.5999999999,1511477.4687874936
2022-11-03,516510,516510,1866000,2831.2387127336115,1479738.0,1482569.2387127336
2022-11-04,515400,515400,2017300,2882.4860442716163,1506923.1,1509805.5860442717
2022-11-07,159998,159998,1840800,2926.9504624158144,1502092.7999999998,1505019.7504624156
2022-11-08,513360,513360,3245500,2905.1717943553813,1512403.0,1515308.1717943554
2022-11-09,159998,159998,1797800,2836.503518083133,1459813.6,1462650.1035180832
2022-11-10,159892,159892,2395900,2817.375379775418,1451915.4,1454732.7753797753
2022-11-11,159892,159892,2395900,2817.375379775418,1511812.9,1514630.2753797753
2022-11-14,159892,159892,2395900,2817.375379775418,1590877.6,1593694.9753797755
2022-11-15,516510,516510,1964400,3157.78559073573,1630452.0,1633609.7855907357
2022-11-16,515400,515400,2108200,3156.171017963672,1629638.6,1632794.7710179638
2022-11-17,515400,515400,2108200,3156.171017963672,1671802.6,1674958.7710179638
2022-11-18,515400,515400,2108200,3156.171017963672,1640179.6,1643335.7710179638
2022-11-21,515400,515400,2108200,3156.171017963672,1629638.6,1632794.7710179638
2022-11-22,513030,513030,1526900,3082.9798314499203,1607825.7,1610908.6798314499
2022-11-23,513030,513030,1526900,3082.9798314499203,1630729.2000000002,1633812.17983145
2022-11-24,513030,513030,1526900,3082.9798314499203,1644471.3,1647554.27983145
2022-11-25,513030,513030,1526900,3082.9798314499203,1658213.4000000001,1661296.37983145
2022-11-28,513030,513030,1526900,3082.9798314499203,1647525.0999999999,1650608.0798314498
2022-11-29,513030,513030,1526900,3082.9798314499203,1632256.0999999999,1635339.0798314498
2022-11-30,513520,513520,1492400,3127.5568066739943,1622238.8,1625366.356806674
2022-12-01,513090,513090,1509500,3209.7048410938587,1633279.0,1636488.7048410939
2022-12-02,513090,513090,1509500,3209.7048410938587,1607617.5,1610827.2048410939
2022-12-05,513090,513090,1509500,3209.7048410938587,1677054.5,1680264.2048410939
2022-12-06,513090,513090,1509500,3209.7048410938587,1671016.5,1674226.2048410939
2022-12-07,513090,513090,1509500,3209.7048410938587,1648374.0000000002,1651583.704841094
2022-12-08,512200,512200,784400,3243.6253809460904,1646007.3714285716,1649250.9968095177
2022-12-09,512200,512200,784400,3243.6253809460904,1684138.8163265309,1687382.441707477
2022-12-12,512200,512200,784400,3243.6253809460904,1624823.2353741496,1628066.8607550957
2022-12-13,513330,513330,3517000,3154.116188628366,1638922.0,1642076.1161886284
2022-12-14,161226,161226,2224900,3151.693345610518,1648650.9,1651802.5933456104
2022-12-15,161226,161226,2224900,3151.693345610518,1615277.4,1618429.0933456104
2022-12-16,161226,161226,2224900,3151.693345610518,1590803.5,1593955.1933456105
2022-12-19,159985,159985,835400,3135.0541674906854,1578906.0,1582041.0541674907
2022-12-20,511880,511880,15600,3152.218021802604,1587284.4,1590436.6180218025
2022-12-21,511880,511880,15600,3152.218021802604,1587190.7999999998,1590343.0180218024
2022-12-22,161226,161226,2188300,3047.6897614526097,1586517.5,1589565.1897614526
2022-12-23,161226,161226,2188300,3047.6897614526097,1579952.5999999999,1583000.2897614525
2022-12-26,159985,159985,803200,3032.938922924688,1587926.4000000001,1590959.3389229248
2022-12-27,161226,161226,2171000,3073.9824526447337,1593514.0,1596587.9824526447
2022-12-28,159766,159766,1399900,3054.8529149049427,1581886.9999999998,1584941.8529149047
2022-12-29,159985,159985,786200,3169.146047041053,1561393.2,1564562.346047041
2022-12-30,159985,159985,786200,3169.146047041053,1580261.9999999998,1583431.1460470408
2023-01-03,159766,159766,1434300,3103.03561769682,1583467.2000000002,1586570.235617697
2023-01-04,159981,159981,1064700,3064.5266366968863,1597050.0,1600114.526636697
2023-01-05,513360,513360,2890500,3012.3411524367984,1578213.0000000002,1581225.341152437
2023-01-06,513120,513120,1543700,3128.7054295954295,1594642.0999999999,1597770.8054295953
2023-01-09,513360,513360,2851200,3117.568711867556,1630886.4,1634003.9687118675
2023-01-10,513360,513360,2851200,3117.568711867556,1647993.5999999999,1651111.1687118674
2023-01-11,513120,513120,1541000,3190.633246927522,1644247.0,1647437.6332469275
2023-01-12,513120,513120,1541000,3190.633246927522,1624214.0,1627404.6332469275
2023-01-13,513120,513120,1541000,3190.633246927522,1695100.0000000002,1698290.6332469278
2023-01-16,513120,513120,1541000,3190.633246927522,1713592.0000000002,1716782.6332469278
2023-01-17,513120,513120,1541000,3190.633246927522,1668903.0,1672093.6332469275
2023-01-18,159992,159992,1621200,3206.5440274795983,1664972.4,1668178.9440274795
2023-01-19,515120,515120,2188800,3264.8007984235883,1709452.8,1712717.6007984236
2023-01-20,515120,515120,2188800,3264.8007984235883,1702886.4000000001,1706151.2007984237
2023-01-30,515120,515120,2188800,3264.8007984235883,1678809.6,1682074.4007984237
2023-01-31,515120,515120,2188800,3264.8007984235883,1637222.4,1640487.2007984235
2023-02-01,159851,159851,2985400,3155.225494916085,1651827.4852213913,1654982.7107163074
2023-02-02,515400,515400,1906800,3135.6860181160737,1637941.2,1641076.886018116
2023-02-03,515400,515400,1906800,3135.6860181160737,1664636.4,1667772.086018116
2023-02-06,515400,515400,1906800,3135.6860181160737,1681797.6,1684933.2860181162
2023-02-07,513310,513310,1584200,3232.400571496226,1671331.0,1674563.4005714962
2023-02-08,513030,513030,1502700,3209.794151124079,1680018.6,1683228.3941511242
2023-02-09,513310,513310,1565900,3296.1710290024057,1689606.0999999999,1692902.2710290023
2023-02-10,513310,513310,1565900,3296.1710290024057,1677078.9,1680375.0710290023
