trade_date,target_symbol,rank,momentum_score,annualized_return,r_squared,close,is_weak,candidates_json
2020-05-06,512290,1,2.0217064225397,2.6931052520306564,0.7506971445008664,1.528,False,"[{""symbol"": ""512290"", ""rank"": 1, ""momentum_score"": 2.0217064225397, ""annualized_return"": 2.6931052520306564, ""r_squared"": 0.7506971445008664, ""close"": 1.528}, {""symbol"": ""159949"", ""rank"": 2, ""momentum_score"": 1.9107432778119453, ""annualized_return"": 2.2265789016194075, ""r_squared"": 0.8581520629797792, ""close"": 0.796}]"
2020-05-07,159949,1,2.192979360647234,2.4611547299912173,0.8910367698235129,0.793,False,"[{""symbol"": ""159949"", ""rank"": 1, ""momentum_score"": 2.192979360647234, ""annualized_return"": 2.4611547299912173, ""r_squared"": 0.8910367698235129, ""close"": 0.793}]"
2020-05-08,159949,1,2.3894907992974237,2.6409715550177477,0.9047771812450914,0.799,False,"[{""symbol"": ""159949"", ""rank"": 1, ""momentum_score"": 2.3894907992974237, ""annualized_return"": 2.6409715550177477, ""r_squared"": 0.9047771812450914, ""close"": 0.799}]"
2020-05-11,159949,1,2.216839334733257,2.467956909062345,0.8982488011006255,0.788,False,"[{""symbol"": ""159949"", ""rank"": 1, ""momentum_score"": 2.216839334733257, ""annualized_return"": 2.467956909062345, ""r_squared"": 0.8982488011006255, ""close"": 0.788}]"
2020-05-12,159949,1,2.118111958170011,2.353980299132958,0.8998002060383326,0.797,False,"[{""symbol"": ""159949"", ""rank"": 1, ""momentum_score"": 2.118111958170011, ""annualized_return"": 2.353980299132958, ""r_squared"": 0.8998002060383326, ""close"": 0.797}]"
2020-05-13,159949,1,2.049845866185925,2.2621228826490194,0.9061602629586104,0.803,False,"[{""symbol"": ""159949"", ""rank"": 1, ""momentum_score"": 2.049845866185925, ""annualized_return"": 2.2621228826490194, ""r_squared"": 0.9061602629586104, ""close"": 0.803}, {""symbol"": ""159995"", ""rank"": 2, ""momentum_score"": 1.9141299675484669, ""annualized_return"": 4.063163593017144, ""r_squared"": 0.4710935023236684, ""close"": 1.105}]"
2020-05-14,159995,1,2.709687278578984,4.9181635124617005,0.550955101779993,1.103,False,"[{""symbol"": ""159995"", ""rank"": 1, ""momentum_score"": 2.709687278578984, ""annualized_return"": 4.9181635124617005, ""r_squared"": 0.550955101779993, ""close"": 1.103}]"
2020-05-15,159995,1,3.982939348370202,6.414513540459125,0.6209261736292351,1.147,False,"[{""symbol"": ""159995"", ""rank"": 1, ""momentum_score"": 3.982939348370202, ""annualized_return"": 6.414513540459125, ""r_squared"": 0.6209261736292351, ""close"": 1.147}]"
2020-05-18,513520,1,0.8163784079820572,1.0605633102461827,0.7697592402970793,0.987,True,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 0.8163784079820572, ""annualized_return"": 1.0605633102461827, ""r_squared"": 0.7697592402970793, ""close"": 0.987}]"
2020-05-19,159949,1,1.6167035526367672,1.8267810602834875,0.8850012668654887,0.805,False,"[{""symbol"": ""159949"", ""rank"": 1, ""momentum_score"": 1.6167035526367672, ""annualized_return"": 1.8267810602834875, ""r_squared"": 0.8850012668654887, ""close"": 0.805}, {""symbol"": ""512220"", ""rank"": 2, ""momentum_score"": 1.4936156360779598, ""annualized_return"": 2.0759496850414463, ""r_squared"": 0.7194854705971064, ""close"": 1.575}]"
2020-05-20,513520,1,0.861588714691532,1.0988326790729466,0.7840945496983486,0.998,True,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 0.861588714691532, ""annualized_return"": 1.0988326790729466, ""r_squared"": 0.7840945496983486, ""close"": 0.998}]"
2020-05-21,161226,1,1.273260469989595,2.52930841190152,0.5034026155127381,0.812,True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 1.273260469989595, ""annualized_return"": 2.52930841190152, ""r_squared"": 0.5034026155127381, ""close"": 0.812}]"
2020-05-22,161226,1,1.5444564864852535,2.7633268779395457,0.5589119762902846,0.799,True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 1.5444564864852535, ""annualized_return"": 2.7633268779395457, ""r_squared"": 0.5589119762902846, ""close"": 0.799}]"
2020-05-25,161226,1,1.9983103692769832,3.1262377484326658,0.6392061417206139,0.806,True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 1.9983103692769832, ""annualized_return"": 3.1262377484326658, ""r_squared"": 0.6392061417206139, ""close"": 0.806}]"
2020-05-26,161226,1,2.594401120400866,3.686323520062663,0.7037909468013173,0.826,True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 2.594401120400866, ""annualized_return"": 3.686323520062663, ""r_squared"": 0.7037909468013173, ""close"": 0.826}]"
2020-05-27,161226,1,3.191192707405004,4.103573561030542,0.7776618744476925,0.818,True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 3.191192707405004, ""annualized_return"": 4.103573561030542, ""r_squared"": 0.7776618744476925, ""close"": 0.818}]"
2020-05-28,161226,1,3.7474655720053294,4.538988657258443,0.8256168620321702,0.83,True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 3.7474655720053294, ""annualized_return"": 4.538988657258443, ""r_squared"": 0.8256168620321702, ""close"": 0.83}]"
2020-05-29,161226,1,4.048613593589473,4.759935088138905,0.8505606733331414,0.832,True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 4.048613593589473, ""annualized_return"": 4.759935088138905, ""r_squared"": 0.8505606733331414, ""close"": 0.832}]"
