date,time,value,positions,symbol
2020-06-19,15:10:00,1072666.89,515030.XSHG:1097800:1070355.00,515030
2020-06-22,15:10:00,1082542.99,515030.XSHG:1097700:1080136.80,515030
2020-06-23,15:10:00,1089319.45,159949.XSHE:1179000:1087038.00,159949
2020-06-24,15:10:00,1088134.65,159949.XSHE:1178800:1085674.80,159949
2020-06-29,15:10:00,1078386.93,512010.XSHG:429200:1076004.40,512010
2020-06-30,15:10:00,1092144.93,159967.XSHE:616700:1089708.90,159967
2020-07-01,15:10:00,1071793.83,159967.XSHE:616700:1069357.80,159967
2020-07-02,15:10:00,1066329.45,159915.XSHE:452800:1064080.00,159915
2020-07-03,15:10:00,1086806.94,515050.XSHG:836100:1084421.70,515050
2020-07-06,15:10:00,1166551.61,512690.XSHG:710700:1164126.60,512690
2020-07-07,15:10:00,1197634.5,159928.XSHE:290200:1195043.60,159928
2020-07-08,15:10:00,1204770.67,515030.XSHG:1076300:1202227.10,515030
2020-07-09,15:10:00,1222543.95,512710.XSHG:877000:1219907.00,512710
2020-07-10,15:10:00,1191959.12,512890.XSHG:924900:1189421.40,512890
2020-07-13,15:10:00,1222475.42,512890.XSHG:924700:1219679.30,512890
2020-07-14,15:10:00,1216960.73,510880.XSHG:441600:1214400.00,510880
2020-07-15,15:10:00,1199291.43,510880.XSHG:441500:1196465.00,510880
2020-07-16,15:10:00,1167503.43,510880.XSHG:441500:1164677.00,510880
2020-07-17,15:10:00,1168153.31,159980.XSHE:1150700:1165659.10,159980
2020-07-20,15:10:00,1170770.53,161226.XSHE:1333600:1168233.60,161226
2020-07-21,15:10:00,1230775.53,161226.XSHE:1333400:1228061.40,161226
2020-07-22,15:10:00,1350773.23,161226.XSHE:1333100:1347764.10,161226
2020-07-23,15:10:00,1332474.19,513090.XSHG:996000:1329660.00,513090
2020-07-24,15:10:00,1279029.63,161226.XSHE:1293100:1276289.70,161226
2020-07-27,15:10:00,1355052.06,513030.XSHG:1229200:1352120.00,513030
2020-07-28,15:10:00,1363651.56,513030.XSHG:1229100:1360613.70,513030
2020-07-29,15:10:00,1357369.67,159980.XSHE:1296100:1354424.50,159980
2020-07-30,15:10:00,1356516.79,512010.XSHG:456200:1353089.20,512010
2020-07-31,15:10:00,1374762.59,512010.XSHG:456300:1371637.80,512010
2020-08-03,15:10:00,1409441.39,512010.XSHG:456300:1406316.60,512010
2020-08-04,15:10:00,1396208.69,512010.XSHG:456300:1393083.90,512010
2020-08-05,15:10:00,1418111.09,512010.XSHG:456300:1414986.30,512010
2020-08-06,15:10:00,1383432.29,512010.XSHG:456300:1380307.50,512010
2020-08-07,15:10:00,1333280.16,518880.XSHG:303800:1330036.40,518880
2020-08-10,15:10:00,1322588.57,159992.XSHE:862000:1319722.00,159992
2020-08-11,15:10:00,1303622.57,159992.XSHE:861900:1300607.10,159992
2020-08-12,15:10:00,1250458.02,513500.XSHG:570500:1247683.50,513500
2020-08-13,15:10:00,1264715.12,513500.XSHG:570400:1261724.80,513500
2020-08-14,15:10:00,1264715.12,513500.XSHG:570400:1261724.80,513500
2020-08-17,15:10:00,1264715.12,513500.XSHG:570400:1261724.80,513500
2020-08-18,15:10:00,1263003.92,513500.XSHG:570400:1260013.60,513500
2020-08-19,15:10:00,1260317.87,512890.XSHG:904100:1257603.10,512890
2020-08-20,15:10:00,1256817.52,513100.XSHG:305400:1253972.40,513100
2020-08-21,15:10:00,1288579.12,513100.XSHG:305400:1285734.00,513100
2020-08-24,15:10:00,1343851.92,513100.XSHG:305300:1340572.30,513100
2020-08-25,15:10:00,1404911.92,513100.XSHG:305300:1401632.30,513100
2020-08-26,15:10:00,1378045.52,513100.XSHG:305300:1374765.90,513100
2020-08-27,15:10:00,1437273.72,513100.XSHG:305300:1433994.10,513100
2020-08-28,15:10:00,1481217.19,513500.XSHG:640900:1477915.40,513500
2020-08-31,15:10:00,1484809.84,512690.XSHG:736000:1481568.00,512690
2020-09-01,15:10:00,1451109.57,159928.XSHE:297300:1447851.00,159928
2020-09-02,15:10:00,1456169.35,512690.XSHG:743600:1452994.40,512690
2020-09-03,15:10:00,1479960.45,512690.XSHG:743500:1476591.00,512690
2020-09-04,15:10:00,1421515.33,159980.XSHE:1318300:1418490.80,159980
2020-09-07,15:10:00,1430739.43,159980.XSHE:1318100:1427502.30,159980
2020-09-08,15:10:00,1434693.73,159980.XSHE:1318100:1431456.60,159980
2020-09-09,15:10:00,1414600.43,159985.XSHE:1357300:1411592.00,159985
2020-09-10,15:10:00,1424096.93,159985.XSHE:1357100:1420883.70,159985
2020-09-11,15:10:00,1453953.13,159985.XSHE:1357100:1450739.90,159985
2020-09-14,15:10:00,1478376.33,159985.XSHE:1357000:1475059.00,159985
2020-09-15,15:10:00,1488268.43,513100.XSHG:308700:1485155.70,513100
2020-09-16,15:10:00,1485500.03,513100.XSHG:308600:1481897.20,513100
2020-09-17,15:10:00,1440263.58,159985.XSHE:1340700:1437230.40,159985
2020-09-18,15:10:00,1483160.38,159985.XSHE:1340400:1479801.60,159985
2020-09-21,15:10:00,1469751.28,159985.XSHE:1340500:1466507.00,159985
2020-09-22,15:10:00,1452324.78,159985.XSHE:1340500:1449080.50,159985
2020-09-23,15:10:00,1445622.28,159985.XSHE:1340500:1442378.00,159985
2020-09-24,15:10:00,1446962.78,159985.XSHE:1340500:1443718.50,159985
2020-09-25,15:10:00,1441356.08,511880.XSHG:14100:1431629.40,511880
2020-09-28,15:10:00,1450164.13,513520.XSHG:1301300:1447045.60,513520
2020-09-29,15:10:00,1454063.33,513520.XSHG:1301200:1450838.00,513520
2020-09-30,15:10:00,1438448.93,513520.XSHG:1301200:1435223.60,513520
2020-10-09,15:10:00,1444593.72,159985.XSHE:1264500:1441530.00,159985
2020-10-12,15:10:00,1455968.62,159985.XSHE:1264300:1452680.70,159985
2020-10-13,15:10:00,1430677.82,159985.XSHE:1264400:1427507.60,159985
2020-10-14,15:10:00,1428149.02,159985.XSHE:1264400:1424978.80,159985
2020-10-15,15:10:00,1423360.93,515030.XSHG:1171900:1420342.80,515030
2020-10-16,15:10:00,1388198.33,515030.XSHG:1171800:1385067.60,515030
2020-10-19,15:10:00,1375308.53,515030.XSHG:1171800:1372177.80,515030
2020-10-20,15:10:00,1424524.13,515030.XSHG:1171800:1421393.40,515030
2020-10-21,15:10:00,1392885.53,515030.XSHG:1171800:1389754.80,515030
2020-10-22,15:10:00,1406947.13,515030.XSHG:1171800:1403816.40,515030
2020-10-23,15:10:00,1394423.02,159985.XSHE:1230200:1391356.20,159985
2020-10-26,15:10:00,1404260.02,159985.XSHE:1230100:1401083.90,159985
2020-10-27,15:10:00,1401589.4,513520.XSHG:1264500:1398537.00,513520
2020-10-28,15:10:00,1411110.12,513520.XSHG:244200:270329.40|159980.XSHE:1060300:1140882.80,513520
2020-10-29,15:10:00,1399374.32,511880.XSHG:13700:1393440.70,511880
2020-10-30,15:10:00,1362056.74,515030.XSHG:1093400:1359096.20,515030
2020-11-02,15:10:00,1402301.67,511880.XSHG:13700:1394153.10,511880
2020-11-03,15:10:00,1405642.62,159980.XSHE:1307200:1402625.60,159980
2020-11-04,15:10:00,1420401.42,515030.XSHG:1078700:1417411.80,515030
2020-11-05,15:10:00,1480862.45,512690.XSHG:695700:1477666.80,512690
2020-11-06,15:10:00,1462072.15,512690.XSHG:695600:1458673.20,512690
2020-11-09,15:10:00,1489200.55,512690.XSHG:695600:1485801.60,512690
2020-11-10,15:10:00,1527458.55,512690.XSHG:695600:1524059.60,512690
2020-11-11,15:10:00,1528154.15,512690.XSHG:695600:1524755.20,512690
2020-11-12,15:10:00,1573368.15,512690.XSHG:695600:1569969.20,512690
2020-11-13,15:10:00,1500417.76,512400.XSHG:1699400:1497171.40,512400
2020-11-16,15:10:00,1578034.4,513520.XSHG:1311100:1574631.10,513520
2020-11-17,15:10:00,1575407.1,513520.XSHG:1311000:1571889.00,513520
2020-11-18,15:10:00,1555742.1,513520.XSHG:1311000:1552224.00,513520
2020-11-19,15:10:00,1558364.1,513520.XSHG:1311000:1554846.00,513520
2020-11-20,15:10:00,1554431.1,513520.XSHG:1311000:1550913.00,513520
2020-11-23,15:10:00,1572610.19,512690.XSHG:690100:1569287.40,512690
2020-11-24,15:10:00,1576054.39,512690.XSHG:690000:1572510.00,512690
2020-11-25,15:10:00,1501760.71,515220.XSHG:1160700:1498463.70,515220
2020-11-26,15:10:00,1505300.83,513520.XSHG:1220200:1502066.20,513520
2020-11-27,15:10:00,1512616.83,513520.XSHG:1220100:1509263.70,513520
2020-11-30,15:10:00,1512616.83,513520.XSHG:1220100:1509263.70,513520
2020-12-01,15:10:00,1530913.53,513520.XSHG:1220000:1527440.00,513520
2020-12-02,15:10:00,1542859.76,515220.XSHG:1155000:1539615.00,515220
2020-12-03,15:10:00,1485106.26,515220.XSHG:1154900:1481736.70,515220
