trade_date,jq_top10_raw,is_weak,candidates_json,local_target,jq_target,target_match,local_top1
2022-12-05,"513090.XSHG:4.4258,513180.XSHG:3.7482,510900.XSHG:3.5771,512070.XSHG:2.2595,512800.XSHG:2.1835,513030.XSHG:1.8314,513330.XSHG:1.6796,512890.XSHG:1.5874,512980.XSHG:1.2781,159611.XSHE:1.0853",False,"[{""symbol"": ""513090"", ""rank"": 1, ""momentum_score"": 4.616251382403614, ""annualized_return"": 5.386663553543187, ""r_squared"": 0.85697785586909, ""close"": 1.111}, {""symbol"": ""513130"", ""rank"": 2, ""momentum_score"": 4.592447109944347, ""annualized_return"": 6.588386702582447, ""r_squared"": 0.6970518455063129, ""close"": 0.559}]",513090,513090,True,513090
2022-12-06,"513090.XSHG:4.3959,513180.XSHG:4.3174,510900.XSHG:3.5946,512070.XSHG:2.4053,512800.XSHG:2.1653,513330.XSHG:1.9331,512890.XSHG:1.5084,513030.XSHG:1.3360,512980.XSHG:1.2190,515170.XSHG:1.0085",False,"[{""symbol"": ""513130"", ""rank"": 1, ""momentum_score"": 4.747769063368723, ""annualized_return"": 6.711856831392276, ""r_squared"": 0.7073704315566975, ""close"": 0.55}, {""symbol"": ""513090"", ""rank"": 2, ""momentum_score"": 4.411824518444018, ""annualized_return"": 5.0788650781780245, ""r_squared"": 0.8686634613311486, ""close"": 1.107}]",513130,513090,False,513130
2022-12-07,"512200.XSHG:4.9099,513090.XSHG:4.3089,510900.XSHG:3.7925,512070.XSHG:2.5589,513330.XSHG:2.2983,512800.XSHG:2.2137,512890.XSHG:1.4119,515170.XSHG:1.2735,512980.XSHG:1.1805,512690.XSHG:1.1277",False,"[{""symbol"": ""513130"", ""rank"": 1, ""momentum_score"": 4.970491185048883, ""annualized_return"": 6.9570252928355245, ""r_squared"": 0.7144563913210993, ""close"": 0.545}, {""symbol"": ""512200"", ""rank"": 2, ""momentum_score"": 4.843645252291016, ""annualized_return"": 6.157979013745901, ""r_squared"": 0.7865641051193879, ""close"": 2.0633197278911566}, {""symbol"": ""513180"", ""rank"": 3, ""momentum_score"": 4.590552276221608, ""annualized_return"": 6.4406949546327175, ""r_squared"": 0.7127417628930984, ""close"": 0.547}, {""symbol"": ""159707"", ""rank"": 4, ""momentum_score"": 4.502903851326531, ""annualized_return"": 5.9622373477775605, ""r_squared"": 0.7552372689431761, ""close"": 0.976}]",513130,512200,False,513130
2022-12-08,"512200.XSHG:3.9867,513090.XSHG:3.5218,510900.XSHG:3.2341,512070.XSHG:2.3950,513330.XSHG:2.2924,512800.XSHG:2.0782,515170.XSHG:1.5572,512690.XSHG:1.3456,512890.XSHG:1.3018,512980.XSHG:1.1081",False,"[{""symbol"": ""512200"", ""rank"": 1, ""momentum_score"": 4.013293991312986, ""annualized_return"": 5.269464144714994, ""r_squared"": 0.7616133028133643, ""close"": 2.0984285714285718}, {""symbol"": ""159707"", ""rank"": 2, ""momentum_score"": 3.667440739670273, ""annualized_return"": 5.045790604354805, ""r_squared"": 0.7268317350516018, ""close"": 1.001}]",512200,512200,True,512200
2022-12-09,"512200.XSHG:3.4051,510900.XSHG:3.2900,513090.XSHG:3.1688,513330.XSHG:2.7931,512070.XSHG:2.2595,512800.XSHG:1.9581,515170.XSHG:1.8584,512690.XSHG:1.7081,512890.XSHG:1.1395,159928.XSHE:0.9574",False,"[{""symbol"": ""512200"", ""rank"": 1, ""momentum_score"": 3.5577391071302498, ""annualized_return"": 4.724478357930325, ""r_squared"": 0.7530437939584098, ""close"": 2.147040816326531}, {""symbol"": ""510900"", ""rank"": 2, ""momentum_score"": 3.323048011452549, ""annualized_return"": 4.023469339833716, ""r_squared"": 0.8259160765942075, ""close"": 0.816}, {""symbol"": ""159707"", ""rank"": 3, ""momentum_score"": 3.2417508396844097, ""annualized_return"": 4.507228356887197, ""r_squared"": 0.7192337691812098, ""close"": 1.029}, {""symbol"": ""513090"", ""rank"": 4, ""momentum_score"": 3.2391198249084554, ""annualized_return"": 3.7691669081679153, ""r_squared"": 0.8593728810175985, ""close"": 1.103}]",512200,512200,True,512200
2022-12-12,"513330.XSHG:3.3846,510900.XSHG:3.1976,513090.XSHG:2.8317,515170.XSHG:2.5580,512690.XSHG:2.4774,512070.XSHG:2.0955,512800.XSHG:1.8131,159928.XSHE:1.3539,159892.XSHE:1.0007,513360.XSHG:0.8511",False,"[{""symbol"": ""513070"", ""rank"": 1, ""momentum_score"": 3.854068143965746, ""annualized_return"": 5.788494431125141, ""r_squared"": 0.6658152978850858, ""close"": 1.031}]",513070,513330,False,513070
2022-12-13,"513330.XSHG:3.9515,515170.XSHG:3.1280,512690.XSHG:3.0914,510900.XSHG:3.0460,513090.XSHG:2.4612,512070.XSHG:1.7629,159928.XSHE:1.6889,512800.XSHG:1.5101,159766.XSHE:1.4141,513360.XSHG:1.2219",False,"[{""symbol"": ""513070"", ""rank"": 1, ""momentum_score"": 4.3772180013126745, ""annualized_return"": 6.261126439603415, ""r_squared"": 0.6991103028403194, ""close"": 1.041}, {""symbol"": ""513330"", ""rank"": 2, ""momentum_score"": 3.98816073967056, ""annualized_return"": 5.536618652078609, ""r_squared"": 0.7203242611215941, ""close"": 0.466}]",513070,513330,False,513070
2022-12-14,"161226.XSHE:0.8816,159985.XSHE:0.6079,159980.XSHE:0.3526,513030.XSHG:0.0167",True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 0.9168589116890697, ""annualized_return"": 1.378371426016065, ""r_squared"": 0.6651755066768075, ""close"": 0.741}]",161226,161226,True,161226
2022-12-15,"161226.XSHE:1.0201,513030.XSHG:0.0045",True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 1.0620891942387765, ""annualized_return"": 1.476499280089195, ""r_squared"": 0.7193293004346172, ""close"": 0.726}]",161226,161226,True,161226
2022-12-16,159985.XSHE:0.8134,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.7865666081757605, ""annualized_return"": 1.0104720308122155, ""r_squared"": 0.7784150220798489, ""close"": 1.916}]",159985,159985,True,159985
2022-12-19,,True,[],511880,511880,True,511880
2022-12-20,,True,[],511880,511880,True,511880
2022-12-21,"161226.XSHE:0.8667,159985.XSHE:0.6234",True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 0.8847009322207563, ""annualized_return"": 1.2292744877880288, ""r_squared"": 0.7196935599084121, ""close"": 0.732}]",161226,161226,True,161226
2022-12-22,"161226.XSHE:0.9448,159985.XSHE:0.6276,159980.XSHE:0.1447",True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 0.8734633326922357, ""annualized_return"": 1.2010957955337567, ""r_squared"": 0.727222038358794, ""close"": 0.725}]",161226,161226,True,161226
2022-12-23,"159985.XSHE:0.6092,518880.XSHG:0.0002",True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.6215104706971891, ""annualized_return"": 0.8237087908411758, ""r_squared"": 0.7545269367132762, ""close"": 1.933}]",159985,159985,True,159985
2022-12-26,"161226.XSHE:0.7035,159985.XSHE:0.6919,159980.XSHE:0.1127,518880.XSHG:0.0011",True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 0.7035064963524945, ""annualized_return"": 1.0239273985197186, ""r_squared"": 0.6870667757983102, ""close"": 0.726}]",161226,161226,True,161226
2022-12-27,"159985.XSHE:0.7330,161226.XSHE:0.6061,159980.XSHE:0.1213,518880.XSHG:0.0021",True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.7369334470330897, ""annualized_return"": 0.9685654360404534, ""r_squared"": 0.7608504491402382, ""close"": 1.985}]",159985,159985,True,159985
2022-12-28,"512690.XSHG:2.4874,159766.XSHE:2.2737,515170.XSHG:1.7610,159605.XSHE:1.2960,513330.XSHG:1.1796,159928.XSHE:0.9458,513180.XSHG:0.7507,159985.XSHE:0.7168,510900.XSHG:0.6457,161226.XSHE:0.5619",False,"[{""symbol"": ""159766"", ""rank"": 1, ""momentum_score"": 2.325089132830688, ""annualized_return"": 3.226813897069123, ""r_squared"": 0.7205525967712421, ""close"": 1.13}]",159766,512690,False,159766
2022-12-29,"159985.XSHE:0.7602,159980.XSHE:0.1547,518880.XSHG:0.0086",True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.780673481955768, ""annualized_return"": 1.0128798927836664, ""r_squared"": 0.7707463515839645, ""close"": 1.986}]",159985,159985,True,159985
2022-12-30,"159985.XSHE:0.8816,161226.XSHE:0.3524,159980.XSHE:0.1568,518880.XSHG:0.0153",True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 0.35906222633173485, ""annualized_return"": 0.6470913360382369, ""r_squared"": 0.5548864686244505, ""close"": 0.731}]",161226,159985,False,161226
2023-01-03,"159985.XSHE:1.0868,512690.XSHG:0.7970,159981.XSHE:0.7366,159766.XSHE:0.5682,515170.XSHG:0.5087,513120.XSHG:0.4668,513330.XSHG:0.4403,161226.XSHE:0.3302,159928.XSHE:0.2877,510900.XSHG:0.2283",False,"[{""symbol"": ""159981"", ""rank"": 1, ""momentum_score"": 0.7568129597191761, ""annualized_return"": 1.081259585320979, ""r_squared"": 0.6999364167435438, ""close"": 1.521}]",159981,159985,False,159981
2023-01-04,"513360.XSHG:3.0257,159985.XSHE:0.9841,159981.XSHE:0.8123,513120.XSHG:0.6579,513330.XSHG:0.5095,512690.XSHG:0.4353,159766.XSHE:0.2879,161226.XSHE:0.2461,510900.XSHG:0.2366",False,"[{""symbol"": ""513360"", ""rank"": 1, ""momentum_score"": 3.212765675984351, ""annualized_return"": 4.8505955349998855, ""r_squared"": 0.6623445828048053, ""close"": 0.551}]",513360,513360,True,513360
2023-01-05,"513360.XSHG:2.6286,513120.XSHG:1.0101,159985.XSHE:0.8164,159981.XSHE:0.7641,513330.XSHG:0.6792,512690.XSHG:0.3947,510900.XSHG:0.3171,518880.XSHG:0.1167",False,"[{""symbol"": ""513120"", ""rank"": 1, ""momentum_score"": 1.0141516078641535, ""annualized_return"": 1.8553931217962703, ""r_squared"": 0.5465966193096147, ""close"": 1.041}]",513120,513360,False,513120
2023-01-06,"513360.XSHG:2.0740,513120.XSHG:1.4833,513330.XSHG:0.8213,159981.XSHE:0.7677,159985.XSHE:0.5819,510900.XSHG:0.3866,512690.XSHG:0.3758,518880.XSHG:0.1097",False,"[{""symbol"": ""513360"", ""rank"": 1, ""momentum_score"": 2.02929834297108, ""annualized_return"": 3.431442513067112, ""r_squared"": 0.5913834590681342, ""close"": 0.552}]",513360,513360,True,513360
2023-01-09,"513360.XSHG:2.0166,513120.XSHG:1.8700,513330.XSHG:0.9950,159981.XSHE:0.6434,510900.XSHG:0.4632,512690.XSHG:0.4487,159985.XSHE:0.4381,518880.XSHG:0.1624",False,"[{""symbol"": ""513360"", ""rank"": 1, ""momentum_score"": 2.035611024599033, ""annualized_return"": 3.4257042412094245, ""r_squared"": 0.5942168036900852, ""close"": 0.572}, {""symbol"": ""513120"", ""rank"": 2, ""momentum_score"": 1.9053912891321836, ""annualized_return"": 2.907178896415787, ""r_squared"": 0.6554090260772425, ""close"": 1.057}]",513360,513360,True,513360
2023-01-10,"513120.XSHG:2.2771,513360.XSHG:1.9508,513330.XSHG:1.1037,159981.XSHE:0.5876,512690.XSHG:0.5209,510900.XSHG:0.5187,159985.XSHE:0.2648,518880.XSHG:0.2299",False,"[{""symbol"": ""513120"", ""rank"": 1, ""momentum_score"": 2.227740030695748, ""annualized_return"": 3.235144706282334, ""r_squared"": 0.688605992297561, ""close"": 1.043}, {""symbol"": ""513360"", ""rank"": 2, ""momentum_score"": 2.005466923640101, ""annualized_return"": 3.373370335500735, ""r_squared"": 0.5944994839537575, ""close"": 0.578}]",513120,513120,True,513120
2023-01-11,"513120.XSHG:2.9851,513360.XSHG:2.1999,513330.XSHG:1.5496,159605.XSHE:0.9302,510900.XSHG:0.7185,512010.XSHG:0.6231,512690.XSHG:0.5653,159981.XSHE:0.5139,518880.XSHG:0.2659",False,"[{""symbol"": ""513120"", ""rank"": 1, ""momentum_score"": 2.8629467390067482, ""annualized_return"": 3.889554119815185, ""r_squared"": 0.7360603942805617, ""close"": 1.067}]",513120,513120,True,513120
2023-01-12,"513120.XSHG:2.9997,513360.XSHG:1.6640,513330.XSHG:1.4417,159605.XSHE:1.0019,512010.XSHG:0.8090,510900.XSHG:0.8023,159892.XSHE:0.6679,512690.XSHG:0.5982,512170.XSHG:0.5156,159981.XSHE:0.4809",False,"[{""symbol"": ""513120"", ""rank"": 1, ""momentum_score"": 2.986664380144942, ""annualized_return"": 3.9989076197001374, ""r_squared"": 0.74687006157169, ""close"": 1.054}]",513120,513120,True,513120
2023-01-13,"513120.XSHG:3.5040,513330.XSHG:1.2897,512010.XSHG:1.1283,159605.XSHE:1.0388,159892.XSHE:0.9097,515120.XSHG:0.8735,159992.XSHE:0.8567,512170.XSHG:0.8413,510900.XSHG:0.8384,512690.XSHG:0.7478",False,"[{""symbol"": ""513120"", ""rank"": 1, ""momentum_score"": 3.6688356373476934, ""annualized_return"": 4.7974485323264915, ""r_squared"": 0.7647472635977431, ""close"": 1.1}]",513120,513120,True,513120
2023-01-16,"512010.XSHG:1.8167,159892.XSHE:1.6314,515120.XSHG:1.5696,159992.XSHE:1.5560,512170.XSHG:1.4373,513330.XSHG:1.3632,159605.XSHE:1.3518,159869.XSHE:1.0323,512690.XSHG:1.0080,159851.XSHE:0.9820",False,"[{""symbol"": ""513120"", ""rank"": 1, ""momentum_score"": 4.669133666932225, ""annualized_return"": 5.84962606120088, ""r_squared"": 0.7981935286259463, ""close"": 1.112}]",513120,512010,False,513120
2023-01-17,"512010.XSHG:2.3808,159992.XSHE:2.1439,515120.XSHG:2.1238,512170.XSHG:2.0204,159892.XSHE:1.9896,159605.XSHE:1.4487,159851.XSHE:1.3745,513360.XSHG:1.2738,512690.XSHG:1.2492,515790.XSHG:1.2004",False,"[{""symbol"": ""159615"", ""rank"": 1, ""momentum_score"": 2.198393877322277, ""annualized_return"": 3.080027577226562, ""r_squared"": 0.713757855149414, ""close"": 1.113}, {""symbol"": ""159992"", ""rank"": 2, ""momentum_score"": 2.1438868888942495, ""annualized_return"": 3.148341401329767, ""r_squared"": 0.6809575632390866, ""close"": 1.036}, {""symbol"": ""515120"", ""rank"": 3, ""momentum_score"": 2.1237863887669355, ""annualized_return"": 3.1284292849448025, ""r_squared"": 0.6788666756788806, ""close"": 0.768}, {""symbol"": ""159892"", ""rank"": 4, ""momentum_score"": 2.0187374577554973, ""annualized_return"": 2.8872112070756972, ""r_squared"": 0.6991997858723225, ""close"": 0.758}]",159615,512010,False,159615
2023-01-18,"512010.XSHG:3.0529,515120.XSHG:2.7545,159992.XSHE:2.7471,512170.XSHG:2.6827,159892.XSHE:2.3667,159851.XSHE:2.0637,515790.XSHG:1.7575,159605.XSHE:1.5803,515400.XSHG:1.5781,159869.XSHE:1.5023",False,"[{""symbol"": ""515120"", ""rank"": 1, ""momentum_score"": 2.737810854537213, ""annualized_return"": 3.597354275705671, ""r_squared"": 0.7610623376815322, ""close"": 0.762}, {""symbol"": ""159992"", ""rank"": 2, ""momentum_score"": 2.722212836050242, ""annualized_return"": 3.5864331832202234, ""r_squared"": 0.7590306850791497, ""close"": 1.027}, {""symbol"": ""159615"", ""rank"": 3, ""momentum_score"": 2.5418890188514163, ""annualized_return"": 3.2543044902991376, ""r_squared"": 0.7810851831562216, ""close"": 1.107}]",515120,512010,False,515120
2023-01-19,"512010.XSHG:3.9051,515120.XSHG:3.7293,159992.XSHE:3.6806,512170.XSHG:3.3868,159892.XSHE:2.8050,159851.XSHE:2.6410,515400.XSHG:2.1415,159852.XSHE:2.0332,516510.XSHG:1.9872,515790.XSHG:1.9403",False,"[{""symbol"": ""515120"", ""rank"": 1, ""momentum_score"": 3.6597812099591107, ""annualized_return"": 4.376305553342346, ""r_squared"": 0.836271865698226, ""close"": 0.781}, {""symbol"": ""159992"", ""rank"": 2, ""momentum_score"": 3.642166882116824, ""annualized_return"": 4.37436308714739, ""r_squared"": 0.8326164997181232, ""close"": 1.055}]",515120,512010,False,515120
2023-01-20,"512010.XSHG:4.4613,515120.XSHG:4.4584,159992.XSHE:4.4015,512170.XSHG:3.8871,159851.XSHE:3.4367,159892.XSHE:2.9931,159852.XSHE:2.8240,515400.XSHG:2.7620,516510.XSHG:2.6425,512070.XSHG:2.5534",False,"[{""symbol"": ""515120"", ""rank"": 1, ""momentum_score"": 4.390478620502127, ""annualized_return"": 4.925061376073632, ""r_squared"": 0.8914566307399632, ""close"": 0.778}, {""symbol"": ""159992"", ""rank"": 2, ""momentum_score"": 4.367867760483894, ""annualized_return"": 4.921305936545853, ""r_squared"": 0.8875424159363675, ""close"": 1.05}]",515120,512010,False,515120
2023-01-30,"512010.XSHG:4.8407,515120.XSHG:4.6688,159992.XSHE:4.5821,159851.XSHE:4.4300,512170.XSHG:4.1656,159852.XSHE:4.0075,515400.XSHG:3.7710,516510.XSHG:3.6670,159949.XSHE:3.0632,159892.XSHE:2.9844",False,"[{""symbol"": ""515120"", ""rank"": 1, ""momentum_score"": 4.5320990910504895, ""annualized_return"": 4.949429750164291, ""r_squared"": 0.9156810622274316, ""close"": 0.767}, {""symbol"": ""159992"", ""rank"": 2, ""momentum_score"": 4.500945530526235, ""annualized_return"": 4.939601238714222, ""r_squared"": 0.9111961296085979, ""close"": 1.035}, {""symbol"": ""159851"", ""rank"": 3, ""momentum_score"": 4.36877005261002, ""annualized_return"": 4.772571907222799, ""r_squared"": 0.915391142875885, ""close"": 0.5386900517538815}]",515120,512010,False,515120
2023-01-31,"159851.XSHE:4.7840,159852.XSHE:4.6817,515400.XSHG:4.3522,512010.XSHG:4.2451,515120.XSHG:4.2433,159992.XSHE:4.1888,516510.XSHG:4.1528,512170.XSHG:3.6542,159949.XSHE:3.4059,515790.XSHG:3.1713",False,"[{""symbol"": ""159851"", ""rank"": 1, ""momentum_score"": 4.747344100744745, ""annualized_return"": 5.017547044903855, ""r_squared"": 0.9461483984622434, ""close"": 0.5357676825761932}, {""symbol"": ""159852"", ""rank"": 2, ""momentum_score"": 4.619868433997089, ""annualized_return"": 5.223553379196556, ""r_squared"": 0.8844302141902644, ""close"": 0.922}, {""symbol"": ""515230"", ""rank"": 3, ""momentum_score"": 4.380640586249876, ""annualized_return"": 4.960341297963539, ""r_squared"": 0.8831328981431865, ""close"": 0.89}, {""symbol"": ""515400"", ""rank"": 4, ""momentum_score"": 4.287106785719261, ""annualized_return"": 4.940100535965456, ""r_squared"": 0.8678177204103035, ""close"": 0.842}]",159851,159851,True,159851
2023-02-01,"159852.XSHE:4.8829,515400.XSHG:4.5345,516510.XSHG:4.3453,512400.XSHG:3.6641,159949.XSHE:3.4735,561330.XSHG:3.3684,512010.XSHG:3.3333,159998.XSHE:3.2794,515120.XSHG:3.2762,159819.XSHE:3.2575",False,"[{""symbol"": ""515400"", ""rank"": 1, ""momentum_score"": 4.881865840797338, ""annualized_return"": 5.511662215463196, ""r_squared"": 0.8857338584902865, ""close"": 0.865}, {""symbol"": ""516510"", ""rank"": 2, ""momentum_score"": 4.656772371430257, ""annualized_return"": 5.248587373684706, ""r_squared"": 0.8872429931867606, ""close"": 0.929}]",515400,159852,False,515400
2023-02-02,"515400.XSHG:4.9922,516510.XSHG:4.8326,512400.XSHG:4.4724,561330.XSHG:4.1061,515980.XSHG:4.0283,159819.XSHE:3.9705,159998.XSHE:3.7347,159949.XSHE:3.7039,562800.XSHG:3.6592,159732.XSHE:3.5312",False,"[{""symbol"": ""515400"", ""rank"": 1, ""momentum_score"": 4.899221837491365, ""annualized_return"": 5.512264100295325, ""r_squared"": 0.888785759961843, ""close"": 0.859}, {""symbol"": ""516510"", ""rank"": 2, ""momentum_score"": 4.689862964734363, ""annualized_return"": 5.268249204883714, ""r_squared"": 0.8902128168855068, ""close"": 0.925}, {""symbol"": ""512400"", ""rank"": 3, ""momentum_score"": 4.434531324717033, ""annualized_return"": 4.8889148846580035, ""r_squared"": 0.9070584023937743, ""close"": 1.246}]",515400,515400,True,515400
2023-02-03,"515400.XSHG:4.5817,516510.XSHG:4.4665,512400.XSHG:4.4146,561330.XSHG:4.1657,515980.XSHG:4.0227,562800.XSHG:3.7892,159819.XSHE:3.7758,562500.XSHG:3.6561,159732.XSHE:3.4900,159998.XSHE:3.4244",False,"[{""symbol"": ""515400"", ""rank"": 1, ""momentum_score"": 4.99566613436167, ""annualized_return"": 5.60184238552932, ""r_squared"": 0.8917898417253716, ""close"": 0.873}, {""symbol"": ""512400"", ""rank"": 2, ""momentum_score"": 4.736845537855449, ""annualized_return"": 5.089229197962087, ""r_squared"": 0.9307589329543763, ""close"": 1.229}]",515400,515400,True,515400
2023-02-06,"515400.XSHG:4.9929,515980.XSHG:4.5277,562500.XSHG:4.3000,159819.XSHE:4.2615,512400.XSHG:4.1804,561330.XSHG:3.9742,562800.XSHG:3.8608,159998.XSHE:3.7941,159732.XSHE:3.7672,516150.XSHG:3.4779",False,"[{""symbol"": ""515980"", ""rank"": 1, ""momentum_score"": 4.6356300905501024, ""annualized_return"": 5.146800659714433, ""r_squared"": 0.9006818792953422, ""close"": 0.4383904867256637}, {""symbol"": ""562500"", ""rank"": 2, ""momentum_score"": 4.403888986441208, ""annualized_return"": 4.896206588261304, ""r_squared"": 0.8994491770424002, ""close"": 0.803}, {""symbol"": ""159819"", ""rank"": 3, ""momentum_score"": 4.376869746085631, ""annualized_return"": 4.819437610657587, ""r_squared"": 0.9081702264195157, ""close"": 0.782}, {""symbol"": ""512400"", ""rank"": 4, ""momentum_score"": 4.217032694636056, ""annualized_return"": 4.604796863854015, ""r_squared"": 0.9157912540590514, ""close"": 1.204}, {""symbol"": ""515070"", ""rank"": 5, ""momentum_score"": 4.184162420575128, ""annualized_return"": 4.607706398304861, ""r_squared"": 0.9080792174853953, ""close"": 0.4942558049535603}]",515980,515400,False,515980
2023-02-07,"513030.XSHG:1.4329,513100.XSHG:1.2032,513520.XSHG:0.5174,513500.XSHG:0.3752",True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 1.4329282992685428, ""annualized_return"": 1.6141507961570616, ""r_squared"": 0.8877288929138655, ""close"": 1.113}]",513030,513030,True,513030
2023-02-08,"513310.XSHG:1.9402,513100.XSHG:1.4720,513030.XSHG:1.3232,513520.XSHG:0.6075,513500.XSHG:0.5551,513290.XSHG:0.0071",True,"[{""symbol"": ""513310"", ""rank"": 1, ""momentum_score"": 1.8950538300346, ""annualized_return"": 2.1883528947991038, ""r_squared"": 0.8659726840851099, ""close"": 1.061}]",513310,513310,True,513310
2023-02-09,"513310.XSHG:1.9702,513100.XSHG:1.6879,513030.XSHG:1.2280,513500.XSHG:0.7526,513520.XSHG:0.6989",True,"[{""symbol"": ""513310"", ""rank"": 1, ""momentum_score"": 2.0436459325038348, ""annualized_return"": 2.2828156288939945, ""r_squared"": 0.8952303929572992, ""close"": 1.079}]",513310,513310,True,513310
2023-02-10,"513310.XSHG:1.8933,513030.XSHG:1.0832,513520.XSHG:0.7239",True,"[{""symbol"": ""513310"", ""rank"": 1, ""momentum_score"": 1.91586421283989, ""annualized_return"": 2.158210577301683, ""r_squared"": 0.8877095835732637, ""close"": 1.071}]",513310,513310,True,513310
2023-02-13,"513310.XSHG:1.6614,513500.XSHG:0.7683,159985.XSHE:0.0003",True,"[{""symbol"": ""513310"", ""rank"": 1, ""momentum_score"": 1.650277375512842, ""annualized_return"": 1.9195817927574725, ""r_squared"": 0.859706724526817, ""close"": 1.065}]",513310,513310,True,513310
2023-02-14,"515980.XSHG:4.6834,159869.XSHE:4.5446,516510.XSHG:4.1718,159819.XSHE:4.1656,515400.XSHG:3.4569,159851.XSHE:3.2073,159667.XSHE:3.1793,159852.XSHE:2.8776,159998.XSHE:2.7181,515050.XSHG:2.5979",False,"[{""symbol"": ""515980"", ""rank"": 1, ""momentum_score"": 4.774952952127497, ""annualized_return"": 5.17147389167706, ""r_squared"": 0.9233253521423125, ""close"": 0.4529867256637168}, {""symbol"": ""159869"", ""rank"": 2, ""momentum_score"": 4.544568126909617, ""annualized_return"": 5.093129754150579, ""r_squared"": 0.8922938048468295, ""close"": 0.922}]",515980,515980,True,515980
2023-02-15,"159869.XSHE:4.9662,516510.XSHG:4.6855,159819.XSHE:4.4786,515400.XSHG:4.0264,159851.XSHE:3.0640,159998.XSHE:2.9298,159667.XSHE:2.9266,159852.XSHE:2.9109,515050.XSHG:2.7552,512980.XSHG:2.5928",False,"[{""symbol"": ""159869"", ""rank"": 1, ""momentum_score"": 4.890592931917405, ""annualized_return"": 5.440386064210819, ""r_squared"": 0.898942257809572, ""close"": 0.94}, {""symbol"": ""516510"", ""rank"": 2, ""momentum_score"": 4.754594498809721, ""annualized_return"": 5.262919146915792, ""r_squared"": 0.9034139355144829, ""close"": 1.003}, {""symbol"": ""159819"", ""rank"": 3, ""momentum_score"": 4.563595797786645, ""annualized_return"": 4.914119092701872, ""r_squared"": 0.9286701668594476, ""close"": 0.826}]",159869,159869,True,159869
2023-02-16,"159819.XSHE:4.9514,562500.XSHG:4.8921,515400.XSHG:4.8087,159998.XSHE:3.3487,159852.XSHE:3.0937,512980.XSHG:3.0445,159851.XSHE:3.0085,515050.XSHG:2.8815,159667.XSHE:2.6390,515880.XSHG:2.4943",False,"[{""symbol"": ""515980"", ""rank"": 1, ""momentum_score"": 4.898319977230966, ""annualized_return"": 5.26939883184433, ""r_squared"": 0.9295785218665098, ""close"": 0.4560066371681416}]",515980,159819,False,515980
2023-02-17,513030.XSHG:0.4508,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 0.4403049021942573, ""annualized_return"": 0.6283012405795996, ""r_squared"": 0.7007863008325144, ""close"": 1.125}]",513030,513030,True,513030
2023-02-20,513030.XSHG:0.3854,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 0.4272296786971861, ""annualized_return"": 0.583075010123776, ""r_squared"": 0.7327182116868516, ""close"": 1.14}]",513030,513030,True,513030
2023-02-21,513030.XSHG:0.3813,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 0.38131528057303854, ""annualized_return"": 0.5207166801664715, ""r_squared"": 0.7322893525345361, ""close"": 1.132}]",513030,513030,True,513030
2023-02-22,"159869.XSHE:4.8385,516510.XSHG:2.4310,515980.XSHG:2.3884,515400.XSHG:2.2993,159819.XSHE:2.1486,512980.XSHG:2.0792,562500.XSHG:1.6028,515880.XSHG:1.5399,159998.XSHE:1.3325,515050.XSHG:0.8060",False,"[{""symbol"": ""159869"", ""rank"": 1, ""momentum_score"": 4.736073848783654, ""annualized_return"": 5.166334841898742, ""r_squared"": 0.9167183300575699, ""close"": 0.929}]",159869,159869,True,159869
2023-02-23,513030.XSHG:0.2260,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 0.23467127746571925, ""annualized_return"": 0.37220303350088035, ""r_squared"": 0.6304926514392962, ""close"": 1.128}]",513030,513030,True,513030
2023-02-24,513030.XSHG:0.2160,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 0.22687032162576876, ""annualized_return"": 0.3620335918573174, ""r_squared"": 0.6266554450427395, ""close"": 1.135}]",513030,513030,True,513030
2023-02-27,,True,[],511880,511880,True,511880
2023-02-28,,True,[],511880,511880,True,511880
2023-03-01,,True,[],511880,511880,True,511880
