date,dt_ths,code,mode_ths,steps_ths,final_value_ths,actual_value_ths,gap_pct_ths,dt_jq,mode_jq,steps_jq,final_value_jq,actual_value_jq,gap_pct_jq,_merge
2025-03-07,2025-03-07 13:15:00,159323,trend,5.0,15827216.5,15823407.6,0.0002,2025-03-07 13:15:00,trend,5.0,23968077.0,23963167.8,0.0002,both
2025-03-10,2025-03-10 14:34:00,159892,trend,5.0,15268133.0,15264510.6,0.0002,2025-03-10 14:34:00,trend,5.0,23157154.2,23152513.0,0.0002,both
2025-03-12,2025-03-12 13:44:00,159323,trend,5.0,15344330.4,15340684.8,0.0002,2025-03-12 13:44:00,trend,5.0,23250595.2,23245908.0,0.0002,both
2025-03-14,2025-03-14 13:15:00,513030,trend,5.0,14864807.5,14861598.3,0.0002,2025-03-14 13:15:00,trend,5.0,22540611.1,22536011.7,0.0002,both
2025-03-17,2025-03-17 13:44:00,159323,trend,5.0,15060304.6,15056670.2,0.0002,2025-03-17 13:44:00,trend,5.0,22833896.8,22829224.0,0.0002,both
2025-03-21,2025-03-21 14:34:00,517520,trend,5.0,14699300.0,14695711.2,0.0002,2025-03-21 14:34:00,trend,5.0,22288840.0,22284338.3,0.0002,both
2025-03-24,2025-03-24 13:15:00,513030,trend,5.0,14717700.0,14714792.8,0.0002,2025-03-24 13:15:00,trend,5.0,22322208.4,22317665.9,0.0002,both
2025-03-25,2025-03-25 13:44:00,159980,trend,5.0,14277436.8,14274050.0,0.0002,2025-03-25 13:44:00,trend,5.0,21640551.9,21636125.0,0.0002,both
2025-03-26,2025-03-26 13:44:00,513030,trend,5.0,14300932.4,14297608.6,0.0002,2025-03-26 13:44:00,trend,5.0,21678126.4,21673735.2,0.0002,both
2025-03-27,2025-03-27 13:44:00,159980,trend,5.0,14026929.6,14023547.4,0.0002,2025-03-27 13:44:00,trend,5.0,21263463.6,21259144.2,0.0002,both
2025-03-28,2025-03-28 13:15:00,518880,trend,5.0,13857373.2,13853295.0,0.0003,2025-03-28 13:15:00,trend,5.0,21003316.4,20998897.2,0.0002,both
2025-04-07,2025-04-07 14:44:00,511880,force,5.0,13834706.6,13814489.6,0.0015,2025-04-07 14:44:00,force,5.0,20972933.3,20962684.8,0.0005,both
2025-04-10,2025-04-10 13:15:00,518880,trend,5.0,13833335.7,13830687.6,0.0002,2025-04-10 13:15:00,trend,5.0,20970858.7,20966497.8,0.0002,both
2025-04-23,2025-04-23 13:44:00,159865,trend,5.0,14690072.3,14686656.1,0.0002,2025-04-23 13:44:00,trend,5.0,22273093.9,22268617.5,0.0002,both
2025-04-24,2025-04-24 14:44:00,511880,force,5.0,14756251.9,14736161.7,0.0014,2025-04-24 14:44:00,force,5.0,22380482.8,22370437.7,0.0004,both
2025-04-28,2025-04-28 13:15:00,518880,trend,5.0,14760834.0,14756435.4,0.0003,2025-04-28 13:15:00,trend,5.0,22382161.5,22377084.0,0.0002,both
2025-05-08,2025-05-08 13:15:00,513030,trend,5.0,15059365.8,15055648.8,0.0002,2025-05-08 13:15:00,trend,5.0,22842080.4,22837382.4,0.0002,both
2025-05-16,2025-05-16 14:34:00,513750,trend,5.0,15137608.5,15133954.5,0.0002,2025-05-16 14:34:00,trend,5.0,22958082.0,22953384.0,0.0002,both
2025-05-22,2025-05-22 14:14:00,159323,trend,5.0,15265035.9,15261387.5,0.0002,2025-05-22 14:14:00,trend,5.0,23174636.8,23169946.0,0.0002,both
2025-05-26,2025-05-26 13:15:00,159529,trend,5.0,14573440.4,14569924.8,0.0002,2025-05-26 13:15:00,trend,5.0,22140929.2,22136454.8,0.0002,both
2025-05-27,2025-05-27 13:44:00,513030,trend,5.0,14478037.8,14474432.7,0.0002,2025-05-27 13:44:00,trend,5.0,21984583.0,21980070.7,0.0002,both
2025-05-28,2025-05-28 14:44:00,159529,force,5.0,14525820.0,14522319.5,0.0002,2025-05-28 14:44:00,force,5.0,22064065.4,22059520.7,0.0002,both
2025-05-30,2025-05-30 13:44:00,159509,trend,5.0,14360083.8,14356636.8,0.0002,2025-05-30 13:44:00,trend,5.0,21819871.6,21815445.0,0.0002,both
2025-06-05,2025-06-05 14:34:00,513120,trend,5.0,14489506.4,14486640.0,0.0002,2025-06-05 14:34:00,trend,5.0,22030116.1,22025640.0,0.0002,both
2025-06-09,2025-06-09 14:14:00,159892,trend,5.0,15528530.6,15524863.7,0.0002,2025-06-09 14:14:00,trend,5.0,23604698.1,23599952.7,0.0002,both
2025-06-10,2025-06-10 14:14:00,515120,trend,5.0,16152927.8,16149178.5,0.0002,2025-06-10 14:14:00,trend,5.0,24556254.6,24551324.3,0.0002,both
2025-06-16,2025-06-16 13:44:00,161226,trend,5.0,16006155.2,16002373.8,0.0002,2025-06-16 13:44:00,trend,5.0,24335557.4,24330651.8,0.0002,both
2025-06-19,2025-06-19 13:15:00,501018,trend,5.0,16198182.0,16194276.0,0.0002,2025-06-19 13:15:00,trend,5.0,24639476.4,24634444.5,0.0002,both
2025-06-20,2025-06-20 13:15:00,159518,trend,5.0,16954479.9,16950464.0,0.0002,2025-06-20 13:15:00,trend,5.0,25811890.3,25806694.4,0.0002,both
2025-06-24,2025-06-24 14:34:00,513310,trend,5.0,16204218.6,16200464.6,0.0002,2025-06-24 14:34:00,trend,5.0,24650281.5,24645270.6,0.0002,both
2025-06-25,2025-06-25 13:44:00,513120,trend,5.0,16378527.6,16375020.2,0.0002,2025-06-25 13:44:00,trend,5.0,24932880.0,24927805.0,0.0002,both
2025-06-26,2025-06-26 13:15:00,159851,trend,5.0,16023946.2,16020180.0,0.0002,2025-06-26 13:15:00,trend,5.0,24392899.8,24387979.0,0.0002,both
2025-06-30,2025-06-30 13:44:00,513090,trend,5.0,15541169.7,15537711.0,0.0002,2025-06-30 13:44:00,trend,5.0,23974238.4,23969158.2,0.0002,both
2025-07-02,2025-07-02 14:34:00,159851,trend,5.0,15433248.3,15429637.5,0.0002,2025-07-02 14:34:00,trend,5.0,23807756.6,23802867.5,0.0002,both
2025-07-03,2025-07-03 13:44:00,513090,trend,5.0,15394085.1,15391130.4,0.0002,2025-07-03 13:44:00,trend,5.0,23746639.2,23741868.8,0.0002,both
2025-07-09,2025-07-09 13:15:00,159851,trend,5.0,16383322.8,16379444.0,0.0002,2025-07-09 13:15:00,trend,5.0,25252486.2,25247117.5,0.0002,both
2025-07-14,2025-07-14 13:44:00,515050,trend,5.0,16228266.6,16224524.3,0.0002,2025-07-14 13:44:00,trend,5.0,24986295.6,24981210.8,0.0002,both
2025-07-18,2025-07-18 14:44:00,159363,force,5.0,17702678.0,17698498.2,0.0002,2025-07-18 14:44:00,force,5.0,27263019.0,27257464.2,0.0002,both
2025-07-21,2025-07-21 13:15:00,159583,trend,5.0,17460140.6,17455961.6,0.0002,2025-07-21 13:15:00,trend,5.0,26892282.9,26886850.2,0.0002,both
2025-07-22,2025-07-22 13:15:00,515210,trend,5.0,17711522.6,4582913.4,0.7412,,,,,,,left_only
2025-07-22,,516150,,,,,,2025-07-22 14:34:00,trend,5.0,27196454.7,18117223.7,0.3338,right_only
2025-07-23,,515210,,,,,,2025-07-23 13:15:00,trend,5.0,27412173.6,27406604.4,0.0002,right_only
2025-07-24,2025-07-24 13:15:00,560860,trend,5.0,17633078.4,11801637.0,0.3307,2025-07-24 13:15:00,trend,5.0,27559857.6,27554251.0,0.0002,both
2025-07-28,,159583,,,,,,2025-07-28 13:44:00,trend,5.0,27757324.7,27751751.6,0.0002,right_only
2025-07-29,2025-07-29 13:44:00,515120,trend,5.0,17975795.2,17971632.6,0.0002,2025-07-29 13:44:00,trend,5.0,28670259.2,28664473.5,0.0002,both
2025-07-30,2025-07-30 14:34:00,512170,trend,5.0,18164260.8,18160052.3,0.0002,2025-07-30 14:34:00,trend,5.0,28998194.4,28992355.6,0.0002,both
2025-07-31,2025-07-31 14:14:00,560860,trend,5.0,18024279.2,18020061.9,0.0002,2025-07-31 14:14:00,trend,5.0,28808467.6,28802668.5,0.0002,both
2025-08-01,2025-08-01 14:44:00,159509,force,5.0,17886201.3,8499383.2,0.5248,2025-08-01 14:44:00,force,5.0,28641573.9,28635830.3,0.0002,both
2025-08-04,2025-08-04 14:44:00,518880,force,5.0,17808706.0,17803656.0,0.0003,2025-08-04 14:44:00,force,5.0,28280344.2,28274468.4,0.0002,both
2025-08-05,2025-08-05 13:44:00,159509,trend,5.0,17841694.2,17837444.8,0.0002,2025-08-05 13:44:00,trend,5.0,28339588.5,28333890.2,0.0002,both
2025-08-07,2025-08-07 13:15:00,159583,trend,5.0,18004496.0,18000222.1,0.0002,2025-08-07 13:15:00,trend,5.0,28579096.0,28573229.2,0.0002,both
2025-08-11,2025-08-11 13:44:00,159509,trend,5.0,18481478.4,4334116.5,0.7655,2025-08-11 13:44:00,trend,5.0,29340495.2,17228182.5,0.4128,both
2025-08-18,2025-08-18 13:15:00,159363,trend,5.0,20249443.5,20244724.5,0.0002,2025-08-18 13:15:00,trend,5.0,30884782.5,30878562.0,0.0002,both
2025-08-19,2025-08-19 13:15:00,588790,trend,5.0,20774458.0,20769604.8,0.0002,2025-08-19 13:15:00,trend,5.0,31731817.0,31725409.2,0.0002,both
2025-08-21,2025-08-21 13:15:00,588200,trend,5.0,21447255.2,21442211.6,0.0002,2025-08-21 13:15:00,trend,5.0,32762665.2,32755940.4,0.0002,both
2025-08-22,2025-08-22 13:15:00,588220,trend,5.0,23144826.5,23139423.0,0.0002,2025-08-22 13:15:00,trend,5.0,35327917.7,35320805.4,0.0002,both
2025-08-26,2025-08-26 13:15:00,159915,trend,5.0,23594844.0,23589111.0,0.0002,2025-08-26 13:15:00,trend,5.0,36018528.0,36011157.0,0.0002,both
2025-08-27,2025-08-27 13:15:00,159667,trend,5.0,23999947.2,23994166.0,0.0002,2025-08-27 13:15:00,trend,5.0,36640531.8,36633160.0,0.0002,both
2025-08-28,2025-08-28 14:14:00,516520,trend,5.0,23235600.4,23230171.2,0.0002,2025-08-28 14:14:00,trend,5.0,35438961.5,35431816.0,0.0002,both
2025-08-29,2025-08-29 13:15:00,159667,trend,5.0,23627096.0,9609952.3,0.5933,2025-08-29 13:15:00,trend,5.0,36036334.0,36029067.1,0.0002,both
2025-09-01,2025-09-01 13:44:00,513310,trend,5.0,23624313.9,17460813.6,0.2609,2025-09-01 13:44:00,trend,5.0,36455433.3,36448056.0,0.0002,both
2025-09-02,2025-09-02 13:15:00,159840,trend,5.0,23321722.5,23314300.8,0.0003,2025-09-02 13:15:00,trend,5.0,36130252.5,36110457.6,0.0005,both
2025-09-03,2025-09-03 13:44:00,517520,trend,5.0,23640140.8,23634657.9,0.0002,2025-09-03 13:44:00,trend,5.0,36616421.6,36609022.6,0.0002,both
2025-09-04,2025-09-04 14:44:00,515790,force,5.0,22818786.4,22813405.2,0.0002,,,,,,,left_only
2025-09-04,,516160,,,,,,2025-09-04 14:14:00,trend,5.0,35408822.4,35362077.6,0.0013,right_only
2025-09-05,2025-09-05 13:15:00,161226,trend,5.0,24017722.4,24012062.6,0.0002,2025-09-05 13:15:00,trend,5.0,37519520.5,37511901.8,0.0002,both
2025-09-08,2025-09-08 13:15:00,516520,trend,5.0,23840304.0,23834742.4,0.0002,2025-09-08 13:15:00,trend,5.0,37299376.0,37291792.0,0.0002,both
2025-09-09,,516150,,,,,,2025-09-09 14:44:00,force,5.0,37127070.3,37119556.5,0.0002,right_only
2025-09-09,2025-09-09 14:34:00,562800,trend,5.0,23602085.0,11417868.0,0.5162,,,,,,,left_only
2025-09-10,2025-09-10 13:15:00,513310,trend,5.0,23542710.0,16808955.6,0.286,2025-09-10 13:15:00,trend,5.0,36969491.3,36962005.4,0.0002,both
2025-09-12,2025-09-12 13:15:00,512400,trend,5.0,24593766.4,24587964.8,0.0002,2025-09-12 13:15:00,trend,5.0,39236534.4,39228537.6,0.0002,both
2025-09-16,2025-09-16 13:15:00,159819,trend,5.0,23725962.8,23720455.5,0.0002,2025-09-16 13:15:00,trend,5.0,37801000.0,37793350.2,0.0002,both
2025-09-17,2025-09-17 13:44:00,159363,trend,5.0,23670794.0,23665216.3,0.0002,2025-09-17 13:44:00,trend,5.0,37716770.0,37709212.2,0.0002,both
2025-09-18,2025-09-18 13:15:00,515790,trend,5.0,24033207.0,24027643.2,0.0002,2025-09-18 13:15:00,trend,5.0,38280763.5,38273083.2,0.0002,both
2025-09-19,2025-09-19 13:15:00,515980,trend,5.0,23600353.2,23594664.0,0.0002,2025-09-19 13:15:00,trend,5.0,37628368.8,37620783.2,0.0002,both
2025-09-22,2025-09-22 13:15:00,515880,trend,5.0,24128319.6,24122649.0,0.0002,2025-09-22 13:15:00,trend,5.0,38491881.4,38484035.0,0.0002,both
2025-09-23,2025-09-23 13:15:00,517520,trend,5.0,23713747.2,23708250.0,0.0002,2025-09-23 13:15:00,trend,5.0,37817208.0,37809562.5,0.0002,both
2025-09-24,2025-09-24 13:15:00,159915,trend,5.0,23837991.3,23830554.3,0.0003,2025-09-24 13:15:00,trend,5.0,37978773.3,37969910.2,0.0002,both
2025-09-25,2025-09-25 13:15:00,159732,trend,5.0,24542450.9,24536657.6,0.0002,2025-09-25 13:15:00,trend,5.0,39093275.1,39085399.6,0.0002,both
2025-09-29,2025-09-29 13:44:00,159949,trend,5.0,23802401.7,23796766.4,0.0002,2025-09-29 13:44:00,trend,5.0,37853147.2,37845504.0,0.0002,both
2025-09-30,2025-09-30 14:34:00,159995,trend,5.0,23916485.0,23910906.8,0.0002,2025-09-30 14:34:00,trend,5.0,38048376.6,38040741.2,0.0002,both
2025-10-09,2025-10-09 13:44:00,159949,trend,5.0,25250892.1,25245042.3,0.0002,2025-10-09 13:44:00,trend,5.0,40167183.7,40158922.5,0.0002,both
2025-10-10,2025-10-10 14:44:00,513330,force,5.0,23981728.8,23976120.0,0.0002,2025-10-10 14:44:00,force,5.0,38172608.0,38164966.0,0.0002,both
2025-10-13,2025-10-13 13:15:00,161226,trend,5.0,23025816.4,23020285.0,0.0002,2025-10-13 13:15:00,trend,5.0,36731599.6,36724230.0,0.0002,both
2025-10-14,2025-10-14 14:44:00,159509,force,5.0,25386571.0,25380481.0,0.0002,2025-10-14 14:44:00,force,5.0,40501545.0,40493425.0,0.0002,both
2025-10-15,2025-10-15 13:15:00,518880,trend,5.0,25944642.8,25940339.7,0.0002,2025-10-15 13:15:00,trend,5.0,41416655.2,41408275.0,0.0002,both
2025-10-17,2025-10-17 14:14:00,159502,trend,5.0,27152810.7,27146443.5,0.0002,2025-10-17 14:14:00,trend,5.0,43339824.9,43331070.0,0.0002,both
2025-10-22,2025-10-22 13:15:00,513310,trend,5.0,27673445.8,27666739.8,0.0002,2025-10-22 13:15:00,trend,5.0,44167615.8,44158766.4,0.0002,both
2025-10-23,2025-10-23 13:44:00,159509,trend,5.0,27407081.8,27400707.6,0.0002,2025-10-23 13:44:00,trend,5.0,43761520.6,43752728.6,0.0002,both
2025-10-24,2025-10-24 14:14:00,159502,trend,5.0,27866546.2,27860004.0,0.0002,2025-10-24 14:14:00,trend,5.0,44507450.1,44498532.0,0.0002,both
2025-11-04,2025-11-04 13:15:00,159509,trend,5.0,28511459.8,28504634.4,0.0002,2025-11-04 13:15:00,trend,5.0,45581112.0,45571825.2,0.0002,both
2025-11-05,2025-11-05 13:44:00,159985,trend,5.0,28082498.2,28075807.2,0.0002,2025-11-05 13:44:00,trend,5.0,44911793.6,44902775.4,0.0002,both
2025-11-06,2025-11-06 13:15:00,159509,trend,5.0,28113728.0,28107140.0,0.0002,2025-11-06 13:15:00,trend,5.0,44957200.0,44948043.0,0.0002,both
2025-11-07,2025-11-07 13:15:00,513520,trend,5.0,27739756.8,27733129.2,0.0002,2025-11-07 13:15:00,trend,5.0,44383342.5,44374272.6,0.0002,both
2025-11-10,2025-11-10 14:34:00,513310,trend,5.0,28236393.9,28229617.8,0.0002,2025-11-10 14:34:00,trend,5.0,45168435.0,45159252.6,0.0002,both
2025-11-12,2025-11-12 14:14:00,513290,trend,5.0,28232042.4,28225400.4,0.0002,2025-11-12 14:14:00,trend,5.0,45169732.8,45160581.6,0.0002,both
2025-11-14,2025-11-14 13:44:00,159766,trend,5.0,28215171.6,26595757.2,0.0574,,,,,,,left_only
2025-11-14,,516160,,,,,,2025-11-14 13:15:00,trend,5.0,45160642.8,45151574.6,0.0002,right_only
2025-11-17,,513290,,,,,,2025-11-17 13:44:00,trend,5.0,44626222.4,44617225.0,0.0002,right_only
2025-11-21,2025-11-21 13:15:00,159502,trend,5.0,27908357.6,27901905.8,0.0002,2025-11-21 13:15:00,trend,5.0,43146405.4,43137736.6,0.0002,both
2025-11-24,2025-11-24 13:15:00,513290,trend,5.0,28678005.0,28671277.8,0.0002,2025-11-24 13:15:00,trend,5.0,44376699.6,44367737.7,0.0002,both
2025-12-01,2025-12-01 14:14:00,161226,trend,5.0,30157622.0,30150584.6,0.0002,2025-12-01 14:14:00,trend,5.0,46700164.5,46690683.6,0.0002,both
2025-12-03,2025-12-03 13:15:00,159502,trend,5.0,31564114.4,31556666.4,0.0002,2025-12-03 13:15:00,trend,5.0,48877264.8,48867441.6,0.0002,both
2025-12-11,2025-12-11 13:44:00,159583,trend,5.0,32618976.0,32611419.3,0.0002,2025-12-11 13:44:00,trend,5.0,50477356.8,50467212.3,0.0002,both
2025-12-12,2025-12-12 13:15:00,159502,trend,5.0,32223072.5,32215520.0,0.0002,2025-12-12 13:15:00,trend,5.0,49934347.5,49924277.5,0.0002,both
2025-12-15,2025-12-15 13:15:00,159206,trend,5.0,32261978.0,32254437.6,0.0002,2025-12-15 13:15:00,trend,5.0,49999646.4,49989555.0,0.0002,both
2025-12-16,2025-12-16 13:15:00,518880,trend,5.0,31778502.0,31769992.8,0.0003,2025-12-16 13:15:00,trend,5.0,49240497.6,49229727.2,0.0002,both
2025-12-18,2025-12-18 13:15:00,515880,trend,5.0,32051930.4,32044255.2,0.0002,2025-12-18 13:15:00,trend,5.0,49667400.0,49657363.2,0.0002,both
2025-12-19,2025-12-19 13:15:00,159980,trend,5.0,32180857.8,32173213.8,0.0002,2025-12-19 13:15:00,trend,5.0,49852257.0,49842128.7,0.0002,both
2025-12-23,2025-12-23 13:44:00,515880,trend,5.0,32604530.0,32596564.0,0.0002,2025-12-23 13:44:00,trend,5.0,50492770.3,50482432.0,0.0002,both
2025-12-24,2025-12-24 13:15:00,159363,trend,5.0,32856775.0,32849068.8,0.0002,2025-12-24 13:15:00,trend,5.0,50885093.3,50874866.4,0.0002,both
2025-12-26,2025-12-26 13:15:00,159638,trend,5.0,32680489.5,32672933.5,0.0002,2025-12-26 13:15:00,trend,5.0,50586273.0,50576125.0,0.0002,both
2025-12-29,2025-12-29 14:44:00,515880,force,5.0,33493224.6,20247340.0,0.3955,2025-12-29 14:44:00,force,5.0,51776722.8,51766280.0,0.0002,both
2025-12-30,2025-12-30 14:34:00,159227,trend,5.0,33523295.0,33515477.5,0.0002,2025-12-30 14:34:00,trend,5.0,51666387.5,51655920.0,0.0002,both
2026-01-05,2026-01-05 13:15:00,512670,trend,5.0,35209128.6,35200878.3,0.0002,2026-01-05 13:15:00,trend,5.0,54223381.8,54212443.2,0.0002,both
2026-01-06,2026-01-06 13:15:00,159583,trend,5.0,35463830.2,35455516.2,0.0002,2026-01-06 13:15:00,trend,5.0,54632729.1,54621785.4,0.0002,both
2026-01-07,2026-01-07 14:14:00,561330,trend,5.0,35986765.7,35978203.2,0.0002,2026-01-07 14:14:00,trend,5.0,55501714.2,55490433.6,0.0002,both
2026-01-09,2026-01-09 13:44:00,561980,trend,5.0,36535434.2,22977997.6,0.3711,2026-01-09 13:44:00,trend,5.0,56370300.6,56358901.6,0.0002,both
2026-01-12,2026-01-12 13:15:00,159870,trend,5.0,36952448.0,36943853.1,0.0002,2026-01-12 13:15:00,trend,5.0,57040465.6,57029018.2,0.0002,both
2026-01-13,2026-01-13 14:44:00,159256,force,5.0,37246066.4,37237339.8,0.0002,2026-01-13 14:44:00,force,5.0,57445579.2,57434050.5,0.0002,both
2026-01-14,2026-01-14 13:44:00,159870,trend,5.0,38772136.9,38763145.4,0.0002,2026-01-14 13:44:00,trend,5.0,59844138.6,59832094.0,0.0002,both
2026-01-15,2026-01-15 13:44:00,510500,trend,5.0,39113717.4,39104092.5,0.0002,2026-01-15 13:44:00,trend,5.0,60432858.9,60420536.0,0.0002,both
2026-01-16,2026-01-16 13:44:00,562500,trend,5.0,39199601.2,39190437.0,0.0002,2026-01-16 13:44:00,trend,5.0,60565262.5,60553053.0,0.0002,both
2026-01-19,2026-01-19 13:15:00,159870,trend,5.0,39476722.5,39467578.8,0.0002,2026-01-19 13:15:00,trend,5.0,61010355.2,60998087.6,0.0002,both
2026-01-21,2026-01-21 13:15:00,518880,trend,5.0,40442773.8,40433378.7,0.0002,2026-01-21 13:15:00,trend,5.0,62427307.8,62414781.0,0.0002,both
2026-01-23,2026-01-23 13:15:00,159980,trend,5.0,41081418.0,41071779.0,0.0002,2026-01-23 13:15:00,trend,5.0,63413267.4,63400415.4,0.0002,both
2026-01-26,2026-01-26 14:34:00,562500,trend,5.0,41516817.3,41507120.4,0.0002,2026-01-26 14:34:00,trend,5.0,64097624.7,64084725.6,0.0002,both
2026-01-27,2026-01-27 13:15:00,515400,trend,5.0,40898982.0,40889414.8,0.0002,2026-01-27 13:15:00,trend,5.0,63127023.0,63114342.2,0.0002,both
2026-01-28,2026-01-28 13:15:00,516190,trend,5.0,41645061.2,31047576.0,0.2545,2026-01-28 13:15:00,trend,5.0,64355015.0,64342110.0,0.0002,both
2026-01-29,2026-01-29 14:44:00,159995,force,5.0,42546928.8,23217653.2,0.4543,2026-01-29 14:44:00,force,5.0,66197347.2,50223639.2,0.2413,both
2026-01-30,2026-01-30 13:15:00,588790,trend,5.0,42733847.4,33111240.5,0.2252,2026-01-30 13:15:00,trend,5.0,66674413.5,66660998.3,0.0002,both
2026-02-02,2026-02-02 13:15:00,159985,trend,5.0,41803909.8,37607198.4,0.1004,2026-02-02 13:15:00,trend,5.0,64903671.6,64890502.2,0.0002,both
2026-02-03,2026-02-03 13:15:00,520830,trend,5.0,41803102.8,41793390.6,0.0002,2026-02-03 13:15:00,trend,5.0,64877802.0,64864814.3,0.0002,both
2026-02-04,2026-02-04 13:44:00,513520,trend,5.0,41573459.2,26381443.2,0.3654,2026-02-04 13:44:00,trend,5.0,64537793.6,64524846.4,0.0002,both
2026-02-05,2026-02-05 14:34:00,159518,trend,5.0,41129938.6,41120345.3,0.0002,2026-02-05 14:34:00,trend,5.0,63402416.4,63389658.3,0.0002,both
2026-02-10,2026-02-10 13:44:00,513310,trend,5.0,42079953.6,42070041.3,0.0002,2026-02-10 13:44:00,trend,5.0,64809197.6,64796197.9,0.0002,both
2026-02-11,2026-02-11 14:14:00,501018,trend,5.0,41291116.0,41281445.6,0.0002,2026-02-11 14:14:00,trend,5.0,63600857.2,63588029.1,0.0002,both
2026-02-12,2026-02-12 14:14:00,513310,trend,5.0,39939939.0,39930800.0,0.0002,2026-02-12 14:14:00,trend,5.0,61499061.0,61486600.0,0.0002,both
2026-02-26,2026-02-26 13:15:00,513350,trend,5.0,47922090.4,47910938.0,0.0002,2026-02-26 13:15:00,trend,5.0,73688800.2,73673892.4,0.0002,both
2026-03-02,2026-03-02 13:15:00,561360,trend,5.0,53057367.0,53044929.3,0.0002,2026-03-02 13:15:00,trend,5.0,81618984.0,81602523.6,0.0002,both
2026-03-03,2026-03-03 14:44:00,513520,force,5.0,59393276.2,59379405.4,0.0002,2026-03-03 14:44:00,force,5.0,91326950.7,91308506.2,0.0002,both
2026-03-04,2026-03-04 14:34:00,159985,trend,5.0,56954010.9,56940708.6,0.0002,2026-03-04 14:34:00,trend,5.0,87576193.9,87558554.9,0.0002,both
2026-03-12,2026-03-12 13:15:00,159611,trend,5.0,62740331.7,62725852.0,0.0002,2026-03-12 13:15:00,trend,5.0,96516377.1,96496981.0,0.0002,both
2026-03-13,2026-03-13 13:15:00,515220,trend,5.0,62942393.8,62927714.8,0.0002,2026-03-13 13:15:00,trend,5.0,96837118.0,96817718.0,0.0002,both
2026-03-16,2026-03-16 13:15:00,515220,trend,5.0,61078850.1,61064575.8,0.0002,2026-03-16 13:15:00,trend,5.0,93907048.2,93888143.9,0.0002,both
2026-03-17,2026-03-17 14:44:00,159611,force,5.0,59519925.7,59506143.8,0.0002,2026-03-17 14:44:00,force,5.0,91432883.3,91414545.4,0.0002,both
2026-03-18,2026-03-18 14:14:00,159985,trend,5.0,59189238.9,59175450.0,0.0002,2026-03-18 14:14:00,trend,5.0,90886020.0,90867825.0,0.0002,both
2026-03-19,2026-03-19 13:15:00,159518,trend,5.0,59029977.6,58997040.1,0.0006,2026-03-19 13:15:00,trend,5.0,90626283.0,90608148.1,0.0002,both
2026-03-20,2026-03-20 13:15:00,159985,trend,5.0,64555996.0,64476820.4,0.0012,2026-03-20 13:15:00,trend,5.0,99152302.0,99046129.4,0.0011,both
2026-03-25,2026-03-25 14:44:00,511880,force,5.0,63059836.8,63029122.5,0.0005,2026-03-25 14:44:00,force,5.0,96876276.0,96855253.0,0.0002,both
2026-03-31,2026-03-31 14:14:00,520830,trend,5.0,63057712.5,63043098.6,0.0002,2026-03-31 14:14:00,trend,5.0,96869885.0,96850432.6,0.0002,both
2026-04-02,2026-04-02 14:34:00,512800,trend,5.0,63250680.0,13255387.2,0.7904,2026-04-02 14:34:00,trend,5.0,97308039.6,52823202.0,0.4572,both
2026-04-09,2026-04-09 13:44:00,513120,trend,5.0,63272629.0,34570123.4,0.4536,2026-04-09 13:44:00,trend,5.0,96919326.0,96899842.8,0.0002,both
2026-04-13,2026-04-13 13:44:00,515880,trend,5.0,62803650.1,50446242.7,0.1968,2026-04-13 13:44:00,trend,5.0,95591942.4,95572769.4,0.0002,both
2026-04-17,2026-04-17 14:14:00,159967,trend,5.0,66904320.0,66888861.4,0.0002,2026-04-17 14:14:00,trend,5.0,102910429.8,102889782.9,0.0002,both
2026-04-20,2026-04-20 13:15:00,159363,trend,5.0,67155664.4,67140057.6,0.0002,2026-04-20 13:15:00,trend,5.0,103229161.2,103208385.6,0.0002,both
2026-04-21,2026-04-21 13:44:00,562800,trend,5.0,65564364.6,65549169.0,0.0002,2026-04-21 13:44:00,trend,5.0,100793322.0,100773136.8,0.0002,both
2026-04-22,2026-04-22 13:15:00,159819,trend,5.0,65625483.3,65610130.4,0.0002,2026-04-22 13:15:00,trend,5.0,100826424.5,100806165.2,0.0002,both
2026-04-23,2026-04-23 13:15:00,159509,trend,5.0,65523875.4,65508597.0,0.0002,2026-04-23 13:15:00,trend,5.0,100726157.7,100705836.0,0.0002,both
2026-04-24,2026-04-24 13:44:00,159949,trend,5.0,65097072.0,65081925.6,0.0002,2026-04-24 13:44:00,trend,5.0,100079888.1,100059865.2,0.0002,both
2026-04-27,2026-04-27 13:15:00,561980,trend,5.0,64826154.0,64811188.4,0.0002,2026-04-27 13:15:00,trend,5.0,99707568.0,99687476.0,0.0002,both
2026-04-28,2026-04-28 13:15:00,159516,trend,5.0,65393245.8,65378156.4,0.0002,2026-04-28 13:15:00,trend,5.0,100621710.2,100601550.0,0.0002,both
2026-04-29,2026-04-29 13:44:00,513100,trend,5.0,64176868.0,64161972.0,0.0002,2026-04-29 13:44:00,trend,5.0,98821436.0,98801640.0,0.0002,both
2026-04-30,2026-04-30 13:15:00,159949,trend,5.0,64320960.0,64306049.7,0.0002,2026-04-30 13:15:00,trend,5.0,99023056.0,99003204.2,0.0002,both
2026-05-06,2026-05-06 14:44:00,588790,force,5.0,66694426.4,66678955.2,0.0002,2026-05-06 14:44:00,force,5.0,102698337.0,102677796.0,0.0002,both
