date,ths_time,ths_weak,ths_threshold,ths_pool,jq_time,jq_weak,jq_threshold,jq_pool,weak_match,threshold_ratio,pool_diff,requested,fetched,total_cached,universe,valid
2022-08-11,09:40:00,False,984415.0,73,09:40:00,True,2851840.0,8,False,0.3451859150583483,65,114,74,114,700,698
2022-08-12,09:40:00,False,1063414.0,73,09:40:00,False,2970025.0,74,True,0.35804883797274434,-1,114,74,114,702,698
2022-08-15,09:40:00,False,1048207.0,73,09:40:00,False,2999659.0,76,True,0.34944205324671906,-3,114,74,114,702,700
2022-08-16,09:40:00,False,1056652.0,73,09:40:00,False,2971553.0,76,True,0.355589148165959,-3,114,74,114,702,700
2022-08-17,09:40:00,False,1003231.0,74,09:40:00,False,2842881.0,76,True,0.3528923651746239,-2,114,75,114,702,700
2022-08-18,09:40:00,False,1034319.0,74,09:40:00,False,2877263.0,76,True,0.3594801726501887,-2,114,75,114,702,700
2022-08-19,09:40:00,False,996586.0,74,09:40:00,False,2872945.0,75,True,0.34688655717391037,-1,114,75,114,702,700
2022-08-22,09:40:00,False,1002641.0,74,09:40:00,True,2861703.0,9,False,0.3503651497028168,65,114,75,114,704,699
2022-08-23,09:40:00,False,975747.0,74,09:40:00,False,2845680.0,75,True,0.34288711309774816,-1,114,75,114,704,701
2022-08-24,09:40:00,False,973999.0,74,09:40:00,False,2855224.0,76,True,0.34112875206989013,-2,114,75,114,703,701
2022-08-25,09:40:00,True,1038493.0,9,09:40:00,True,3040013.0,8,True,0.3416080786496637,1,114,75,114,703,701
2022-08-26,09:40:00,True,1094006.0,9,09:40:00,True,3133877.0,8,True,0.349090280186491,1,114,75,114,704,701
2022-08-29,09:40:00,True,1133966.0,9,09:40:00,True,3182696.0,8,True,0.3562910186835312,1,114,75,114,705,702
2022-08-30,09:40:00,True,1062254.0,9,09:40:00,True,2974947.0,9,True,0.3570665292524539,0,114,75,114,705,703
2022-08-31,09:40:00,True,1001470.0,9,09:40:00,True,2846957.0,9,True,0.35176857254956784,0,114,75,114,705,703
2022-09-01,09:40:00,True,1095050.0,10,09:40:00,True,3028643.0,9,True,0.3615645686863721,1,114,76,114,706,703
2022-09-02,09:40:00,True,1107827.0,10,09:40:00,True,3078078.0,9,True,0.35990868327573244,1,114,76,114,706,704
2022-09-05,09:40:00,True,1099480.0,10,09:40:00,True,3083434.0,9,True,0.3565764663683413,1,114,76,114,706,704
2022-09-06,09:40:00,True,1011578.0,10,09:40:00,True,2854903.0,10,True,0.35433007706391423,0,114,76,114,706,704
2022-09-07,09:40:00,True,1018532.0,10,09:40:00,True,2795563.0,10,True,0.36433877540946136,0,114,76,114,706,704
2022-09-08,09:40:00,True,1064809.0,10,09:40:00,True,2817408.0,10,True,0.3779392264095225,0,114,76,114,706,704
2022-09-09,09:40:00,True,1017698.0,10,09:40:00,True,2725704.0,10,True,0.3733706961577633,0,114,76,114,709,704
2022-09-13,09:40:00,True,1037543.0,10,09:40:00,False,2845483.0,76,False,0.36462807895882704,-66,114,76,114,710,707
2022-09-14,09:40:00,True,990631.0,10,09:40:00,False,2743876.0,76,False,0.36103344320224384,-66,114,76,114,710,708
2022-09-15,09:40:00,True,1034080.0,10,09:40:00,False,2854557.0,76,False,0.36225585966579055,-66,114,76,114,710,708
2022-09-16,09:40:00,True,1058058.0,10,09:40:00,True,2861885.0,10,True,0.36970667933896717,0,114,76,114,710,708
2022-09-19,09:40:00,True,1159117.0,10,09:40:00,True,3091278.0,9,True,0.3749636881574546,1,114,76,114,710,708
2022-09-20,09:40:00,True,1153178.0,10,09:40:00,True,3058010.0,9,True,0.37710079430740906,1,114,76,114,710,708
2022-09-21,09:40:00,True,1059725.0,10,09:40:00,True,2845507.0,8,True,0.3724204509073427,2,114,76,114,710,708
2022-09-22,09:40:00,True,976133.0,10,09:40:00,True,2680901.0,9,True,0.3641063209719419,1,114,76,114,710,708
2022-09-23,09:40:00,True,960662.0,10,09:40:00,True,2673692.0,10,True,0.3593016697510409,0,114,76,114,710,708
2022-09-26,09:40:00,True,996457.0,10,09:40:00,True,2774402.0,9,True,0.3591610011815159,1,114,76,114,711,708
2022-09-27,09:40:00,True,1064506.0,10,09:40:00,True,2899922.0,10,True,0.36708090769337937,0,114,76,114,711,709
2022-09-28,09:40:00,True,1122068.0,10,09:40:00,True,2988997.0,9,True,0.3753995069248982,1,114,76,114,711,709
2022-09-29,09:40:00,True,1120353.0,10,09:40:00,True,2977476.0,10,True,0.3762760808147572,0,114,76,114,711,709
2022-09-30,09:40:00,True,1099142.0,10,09:40:00,True,2934927.0,10,True,0.37450403366080315,0,114,76,114,710,709
2022-10-10,09:40:00,True,1074961.0,10,09:40:00,True,2927443.0,10,True,0.36720134260513354,0,114,76,114,710,709
2022-10-11,09:40:00,True,1076913.0,10,09:40:00,True,2908611.0,10,True,0.3702499234170537,0,114,76,114,710,708
2022-10-12,09:40:00,True,1034954.0,10,09:40:00,True,2804378.0,10,True,0.3690493934840453,0,114,76,114,711,707
2022-10-13,09:40:00,True,1163606.0,10,09:40:00,True,2961549.0,10,True,0.39290452395013553,0,114,76,114,711,708
2022-10-14,09:40:00,True,1169923.0,10,09:40:00,True,3005273.0,10,True,0.3892900911165142,0,114,76,114,711,708
2022-10-17,09:40:00,False,1331095.0,76,09:40:00,False,3352543.0,77,True,0.39704039590245377,-1,114,76,114,712,708
2022-10-18,09:40:00,False,1219481.0,76,09:40:00,False,3194057.0,77,True,0.3817968808947367,-1,114,76,114,712,709
2022-10-19,09:40:00,False,1264140.0,75,09:40:00,False,3355911.0,76,True,0.3766905618176406,-1,114,76,114,712,709
2022-10-20,09:40:00,False,1106070.0,75,09:40:00,False,3093876.0,76,True,0.35750301563475717,-1,114,76,114,712,709
2022-10-21,09:40:00,False,1212036.0,75,09:40:00,False,3368713.0,76,True,0.3597920036524334,-1,114,76,114,712,708
2022-10-24,09:40:00,False,1156490.0,75,09:40:00,False,3271373.0,74,True,0.3535182322529409,1,114,76,114,713,708
2022-10-25,09:40:00,True,1356041.0,10,09:40:00,True,3732511.0,9,True,0.36330529233537423,1,114,76,114,715,708
2022-10-26,09:40:00,True,1414934.0,10,09:40:00,True,3896800.0,9,True,0.36310151919523714,1,114,76,114,721,710
2022-10-27,09:40:00,True,1611253.0,10,09:40:00,True,4350865.0,9,True,0.3703293483020043,1,114,76,114,720,716
2022-10-28,09:40:00,True,1541449.0,10,09:40:00,True,4249184.0,9,True,0.36276353295126784,1,114,76,114,721,716
2022-10-31,09:40:00,True,1502568.0,10,09:40:00,True,4155506.0,8,True,0.3615848467069955,2,114,78,114,722,717
2022-11-01,09:40:00,True,1411016.0,10,09:40:00,True,4026217.0,9,True,0.3504570170957005,1,114,78,114,724,718
2022-11-02,09:40:00,True,1587695.0,10,09:40:00,True,4291306.0,8,True,0.3699794421558379,2,114,78,114,724,720
2022-11-03,09:40:00,False,1703765.0,77,09:40:00,False,4540168.0,77,True,0.37526474791241204,0,114,78,114,724,719
2022-11-04,09:40:00,False,1666879.0,78,09:40:00,False,4390773.0,77,True,0.37963224243202737,1,114,79,114,724,718
2022-11-07,09:40:00,False,1731532.0,78,09:40:00,False,4641069.0,77,True,0.37308904478687993,1,114,79,114,724,718
2022-11-08,09:40:00,False,1695885.0,78,09:40:00,False,4601636.0,77,True,0.36853958027101663,1,114,79,114,724,718
2022-11-09,09:40:00,False,1722610.0,78,09:40:00,False,4675486.0,77,True,0.368434425854339,1,114,79,114,723,718
2022-11-10,09:40:00,False,1405591.0,78,09:40:00,False,3939900.0,77,True,0.35675803954415086,1,114,79,114,724,718
2022-11-11,09:40:00,False,1296317.0,78,09:40:00,False,3622648.0,77,True,0.3578368640839518,1,114,79,114,723,719
2022-11-14,09:40:00,False,1623452.0,78,09:40:00,False,4220665.0,79,True,0.38464365212590906,-1,114,79,114,723,719
2022-11-15,09:40:00,False,1835954.0,78,09:40:00,False,4751154.0,78,True,0.3864227511884481,0,114,79,114,723,719
2022-11-16,09:40:00,False,2106151.0,78,09:40:00,False,5293498.0,79,True,0.3978750912912407,-1,114,79,114,724,719
2022-11-17,09:40:00,False,1885966.0,78,09:40:00,False,4937490.0,79,True,0.381968571075587,-1,114,79,114,724,719
2022-11-18,09:40:00,False,1827679.0,78,09:40:00,False,4754994.0,79,True,0.38437041140325306,-1,114,79,114,724,719
2022-11-21,09:40:00,False,1703881.0,78,09:40:00,False,4525015.0,78,True,0.37654703907058873,0,114,79,114,725,718
2022-11-22,09:40:00,False,1590608.0,79,09:40:00,True,4246492.0,8,False,0.3745698802682308,71,114,79,114,724,719
2022-11-23,09:40:00,True,1541382.0,10,09:40:00,True,4241898.0,8,True,0.3633708306988994,2,114,79,114,724,718
2022-11-24,09:40:00,True,1438230.0,10,09:40:00,True,4082830.0,8,True,0.3522630136449473,2,114,79,114,724,717
2022-11-25,09:40:00,True,1356315.0,10,09:40:00,True,4004215.0,8,True,0.33872182188019373,2,114,79,114,725,716
2022-11-28,09:40:00,True,1228389.0,10,09:40:00,True,3659044.0,8,True,0.3357130988312794,2,114,79,114,725,717
2022-11-29,09:40:00,True,1197199.0,10,09:40:00,True,3548607.0,8,True,0.33737153762025496,2,114,79,114,726,716
2022-11-30,09:40:00,True,1455908.0,10,09:40:00,True,3957882.0,8,True,0.3678502795181868,2,114,79,114,725,717
2022-12-01,09:40:00,True,1517655.0,9,09:40:00,False,4225647.0,79,False,0.3591532846922613,-70,114,79,114,726,719
2022-12-02,09:40:00,False,1667547.0,79,09:40:00,False,4706980.0,77,True,0.3542711037650468,2,114,79,114,727,720
2022-12-05,09:40:00,False,1495415.0,77,09:40:00,False,4465899.0,77,True,0.33485195254079864,0,114,79,114,728,721
2022-12-06,09:40:00,False,1653962.0,77,09:40:00,False,4739455.0,77,True,0.34897725582371814,0,114,79,114,728,722
2022-12-07,09:40:00,False,1590027.0,77,09:40:00,False,4571152.0,77,True,0.34783945053675747,0,114,79,114,728,722
2022-12-08,09:40:00,False,1749833.0,77,09:40:00,False,4922871.0,77,True,0.35544969591931214,0,114,79,114,729,721
2022-12-09,09:40:00,False,1620397.0,78,09:40:00,False,4759244.0,77,True,0.34047361303602003,1,114,79,114,729,722
2022-12-12,09:40:00,False,1622251.0,78,09:40:00,False,4764657.0,77,True,0.3404759251295529,1,114,79,114,730,722
2022-12-13,09:40:00,False,1443053.0,78,09:40:00,False,4432719.0,77,True,0.32554578803664297,1,114,79,114,731,723
2022-12-14,09:40:00,False,1377080.0,77,09:40:00,True,4263773.0,8,False,0.32297216573208753,69,114,79,114,732,724
2022-12-15,09:40:00,False,1273606.0,78,09:40:00,True,3958153.0,8,False,0.32176775379829936,70,114,79,114,732,725
2022-12-16,09:40:00,False,1244758.0,78,09:40:00,True,3803919.0,8,False,0.3272304168411578,70,114,79,114,732,724
2022-12-19,09:40:00,True,1301827.0,9,09:40:00,True,3915310.0,9,True,0.33249653284158853,0,114,79,114,732,724
2022-12-20,09:40:00,True,1341412.0,9,09:40:00,True,4064274.0,8,True,0.3300495980339908,1,114,79,114,732,724
2022-12-21,09:40:00,True,1388416.0,9,09:40:00,True,4324880.0,8,True,0.32102994765172677,1,114,79,114,731,724
2022-12-22,09:40:00,True,1270458.0,9,09:40:00,True,4105811.0,9,True,0.3094292455254273,0,114,79,114,730,724
2022-12-23,09:40:00,True,1197367.0,9,09:40:00,True,3948338.0,10,True,0.3032584849625336,-1,114,79,114,730,725
2022-12-26,09:40:00,True,1173536.0,9,09:40:00,True,3788223.0,10,True,0.30978535318538536,-1,114,79,114,730,725
2022-12-27,09:40:00,True,1158829.0,10,09:40:00,True,3721548.0,9,True,0.3113835962884262,1,114,80,114,728,725
2022-12-28,09:40:00,True,1080669.0,10,09:40:00,False,3549158.0,76,False,0.3044860217550191,-66,114,80,114,728,725
2022-12-29,09:40:00,True,1016848.0,10,09:40:00,True,3492089.0,8,True,0.29118616392652075,2,114,80,114,728,725
2022-12-30,09:40:00,True,1055340.0,10,09:40:00,True,3571765.0,8,True,0.29546736697403103,2,114,80,114,729,725
2023-01-03,09:40:00,False,1058249.0,78,09:40:00,False,3647445.0,77,True,0.2901343269055462,1,114,80,114,732,726
2023-01-04,09:40:00,False,1156751.0,78,09:40:00,False,3880519.0,77,True,0.2980918274076225,1,114,80,114,732,729
2023-01-05,09:40:00,False,1266415.0,78,09:40:00,False,4010032.0,77,True,0.31581169427076894,1,114,80,114,733,728
2023-01-06,09:40:00,False,1476176.0,79,09:40:00,False,4378410.0,79,True,0.33714887367788765,0,114,80,114,735,729
2023-01-09,09:40:00,False,1527652.0,79,09:40:00,False,4300653.0,79,True,0.35521396401895244,0,114,80,114,736,730
2023-01-10,09:40:00,False,1523696.0,79,09:40:00,False,4216474.0,79,True,0.36136734152754174,0,114,80,114,736,731
2023-01-11,09:40:00,False,1408545.0,79,09:40:00,False,3795351.0,80,True,0.3711237774846121,-1,114,80,114,738,731
2023-01-12,09:40:00,False,1325109.0,79,09:40:00,False,3585835.0,80,True,0.36953987007210315,-1,114,80,114,738,733
2023-01-13,09:40:00,False,1264836.0,79,09:40:00,False,3586200.0,80,True,0.3526953321064079,-1,114,80,114,739,735
2023-01-16,09:40:00,False,1256833.0,80,09:40:00,False,3678065.0,80,True,0.34171038304108275,0,114,80,114,740,736
2023-01-17,09:40:00,False,1517670.0,80,09:40:00,False,4162469.0,80,True,0.36460812080522403,0,114,80,114,740,737
2023-01-18,09:40:00,False,1573392.0,80,09:40:00,False,4197064.0,81,True,0.3748792012702213,-1,114,80,114,740,737
2023-01-19,09:40:00,False,1520715.0,79,09:40:00,False,4044079.0,81,True,0.37603493898116236,-2,114,80,114,740,737
2023-01-20,09:40:00,False,1263561.0,80,09:40:00,False,3561837.0,81,True,0.3547498102804817,-1,114,80,114,740,736
2023-01-30,09:40:00,False,1251533.0,80,09:40:00,False,3599378.0,81,True,0.34770813179388216,-1,114,80,114,740,736
2023-01-31,09:40:00,False,1505536.0,79,09:40:00,False,4089792.0,81,True,0.3681204325305541,-2,114,80,114,740,736
2023-02-01,09:40:00,False,1592613.0,79,09:40:00,False,4244976.0,81,True,0.37517597272634756,-2,114,80,114,740,736
2023-02-02,09:40:00,False,1689960.0,79,09:40:00,False,4336656.0,81,True,0.3896919654222055,-2,114,80,114,740,734
2023-02-03,09:40:00,False,1601625.0,79,09:40:00,False,4154432.0,80,True,0.38552201600603886,-1,114,80,114,740,733
2023-02-06,09:40:00,False,1611470.0,79,09:40:00,False,4232610.0,81,True,0.3807272581220571,-2,114,80,114,740,731
2023-02-07,09:40:00,False,1588752.0,79,09:40:00,True,4126981.0,11,False,0.3849671224558582,68,114,80,114,740,731
2023-02-08,09:40:00,False,1535419.0,79,09:40:00,True,4056099.0,11,False,0.378545740624181,68,114,80,114,740,731
2023-02-09,09:40:00,True,1440569.0,11,09:40:00,True,3793176.0,10,True,0.37977910858868663,1,114,80,114,740,732
2023-02-10,09:40:00,True,1449582.0,11,09:40:00,True,3839384.0,11,True,0.37755587875555036,0,114,80,114,740,732
2023-02-13,09:40:00,True,1445594.0,11,09:40:00,True,3829307.0,11,True,0.37750799296060616,0,114,80,114,742,732
2023-02-14,09:40:00,False,1538789.0,80,09:40:00,False,3973437.0,81,True,0.3872690066559505,-1,114,80,114,742,734
2023-02-15,09:40:00,False,1345209.0,80,09:40:00,False,3559092.0,80,True,0.37796409870832226,0,114,80,114,743,734
2023-02-16,09:40:00,False,1276332.0,80,09:40:00,False,3368168.0,81,True,0.3789395303322162,-1,114,80,114,743,735
2023-02-17,09:40:00,True,1362710.0,11,09:40:00,True,3636351.0,11,True,0.37474655224426906,0,114,80,114,743,735
2023-02-20,09:40:00,True,1527504.0,11,09:40:00,True,4029031.0,10,True,0.3791244098146676,1,114,80,114,743,735
2023-02-21,09:40:00,True,1707932.0,11,09:40:00,True,4383352.0,9,True,0.38964062206275013,2,114,80,114,743,735
2023-02-22,09:40:00,True,1578991.0,11,09:40:00,False,4030288.0,79,False,0.39178118288320835,-68,114,80,114,744,735
2023-02-23,09:40:00,True,1487324.0,11,09:40:00,True,3788839.0,9,True,0.39255402512484694,2,114,80,114,744,736
2023-02-24,09:40:00,True,1336211.0,11,09:40:00,True,3456827.0,9,True,0.3865426299898722,2,114,80,114,745,736
2023-02-27,09:40:00,True,1294449.0,11,09:40:00,True,3344702.0,9,True,0.3870147475021691,2,114,80,114,746,737
2023-02-28,09:40:00,True,1304224.0,11,09:40:00,True,3415553.0,9,True,0.3818485615652868,2,114,80,114,746,737
2023-03-01,09:40:00,True,1251879.0,11,09:40:00,True,3429747.0,10,True,0.3650062234911205,1,114,80,114,746,737
2023-03-02,09:40:00,True,1391791.0,11,09:40:00,False,3833722.0,79,False,0.36303910403519085,-68,114,80,114,746,737
2023-03-03,09:40:00,True,1400733.0,11,09:40:00,False,3868002.0,79,False,0.3621334735607686,-68,114,80,114,746,737
2023-03-06,09:40:00,True,1497041.0,11,09:40:00,False,3982394.0,79,False,0.3759148391645829,-68,114,80,114,746,738
2023-03-07,09:40:00,True,1425193.0,11,09:40:00,False,3765304.0,81,False,0.3785067553642415,-70,114,80,114,746,738
2023-03-08,09:40:00,True,1550788.0,11,09:40:00,True,3966534.0,10,True,0.39096803405693736,1,114,80,114,745,738
2023-03-09,09:40:00,True,1492417.0,11,09:40:00,True,3837170.0,10,True,0.3889368988082363,1,114,80,114,745,738
2023-03-10,09:40:00,True,1369622.0,11,09:40:00,True,3612971.0,10,True,0.3790846923487623,1,114,80,114,746,738
2023-03-13,09:40:00,True,1291165.0,11,09:40:00,True,3457928.0,10,True,0.37339267908412205,1,114,80,114,750,739
2023-03-14,09:40:00,True,1358625.0,11,09:40:00,True,3609508.0,11,True,0.37640171458270766,0,114,80,114,750,743
2023-03-15,09:40:00,True,1506670.0,11,09:40:00,True,3898775.0,11,True,0.38644702502709183,0,114,80,114,751,743
2023-03-16,09:40:00,True,1491184.0,11,09:40:00,True,3894249.0,11,True,0.38291953082609764,0,114,81,114,751,743
2023-03-17,09:40:00,True,1492177.0,11,09:40:00,True,3960419.0,10,True,0.3767725081613839,1,114,81,114,751,744
2023-03-20,09:40:00,True,1597639.0,11,09:40:00,True,4157614.0,10,True,0.3842682365414394,1,114,81,114,751,744
2023-03-21,09:40:00,True,1666993.0,11,09:40:00,True,4218596.0,10,True,0.3951535060479837,1,114,81,114,751,745
2023-03-22,09:40:00,True,1691277.0,11,09:40:00,False,4178570.0,81,False,0.4047501896581845,-70,114,81,114,750,745
2023-03-23,09:40:00,False,1537624.0,81,09:40:00,False,3839420.0,81,True,0.4004834063478338,0,114,81,114,750,745
2023-03-24,09:40:00,False,1568272.0,81,09:40:00,False,3985006.0,81,True,0.39354319667272775,0,114,81,114,751,745
2023-03-27,09:40:00,False,1550211.0,81,09:40:00,False,4004594.0,82,True,0.38710815628250955,-1,114,81,114,751,746
2023-03-28,09:40:00,False,1630929.0,81,09:40:00,False,4286928.0,82,True,0.38044235872400933,-1,114,81,114,751,746
2023-03-29,09:40:00,False,1535902.0,81,09:40:00,False,4156213.0,81,True,0.36954362059884804,0,114,81,114,752,746
2023-03-30,09:40:00,False,1560363.0,81,09:40:00,False,4325845.0,80,True,0.36070709884427204,1,114,81,114,751,747
2023-03-31,09:40:00,False,1516487.0,81,09:40:00,False,4208853.0,80,True,0.3603088537423379,1,114,81,114,751,747
2023-04-03,09:40:00,False,1559109.0,81,09:40:00,False,4207239.0,82,True,0.3705777114159666,-1,114,81,114,753,747
2023-04-04,09:40:00,False,1652525.0,81,09:40:00,False,4317784.0,81,True,0.38272525906807753,0,114,81,114,754,749
2023-04-06,09:40:00,False,1721364.0,81,09:40:00,False,4531609.0,80,True,0.3798571324225016,1,114,81,114,754,750
2023-04-07,09:40:00,False,1768772.0,81,09:40:00,False,4693720.0,79,True,0.3768379877794159,2,114,81,114,754,750
2023-04-10,09:40:00,False,1620294.0,81,09:40:00,False,4482333.0,79,True,0.3614845215649975,2,114,81,114,753,750
2023-04-11,09:40:00,False,1540991.0,81,09:40:00,False,4233512.0,80,True,0.3639982596010121,1,114,81,114,753,750
2023-04-12,09:40:00,False,1546949.0,81,09:40:00,False,4228233.0,81,True,0.36586181508918736,0,114,81,114,755,750
2023-04-13,09:40:00,False,1567857.0,80,09:40:00,False,4274010.0,81,True,0.36683512673110263,-1,114,81,114,755,752
2023-04-14,09:40:00,True,1596633.0,11,09:40:00,True,4461656.0,10,True,0.35785658957122646,1,114,81,114,755,752
2023-04-17,09:40:00,True,1608942.0,11,09:40:00,True,4461688.0,11,True,0.36061284428673634,0,114,81,114,756,752
2023-04-18,09:40:00,True,1667738.0,11,09:40:00,False,4469168.0,81,False,0.3731652065887879,-70,114,81,114,757,753
2023-04-19,09:40:00,True,1640915.0,11,09:40:00,False,4296045.0,81,False,0.38195945340423576,-70,114,81,114,757,754
2023-04-20,09:40:00,True,1527244.0,11,09:40:00,False,4053732.0,79,False,0.37675011569585753,-68,114,81,114,757,754
2023-04-21,09:40:00,True,1501860.0,11,09:40:00,True,4077766.0,8,True,0.3683046060024043,3,114,81,114,760,754
2023-04-24,09:40:00,True,1561736.0,11,09:40:00,True,4302259.0,9,True,0.36300371502506007,2,114,81,114,761,757
2023-04-25,09:40:00,True,1658401.0,11,09:40:00,True,4576335.0,9,True,0.36238627635433157,2,114,81,114,762,757
2023-04-26,09:40:00,True,1808580.0,11,09:40:00,True,4808531.0,8,True,0.3761190267880149,3,114,82,114,762,758
2023-04-27,09:40:00,True,1865238.0,11,09:40:00,True,4879449.0,10,True,0.3822640630120327,1,114,82,114,762,758
2023-04-28,09:40:00,True,1800763.0,11,09:40:00,True,4765191.0,10,True,0.37789943781896673,1,114,82,114,761,758
2023-05-04,09:40:00,True,1654255.0,11,09:40:00,True,4542705.0,11,True,0.36415637819316904,0,114,82,114,762,759
2023-05-05,09:40:00,True,1468856.0,11,09:40:00,True,4185392.0,11,True,0.35094825048645384,0,114,82,114,762,760
2023-05-08,09:40:00,True,1460804.0,11,09:40:00,True,4111619.0,11,True,0.35528681037810167,0,114,82,114,762,760
2023-05-09,09:40:00,True,1480782.0,11,09:40:00,True,3993559.0,10,True,0.3707925687338036,1,114,82,114,764,761
2023-05-10,09:40:00,True,1627948.0,11,09:40:00,True,4239905.0,10,True,0.3839586028460543,1,114,82,114,765,763
2023-05-11,09:40:00,True,1686604.0,11,09:40:00,True,4341896.0,10,True,0.38844873299590776,1,114,82,114,765,763
2023-05-12,09:40:00,True,1552203.0,11,09:40:00,True,4175002.0,11,True,0.3717849716000136,0,114,82,114,766,763
2023-05-15,09:40:00,True,1405828.0,11,09:40:00,True,3966015.0,11,True,0.3544686543041315,0,114,82,114,766,764
2023-05-16,09:40:00,True,1415502.0,11,09:40:00,True,3959013.0,11,True,0.3575391139155138,0,114,82,114,766,764
2023-05-17,09:40:00,True,1417021.0,11,09:40:00,True,3945410.0,11,True,0.35915684301504786,0,114,82,114,766,764
2023-05-18,09:40:00,True,1391967.0,11,09:40:00,True,3733847.0,11,True,0.3727970106970103,0,114,82,114,766,764
2023-05-19,09:40:00,True,1312251.0,11,09:40:00,True,3545280.0,10,True,0.3701402992147306,1,114,82,114,766,764
2023-05-22,09:40:00,True,1356969.0,11,09:40:00,True,3640628.0,10,True,0.3727293752616307,1,114,82,114,766,764
2023-05-23,09:40:00,True,1390191.0,11,09:40:00,True,3802421.0,10,True,0.3656068068212331,1,114,82,114,768,764
2023-05-24,09:40:00,True,1321715.0,11,09:40:00,True,3736227.0,10,True,0.353756610612792,1,114,82,114,768,766
2023-05-25,09:40:00,True,1324029.0,11,09:40:00,True,3761182.0,11,True,0.35202470925363355,0,114,82,114,768,766
2023-05-26,09:40:00,True,1363602.0,11,09:40:00,True,3816762.0,11,True,0.3572667093206231,0,114,82,114,768,766
2023-05-29,09:40:00,True,1359742.0,11,09:40:00,True,3811800.0,11,True,0.3567191353166483,0,114,82,114,768,766
2023-05-30,09:40:00,True,1358318.0,11,09:40:00,True,3795815.0,11,True,0.35784620694106534,0,114,82,114,769,766
2023-05-31,09:40:00,True,1369854.0,11,09:40:00,True,3815675.0,11,True,0.35900699089938215,0,114,82,114,769,767
2023-06-01,09:40:00,True,1465475.0,11,09:40:00,True,4051311.0,10,True,0.3617285861292801,1,114,82,114,769,767
2023-06-02,09:40:00,True,1543454.0,11,09:40:00,True,4224279.0,10,True,0.36537690810668516,1,114,82,114,769,766
2023-06-05,09:40:00,False,1554316.0,82,09:40:00,False,4230354.0,82,True,0.36741984240562375,0,114,82,114,770,766
2023-06-06,09:40:00,False,1492797.0,82,09:40:00,False,4065803.0,84,True,0.36715920569688204,-2,114,82,114,772,767
2023-06-07,09:40:00,True,1440853.0,11,09:40:00,True,3949844.0,11,True,0.3647873181826928,0,114,82,114,772,770
2023-06-08,09:40:00,True,1351717.0,11,09:40:00,True,3794018.0,11,True,0.356275853198377,0,114,82,114,772,770
2023-06-09,09:40:00,True,1382543.0,11,09:40:00,True,3895592.0,11,True,0.35489933237361615,0,114,82,114,772,770
2023-06-12,09:40:00,True,1346648.0,11,09:40:00,True,3873649.0,11,True,0.3476432686596024,0,114,82,114,774,770
2023-06-13,09:40:00,True,1325797.0,11,09:40:00,False,3848722.0,83,False,0.3444772056802232,-72,114,82,114,774,772
2023-06-14,09:40:00,True,1345101.0,11,09:40:00,False,3810119.0,83,False,0.3530338553730212,-72,114,82,114,775,773
2023-06-15,09:40:00,True,1375510.0,11,09:40:00,False,3849813.0,82,False,0.3572926788911565,-71,114,82,114,775,773
2023-06-16,09:40:00,False,1580878.0,82,09:40:00,False,4182853.0,84,True,0.3779425191370579,-2,114,82,114,775,773
2023-06-19,09:40:00,False,1665556.0,82,09:40:00,False,4413818.0,83,True,0.37735040275788445,-1,114,82,114,775,773
2023-06-20,09:40:00,False,1653164.0,82,09:40:00,False,4390040.0,83,True,0.3765715118768849,-1,114,82,114,775,773
2023-06-21,09:40:00,False,1501744.0,82,09:40:00,False,4195370.0,82,True,0.3579526954714364,0,114,82,114,776,773
2023-06-26,09:40:00,False,1441977.0,82,09:40:00,False,4119910.0,82,True,0.350002063151865,0,114,82,114,776,774
2023-06-27,09:40:00,True,1500758.0,11,09:40:00,True,4328813.0,11,True,0.3466904206765226,0,114,82,114,776,774
2023-06-28,09:40:00,True,1501174.0,11,09:40:00,True,4319973.0,11,True,0.3474961533324398,0,114,82,114,776,774
2023-06-29,09:40:00,True,1464076.0,11,09:40:00,True,4273466.0,11,True,0.34259685229740916,0,114,82,114,776,774
2023-06-30,09:40:00,True,1340276.0,11,09:40:00,True,4017963.0,11,True,0.33357101596007727,0,114,82,114,776,774
2023-07-03,09:40:00,True,1351679.0,11,09:40:00,True,4142533.0,10,True,0.3262928744321409,1,114,82,114,777,774
2023-07-04,09:40:00,False,1352469.0,82,09:40:00,False,4100292.0,83,True,0.3298469962627052,-1,114,82,114,777,774
2023-07-05,09:40:00,False,1392804.0,82,09:40:00,False,4034911.0,83,True,0.34518828296336646,-1,114,82,114,777,774
2023-07-06,09:40:00,False,1285442.0,82,09:40:00,False,3714615.0,83,True,0.34604985981050523,-1,114,82,114,781,774
2023-07-07,09:40:00,False,1215443.0,82,09:40:00,True,3569069.0,10,False,0.34054903393574065,72,114,82,114,781,778
2023-07-10,09:40:00,True,1183453.0,11,09:40:00,True,3599080.0,11,True,0.328820976471765,0,114,82,114,781,777
2023-07-11,09:40:00,True,1185609.0,11,09:40:00,True,3618726.0,11,True,0.32763160294534593,0,114,82,114,781,777
2023-07-12,09:40:00,False,1155676.0,82,09:40:00,False,3540659.0,83,True,0.32640138460100226,-1,114,82,114,781,777
2023-07-13,09:40:00,True,1151262.0,11,09:40:00,True,3475246.0,11,True,0.33127496585853206,0,114,82,114,782,777
