trade_date,jq_weak,local_weak,below_count,above_count,weak_days_count,match,000300_close,000300_ma10,000300_relation,399101_close,399101_ma10,399101_relation,399006_close,399006_ma10,399006_relation,000510_close,000510_ma10,000510_relation
2024-12-31,False,True,4,0,0,False,3934.911,3962.0464,below,11051.616,11322.4172,below,2141.596,2199.0754,below,4608.941,4658.3619,below
2025-01-14,True,False,0,4,0,False,3820.54,3794.0173000000004,above,10845.537,10655.6735,above,2075.756,2031.3177,above,4484.094,4439.7891,above
2025-01-27,False,True,3,1,0,False,3817.08,3814.2289000000005,above,10870.267,10897.420900000001,below,2063.82,2082.9440000000004,below,4478.661,4479.1948,below
2025-02-06,True,False,0,4,0,False,3842.831,3816.3638999999994,above,11197.029,10945.6251,above,2120.745,2089.9419,above,4540.917,4486.4992999999995,above
2025-02-28,False,True,4,0,0,False,3890.049,3942.1155,below,11535.805,11746.902900000001,below,2170.392,2234.5215000000003,below,4606.357,4681.8441,below
2025-03-06,True,False,0,4,0,False,3956.237,3932.4421,above,11901.814,11778.0892,above,2234.689,2229.5114000000003,above,4704.576,4672.7709,above
2025-03-13,False,True,3,1,0,False,3911.579,3917.5595000000003,below,11816.003,11768.2498,above,2166.004,2194.8532,below,4648.529,4655.3508999999995,below
2025-03-14,True,False,0,4,0,False,4006.557,3929.2103,above,12022.22,11816.8913,above,2226.716,2200.4856,above,4755.15,4670.2302,above
2025-03-21,False,True,4,0,0,False,3914.696,3961.9952999999996,below,11773.605,11952.618100000002,below,2152.279,2200.6323999999995,below,4642.744,4708.3015,below
2025-04-17,True,False,0,4,0,False,3772.222,3733.9548000000004,above,10731.069,10692.684799999999,above,1908.776,1907.7372,above,4412.419,4375.903700000001,above
2025-05-23,False,True,4,0,0,False,3882.274,3901.4198999999994,below,11337.279,11409.4816,below,2021.499,2050.6479,below,4549.888,4580.235,below
2025-06-04,True,False,1,3,0,False,3868.743,3866.7949,above,11525.471,11398.489100000003,above,2024.933,2014.8109,above,4533.834,4535.1154,below
2025-06-13,False,True,3,1,0,False,3864.182,3871.4245,below,11481.936,11525.693399999998,below,2043.824,2038.0278000000003,above,4532.795,4540.9708,below
2025-06-24,True,False,0,4,0,False,3904.034,3872.1822,above,11638.89,11521.2186,above,2064.135,2045.3319000000004,above,4570.189,4536.0908,above
2025-07-31,False,True,4,0,0,False,4075.591,4117.3760999999995,below,12481.756,12569.572599999998,below,2328.313,2334.6176,below,4813.39,4854.3742,below
2025-08-06,True,False,0,4,0,False,4113.485,4113.3444,above,12748.39,12628.518699999999,above,2358.955,2350.9894999999997,above,4866.336,4858.771900000001,above
2025-08-08,False,True,3,1,0,False,4104.967,4107.6876999999995,below,12752.108,12653.108100000001,above,2333.959,2350.1292,below,4852.413,4854.4367,below
2025-08-11,True,False,0,4,0,False,4122.511,4106.356399999999,above,12913.026,12674.604,above,2379.816,2351.8507999999997,above,4886.844,4854.5436,above
2025-09-04,False,True,4,0,0,False,4365.209,4448.568200000001,below,13295.634,13771.242900000001,below,2776.248,2813.2383,below,5192.018,5303.626400000001,below
2025-09-05,True,False,1,3,0,False,4460.325,4456.8009,above,13658.452,13771.5832,below,2958.181,2840.8011,above,5333.075,5317.042599999999,above
2025-09-09,False,True,3,1,0,False,4436.258,4455.0027,below,13752.07,13751.52,above,2867.969,2870.4109,below,5314.409,5322.729,below
2025-09-11,True,False,0,4,0,False,4548.035,4469.3517999999995,above,14115.199,13775.3201,above,3053.749,2911.1757000000002,above,5454.274,5345.1508,above
2025-10-13,False,True,3,1,0,False,4593.979,4593.3036,above,14304.814,14395.2421,below,3078.762,3172.5324,below,5550.296,5551.7964,below
2025-10-23,True,False,1,3,0,False,4606.345,4583.3829000000005,above,14091.59,14122.498800000001,below,3062.163,3034.5339,above,5510.463,5498.7137,above
2025-11-04,False,True,4,0,0,False,4618.699,4663.811,below,14238.18,14327.8239,below,3134.09,3186.2868,below,5535.366,5594.9928,below
2025-11-06,True,False,0,4,0,False,4693.403,4675.9855,above,14446.473,14382.133100000001,above,3224.624,3213.2241,above,5633.517,5612.6317,above
2025-11-11,False,True,4,0,0,False,4652.166,4671.718999999999,below,14394.03,14398.3367,below,3134.316,3201.7990999999997,below,5588.23,5609.855399999999,below
2025-11-13,True,False,0,4,0,False,4702.074,4660.7423,above,14517.785,14384.6483,above,3201.754,3175.4479,above,5654.439,5596.976199999999,above
2025-11-14,False,True,4,0,0,False,4628.14,4659.4895,below,14337.492,14382.419400000002,below,3111.507,3167.8453,below,5563.502,5594.954,below
2025-11-28,True,False,1,3,0,False,4526.662,4527.123799999999,below,13995.498,13937.716,above,3052.587,3025.2241,above,5440.943,5435.7183,above
2025-12-11,False,True,3,1,0,False,4552.185,4568.362499999999,below,13968.179,14059.647099999998,below,3163.675,3120.2353,above,5486.308,5494.3828,below
2025-12-12,True,False,1,3,0,False,4580.95,4573.7913,above,14048.688,14064.9661,below,3194.359,3134.4125,above,5530.391,5503.3276,above
2025-12-15,False,True,4,0,0,False,4552.06,4571.3487,below,13951.756,14045.1628,below,3137.801,3138.9427,below,5490.121,5501.8121,below
2025-12-17,True,False,1,3,0,False,4579.875,4570.5533000000005,above,13985.027,14020.5212,below,3175.908,3152.9161999999997,above,5520.78,5504.202799999999,above
2025-12-18,False,True,4,0,0,False,4552.793,4571.176,below,13909.539,14017.7679,below,3107.065,3156.8742999999995,below,5486.262,5506.654,below
2025-12-22,True,False,0,4,0,False,4611.624,4568.527,above,14243.379,14023.260700000003,above,3191.985,3158.34,above,5580.278,5508.787,above
2026-01-20,False,True,3,1,0,False,4718.878,4750.275699999999,below,15415.841,15358.9903,above,3277.979,3336.3702,below,5878.735,5891.2462,below
2026-01-23,True,False,1,3,0,False,4702.497,4737.879000000001,below,15806.712,15513.202599999999,above,3349.503,3337.7562,above,5935.114,5909.114500000001,above
2026-01-30,False,True,3,1,0,False,4706.34,4719.3466,below,15297.761,15542.7604,below,3346.355,3322.5435000000007,above,5898.126,5921.0216,below
2026-02-09,True,False,0,4,0,False,4719.056,4688.173399999999,above,15487.401,15338.536600000001,above,3332.77,3304.7056,above,5899.225,5873.8602,above
2026-02-13,False,True,3,1,0,False,4660.406,4681.594,below,15387.66,15344.122399999998,above,3275.958,3293.9322999999995,below,5840.727,5855.3541,below
2026-02-24,True,False,0,4,0,False,4707.544,4691.750400000001,above,15594.118,15408.9883,above,3308.265,3298.3477,above,5910.733,5872.1789,above
2026-03-03,False,True,4,0,0,False,4655.896,4708.361500000001,below,15279.527,15612.6392,below,3209.482,3303.1307,below,5840.576,5919.371300000001,below
2026-03-11,True,False,0,4,0,False,4704.496,4672.7549,above,15720.157,15572.957699999999,above,3349.529,3263.3794,above,5919.993,5885.345700000001,above
2026-03-17,False,True,3,1,0,False,4637.439,4657.1161,below,15224.966,15477.377399999998,below,3280.059,3273.9745,above,5767.726,5843.711,below
2026-04-01,True,False,1,3,0,False,4526.067,4502.8624,above,14767.341,14622.017200000002,above,3247.523,3273.9141,below,5626.329,5589.067999999999,above
2026-04-02,False,True,4,0,0,False,4478.914,4492.4286999999995,below,14560.573,14584.900999999998,below,3172.649,3260.2687,below,5550.742,5575.2787,below
2026-04-08,True,False,0,4,0,False,4595.556,4494.1511,above,15048.357,14643.570799999998,above,3347.61,3242.184,above,5728.384,5582.5474,above
2026-04-28,False,True,3,1,0,False,4758.208,4756.0443,above,15726.3,15731.401599999997,below,3596.712,3657.2328,below,5929.558,5940.7315,below
2026-04-29,True,False,0,4,0,False,4810.347,4768.5544,above,15917.461,15785.4282,above,3687.168,3674.4536,above,6013.408,5958.327200000001,above
2026-05-15,False,True,3,1,0,False,4859.593,4893.9585,below,16249.684,16381.912,below,3929.064,3855.4053,above,6105.871,6162.541200000001,below
2026-05-25,True,False,0,4,0,False,4921.597,4880.7477,above,16409.086,16352.646400000001,above,4021.16,3938.7961999999998,above,6211.099,6153.798000000001,above
2026-06-01,False,True,4,0,0,False,4844.256,4875.9984,below,15692.893,16123.137900000002,below,3950.943,3982.2476,below,6030.69,6128.5851999999995,below
2026-06-03,True,False,1,3,0,False,4938.809,4890.9769,above,15764.932,16014.0383,below,4122.987,4017.1107,above,6144.494,6128.995099999999,above
2026-06-05,False,True,4,0,0,False,4816.92,4900.3240000000005,below,15535.351,15922.991199999999,below,3957.935,4044.9644999999996,below,6009.394,6127.8112,below
2026-06-15,True,False,0,4,0,False,4891.713,4823.0519,above,15642.445,15450.676000000001,above,4033.535,3952.9138000000007,above,6099.187,6002.2708,above
2026-06-26,False,True,3,1,0,False,4868.221,4923.664,below,15594.458,15801.7543,below,4194.209,4175.547600000001,above,6147.453,6184.439,below
2026-06-30,True,False,1,3,0,False,4979.433,4947.396,above,15839.254,15849.973399999999,below,4342.712,4245.099899999999,above,6314.988,6235.090399999999,above
2026-07-02,False,True,4,0,0,False,4812.296,4942.9615,below,15534.258,15835.7304,below,4017.273,4245.9003,below,6076.253,6240.4971,below
