trade_date,action,symbol,price,shares,notional,cost
2025-01-20,buy,520830,1.1871187,2045800,2428607.43646,485.721487292
2025-01-22,sell,520830,1.268,2045800,2594074.4,518.81488
2025-01-22,buy,513030,1.8151815,1428400,2592805.2546,518.5610509200001
2025-01-27,sell,513030,1.654,1428400,2362573.6,472.51472000000007
2025-01-27,buy,501018,1.3011301,1815400,2362071.58354,472.414316708
2025-02-05,sell,501018,1.299,1815400,2358204.6,471.64092000000005
2025-02-05,buy,159985,1.9881988,1185600,2357208.49728,471.441699456
2025-02-10,sell,159985,1.964,1185600,2328518.4,465.70368
2025-02-10,buy,562500,0.9060906,2568900,2327656.14234,465.531228468
2025-02-13,sell,562500,0.892,2568900,2291458.8,458.29176
2025-02-13,buy,159998,0.9890989,2315900,2290654.14251,458.13082850200004
2025-02-14,sell,159998,1.025,2315900,2373797.5,474.7595
2025-02-14,buy,159851,0.7764537158136859,3055800,2372687.2647834616,474.53745295669233
2025-02-17,sell,159851,0.7924491086831511,3055800,2421565.986313973,484.31319726279463
2025-02-17,buy,510900,1.0891089,2222400,2420435.61936,484.087123872
2025-02-18,sell,510900,1.101,2222400,2446862.4,489.37248
2025-02-18,buy,588220,0.9580957999999999,2552900,2445922.7678199997,489.18455356399994
2025-02-19,sell,588220,0.998,2552900,2547794.2,509.5588400000001
2025-02-19,buy,159732,0.8970897,2838700,2546568.53139,509.31370627800004
2025-02-20,sell,159732,0.91,2838700,2583217.0,516.6434
2025-02-20,buy,513120,0.8300829999999999,3110600,2582056.1797999996,516.4112359599999
2025-02-21,sell,513120,0.865,3110600,2690669.0,538.1338000000001
2025-02-21,buy,588220,1.0421042,2580800,2689462.5193600003,537.8925038720001
2025-02-28,sell,588220,1.013,2580800,2614350.4,522.87008
2025-02-28,buy,159667,0.3701904197703035,7059700,2613433.3064524117,522.6866612904823
2025-03-03,sell,159667,0.3678765381460213,7059700,2597097.9963494665,519.4195992698933
2025-03-03,buy,159985,2.040204,1272400,2595955.5696,519.19111392
2025-03-05,sell,159985,1.955,1272400,2487542.0,497.50840000000005
2025-03-05,buy,511880,100.3010291,24700,2477435.41877,495.487083754
2025-03-06,sell,511880,100.282,24700,2476965.4,495.39308
2025-03-06,buy,518880,6.5356535000000004,380200,2484855.4607,496.97109214000005
2025-03-07,sell,518880,6.526,380200,2481185.1999999997,496.23704
2025-03-07,buy,513330,0.5570557,4453400,2480791.8543800004,496.1583708760001
2025-03-10,sell,513330,0.545,4453400,2427103.0,485.42060000000004
2025-03-10,buy,513180,0.810081,2995000,2426192.595,485.23851900000005
2025-03-11,sell,513180,0.812,2995000,2431940.0,486.38800000000003
2025-03-11,buy,159892,0.5650565,4302200,2430986.0743,486.19721486000003
2025-03-13,sell,159892,0.559,4302200,2404929.8000000003,480.9859600000001
2025-03-13,buy,159323,1.2741274,1886800,2404023.57832,480.804715664
2025-03-14,sell,159323,1.305,1886800,2462274.0,492.45480000000003
2025-03-14,buy,159980,1.7611761,1397400,2461067.48214,492.21349642800004
2025-03-17,sell,159980,1.758,1397400,2456629.2,491.3258400000001
2025-03-17,buy,159323,1.2981298000000001,1891700,2455672.1426600004,491.1344285320001
2025-03-24,sell,159323,1.278,1891700,2417592.6,483.51852
2025-03-24,buy,518880,6.780678,356400,2416633.6392,483.32672784000005
2025-03-25,sell,518880,6.774,356400,2414253.6,482.85072
2025-03-25,buy,513030,1.780178,1355700,2413387.3146,482.67746292000004
2025-03-26,sell,513030,1.795,1355700,2433481.5,486.6963
2025-03-26,buy,159980,1.7571757,1384300,2432458.3215099997,486.49166430199995
2025-03-27,sell,159980,1.757,1384300,2432215.0999999996,486.44301999999993
2025-03-27,buy,513030,1.7621762,1379700,2431274.50314,486.25490062800003
2025-03-28,sell,513030,1.75,1379700,2414475.0,482.89500000000004
2025-03-28,buy,159980,1.7411741,1386200,2413615.53742,482.723107484
2025-03-31,sell,159980,1.73,1386200,2398126.0,479.6252
2025-03-31,buy,161226,0.9950995,2409000,2397194.6955,479.4389391
2025-04-01,sell,161226,0.986,2409000,2375274.0,475.0548
2025-04-01,buy,511880,100.4010391,23600,2369464.52276,473.89290455200006
2025-04-02,sell,511880,100.399,23600,2369416.4,473.88328
2025-04-02,buy,520830,1.0471047,2266600,2373367.51302,474.673502604
2025-04-03,sell,520830,1.023,2266600,2318731.8,463.74636
2025-04-03,buy,518880,7.0947094,326700,2317841.56098,463.568312196
2025-04-08,sell,518880,6.925,326700,2262397.5,452.47950000000003
2025-04-08,buy,511880,100.4130403,22500,2259293.40675,451.85868135000004
2025-04-11,sell,511880,100.418,22500,2259405.0,451.88100000000003
2025-04-11,buy,518880,7.2737273,310800,2260674.44484,452.13488896800004
2025-04-23,sell,518880,7.5,310800,2331000.0,466.20000000000005
2025-04-23,buy,159865,0.5860586,3975900,2330110.38774,466.022077548
2025-04-25,sell,159865,0.588,3975900,2337829.1999999997,467.56584
2025-04-25,buy,511880,100.46704569999999,23200,2330835.4602399995,466.1670920479999
2025-04-29,sell,511880,100.457,23200,2330602.4,466.12048
2025-04-29,buy,518880,7.517751700000001,310600,2335013.67802,467.002735604
2025-05-09,sell,518880,7.531,310600,2339128.6,467.82572000000005
2025-05-09,buy,513030,1.8681868000000001,1251900,2338783.05492,467.756610984
2025-05-12,sell,513030,1.9,1251900,2378610.0,475.72200000000004
2025-05-12,buy,513520,1.4471447,1643000,2377658.7421,475.53174842
2025-05-13,sell,513520,1.438,1643000,2362634.0,472.52680000000004
2025-05-13,buy,513030,1.8461846000000002,1279200,2361639.3403200004,472.3278680640001
2025-05-19,sell,513030,1.844,1279200,2358844.8000000003,471.7689600000001
2025-05-19,buy,513750,1.3011301,1812300,2358038.08023,471.60761604600003
2025-05-26,sell,513750,1.311,1812300,2375925.3,475.18505999999996
2025-05-26,buy,159529,1.5951595,1488800,2374873.4636,474.97469272
2025-05-28,sell,159529,1.602,1488800,2385057.6,477.01152
2025-05-28,buy,159509,1.5391538999999999,1549000,2384149.3910999997,476.82987821999996
2025-05-29,sell,159509,1.571,1549000,2433479.0,486.6958
2025-05-29,buy,159529,1.6041604,1516300,2432388.41452,486.47768290400006
2025-06-03,sell,159529,1.566,1516300,2374525.8000000003,474.9051600000001
2025-06-03,buy,159509,1.5431542999999999,1538200,2373679.94426,474.735988852
2025-06-05,sell,159509,1.555,1538200,2391901.0,478.3802
2025-06-05,buy,513120,1.0561056,2263900,2390917.46784,478.183493568
2025-06-10,sell,513120,1.17,2263900,2648763.0,529.7526
2025-06-10,buy,159892,0.7450745,3553000,2647249.6985,529.4499397
2025-06-11,sell,159892,0.742,3553000,2636326.0,527.2652
2025-06-11,buy,515120,0.6090609,4326800,2635284.70212,527.056940424
2025-06-16,sell,515120,0.609,4326800,2635021.1999999997,527.00424
2025-06-16,buy,161226,1.0271027,2564500,2634004.8741499996,526.80097483
2025-06-20,sell,161226,1.004,2564500,2574758.0,514.9516
2025-06-20,buy,159518,0.9420942,2732000,2573801.3544,514.76027088
2025-06-25,sell,159518,0.907,2732000,2477924.0,495.58480000000003
2025-06-25,buy,513120,1.1671167,2122400,2477088.48408,495.417696816
2025-06-27,sell,513120,1.116,2122400,2368598.4000000004,473.7196800000001
2025-06-27,buy,513750,1.4991499000000001,1579500,2367907.2670500004,473.5814534100001
2025-06-30,sell,513750,1.499,1579500,2367670.5,473.5341
2025-06-30,buy,159851,0.8154225346751005,2902400,2366682.3646410117,473.33647292820234
2025-07-01,sell,159851,0.7934232317423806,2902400,2302831.5878090854,460.5663175618171
2025-07-01,buy,513090,1.8341834000000001,1255100,2302083.58534,460.4167170680001
2025-07-03,sell,513090,1.854,1255100,2326955.4,465.39108
2025-07-03,buy,159851,0.7837603693502011,2967700,2325965.648120592,465.1931296241184
2025-07-04,sell,159851,0.7948844163312246,2967700,2358978.4823461752,471.79569646923505
2025-07-04,buy,513090,1.8671867,1262800,2357883.36476,471.57667295199997
2025-07-07,sell,513090,1.882,1262800,2376589.6,475.31792
2025-07-07,buy,515880,0.23355422104520568,10172000,2375713.536471832,475.14270729436646
2025-07-08,sell,515880,0.24438511956774436,10172000,2485885.4362430954,497.1770872486191
2025-07-08,buy,513090,1.9521952,1272700,2484558.83104,496.911766208
2025-07-10,sell,513090,2.014,1272700,2563217.8,512.64356
2025-07-10,buy,159851,0.8163967551466358,3138400,2562179.576352202,512.4359152704404
2025-07-15,sell,159851,0.846,3138400,2655086.4,531.01728
2025-07-15,buy,515050,0.44508714690690687,5962500,2653832.113432432,530.7664226864864
2025-07-16,sell,515050,0.44191831831831824,5962500,2634937.9729729723,526.9875945945945
2025-07-16,buy,159851,0.8450845,3116700,2633874.8611500002,526.7749722300001
2025-07-18,sell,159851,0.848,3116700,2642961.6,528.5923200000001
2025-07-18,buy,515050,0.45932160324324317,5751800,2641925.997534486,528.3851995068973
2025-07-21,sell,515050,0.4613585585585585,5751800,2653642.1571171167,530.7284314234233
2025-07-21,buy,159363,0.5940594,4465200,2652594.03288,530.518806576
2025-07-22,sell,159363,0.59,4465200,2634468.0,526.8936
2025-07-22,buy,159892,0.8440844,3119800,2633374.51112,526.674902224
2025-07-23,sell,159892,0.842,3119800,2626871.6,525.37432
2025-07-23,buy,516150,1.3661366000000001,1922100,2625851.1588600003,525.1702317720001
2025-07-24,sell,516150,1.444,1922100,2775512.4,555.10248
2025-07-24,buy,562800,0.6610661,4196500,2774163.88865,554.8327777300001
2025-07-25,sell,562800,0.661,4196500,2773886.5,554.7773000000001
2025-07-25,buy,560860,1.0371036999999999,2673600,2772800.4523199997,554.5600904639999
2025-07-29,sell,560860,1.038,2673600,2775196.8000000003,555.0393600000001
2025-07-29,buy,515120,0.7040704,3940000,2774037.376,554.8074752000001
2025-07-31,sell,515120,0.692,3940000,2726480.0,545.296
2025-07-31,buy,159992,0.9230923000000001,2952600,2725522.32498,545.104464996
2025-08-01,sell,159992,0.915,2952600,2701629.0,540.3258000000001
2025-08-01,buy,159509,1.7731773,1523000,2700549.0279,540.10980558
2025-08-05,sell,159509,1.808,1523000,2753584.0,550.7168
2025-08-05,buy,501018,1.2281228,2241100,2752346.00708,550.469201416
2025-08-06,sell,501018,1.231,2241100,2758794.1,551.75882
2025-08-06,buy,159509,1.7991799,1532700,2757603.03273,551.5206065460001
2025-08-07,sell,159509,1.822,1532700,2792579.4,558.51588
2025-08-07,buy,515050,0.4801525149549549,5813900,2791558.7066966123,558.3117413393225
2025-08-11,sell,515050,0.4905189189189189,5813900,2851827.9427027027,570.3655885405406
2025-08-11,buy,159509,1.8581858,1534000,2850457.0172,570.09140344
2025-08-12,sell,159509,1.869,1534000,2867046.0,573.4092
2025-08-12,buy,159892,0.8850885,3238000,2865916.5629999996,573.1833125999999
2025-08-13,sell,159892,0.915,3238000,2962770.0,592.554
2025-08-13,buy,159363,0.6840684,4329200,2961468.91728,592.293783456
2025-08-14,sell,159363,0.668,4329200,2891905.6,578.38112
2025-08-14,buy,588790,0.660066,4379700,2890891.0602,578.1782120400001
2025-08-15,sell,588790,0.67,4379700,2934399.0,586.8798
2025-08-15,buy,515980,0.6513593772123893,4503100,2933136.4115251102,586.627282305022
2025-08-19,sell,515980,0.6819966814159292,4503100,3071099.2560840705,614.2198512168142
2025-08-19,buy,159363,0.7310730999999999,4198700,3069556.62497,613.911324994
2025-08-20,sell,159363,0.728,4198700,3056653.6,611.33072
2025-08-20,buy,588790,0.7310730999999999,4179500,3055520.02145,611.10400429
2025-08-21,sell,588790,0.725,4179500,3030137.5,606.0275
2025-08-21,buy,159819,1.2291229000000001,2464300,3028927.5624700002,605.785512494
2025-08-22,sell,159819,1.319,2464300,3250411.6999999997,650.0823399999999
2025-08-22,buy,588200,2.0662065999999997,1572300,3248696.6371799996,649.7393274359999
2025-08-25,sell,588200,2.109,1572300,3315980.7,663.19614
2025-08-25,buy,588220,1.290129,2569100,3314470.4139,662.8940827800001
2025-08-26,sell,588220,1.279,2569100,3285878.9,657.17578
2025-08-26,buy,159949,1.2581258,2610800,3284714.8386399997,656.942967728
2025-08-27,sell,159949,1.25,2610800,3263500.0,652.7
2025-08-27,buy,159915,2.6962696,1209900,3262216.58904,652.4433178080001
2025-08-28,sell,159915,2.806,1209900,3394979.4,678.99588
2025-08-28,buy,159667,0.45704528978671044,7424600,3393378.4585504103,678.6756917100821
2025-08-29,sell,159667,0.46155332239540603,7424600,3426848.797456932,685.3697594913864
2025-08-29,buy,516520,1.2751275,2686300,3425375.00325,685.07500065
2025-09-01,sell,516520,1.28,2686300,3438464.0,687.6928
2025-09-01,buy,159667,0.47103315274815416,7297000,3437128.915603281,687.4257831206562
2025-09-02,sell,159667,0.4693597210828548,7297000,3424917.8847415913,684.9835769483183
2025-09-02,buy,562590,0.43087171626898046,7945700,3423577.395958438,684.7154791916877
2025-09-03,sell,562590,0.4288340563991323,7945700,3407386.7619305854,681.4773523861171
2025-09-03,buy,159755,0.8550854999999999,3983300,3406062.07215,681.21241443
2025-09-04,sell,159755,0.847,3983300,3373855.1,674.77102
2025-09-04,buy,517520,1.7371737,1941400,3372549.02118,674.509804236
2025-09-05,sell,517520,1.813,1941400,3519758.1999999997,703.95164
2025-09-05,buy,161226,1.1271127,3121300,3518056.8705100003,703.6113741020001
2025-09-08,sell,161226,1.128,3121300,3520826.3999999994,704.1652799999999
2025-09-08,buy,516520,1.2671267,2777500,3519444.40925,703.8888818500001
2025-09-10,sell,516520,1.244,2777500,3455210.0,691.042
2025-09-10,buy,161226,1.1311131,3053600,3453966.96216,690.793392432
2025-09-11,sell,161226,1.128,3053600,3444460.8,688.89216
2025-09-11,buy,513310,2.0182018,1706000,3443052.2708,688.61045416
2025-09-12,sell,513310,2.069,1706000,3529714.0,705.9428
2025-09-12,buy,512400,1.5621562,2258500,3528129.7777,705.6259555400001
2025-09-17,sell,512400,1.518,2258500,3428403.0,685.6806
2025-09-17,buy,561330,0.7276955910669975,4709700,3427227.9252482383,685.4455850496477
2025-09-18,sell,561330,0.702717617866005,4709700,3309589.1648635236,661.9178329727048
2025-09-18,buy,159363,0.8660865999999999,3820100,3308537.42066,661.707484132
2025-09-19,sell,159363,0.871,3820100,3327307.1,665.4614200000001
2025-09-19,buy,513310,2.1652165,1536000,3325772.544,665.1545088
2025-09-22,sell,513310,2.248,1536000,3452928.0000000005,690.5856000000001
2025-09-22,buy,515980,0.8934798257743363,3862900,3451423.2189836837,690.2846437967368
2025-09-23,sell,515980,0.8943971238938052,3862900,3454966.64988938,690.9933299778761
2025-09-23,buy,515880,0.44967411291379744,7680300,3453632.0894118384,690.7264178823677
2025-09-24,sell,515880,0.44666889955988814,7680300,3430551.1492898087,686.1102298579618
2025-09-24,buy,517520,1.8941894,1810400,3429240.48976,685.848097952
2025-09-25,sell,517520,1.885,1810400,3412604.0,682.5208
2025-09-25,buy,159732,1.1931193,2859100,3411247.39063,682.249478126
2025-09-29,sell,159732,1.173,2859100,3353724.3000000003,670.7448600000001
2025-09-29,buy,588200,2.5152515,1332800,3352327.1992,670.46543984
2025-10-09,sell,588200,2.646,1332800,3526588.8,705.31776
2025-10-09,buy,159995,1.9431943,1814000,3524954.4602,704.9908920400001
2025-10-10,sell,159995,1.829,1814000,3317806.0,663.5612
2025-10-10,buy,159732,1.1441143999999999,2899100,3316902.0570399994,663.3804114079999
2025-10-13,sell,159732,1.114,2899100,3229597.4000000004,645.9194800000001
2025-10-13,buy,161226,1.360136,2373600,3228418.8096,645.6837619199999
2025-10-15,sell,161226,1.402,2373600,3327787.1999999997,665.5574399999999
2025-10-15,buy,159502,1.1131113,2988300,3326310.49779,665.262099558
2025-10-16,sell,159502,1.149,2988300,3433556.7,686.7113400000001
2025-10-16,buy,518880,9.2449244,371200,3431715.93728,686.3431874560001
2025-10-20,sell,518880,9.268,371200,3440281.6,688.05632
2025-10-20,buy,159502,1.150115,2990300,3439188.8845,687.8377769000001
2025-10-23,sell,159502,1.138,2990300,3402961.4,680.59228
2025-10-23,buy,513310,2.3862386,1425500,3401583.1243,680.31662486
2025-10-24,sell,513310,2.49,1425500,3549495.0000000005,709.8990000000001
2025-10-24,buy,159509,2.2382238,1585100,3547808.54538,709.561709076
2025-10-27,sell,159509,2.27,1585100,3598177.0,719.6354
2025-10-27,buy,159502,1.1581157999999998,3105700,3596760.2400599993,719.3520480119998
2025-10-31,sell,159502,1.183,3105700,3674043.1,734.80862
2025-10-31,buy,513310,2.7062706,1357000,3672409.2042,734.48184084
2025-11-03,sell,513310,2.831,1357000,3841667.0,768.3334
2025-11-03,buy,159502,1.2061206,3183600,3839805.54216,767.9611084320001
2025-11-05,sell,159502,1.152,3183600,3667507.1999999997,733.50144
2025-11-05,buy,513400,1.2251225000000001,2992600,3666301.5935000004,733.2603187000001
2025-11-06,sell,513400,1.227,2992600,3671920.2,734.38404
2025-11-06,buy,511880,101.0661056,36300,3668699.63328,733.7399266560001
2025-11-07,sell,511880,101.058,36300,3668405.4000000004,733.6810800000001
2025-11-07,buy,159509,2.2442244000000002,1634700,3668633.62668,733.7267253360001
2025-11-10,sell,159509,2.265,1634700,3702595.5,740.5191
2025-11-10,buy,513520,1.9671967000000001,1881400,3701083.8713800004,740.2167742760001
2025-11-11,sell,513520,1.956,1881400,3680018.4,736.00368
2025-11-11,buy,513310,2.7062706,1359300,3678633.62658,735.726725316
2025-11-13,sell,513310,2.673,1359300,3633408.9,726.68178
2025-11-13,buy,513290,1.4931493,2432500,3632085.67225,726.41713445
2025-11-14,sell,513290,1.475,2432500,3587937.5,717.5875000000001
2025-11-14,buy,513310,2.5542553999999997,1404100,3586430.0071399994,717.286001428
2025-11-17,sell,513310,2.532,1404100,3555181.2,711.03624
2025-11-17,buy,513290,1.5021502,2365900,3553937.15818,710.787431636
2025-11-20,sell,513290,1.488,2365900,3520459.2,704.09184
2025-11-20,buy,159518,0.9290929,3787700,3519125.17733,703.825035466
2025-11-21,sell,159518,0.905,3787700,3427868.5,685.5737
2025-11-21,buy,513290,1.4571457,2351600,3426623.82812,685.3247656240001
2025-11-24,sell,513290,1.509,2351600,3548564.4,709.71288
2025-11-24,buy,159502,1.2381237999999999,2864800,3546977.06224,709.395412448
2025-11-25,sell,159502,1.275,2864800,3652619.9999999995,730.5239999999999
2025-11-25,buy,513290,1.5651564999999998,2332600,3650884.0519,730.17681038
2025-12-02,sell,513290,1.563,2332600,3645853.8,729.17076
2025-12-02,buy,159502,1.2891289,2827100,3644496.3131899997,728.899262638
2025-12-03,sell,159502,1.298,2827100,3669575.8000000003,733.9151600000001
2025-12-03,buy,161226,1.6791679,2184400,3667974.36076,733.594872152
2025-12-04,sell,161226,1.689,2184400,3689451.6,737.8903200000001
2025-12-04,buy,159502,1.3481348,2735600,3687957.55888,737.5915117760001
2025-12-12,sell,159502,1.324,2735600,3621934.4000000004,724.3868800000001
2025-12-12,buy,159509,2.3462346000000003,1543200,3620709.2347200005,724.1418469440001
2025-12-15,sell,159509,2.305,1543200,3557076.0000000005,711.4152000000001
2025-12-15,buy,159206,1.3831383,2570800,3555771.94164,711.154388328
2025-12-16,sell,159206,1.373,2570800,3529708.4,705.94168
2025-12-16,buy,159502,1.30013,2713800,3528292.794,705.6585588
2025-12-17,sell,159502,1.293,2713800,3508943.4,701.78868
2025-12-17,buy,518880,9.310931,376700,3507427.7077,701.4855415400001
2025-12-18,sell,518880,9.318,376700,3510090.5999999996,702.01812
2025-12-18,buy,515880,0.4809243255888601,7296200,3508920.064361441,701.7840128722883
2025-12-19,sell,515880,0.48400094676169025,7296200,3531367.7077626446,706.273541552529
2025-12-19,buy,518880,9.3139313,378900,3529048.5695700003,705.8097139140001
2025-12-22,sell,518880,9.511,378900,3603717.9,720.7435800000001
2025-12-22,buy,159980,1.9341933999999998,1862700,3602822.0461799996,720.564409236
2025-12-23,sell,159980,1.932,1862700,3598736.4,719.74728
2025-12-23,buy,515880,0.5055955461218044,7115300,3597463.9893204747,719.492797864095
2025-12-25,sell,515880,0.5163992432319767,7115300,3674335.535368484,734.8671070736968
2025-12-25,buy,159363,0.9910991,3705700,3672715.93487,734.543186974
2025-12-29,sell,159363,0.982,3705700,3638997.4,727.79948
2025-12-29,buy,159638,1.0381038,3504100,3637619.52558,727.523905116
2025-12-30,sell,159638,1.03,3504100,3609223.0,721.8446
2025-12-30,buy,515880,0.5123390130674759,7041900,3607840.0961198583,721.5680192239716
2025-12-31,sell,515880,0.5065317417689453,7041900,3566945.872362736,713.3891744725472
2025-12-31,buy,159227,1.3651365,2611900,3565600.02435,713.12000487
2026-01-05,sell,159227,1.383,2611900,3612257.7,722.45154
2026-01-05,buy,512660,1.4071407,2566000,3610723.0362,722.14460724
2026-01-07,sell,512660,1.44,2566000,3695040.0,739.008
2026-01-07,buy,561330,1.0124248055583127,3648100,3693426.9331572806,738.6853866314561
2026-01-08,sell,561330,0.9923017369727047,3648100,3620015.966650124,724.0031933300248
2026-01-08,buy,588170,0.5815703054484492,6222300,3618704.9115918856,723.7409823183772
2026-01-09,sell,588170,0.5798468846046382,6222300,3607981.27007544,721.596254015088
2026-01-09,buy,159516,0.9239478072289156,3903400,3606537.870737349,721.3075741474698
2026-01-12,sell,159516,0.9356602409638554,3903400,3652256.184578313,730.4512369156627
2026-01-12,buy,159870,0.8460846,4314800,3650685.8320799996,730.137166416
2026-01-13,sell,159870,0.851,4314800,3671894.8,734.37896
2026-01-13,buy,516150,2.0532053,1787600,3670309.79428,734.061958856
2026-01-14,sell,516150,2.032,1787600,3632403.2,726.4806400000001
2026-01-14,buy,159870,0.8560856,4241500,3631087.0724,726.21741448
2026-01-16,sell,159870,0.859,4241500,3643448.5,728.6897
2026-01-16,buy,159667,0.5708999883100901,6379400,3641999.3854253893,728.399877085078
2026-01-19,sell,159667,0.5776735028712059,6379400,3685210.3442165707,737.0420688433142
2026-01-19,buy,159995,1.980198,1860200,3683564.3196,736.71286392
2026-01-20,sell,159995,1.964,1860200,3653432.8,730.68656
2026-01-20,buy,159870,0.9000900000000001,4057500,3652115.1750000003,730.4230350000001
2026-01-21,sell,159870,0.906,4057500,3676095.0,735.219
2026-01-21,buy,518880,10.3780377,354000,3673825.3458000002,734.76506916
2026-01-22,sell,518880,10.341,354000,3660713.9999999995,732.1428
2026-01-22,buy,159980,2.110211,1734400,3659949.9584,731.98999168
2026-01-23,sell,159980,2.144,1734400,3718553.6,743.71072
2026-01-23,buy,518880,10.6180617,350000,3716321.595,743.2643190000001
2026-01-26,sell,518880,10.924,350000,3823400.0,764.6800000000001
2026-01-26,buy,510500,8.5648564,446200,3821638.92568,764.327785136
2026-01-27,sell,510500,8.619,446200,3845797.8,769.15956
2026-01-27,buy,159998,1.1321131999999998,3396300,3844996.0611599996,768.999212232
2026-01-28,sell,159998,1.126,3396300,3824233.8,764.84676
2026-01-28,buy,516150,2.1392138999999997,1787000,3822775.2392999995,764.55504786
2026-01-29,sell,516150,2.15,1787000,3842050.0,768.4100000000001
2026-01-29,buy,516190,1.4721472,2608700,3840390.40064,768.078080128
2026-01-30,sell,516190,1.461,2608700,3811310.7,762.26214
2026-01-30,buy,588220,1.5681568000000001,2429500,3809836.9456,761.9673891200001
2026-02-02,sell,588220,1.496,2429500,3634532.0,726.9064000000001
2026-02-02,buy,513520,1.8451845,1969100,3633352.79895,726.6705597900001
2026-02-03,sell,513520,1.918,1969100,3776733.8,755.34676
2026-02-03,buy,511880,100.1550145,37600,3765828.5451999996,753.1657090399999
2026-02-04,sell,511880,100.153,37600,3765752.8000000003,753.15056
2026-02-04,buy,520830,0.9450945,3992700,3773478.81015,754.69576203
2026-02-05,sell,520830,0.947,3992700,3781086.9,756.21738
2026-02-05,buy,513520,1.8811881,2009100,3779495.0117099998,755.899002342
2026-02-06,sell,513520,1.889,2009100,3795189.9,759.0379800000001
2026-02-06,buy,159518,0.9810981,3866800,3793710.13308,758.7420266160001
2026-02-10,sell,159518,1.013,3866800,3917068.3999999994,783.4136799999999
2026-02-10,buy,501018,1.3951395,2806400,3915319.4928,783.0638985600001
2026-02-11,sell,501018,1.348,2806400,3783027.2,756.60544
2026-02-11,buy,513310,3.4223422,1105000,3781688.131,756.3376262
2026-02-27,sell,513310,4.256,1105000,4702880.0,940.576
2026-02-27,buy,513350,1.1461146,4100200,4699299.08292,939.859816584
2026-03-03,sell,513350,1.387,4100200,5686977.4,1137.3954800000001
2026-03-03,buy,513520,1.9981998,2844000,5682880.2312,1136.57604624
2026-03-04,sell,513520,1.915,2844000,5446260.0,1089.252
2026-03-04,buy,518880,10.981098000000001,495800,5444428.3884000005,1088.88567768
2026-03-06,sell,518880,10.873,495800,5390833.399999999,1078.16668
2026-03-06,buy,159985,2.1262125999999997,2534500,5388885.8347,1077.77716694
2026-03-10,sell,159985,2.179,2534500,5522675.5,1104.5351
2026-03-10,buy,511880,100.25602459999999,55000,5514081.352999999,1102.8162705999998
2026-03-11,sell,511880,100.253,55000,5513915.0,1102.7830000000001
2026-03-11,buy,159985,2.2442244000000002,2458600,5517650.109840001,1103.5300219680003
2026-03-12,sell,159985,2.232,2458600,5487595.2,1097.5190400000001
2026-03-12,buy,159667,0.6457187901968827,8495400,5485639.410238598,1097.1278820477196
2026-03-13,sell,159667,0.621584495488105,8495400,5280608.922969648,1056.1217845939295
2026-03-13,buy,159611,1.1791179,4477000,5278910.8383,1055.7821676600001
2026-03-16,sell,159611,1.147,4477000,5135119.0,1027.0238
2026-03-16,buy,515220,1.2881288,3985100,5133322.08088,1026.664416176
2026-03-18,sell,515220,1.251,3985100,4985360.1,997.07202
2026-03-18,buy,159985,2.2512250999999996,2213700,4983537.003869999,996.7074007739999
2026-03-23,sell,159985,2.23,2213700,4936551.0,987.3102
2026-03-23,buy,511880,100.2890279,49200,4934220.17268,986.844034536
2026-04-01,sell,511880,100.312,49200,4935350.399999999,987.07008
2026-04-01,buy,520830,0.9420942,5237200,4933935.74424,986.787148848
2026-04-02,sell,520830,0.93,5237200,4870596.0,974.1192000000001
2026-04-02,buy,512800,0.8050805000000001,6047600,4868804.831800001,973.7609663600002
2026-04-03,sell,512800,0.797,6047600,4819937.2,963.9874400000001
2026-04-03,buy,520830,0.9270927,5197000,4818100.7619,963.6201523800001
2026-04-09,sell,520830,0.931,5197000,4838407.0,967.6814
2026-04-09,buy,513120,1.2761276,3789900,4836395.991239999,967.279198248
2026-04-14,sell,513120,1.281,3789900,4854861.899999999,970.9723799999999
2026-04-14,buy,515880,0.5940574998733377,8169100,4852915.122215283,970.5830244430566
2026-04-20,sell,515880,0.6433780873970869,8169100,5255819.933755543,1051.1639867511087
2026-04-20,buy,159967,0.7890789,6657100,5252977.1451900005,1050.5954290380002
2026-04-21,sell,159967,0.786,6657100,5232480.600000001,1046.4961200000002
2026-04-21,buy,159363,1.2781278,4092200,5230354.58316,1046.070916632
2026-04-22,sell,159363,1.34,4092200,5483548.0,1096.7096000000001
2026-04-22,buy,562800,1.1371137,4820000,5480888.034,1096.1776068000001
2026-04-23,sell,562800,1.09,4820000,5253800.0,1050.76
2026-04-23,buy,159819,1.7621762,2980500,5252166.164100001,1050.4332328200003
2026-04-24,sell,159819,1.734,2980500,5168187.0,1033.6374
2026-04-24,buy,588200,2.8062806,1840900,5166081.95654,1033.216391308
2026-04-27,sell,588200,2.938,1840900,5408564.2,1081.7128400000001
2026-04-27,buy,159949,1.7481748,3092400,5406055.7515199995,1081.211150304
2026-04-28,sell,159949,1.717,3092400,5309650.8,1061.9301600000001
2026-04-28,buy,159995,1.980198,2680400,5307722.7192,1061.5445438400002
2026-04-29,sell,159995,1.97,2680400,5280388.0,1056.0776
2026-04-29,buy,513520,2.0272027,2603800,5278430.390260001,1055.686078052
2026-04-30,sell,513520,2.011,2603800,5236241.800000001,1047.2483600000003
2026-04-30,buy,588080,1.6031602999999999,3264900,5234158.0634699995,1046.831612694
