trade_date,target_symbol,held_symbol,shares,cash,position_value,equity,value_before_rebalance
2023-06-30,159985,159985,1009700,3725.3691320416983,1919439.7,1923165.0691320417,1923165.0691320417
2023-07-03,159985,159985,1009700,3725.3691320416983,2071904.4000000001,2075629.7691320418,2075629.7691320418
2023-07-04,515050,515050,5376000,3884.237506453879,2032360.4756756753,2036244.7131821292,2037261.1691320415
2023-07-05,515880,515880,9498300,3804.934581891168,1988521.2447209016,1992326.1793027928,1993320.6627316792
2023-07-06,159985,159985,989200,3922.2822502278723,1995216.4,1999138.6822502278,2000136.5533983188
2023-07-07,159985,159985,989200,3922.2822502278723,1984335.1999999997,1988257.4822502276,1988257.4822502276
2023-07-10,159985,159985,989200,3922.2822502278723,1986313.6,1990235.882250228,1990235.882250228
2023-07-11,159985,159985,989200,3922.2822502278723,1995216.4,1999138.6822502278,1999138.6822502278
2023-07-12,159985,159985,989200,3922.2822502278723,2027859.9999999998,2031782.2822502276,2031782.2822502276
2023-07-13,159985,159985,989200,3922.2822502278723,2013022.0000000002,2016944.282250228,2016944.282250228
2023-07-14,159985,159985,989200,3922.2822502278723,2014011.2,2017933.4822502278,2017933.4822502278
2023-07-17,159985,159985,989200,3922.2822502278723,2033795.2,2037717.4822502278,2037717.4822502278
2023-07-18,159985,159985,989200,3922.2822502278723,2036762.8,2040685.082250228,2040685.082250228
2023-07-19,159985,159985,989200,3922.2822502278723,2083255.2,2087177.4822502278,2087177.4822502278
2023-07-20,159985,159985,989200,3922.2822502278723,2098093.2,2102015.482250228,2102015.482250228
2023-07-21,159985,159985,989200,3922.2822502278723,2080287.6,2084209.882250228,2084209.882250228
2023-07-24,159985,159985,989200,3922.2822502278723,2084244.4000000001,2088166.682250228,2088166.682250228
2023-07-25,159985,159985,989200,3922.2822502278723,2122823.1999999997,2126745.4822502276,2126745.4822502276
2023-07-26,159985,159985,989200,3922.2822502278723,2137661.2,2141583.482250228,2141583.482250228
2023-07-27,159985,159985,989200,3922.2822502278723,2162391.1999999997,2166313.4822502276,2166313.4822502276
2023-07-28,159985,159985,989200,3922.2822502278723,2137661.2,2141583.482250228,2141583.482250228
2023-07-31,159985,159985,989200,3922.2822502278723,2127769.1999999997,2131691.4822502276,2131691.4822502276
2023-08-01,159985,159985,989200,3922.2822502278723,2149531.6,2153453.882250228,2153453.882250228
2023-08-02,501018,501018,1711600,4130.185826372355,2153192.8,2157322.985826372,2158399.882250228
2023-08-03,512880,512880,1985100,4075.1980004641227,2092295.4000000001,2096370.5980004643,2097416.985826372
2023-08-04,512200,512200,1098400,4051.937695011962,2109129.7469387758,2113181.6846337877,2114236.498000464
2023-08-07,513090,513090,1670400,3999.4017066876404,2042899.2000000002,2046898.6017066878,2047920.2859943316
2023-08-08,513090,513090,1670400,3999.4017066876404,2049580.8,2053580.2017066877,2053580.2017066877
2023-08-09,513090,513090,1670400,3999.4017066876404,2036217.6,2040217.0017066877,2040217.0017066877
2023-08-10,501018,501018,1602000,3935.483607328031,2056968.0,2060903.483607328,2061932.2017066877
2023-08-11,501018,501018,1602000,3935.483607328031,2042549.9999999998,2046485.4836073278,2046485.4836073278
2023-08-14,501018,501018,1602000,3935.483607328031,2045753.9999999998,2049689.4836073278,2049689.4836073278
2023-08-15,501018,501018,1602000,3935.483607328031,2047356.0,2051291.483607328,2051291.483607328
2023-08-16,501018,501018,1602000,3935.483607328031,2002500.0,2006435.483607328,2006435.483607328
2023-08-17,159985,159985,874000,3841.2743277284317,1983980.0,1987821.2743277284,1988813.4836073283
2023-08-18,511880,511880,19800,5366.840704212198,2004175.8,2009542.6407042122,2010545.2743277282
2023-08-21,511880,511880,19800,5366.840704212198,2004433.2,2009800.0407042122,2009800.0407042122
2023-08-22,159985,159985,882300,4014.1778925007675,2004585.5999999999,2008599.7778925006,2009602.0407042124
2023-08-23,511880,511880,19700,11585.598597486969,1994250.7,2005836.298597487,2006835.1778925008
2023-08-24,518880,518880,448200,4190.555362191051,2000764.8000000003,2004955.3553621913,2005954.4985974869
2023-08-25,511880,511880,19600,12446.893995327177,1984343.2000000002,1996790.0939953274,1997784.1553621911
2023-08-28,159985,159985,845100,3934.1074673125986,1991900.7000000002,1995834.8074673128,1996829.293995327
2023-08-29,159985,159985,845100,3934.1074673125986,2004577.2,2008511.3074673126,2008511.3074673126
2023-08-30,159985,159985,845100,3934.1074673125986,2000351.7,2004285.8074673126,2004285.8074673126
2023-08-31,159985,159985,845100,3934.1074673125986,2004577.2,2008511.3074673126,2008511.3074673126
2023-09-01,159985,159985,845100,3934.1074673125986,1983449.7,1987383.8074673126,1987383.8074673126
2023-09-04,159985,159985,845100,3934.1074673125986,1947110.4,1951044.5074673125,1951044.5074673125
2023-09-05,159985,159985,845100,3934.1074673125986,1968237.9000000001,1972172.0074673127,1972172.0074673127
2023-09-06,159985,159985,845100,3934.1074673125986,1998661.5000000002,2002595.6074673128,2002595.6074673128
2023-09-07,159985,159985,845100,3934.1074673125986,2001196.7999999998,2005130.9074673124,2005130.9074673124
2023-09-08,159985,159985,845100,3934.1074673125986,1964012.4,1967946.5074673125,1967946.5074673125
2023-09-11,501018,501018,1477300,3855.716896580532,1982536.6,1986392.3168965806,1987383.8074673126
2023-09-12,501018,501018,1477300,3855.716896580532,1982536.6,1986392.3168965806,1986392.3168965806
2023-09-13,501018,501018,1477300,3855.716896580532,2025378.3,2029234.0168965806,2029234.0168965806
2023-09-14,501018,501018,1477300,3855.716896580532,2029810.2000000002,2033665.9168965807,2033665.9168965807
2023-09-15,501018,501018,1477300,3855.716896580532,2068219.9999999998,2072075.7168965803,2072075.7168965803
2023-09-18,501018,501018,1477300,3855.716896580532,2066742.7,2070598.4168965805,2070598.4168965805
2023-09-19,501018,501018,1477300,3855.716896580532,2065265.4,2069121.1168965804,2069121.1168965804
2023-09-20,501018,501018,1477300,3855.716896580532,2012082.6,2015938.3168965806,2015938.3168965806
2023-09-21,518880,518880,434900,3895.2489197403193,1991842.0,1995737.2489197403,1996733.4168965805
2023-09-22,518880,518880,434900,3895.2489197403193,1983578.9,1987474.1489197402,1987474.1489197402
2023-09-25,518880,518880,434900,3895.2489197403193,1992276.9000000001,1996172.1489197405,1996172.1489197405
2023-09-26,518880,518880,434900,3895.2489197403193,1990972.2000000002,1994867.4489197405,1994867.4489197405
2023-09-27,518880,518880,434900,3895.2489197403193,1961833.9000000001,1965729.1489197405,1965729.1489197405
2023-09-28,511880,511880,19000,4673.524890260305,1927474.0,1932147.5248902603,1933111.6489197402
2023-10-09,501018,501018,1424900,3692.8448224666063,1927889.7,1931582.5448224666,1932546.5248902603
2023-10-10,511880,511880,18600,7375.661749674706,1887639.6,1895015.2617496748,1895960.0448224668
2023-10-11,511880,511880,18600,7375.661749674706,1887379.2,1894754.8617496747,1894754.8617496747
2023-10-12,511880,511880,18600,7375.661749674706,1887397.8,1894773.4617496748,1894773.4617496748
2023-10-13,515120,515120,2890700,3645.7220793184824,1890517.8,1894163.5220793185,1895108.2617496748
2023-10-16,511880,511880,18300,7041.677183612715,1857285.3,1864326.9771836128,1865256.5220793185
2023-10-17,511880,511880,18300,7041.677183612715,1857395.1,1864436.7771836128,1864436.7771836128
2023-10-18,511880,511880,18300,7041.677183612715,1857779.4,1864821.0771836126,1864821.0771836126
2023-10-19,511880,511880,18300,7041.677183612715,1857980.7,1865022.3771836127,1865022.3771836127
2023-10-20,511880,511880,18300,7041.677183612715,1857925.8,1864967.4771836128,1864967.4771836128
2023-10-23,511880,511880,18300,7041.677183612715,1857980.7,1865022.3771836127,1865022.3771836127
2023-10-24,511880,511880,18300,7041.677183612715,1857980.7,1865022.3771836127,1865022.3771836127
2023-10-25,511880,511880,18300,7041.677183612715,1857761.0999999999,1864802.7771836126,1864802.7771836126
2023-10-26,511880,511880,18300,7041.677183612715,1857742.8,1864784.4771836128,1864784.4771836128
2023-10-27,511880,511880,18300,7041.677183612715,1857999.0,1865040.6771836127,1865040.6771836127
2023-10-30,511880,511880,18300,7041.677183612715,1858145.4,1865187.0771836126,1865187.0771836126
2023-10-31,511880,511880,18300,7041.677183612715,1858310.0999999999,1865351.7771836126,1865351.7771836126
2023-11-01,561980,561980,8697700,3550.3143301939126,1861328.7734748009,1864879.0878049948,1865809.2771836128
2023-11-02,561980,561980,8697700,3550.3143301939126,1829541.3750663127,1833091.6893965066,1833091.6893965066
2023-11-03,513120,513120,2095100,3614.8876514160074,1870924.3,1874539.187651416,1875474.887274491
2023-11-06,513120,513120,2095100,3614.8876514160074,1958918.5,1962533.387651416,1962533.387651416
2023-11-07,513120,513120,2095100,3614.8876514160074,1927492.0,1931106.887651416,1931106.887651416
2023-11-08,513120,513120,2095100,3614.8876514160074,1942157.7000000002,1945772.5876514162,1945772.5876514162
2023-11-09,513120,513120,2095100,3614.8876514160074,1921206.7000000002,1924821.5876514162,1924821.5876514162
2023-11-10,513120,513120,2095100,3614.8876514160074,1887685.1,1891299.987651416,1891299.987651416
2023-11-13,513120,513120,2095100,3614.8876514160074,1868829.2,1872444.087651416,1872444.087651416
2023-11-14,513120,513120,2095100,3614.8876514160074,1877209.6,1880824.487651416,1880824.487651416
2023-11-15,159892,159892,3035500,3639.1613376662135,1897187.5,1900826.6613376662,1901775.487651416
2023-11-16,159892,159892,3035500,3639.1613376662135,1851655.0,1855294.1613376662,1855294.1613376662
2023-11-17,513310,513310,1501100,3639.4051503636874,1862865.1,1866504.5051503638,1867436.1613376662
2023-11-20,513310,513310,1501100,3639.4051503636874,1850856.3,1854495.7051503637,1854495.7051503637
2023-11-21,513030,513030,1512700,3600.157560991589,1842468.5999999999,1846068.7575609914,1846990.2051503637
2023-11-22,159509,159509,1772300,3517.874969827477,1832558.2,1836076.0749698274,1836992.5575609915
2023-11-23,159509,159509,1772300,3517.874969827477,1839647.4000000001,1843165.2749698276,1843165.2749698276
2023-11-24,159509,159509,1772300,3517.874969827477,1834330.4999999998,1837848.3749698272,1837848.3749698272
2023-11-27,159509,159509,1772300,3517.874969827477,1818379.8,1821897.6749698275,1821897.6749698275
2023-11-28,513030,513030,1495300,3532.2679644133896,1822770.7000000002,1826302.9679644136,1827214.5749698274
2023-11-29,513030,513030,1495300,3532.2679644133896,1834733.1,1838265.3679644135,1838265.3679644135
2023-11-30,513030,513030,1495300,3532.2679644133896,1860153.2,1863685.4679644133,1863685.4679644133
2023-12-01,513520,513520,1494500,3597.4425008133985,1853180.0,1856777.4425008134,1857704.2679644134
2023-12-04,513030,513030,1494900,3661.9833279056475,1862645.4,1866307.3833279056,1867238.9425008136
2023-12-05,513030,513030,1494900,3661.9833279056475,1849191.3,1852853.2833279057,1852853.2833279057
2023-12-06,513030,513030,1494900,3661.9833279056475,1876099.4999999998,1879761.4833279054,1879761.4833279054
2023-12-07,513520,513520,1507400,3657.8179342371877,1870683.4000000001,1874341.2179342373,1875276.7833279057
2023-12-08,513030,513030,1472000,3584.9860692771617,1853247.9999999998,1856832.986069277,1857759.8179342372
2023-12-11,513030,513030,1472000,3584.9860692771617,1876799.9999999998,1880384.986069277,1880384.986069277
2023-12-12,513030,513030,1472000,3584.9860692771617,1872384.0,1875968.9860692772,1875968.9860692772
2023-12-13,513030,513030,1472000,3584.9860692771617,1875328.0,1878912.9860692772,1878912.9860692772
2023-12-14,513030,513030,1472000,3584.9860692771617,1901824.0,1905408.9860692772,1905408.9860692772
2023-12-15,513030,513030,1472000,3584.9860692771617,1885631.9999999998,1889216.986069277,1889216.986069277
2023-12-18,513290,513290,1688600,3629.5791823570617,1874346.0000000002,1877975.5791823573,1878912.9860692772
2023-12-19,513290,513290,1688600,3629.5791823570617,1845639.8,1849269.379182357,1849269.379182357
2023-12-20,513290,513290,1688600,3629.5791823570617,1877723.2000000002,1881352.7791823572,1881352.7791823572
2023-12-21,513290,513290,1688600,3629.5791823570617,1823688.0000000002,1827317.5791823573,1827317.5791823573
2023-12-22,513520,513520,1404600,3529.4777022970375,1833003.0,1836532.477702297,1837449.1791823572
2023-12-25,513290,513290,1657600,3613.2951126010157,1861484.8,1865098.095112601,1866029.0777022971
2023-12-26,513290,513290,1657600,3613.2951126010157,1864800.0,1868413.295112601,1868413.295112601
2023-12-27,513290,513290,1657600,3613.2951126010157,1889663.9999999998,1893277.2951126008,1893277.2951126008
2023-12-28,513290,513290,1657600,3613.2951126010157,1899609.5999999999,1903222.8951126009,1903222.8951126009
2023-12-29,513290,513290,1657600,3613.2951126010157,1891321.6,1894934.895112601,1894934.895112601
2024-01-02,513290,513290,1657600,3613.2951126010157,1884691.2,1888304.495112601,1888304.495112601
2024-01-03,513290,513290,1657600,3613.2951126010157,1927788.8,1931402.095112601,1931402.095112601
2024-01-04,513290,513290,1657600,3613.2951126010157,1907897.6,1911510.895112601,1911510.895112601
2024-01-05,513290,513290,1657600,3613.2951126010157,1914528.0,1918141.295112601,1918141.295112601
2024-01-08,513290,513290,1657600,3613.2951126010157,1916185.5999999999,1919798.8951126009,1919798.8951126009
2024-01-09,513290,513290,1657600,3613.2951126010157,1969228.7999999998,1972842.0951126008,1972842.0951126008
2024-01-10,159509,159509,1801400,3795.362770165084,1958121.8,1961917.1627701651,1962896.495112601
2024-01-11,513290,513290,1680100,3868.170752601465,1985878.2,1989746.3707526014,1990739.562770165
2024-01-12,513290,513290,1680100,3868.170752601465,1953956.3,1957824.4707526015,1957824.4707526015
2024-01-15,513290,513290,1680100,3868.170752601465,1977477.7000000002,1981345.8707526017,1981345.8707526017
2024-01-16,513290,513290,1680100,3868.170752601465,1958996.5999999999,1962864.7707526013,1962864.7707526013
2024-01-17,518880,518880,418100,3834.0346381792333,1936221.1,1940055.1346381793,1941023.4707526015
2024-01-18,159509,159509,1730100,3757.3876869487576,1929061.5,1932818.8876869488,1933783.634638179
2024-01-19,159509,159509,1730100,3757.3876869487576,1982694.5999999999,1986451.9876869486,1986451.9876869486
2024-01-22,513520,513520,1320200,3950.727887940826,2048950.4000000001,2052901.127887941,2053925.8876869488
2024-01-23,513520,513520,1320200,3950.727887940826,2149285.5999999996,2153236.32788794,2153236.32788794
2024-01-24,159509,159509,1705100,3845.745643479051,2013723.1,2017568.8456434791,2018575.9278879408
2024-01-25,159509,159509,1705100,3845.745643479051,2020543.5,2024389.245643479,2024389.245643479
2024-01-26,159509,159509,1705100,3845.745643479051,1994966.9999999998,1998812.7456434788,1998812.7456434788
2024-01-29,159509,159509,1705100,3845.745643479051,2020543.5,2024389.245643479,2024389.245643479
2024-01-30,159509,159509,1705100,3845.745643479051,2058055.7000000002,2061901.4456434792,2061901.4456434792
2024-01-31,159509,159509,1705100,3845.745643479051,1998377.2,2002222.945643479,2002222.945643479
2024-02-01,159509,159509,1705100,3845.745643479051,1972800.7,1976646.445643479,1976646.445643479
2024-02-02,501018,501018,1697000,3985.516785178799,2027915.0,2031900.5167851788,2032914.745643479
2024-02-05,159509,159509,1634700,3834.281040050788,1981256.4,1985090.6810400507,1986081.5167851786
2024-02-06,159509,159509,1634700,3834.281040050788,2010681.0,2014515.2810400508,2014515.2810400508
2024-02-07,159509,159509,1634700,3834.281040050788,1991064.5999999999,1994898.8810400506,1994898.8810400506
2024-02-08,159509,159509,1634700,3834.281040050788,2058087.2999999998,2061921.5810400506,2061921.5810400506
2024-02-19,159509,159509,1634700,3834.281040050788,2058087.2999999998,2061921.5810400506,2061921.5810400506
2024-02-20,159509,159509,1634700,3834.281040050788,2053183.2,2057017.4810400507,2057017.4810400507
2024-02-21,159509,159509,1634700,3834.281040050788,2017219.8,2021054.0810400508,2021054.0810400508
2024-02-22,159509,159509,1634700,3834.281040050788,2090781.2999999998,2094615.5810400506,2094615.5810400506
2024-02-23,159509,159509,1634700,3834.281040050788,2165977.5,2169811.781040051,2169811.781040051
2024-02-26,159509,159509,1634700,3834.281040050788,2136552.9,2140387.1810400505,2140387.1810400505
2024-02-27,159509,159509,1634700,3834.281040050788,2139822.3,2143656.581040051,2143656.581040051
2024-02-28,159509,159509,1634700,3834.281040050788,2180689.8000000003,2184524.081040051,2184524.081040051
2024-02-29,159509,159509,1634700,3834.281040050788,2169246.9,2173081.1810400505,2173081.1810400505
2024-03-01,159509,159509,1634700,3834.281040050788,2241173.7,2245007.981040051,2245007.981040051
2024-03-04,159509,159509,1634700,3834.281040050788,2352333.3000000003,2356167.581040051,2356167.581040051
2024-03-05,159998,159998,2817500,4258.398370851297,2231460.0,2235718.3983708513,2236834.481040051
2024-03-06,159967,159967,5244300,4223.915123845451,2207850.3,2212074.2151238453,2213178.3983708513
2024-03-07,159852,159852,3234100,4197.719352223445,2170081.1,2174278.8193522235,2175364.115123845
2024-03-08,159995,159995,2465200,4258.66272096755,2191562.8,2195821.4627209674,2196917.5193522237
2024-03-11,159516,159516,5001000,4235.952215724159,2215129.684337349,2219365.6365530733,2220473.462720968
2024-03-12,588200,588200,2198900,4333.355631668121,2231883.5,2236216.855631668,2237333.0847458444
2024-03-13,159949,159949,2765700,4317.097413897514,2226388.5,2230705.5974138975,2231819.055631668
2024-03-14,159851,159851,4707200,4262.66053447919,2217037.0631397353,2221299.7236742144,2222408.4974138974
2024-03-15,159851,159851,4707200,4262.66053447919,2226207.847268545,2230470.5078030243,2230470.5078030243
2024-03-18,515790,515790,2535800,4426.491914069746,2282220.0,2286646.4919140697,2287787.9086080845
2024-03-19,159509,159509,1608600,4416.621561957523,2245605.5999999996,2250022.221561957,2251145.2919140696
2024-03-20,159998,159998,2814800,4297.070677749347,2246210.4,2250507.4706777493,2251630.8215619577
2024-03-21,515980,515980,5223100,4318.328618878499,2245066.335176991,2249384.6637958693,2250507.4706777493
2024-03-22,159667,159667,7397200,4261.902664788067,2225607.518457752,2229869.4211225403,2230982.480720648
2024-03-25,159985,159985,1017600,4291.607334719505,2171558.4,2175850.0073347194,2176936.0531159774
2024-03-26,513310,513310,1706400,4189.936541519128,2175660.0,2179849.936541519,2180938.0073347194
2024-03-27,161226,161226,2682000,4168.083389519248,2145600.0,2149768.0833895192,2150841.1365415193
2024-03-28,159518,159518,2021100,4223.635008401703,2160555.9,2164779.5350084016,2165860.0833895192
2024-03-29,159518,159518,2021100,4223.635008401703,2209062.3,2213285.9350084015,2213285.9350084015
2024-04-01,159518,159518,2021100,4223.635008401703,2219167.8000000003,2223391.435008402,2223391.435008402
2024-04-02,513350,513350,1955100,4348.502102897968,2252275.1999999997,2256623.7021028977,2257750.1350084017
2024-04-03,517520,517520,1787300,4333.966394208837,2260934.5,2265268.466394209,2266399.202102898
2024-04-08,561330,561330,4502100,4449.974426289555,2315066.9574193545,2319516.931845644,2320674.766394209
2024-04-09,159518,159518,2094500,4451.925507674925,2324895.0,2329346.925507675,2330509.652441178
2024-04-10,159518,159518,2094500,4451.925507674925,2320706.0,2325157.925507675,2325157.925507675
2024-04-11,159518,159518,2094500,4451.925507674925,2322800.5,2327252.425507675,2327252.425507675
2024-04-12,161226,161226,2508100,4420.0115379868075,2317484.4,2321904.4115379867,2323063.425507675
2024-04-15,161226,161226,2508100,4420.0115379868075,2309960.1,2314380.111537987,2314380.111537987
2024-04-16,161226,161226,2508100,4420.0115379868075,2274846.7,2279266.711537987,2279266.711537987
2024-04-17,518880,518880,419500,4788.118190196343,2290889.5,2295677.6181901963,2296823.4115379867
2024-04-18,518880,518880,419500,4788.118190196343,2284177.5,2288965.6181901963,2288965.6181901963
2024-04-19,518880,518880,419500,4788.118190196343,2295084.5,2299872.6181901963,2299872.6181901963
2024-04-22,518880,518880,419500,4788.118190196343,2250198.0,2254986.1181901963,2254986.1181901963
2024-04-23,159980,159980,1299100,4334.95553659834,2194179.9,2198514.8555365982,2199612.1181901963
2024-04-24,511880,511880,22100,9322.764087530319,2224453.4,2233776.16408753,2234889.6555365985
2024-04-25,159980,159980,1285900,4374.754068236798,2228464.7,2232839.454068237,2233952.9640875305
2024-04-26,159980,159980,1285900,4374.754068236798,2256754.5,2261129.254068237,2261129.254068237
2024-04-29,159980,159980,1285900,4374.754068236798,2243895.5,2248270.254068237,2248270.254068237
2024-04-30,159980,159980,1285900,4374.754068236798,2267041.6999999997,2271416.4540682365,2271416.4540682365
2024-05-06,159980,159980,1285900,4374.754068236798,2274757.1,2279131.854068237,2279131.854068237
2024-05-07,159980,159980,1285900,4374.754068236798,2254182.6999999997,2258557.4540682365,2258557.4540682365
2024-05-08,159980,159980,1285900,4374.754068236798,2225892.9,2230267.6540682367,2230267.6540682367
2024-05-09,159605,159605,2668800,4267.879819148686,2236454.4,2240722.2798191486,2241840.754068237
2024-05-10,513330,513330,5736300,4312.086286556441,2248629.6,2252941.6862865565,2254066.2798191486
2024-05-13,513330,513330,5736300,4312.086286556441,2305992.6,2310304.6862865565,2310304.6862865565
2024-05-14,513330,513330,5736300,4312.086286556441,2334674.0999999996,2338986.186286556,2338986.186286556
2024-05-15,513180,513180,4234300,4456.7982933144085,2316162.1,2320618.8982933145,2321777.2862865566
2024-05-16,159985,159985,1012900,4513.48548043007,2327644.2,2332157.6854804303,2333321.7982933144
2024-05-17,159985,159985,1012900,4513.48548043007,2354992.5,2359505.98548043,2359505.98548043
2024-05-20,513920,513920,1907100,4496.640805770177,2345733.0,2350229.64080577,2351402.7854804303
2024-05-21,513920,513920,1907100,4496.640805770177,2315219.4,2319716.04080577,2319716.04080577
2024-05-22,513630,513630,1941300,4423.650218700059,2319853.5,2324277.1502187,2325437.3408057704
2024-05-23,513630,513630,1941300,4423.650218700059,2294616.6,2299040.2502187,2299040.2502187
2024-05-24,159502,159502,2334500,4323.266009400133,2264465.0,2268788.2660094,2269920.7502187
2024-05-27,159985,159985,976500,4509.716799800284,2265480.0,2269989.7167998003,2271122.7660094
2024-05-28,159985,159985,976500,4509.716799800284,2243997.0,2248506.7167998003,2248506.7167998003
2024-05-29,161226,161226,2127900,4288.451652038842,2210888.0999999996,2215176.5516520385,2216282.2167998003
2024-05-30,159509,159509,1469700,4157.984392556362,2135474.1,2139632.0843925565,2140700.051652039
2024-05-31,159509,159509,1469700,4157.984392556362,2128125.6,2132283.5843925565,2132283.5843925565
2024-06-03,511880,511880,21400,11631.738656887785,2157783.4,2169415.1386568877,2170495.784392556
2024-06-04,159509,159509,1478200,4228.117535192054,2164084.8,2168312.917535192,2169393.738656888
2024-06-05,159509,159509,1478200,4228.117535192054,2183301.4,2187529.517535192,2187529.517535192
2024-06-06,159509,159509,1478200,4228.117535192054,2271993.4,2276221.517535192,2276221.517535192
2024-06-07,159509,159509,1478200,4228.117535192054,2288253.6,2292481.717535192,2292481.717535192
2024-06-11,159509,159509,1478200,4228.117535192054,2314861.2,2319089.3175351922,2319089.3175351922
2024-06-12,159509,159509,1478200,4228.117535192054,2378423.8,2382651.917535192,2382651.917535192
2024-06-13,159509,159509,1478200,4228.117535192054,2397640.4000000004,2401868.5175351924,2401868.5175351924
2024-06-14,513310,513310,1809100,4668.979410946369,2447712.3,2452381.279410946,2453605.517535192
2024-06-17,513310,513310,1809100,4668.979410946369,2478467.0,2483135.9794109464,2483135.9794109464
2024-06-18,513310,513310,1809100,4668.979410946369,2501985.3,2506654.279410946,2506654.279410946
2024-06-19,513310,513310,1809100,4668.979410946369,2503794.4,2508463.3794109463,2508463.3794109463
2024-06-20,513310,513310,1809100,4668.979410946369,2512839.9,2517508.8794109463,2517508.8794109463
2024-06-21,513310,513310,1809100,4668.979410946369,2491130.7,2495799.6794109466,2495799.6794109466
2024-06-24,513310,513310,1809100,4668.979410946369,2438666.8000000003,2443335.7794109466,2443335.7794109466
2024-06-25,159502,159502,2344700,4582.657892854419,2386904.6,2391487.2578928545,2392680.9794109464
2024-06-26,159529,159529,2184000,4568.471792694181,2374008.0,2378576.471792694,2379763.757892854
2024-06-27,159529,159529,2184000,4568.471792694181,2398032.0,2402600.471792694,2402600.471792694
2024-06-28,513290,513290,1976700,4695.747060282156,2407620.6,2412316.3470602822,2413520.471792694
2024-07-01,159509,159509,1390100,4553.988094248343,2386801.7,2391355.6880942485,2392549.3470602822
2024-07-02,159509,159509,1390100,4553.988094248343,2358999.7,2363553.6880942485,2363553.6880942485
2024-07-03,159509,159509,1390100,4553.988094248343,2325637.3000000003,2330191.2880942486,2330191.2880942486
2024-07-04,501018,501018,1720000,4446.472763848491,2306520.0,2310966.4727638485,2312119.9880942483
2024-07-05,501018,501018,1720000,4446.472763848491,2320280.0,2324726.4727638485,2324726.4727638485
2024-07-08,501018,501018,1720000,4446.472763848491,2303080.0,2307526.4727638485,2307526.4727638485
2024-07-09,501018,501018,1720000,4446.472763848491,2289320.0,2293766.4727638485,2293766.4727638485
2024-07-10,513520,513520,1423100,4344.915601578075,2255613.5,2259958.415601578,2261086.4727638485
2024-07-11,513520,513520,1423100,4344.915601578075,2239959.4,2244304.315601578,2244304.315601578
2024-07-12,513520,513520,1423100,4344.915601578075,2126111.4,2130456.315601578,2130456.315601578
2024-07-15,159529,159529,1904200,4144.958040070254,2165075.4,2169220.35804007,2170303.1156015783
2024-07-16,512800,512800,3279300,4112.454768919386,2143089.9075970734,2147202.3623659927,2148274.15804007
2024-07-17,513400,513400,1893200,4128.626786061563,2160141.2,2164269.8267860617,2165350.15988991
2024-07-18,513520,513520,1436600,4119.512331721373,2147717.0,2151836.5123317214,2152910.6267860616
2024-07-19,513520,513520,1436600,4119.512331721373,2116111.8000000003,2120231.3123317217,2120231.3123317217
2024-07-22,513520,513520,1436600,4119.512331721373,2091689.5999999999,2095809.1123317212,2095809.1123317212
2024-07-23,513290,513290,1598200,4130.643483169377,2106427.6,2110558.2434831695,2111611.7123317216
2024-07-24,513290,513290,1598200,4130.643483169377,2047294.2,2051424.8434831693,2051424.8434831693
2024-07-25,511880,511880,20200,12914.099109473405,2040684.8,2053598.8991094735,2054621.2434831692
2024-07-26,511880,511880,20200,12914.099109473405,2040907.0,2053821.0991094734,2053821.0991094734
2024-07-29,159502,159502,1834300,3986.0826012117323,2048913.1,2052899.1826012118,2053922.0991094736
2024-07-30,159502,159502,1834300,3986.0826012117323,2003055.6,2007041.6826012118,2007041.6826012118
2024-07-31,513400,513400,1831800,3878.2335279716644,1996662.0000000002,2000540.233527972,2001538.7826012117
2024-08-01,159502,159502,1832600,3832.1699106835295,2004864.4000000001,2008696.5699106837,2009699.2335279717
2024-08-02,159502,159502,1832600,3832.1699106835295,1948053.7999999998,1951885.9699106833,1951885.9699106833
2024-08-05,518880,518880,341700,3785.5780594395474,1833562.2,1837347.7780594395,1838264.7699106834
2024-08-06,511880,511880,18000,3689.5678909998387,1819421.9999999998,1823111.5678909996,1824021.4780594395
2024-08-07,511880,511880,18000,3689.5678909998387,1819512.0,1823201.5678909998,1823201.5678909998
2024-08-08,511880,511880,18000,3689.5678909998387,1819421.9999999998,1823111.5678909996,1823111.5678909996
2024-08-09,511880,511880,18000,3689.5678909998387,1819710.0,1823399.5678909998,1823399.5678909998
2024-08-12,511880,511880,18000,3689.5678909998387,1819782.0,1823471.5678909998,1823471.5678909998
2024-08-13,511880,511880,18000,3689.5678909998387,1819818.0,1823507.5678909998,1823507.5678909998
2024-08-14,511880,511880,18000,3689.5678909998387,1819854.0,1823543.5678909998,1823543.5678909998
2024-08-15,511880,511880,18000,3689.5678909998387,1819908.0,1823597.5678909998,1823597.5678909998
2024-08-16,511880,511880,18000,3689.5678909998387,1820178.0,1823867.5678909998,1823867.5678909998
2024-08-19,511880,511880,18000,3689.5678909998387,1820196.0,1823885.5678909998,1823885.5678909998
2024-08-20,511880,511880,18000,3689.5678909998387,1820322.0,1824011.5678909998,1824011.5678909998
2024-08-21,511880,511880,18000,3689.5678909998387,1820286.0,1823975.5678909998,1823975.5678909998
2024-08-22,518880,518880,329500,3470.978944429895,1819828.5,1823299.47894443,1824209.5678909998
2024-08-23,518880,518880,329500,3470.978944429895,1813567.9999999998,1817038.9789444297,1817038.9789444297
