date,weak,pool,passed,target,target_raw,top10_raw,top10
2022-11-02,True,8,8,513030,513030.XSHG,513030.XSHG:2.8840:3.7131:0.7767:0.9650:0|513290.XSHG:2.2156:2.8368:0.7810:1.1140:0|513500.XSHG:0.8269:1.4233:0.5810:1.3140:0|161226.XSHE:0.2154:0.5725:0.3763:0.6450:0|518880.XSHG:0.0966:0.1750:0.5519:3.8260:0|513100.XSHG:0.0522:0.4549:0.1146:0.8380:0|159985.XSHE:0.0402:0.3000:0.1342:1.8520:0|159980.XSHE:0.0141:0.1507:0.0935:1.4430:0,"['513030', '513290', '513500', '161226', '518880', '513100', '159985', '159980']"
2022-11-03,False,77,20,515400,515400.XSHG,515400.XSHG:3.9022:5.4365:0.7178:0.7330:0|159998.XSHE:3.2119:4.1546:0.7731:0.8020:0|513030.XSHG:3.2106:3.8428:0.8355:0.9500:0|513290.XSHG:2.7419:3.2984:0.8313:1.1020:0|515120.XSHG:2.5315:3.5846:0.7062:0.7060:0|159992.XSHE:2.4661:3.4964:0.7053:0.9540:0|513360.XSHG:2.3192:3.3120:0.7002:0.4390:0|513120.XSHG:1.9790:3.4028:0.5816:0.8680:0|159883.XSHE:1.7754:3.0061:0.5906:0.6790:0|159892.XSHE:1.2605:2.3696:0.5319:0.6020:0,"['515400', '159998', '513030', '513290', '515120', '159992', '513360', '513120', '159883', '159892']"
2022-11-04,False,77,21,159998,159998.XSHE,159998.XSHE:3.9764:4.7602:0.8353:0.8200:0|159851.XSHE:3.4390:4.1970:0.8194:0.9910:0|513360.XSHG:3.3502:4.6483:0.7208:0.4650:0|513120.XSHG:3.2459:5.1487:0.6304:0.9220:0|513030.XSHG:3.0761:3.6127:0.8515:0.9390:0|513290.XSHG:2.9552:3.4983:0.8448:1.1000:0|515120.XSHG:2.8812:3.9741:0.7250:0.7280:0|159992.XSHE:2.8482:3.9296:0.7248:0.9870:0|159892.XSHE:2.1239:3.6313:0.5849:0.6390:0|588080.XSHG:1.8984:2.9231:0.6495:1.1060:0,"['159998', '159851', '513360', '513120', '513030', '513290', '515120', '159992', '159892', '588080']"
2022-11-07,False,77,26,513360,513360.XSHG,513360.XSHG:4.4648:6.0728:0.7352:0.4730:0|513120.XSHG:4.2496:6.2894:0.6757:0.9180:0|159998.XSHE:4.1986:4.8805:0.8603:0.8150:0|159851.XSHE:3.7809:4.4604:0.8477:0.9890:0|513030.XSHG:3.4966:3.8798:0.9012:0.9630:0|513290.XSHG:2.9950:3.5224:0.8503:1.0950:0|515120.XSHG:2.7942:3.8397:0.7277:0.7180:0|159892.XSHE:2.7763:4.3705:0.6352:0.6350:0|159992.XSHE:2.7156:3.7396:0.7262:0.9700:0|588080.XSHG:2.5238:3.4695:0.7274:1.0930:0,"['513360', '513120', '159998', '159851', '513030', '513290', '515120', '159892', '159992', '588080']"
2022-11-08,False,77,25,159998,159998.XSHE,159998.XSHE:3.9586:4.6128:0.8582:0.8100:0|159892.XSHE:3.7005:5.4925:0.6737:0.6300:0|513030.XSHG:3.6805:4.0282:0.9137:0.9790:0|159851.XSHE:3.6387:4.2927:0.8476:0.9870:0|513290.XSHG:2.9468:3.4617:0.8513:1.0990:0|588080.XSHG:2.8520:3.6457:0.7823:1.0730:0|515120.XSHG:2.5720:3.5843:0.7176:0.7110:0|159992.XSHE:2.5214:3.5163:0.7170:0.9610:0|159819.XSHE:1.7442:2.3890:0.7301:0.6840:0|512480.XSHG:1.3122:2.4865:0.5277:0.8690:0,"['159998', '159892', '513030', '159851', '513290', '588080', '515120', '159992', '159819', '512480']"
2022-11-09,False,77,26,159892,159892.XSHE,159892.XSHE:4.5076:6.2020:0.7268:0.6200:0|159998.XSHE:4.1419:4.7023:0.8808:0.8130:0|513030.XSHG:4.0590:4.3649:0.9299:0.9990:0|159851.XSHE:3.8978:4.5076:0.8647:0.9920:0|588080.XSHG:3.3375:3.9255:0.8502:1.0710:0|513290.XSHG:2.7936:3.2967:0.8474:1.1010:0|515120.XSHG:2.4929:3.4639:0.7197:0.7140:0|159992.XSHE:2.4376:3.3933:0.7184:0.9650:0|159819.XSHE:2.0756:2.5919:0.8008:0.6840:0|512480.XSHG:1.9355:2.8614:0.6764:0.8700:0,"['159892', '159998', '513030', '159851', '588080', '513290', '515120', '159992', '159819', '512480']"
2022-11-10,False,77,24,159892,159892.XSHE,159892.XSHE:4.4165:5.9588:0.7412:0.6110:0|513030.XSHG:3.8132:4.1150:0.9267:0.9890:0|159998.XSHE:3.5446:4.1393:0.8563:0.8070:0|159851.XSHE:3.4849:4.0925:0.8515:0.9970:0|588080.XSHG:3.0827:3.6204:0.8515:1.0590:0|513290.XSHG:2.4352:2.9499:0.8255:1.0880:0|515120.XSHG:2.1779:3.1128:0.6997:0.7100:0|159992.XSHE:2.0854:3.0045:0.6941:0.9580:0|159819.XSHE:1.9338:2.4127:0.8015:0.6770:0|512480.XSHG:1.8644:2.6447:0.7050:0.8500:0,"['159892', '513030', '159998', '159851', '588080', '513290', '515120', '159992', '159819', '512480']"
2022-11-11,False,77,27,159892,159892.XSHE,159892.XSHE:4.9633:6.5015:0.7634:0.6360:0|513030.XSHG:4.3128:4.6750:0.9225:1.0370:0|159851.XSHE:3.2520:3.8427:0.8463:1.0090:0|159998.XSHE:3.0960:3.7025:0.8362:0.8130:0|588080.XSHG:2.9586:3.4369:0.8608:1.0690:0|513290.XSHG:2.7347:3.2266:0.8475:1.1320:0|515120.XSHG:2.2708:3.1970:0.7103:0.7340:0|159992.XSHE:2.1957:3.1116:0.7056:0.9930:0|159819.XSHE:1.9002:2.3389:0.8125:0.6840:0|512480.XSHG:1.8654:2.5228:0.7394:0.8610:0,"['159892', '513030', '159851', '159998', '588080', '513290', '515120', '159992', '159819', '512480']"
2022-11-14,False,79,29,513030,513030.XSHG,513030.XSHG:4.6958:5.0986:0.9210:1.0410:0|516510.XSHG:4.4528:5.3083:0.8388:0.8050:0|513360.XSHG:3.8481:5.2000:0.7400:0.4410:0|159852.XSHE:3.7781:4.7112:0.8019:0.8470:0|159851.XSHE:2.8247:3.3952:0.8320:1.0060:0|159998.XSHE:2.5289:3.1564:0.8012:0.8130:0|513290.XSHG:2.5269:3.0075:0.8402:1.1100:0|588080.XSHG:2.2177:2.7832:0.7968:1.0520:0|515120.XSHG:1.7981:2.6791:0.6712:0.7290:0|159819.XSHE:1.7864:2.2129:0.8073:0.6860:0,"['513030', '516510', '513360', '159852', '159851', '159998', '513290', '588080', '515120', '159819']"
2022-11-15,False,78,29,515400,515400.XSHG,515400.XSHG:4.8039:5.4685:0.8785:0.7740:0|513030.XSHG:4.7278:5.1177:0.9238:1.0360:0|516510.XSHG:4.0619:4.8113:0.8442:0.8270:0|513360.XSHG:3.5573:4.8883:0.7277:0.4580:0|159852.XSHE:3.3957:4.1975:0.8090:0.8710:0|159851.XSHE:2.9056:3.4387:0.8450:1.0360:0|513290.XSHG:2.4540:2.9189:0.8407:1.1180:0|159998.XSHE:2.3737:2.9033:0.8176:0.8360:0|161226.XSHE:1.9985:2.5019:0.7988:0.6890:0|588080.XSHG:1.9471:2.4757:0.7865:1.0820:0,"['515400', '513030', '516510', '513360', '159852', '159851', '513290', '159998', '161226', '588080']"
2022-11-16,False,79,30,513030,513030.XSHG,513030.XSHG:4.7939:5.1814:0.9252:1.0390:0|515400.XSHG:4.2119:4.7813:0.8809:0.7710:0|516510.XSHG:3.4649:4.0683:0.8517:0.8260:0|513360.XSHG:3.4185:4.7058:0.7264:0.4650:0|159852.XSHE:2.8117:3.4522:0.8145:0.8680:0|159851.XSHE:2.7159:3.1860:0.8525:1.0260:0|161226.XSHE:2.2573:2.6562:0.8498:0.6830:0|513290.XSHG:2.2393:2.7035:0.8283:1.1140:0|159998.XSHE:2.0993:2.5095:0.8365:0.8340:0|159869.XSHE:1.7838:2.6496:0.6732:0.7680:0,"['513030', '515400', '516510', '513360', '159852', '159851', '161226', '513290', '159998', '159869']"
2022-11-17,False,79,33,515400,515400.XSHG,515400.XSHG:3.7251:4.2622:0.8740:0.7700:0|516510.XSHG:3.0169:3.5990:0.8383:0.8230:0|513360.XSHG:2.8787:4.1017:0.7018:0.4540:0|159851.XSHE:2.6657:3.1210:0.8541:1.0340:0|161226.XSHE:2.3191:2.6602:0.8718:0.6780:0|159869.XSHE:2.3158:3.2582:0.7108:0.7830:0|159852.XSHE:2.2047:2.7964:0.7884:0.8610:0|513180.XSHG:1.9904:4.9468:0.4024:0.4930:0|513290.XSHG:1.8693:2.3590:0.7924:1.1010:0|512980.XSHG:1.8649:3.0062:0.6203:0.5910:0,"['515400', '516510', '513360', '159851', '161226', '159869', '159852', '513180', '513290', '512980']"
2022-11-18,False,79,33,515400,515400.XSHG,515400.XSHG:4.2827:4.8121:0.8900:0.7970:0|513180.XSHG:3.9961:7.7177:0.5178:0.5150:0|159869.XSHE:3.6585:5.1229:0.7141:0.8240:0|513360.XSHG:3.6391:5.0144:0.7257:0.4920:0|516510.XSHG:3.5191:4.0796:0.8626:0.8560:0|159851.XSHE:3.0397:3.5221:0.8630:1.0500:0|512980.XSHG:2.8548:4.2371:0.6738:0.6100:0|159852.XSHE:2.6793:3.2345:0.8284:0.8990:0|159998.XSHE:2.2607:2.6468:0.8542:0.8650:0|161226.XSHE:2.2068:2.5396:0.8690:0.6760:0,"['515400', '513180', '159869', '513360', '516510', '159851', '512980', '159852', '159998', '161226']"
2022-11-21,False,78,33,513180,513180.XSHG,513180.XSHG:4.9628:8.3200:0.5965:0.4920:0|513030.XSHG:4.9583:5.3244:0.9312:1.0580:0|159605.XSHE:3.6317:8.0484:0.4512:0.7030:0|513360.XSHG:3.2218:4.4405:0.7255:0.4700:0|512980.XSHG:3.1122:4.2405:0.7339:0.5830:0|515400.XSHG:3.0615:3.6512:0.8385:0.7600:0|516510.XSHG:2.6181:3.2006:0.8180:0.8210:0|159851.XSHE:2.5098:2.9958:0.8378:1.0160:0|513090.XSHG:2.2253:4.0853:0.5447:1.0050:0|161226.XSHE:1.8261:2.2074:0.8272:0.6680:0,"['513180', '513030', '159605', '513360', '512980', '515400', '516510', '159851', '513090', '161226']"
2022-11-22,True,8,4,513030,513030.XSHG,513030.XSHG:4.5939:4.9541:0.9273:1.0560:0|513290.XSHG:1.2308:1.7074:0.7209:1.1170:0|513500.XSHG:0.6193:0.8985:0.6892:1.3370:0|513100.XSHG:0.1197:0.4807:0.2490:0.8450:0,"['513030', '513290', '513500', '513100']"
2022-11-23,True,8,5,513030,513030.XSHG,513030.XSHG:4.5121:4.8574:0.9289:1.0650:0|513290.XSHG:1.1662:1.6275:0.7165:1.1240:0|513500.XSHG:0.6333:0.9104:0.6956:1.3500:0|513100.XSHG:0.1291:0.4884:0.2643:0.8510:0|159985.XSHE:0.1021:0.3332:0.3063:1.8320:0,"['513030', '513290', '513500', '513100', '159985']"
2022-11-24,True,8,7,513030,513030.XSHG,513030.XSHG:4.5479:4.8791:0.9321:1.0760:0|161226.XSHE:1.2009:1.6022:0.7495:0.6890:0|513290.XSHG:0.9917:1.4466:0.6855:1.1200:0|513500.XSHG:0.6859:0.9674:0.7090:1.3620:0|518880.XSHG:0.5189:0.6568:0.7900:3.9560:0|513100.XSHG:0.1770:0.5678:0.3117:0.8630:0|159985.XSHE:0.1060:0.3429:0.3091:1.8550:0,"['513030', '161226', '513290', '513500', '518880', '513100', '159985']"
2022-11-25,True,8,7,513030,513030.XSHG,513030.XSHG:4.4759:4.7974:0.9330:1.0850:0|161226.XSHE:1.0505:1.4313:0.7339:0.6890:0|513290.XSHG:0.7558:1.1729:0.6444:1.1190:0|513500.XSHG:0.6989:0.9772:0.7152:1.3650:0|518880.XSHG:0.4905:0.6282:0.7808:3.9640:0|513100.XSHG:0.2040:0.6141:0.3322:0.8660:0|159985.XSHE:0.1146:0.3619:0.3167:1.8640:0,"['513030', '161226', '513290', '513500', '518880', '513100', '159985']"
2022-11-28,True,8,6,513030,513030.XSHG,513030.XSHG:4.0853:4.3959:0.9293:1.0780:0|161226.XSHE:0.8284:1.1956:0.6928:0.6820:0|513500.XSHG:0.6694:0.9270:0.7221:1.3600:0|513290.XSHG:0.5661:0.9137:0.6196:1.1200:0|518880.XSHG:0.4533:0.5909:0.7672:3.9630:0|159985.XSHE:0.0936:0.3274:0.2859:1.8410:0,"['513030', '161226', '513500', '513290', '518880', '159985']"
2022-11-29,True,8,5,513030,513030.XSHG,513030.XSHG:3.5239:3.8716:0.9102:1.0660:0|161226.XSHE:0.7240:1.0849:0.6673:0.6850:0|159980.XSHE:0.4858:0.8568:0.5671:1.5300:0|518880.XSHG:0.4259:0.5621:0.7578:3.9530:0|159985.XSHE:0.0789:0.3023:0.2609:1.8500:0,"['513030', '161226', '159980', '518880', '159985']"
2022-11-30,True,8,3,161226,161226.XSHE,161226.XSHE:0.5828:0.9396:0.6202:0.6820:0|159980.XSHE:0.3991:0.7552:0.5284:1.5190:0|159985.XSHE:0.0827:0.3151:0.2626:1.8650:0,"['161226', '159980', '159985']"
2022-12-01,False,79,26,513090,513090.XSHG,513090.XSHG:4.9847:5.8125:0.8576:1.0900:0|510900.XSHG:3.8501:4.7993:0.8022:0.7840:0|513180.XSHG:3.6207:5.3121:0.6816:0.5240:0|513030.XSHG:2.7261:3.1283:0.8714:1.0750:0|512070.XSHG:2.2464:2.7853:0.8065:0.6150:0|512800.XSHG:2.1065:2.3925:0.8805:1.0680:0|513330.XSHG:1.5110:2.6005:0.5811:0.4380:0|512980.XSHG:1.4558:2.1142:0.6886:0.5980:0|159892.XSHE:1.4045:2.6774:0.5246:0.6640:0|513520.XSHG:1.3818:1.5534:0.8895:1.0950:0,"['513090', '510900', '513180', '513030', '512070', '512800', '513330', '512980', '159892', '513520']"
2022-12-02,False,77,26,513090,513090.XSHG,513090.XSHG:4.4807:5.2756:0.8493:1.0630:0|510900.XSHG:3.6692:4.5823:0.8007:0.7720:0|513180.XSHG:3.4883:5.1227:0.6809:0.5200:0|513030.XSHG:2.3415:2.7722:0.8446:1.0680:0|512070.XSHG:2.0806:2.5935:0.8022:0.6060:0|512800.XSHG:2.0501:2.3059:0.8891:1.0530:0|513330.XSHG:1.5128:2.5903:0.5840:0.4330:0|512890.XSHG:1.4545:1.6619:0.8752:0.8500:0|512980.XSHG:1.3427:1.9793:0.6784:0.6000:0|159892.XSHE:1.2813:2.4867:0.5153:0.6770:0,"['513090', '510900', '513180', '513030', '512070', '512800', '513330', '512890', '512980', '159892']"
2022-12-05,False,77,25,513090,513090.XSHG,513090.XSHG:4.4258:5.1697:0.8561:1.0990:0|513180.XSHG:3.7482:5.3865:0.6959:0.5460:0|510900.XSHG:3.5771:4.4321:0.8071:0.7900:0|512070.XSHG:2.2595:2.8021:0.8064:0.6300:0|512800.XSHG:2.1835:2.4296:0.8987:1.0770:0|513030.XSHG:1.8314:2.2937:0.7984:1.0640:0|513330.XSHG:1.6796:2.8107:0.5976:0.4510:0|512890.XSHG:1.5874:1.7729:0.8954:0.8650:0|512980.XSHG:1.2781:1.8576:0.6881:0.6090:0|159611.XSHE:1.0853:1.1926:0.9100:0.9000:0,"['513090', '513180', '510900', '512070', '512800', '513030', '513330', '512890', '512980', '159611']"
2022-12-06,False,77,23,513090,513090.XSHG,513090.XSHG:4.3959:5.0614:0.8685:1.1060:0|513180.XSHG:4.3174:6.1442:0.7027:0.5530:0|510900.XSHG:3.5946:4.3845:0.8198:0.7960:0|512070.XSHG:2.4053:2.9718:0.8094:0.6310:0|512800.XSHG:2.1653:2.4103:0.8984:1.0730:0|513330.XSHG:1.9331:3.2054:0.6031:0.4520:0|512890.XSHG:1.5084:1.6908:0.8921:0.8600:0|513030.XSHG:1.3360:1.8457:0.7238:1.0530:0|512980.XSHG:1.2190:1.7448:0.6987:0.6070:0|515170.XSHG:1.0085:1.7905:0.5632:0.7360:0,"['513090', '513180', '510900', '512070', '512800', '513330', '512890', '513030', '512980', '515170']"
2022-12-07,False,77,21,512200,512200.XSHG,512200.XSHG:4.9099:6.2178:0.7896:0.7660:0|513090.XSHG:4.3089:4.9444:0.8715:1.1100:0|510900.XSHG:3.7925:4.5933:0.8257:0.8090:0|512070.XSHG:2.5589:3.1360:0.8160:0.6310:0|513330.XSHG:2.2983:3.7294:0.6163:0.4630:0|512800.XSHG:2.2137:2.4509:0.9032:1.0770:0|512890.XSHG:1.4119:1.5957:0.8848:0.8590:0|515170.XSHG:1.2735:2.2135:0.5753:0.7420:0|512980.XSHG:1.1805:1.6843:0.7009:0.6120:0|512690.XSHG:1.1277:2.0778:0.5427:0.8240:0,"['512200', '513090', '510900', '512070', '513330', '512800', '512890', '515170', '512980', '512690']"
2022-12-08,False,77,21,512200,512200.XSHG,512200.XSHG:3.9867:5.2438:0.7603:0.7760:0|513090.XSHG:3.5218:4.1310:0.8525:1.0870:0|510900.XSHG:3.2341:3.9738:0.8139:0.7950:0|512070.XSHG:2.3950:2.9478:0.8125:0.6250:0|513330.XSHG:2.2924:3.6352:0.6306:0.4560:0|512800.XSHG:2.0782:2.3168:0.8970:1.0780:0|515170.XSHG:1.5572:2.5673:0.6066:0.7380:0|512690.XSHG:1.3456:2.3435:0.5742:0.8170:0|512890.XSHG:1.3018:1.4923:0.8724:0.8600:0|512980.XSHG:1.1081:1.5942:0.6950:0.6090:0,"['512200', '513090', '510900', '512070', '513330', '512800', '515170', '512690', '512890', '512980']"
2022-12-09,False,77,21,512200,512200.XSHG,512200.XSHG:3.4051:4.5656:0.7458:0.7880:0|510900.XSHG:3.2900:3.9844:0.8257:0.8140:0|513090.XSHG:3.1688:3.7007:0.8563:1.0980:0|513330.XSHG:2.7931:4.3365:0.6441:0.4690:0|512070.XSHG:2.2595:2.7856:0.8111:0.6260:0|512800.XSHG:1.9581:2.1908:0.8938:1.0820:0|515170.XSHG:1.8584:2.9767:0.6243:0.7470:0|512690.XSHG:1.7081:2.8700:0.5951:0.8340:0|512890.XSHG:1.1395:1.3407:0.8500:0.8560:0|159928.XSHE:0.9574:1.7851:0.5363:1.0240:0,"['512200', '510900', '513090', '513330', '512070', '512800', '515170', '512690', '512890', '159928']"
2022-12-12,False,77,19,513330,513330.XSHG,513330.XSHG:3.3846:4.9872:0.6787:0.4630:0|510900.XSHG:3.1976:3.8769:0.8248:0.8020:0|513090.XSHG:2.8317:3.3428:0.8471:1.0940:0|515170.XSHG:2.5580:3.7989:0.6734:0.7510:0|512690.XSHG:2.4774:3.8111:0.6500:0.8390:0|512070.XSHG:2.0955:2.6313:0.7963:0.6180:0|512800.XSHG:1.8131:2.0602:0.8801:1.0730:0|159928.XSHE:1.3539:2.2343:0.6060:1.0290:0|159892.XSHE:1.0007:1.9488:0.5135:0.7090:0|513360.XSHG:0.8511:1.7095:0.4979:0.4960:0,"['513330', '510900', '513090', '515170', '512690', '512070', '512800', '159928', '159892', '513360']"
2022-12-13,False,77,20,513330,513330.XSHG,513330.XSHG:3.9515:5.4921:0.7195:0.4650:0|515170.XSHG:3.1280:4.3251:0.7232:0.7520:0|512690.XSHG:3.0914:4.3779:0.7061:0.8390:0|510900.XSHG:3.0460:3.7021:0.8228:0.8030:0|513090.XSHG:2.4612:2.9751:0.8273:1.0910:0|512070.XSHG:1.7629:2.3084:0.7637:0.6190:0|159928.XSHE:1.6889:2.5210:0.6700:1.0340:0|512800.XSHG:1.5101:1.7874:0.8449:1.0710:0|159766.XSHE:1.4141:3.1977:0.4422:1.1290:0|513360.XSHG:1.2219:2.0120:0.6073:0.4950:0,"['513330', '515170', '512690', '510900', '513090', '512070', '159928', '512800', '159766', '513360']"
2022-12-14,True,8,4,161226,161226.XSHE,161226.XSHE:0.8816:1.3176:0.6691:0.7350:0|159985.XSHE:0.6079:0.9562:0.6358:1.9170:0|159980.XSHE:0.3526:0.6476:0.5445:1.5770:0|513030.XSHG:0.0167:0.1491:0.1120:1.0670:0,"['161226', '159985', '159980', '513030']"
2022-12-15,True,8,2,161226,161226.XSHE,161226.XSHE:1.0201:1.4333:0.7117:0.7220:0|513030.XSHG:0.0045:0.0804:0.0559:1.0620:0,"['161226', '513030']"
2022-12-16,True,8,1,159985,159985.XSHE,159985.XSHE:0.8134:1.0373:0.7842:1.9240:0,['159985']
2022-12-19,True,9,0,511880,511880.XSHG,,[]
2022-12-20,True,8,0,511880,511880.XSHG,,[]
2022-12-21,True,8,2,161226,161226.XSHE,161226.XSHE:0.8667:1.2099:0.7163:0.7300:0|159985.XSHE:0.6234:0.8356:0.7461:1.9130:0,"['161226', '159985']"
2022-12-22,True,9,3,161226,161226.XSHE,161226.XSHE:0.9448:1.2695:0.7443:0.7320:0|159985.XSHE:0.6276:0.8338:0.7527:1.9250:0|159980.XSHE:0.1447:0.3658:0.3955:1.5660:0,"['161226', '159985', '159980']"
2022-12-23,True,10,2,159985,159985.XSHE,159985.XSHE:0.6092:0.8117:0.7504:1.9290:0|518880.XSHG:0.0002:0.0380:0.0046:3.9470:0,"['159985', '518880']"
2022-12-26,True,10,4,161226,161226.XSHE,161226.XSHE:0.7035:1.0239:0.6871:0.7260:0|159985.XSHE:0.6919:0.9190:0.7529:1.9850:0|159980.XSHE:0.1127:0.3104:0.3630:1.5660:0|518880.XSHG:0.0011:0.0494:0.0229:3.9520:0,"['161226', '159985', '159980', '518880']"
2022-12-27,True,9,4,159985,159985.XSHE,159985.XSHE:0.7330:0.9623:0.7617:1.9830:0|161226.XSHE:0.6061:0.9159:0.6617:0.7280:0|159980.XSHE:0.1213:0.3245:0.3739:1.5870:0|518880.XSHG:0.0021:0.0576:0.0361:3.9560:0,"['159985', '161226', '159980', '518880']"
2022-12-28,False,76,11,512690,512690.XSHG,512690.XSHG:2.4874:3.3798:0.7360:0.8520:0|159766.XSHE:2.2737:3.1794:0.7151:1.1260:0|515170.XSHG:1.7610:2.5902:0.6799:0.7550:0|159605.XSHE:1.2960:2.5759:0.5031:0.8250:0|513330.XSHG:1.1796:2.0862:0.5654:0.4720:0|159928.XSHE:0.9458:1.5372:0.6153:1.0380:0|513180.XSHG:0.7507:1.7018:0.4411:0.5620:0|159985.XSHE:0.7168:0.9435:0.7598:1.9590:0|510900.XSHG:0.6457:1.1149:0.5791:0.8190:0|161226.XSHE:0.5619:0.8619:0.6519:0.7290:0,"['512690', '159766', '515170', '159605', '513330', '159928', '513180', '159985', '510900', '161226']"
2022-12-29,True,8,3,159985,159985.XSHE,159985.XSHE:0.7602:0.9872:0.7701:1.9780:0|159980.XSHE:0.1547:0.3816:0.4054:1.5950:0|518880.XSHG:0.0086:0.0897:0.0956:3.9710:0,"['159985', '159980', '518880']"
2022-12-30,True,8,4,159985,159985.XSHE,159985.XSHE:0.8816:1.1153:0.7904:1.9980:0|161226.XSHE:0.3524:0.6399:0.5507:0.7300:0|159980.XSHE:0.1568:0.3844:0.4080:1.5940:0|518880.XSHG:0.0153:0.1056:0.1447:3.9800:0,"['159985', '161226', '159980', '518880']"
2023-01-03,False,77,10,159985,159985.XSHE,159985.XSHE:1.0868:1.3319:0.8159:2.0220:0|512690.XSHG:0.7970:1.4614:0.5453:0.8380:0|159981.XSHE:0.7366:1.0509:0.7009:1.5140:0|159766.XSHE:0.5682:1.0522:0.5400:1.1050:0|515170.XSHG:0.5087:1.0831:0.4697:0.7450:0|513120.XSHG:0.4668:1.0238:0.4560:0.9950:0|513330.XSHG:0.4403:1.0605:0.4151:0.4670:0|161226.XSHE:0.3302:0.6102:0.5412:0.7340:0|159928.XSHE:0.2877:0.6949:0.4140:1.0260:0|510900.XSHG:0.2283:0.5616:0.4065:0.8080:0,"['159985', '512690', '159981', '159766', '515170', '513120', '513330', '161226', '159928', '510900']"
2023-01-04,False,77,9,513360,513360.XSHG,513360.XSHG:3.0257:4.6502:0.6507:0.5450:0|159985.XSHE:0.9841:1.2232:0.8045:1.9760:0|159981.XSHE:0.8123:1.1202:0.7251:1.5030:0|513120.XSHG:0.6579:1.3672:0.4812:1.0270:0|513330.XSHG:0.5095:1.1202:0.4548:0.4920:0|512690.XSHG:0.4353:0.9515:0.4575:0.8380:0|159766.XSHE:0.2879:0.6528:0.4410:1.1080:0|161226.XSHE:0.2461:0.5063:0.4861:0.7270:0|510900.XSHG:0.2366:0.5287:0.4474:0.8290:0,"['513360', '159985', '159981', '513120', '513330', '512690', '159766', '161226', '510900']"
2023-01-05,False,77,8,513360,513360.XSHG,513360.XSHG:2.6286:4.1529:0.6330:0.5510:0|513120.XSHG:1.0101:1.8467:0.5470:1.0400:0|159985.XSHE:0.8164:1.0755:0.7590:1.9570:0|159981.XSHE:0.7641:1.0487:0.7286:1.4780:0|513330.XSHG:0.6792:1.4532:0.4674:0.5050:0|512690.XSHG:0.3947:0.8793:0.4489:0.8750:0|510900.XSHG:0.3171:0.6863:0.4620:0.8490:0|518880.XSHG:0.1167:0.2292:0.5092:4.0130:0,"['513360', '513120', '159985', '159981', '513330', '512690', '510900', '518880']"
2023-01-06,False,79,8,513360,513360.XSHG,513360.XSHG:2.0740:3.4828:0.5955:0.5540:0|513120.XSHG:1.4833:2.4527:0.6048:1.0500:0|513330.XSHG:0.8213:1.7116:0.4799:0.5060:0|159981.XSHE:0.7677:1.0289:0.7461:1.4870:0|159985.XSHE:0.5819:0.8797:0.6615:1.9350:0|510900.XSHG:0.3866:0.7977:0.4847:0.8480:0|512690.XSHG:0.3758:0.8219:0.4572:0.8770:0|518880.XSHG:0.1097:0.2108:0.5205:3.9700:0,"['513360', '513120', '513330', '159981', '159985', '510900', '512690', '518880']"
2023-01-09,False,79,8,513360,513360.XSHG,513360.XSHG:2.0166:3.4011:0.5929:0.5710:0|513120.XSHG:1.8700:2.8487:0.6565:1.0520:0|513330.XSHG:0.9950:1.9575:0.5083:0.5060:0|159981.XSHE:0.6434:0.9146:0.7035:1.4690:0|510900.XSHG:0.4632:0.8940:0.5181:0.8480:0|512690.XSHG:0.4487:0.9418:0.4765:0.9010:0|159985.XSHE:0.4381:0.7406:0.5916:1.9450:0|518880.XSHG:0.1624:0.2557:0.6349:4.0180:0,"['513360', '513120', '513330', '159981', '510900', '512690', '159985', '518880']"
2023-01-10,False,79,8,513120,513120.XSHG,513120.XSHG:2.2771:3.3001:0.6900:1.0480:0|513360.XSHG:1.9508:3.3015:0.5909:0.5750:0|513330.XSHG:1.1037:2.1164:0.5215:0.5010:0|159981.XSHE:0.5876:0.8485:0.6925:1.4770:0|512690.XSHG:0.5209:1.0643:0.4894:0.9070:0|510900.XSHG:0.5187:0.9730:0.5331:0.8460:0|159985.XSHE:0.2648:0.5647:0.4689:1.9280:0|518880.XSHG:0.2299:0.2902:0.7921:4.0100:0,"['513120', '513360', '513330', '159981', '512690', '510900', '159985', '518880']"
2023-01-11,False,80,9,513120,513120.XSHG,513120.XSHG:2.9851:4.0667:0.7340:1.0790:0|513360.XSHG:2.1999:3.5952:0.6119:0.5840:0|513330.XSHG:1.5496:2.5901:0.5983:0.5080:0|159605.XSHE:0.9302:2.0244:0.4595:0.8960:0|510900.XSHG:0.7185:1.1847:0.6064:0.8570:0|512010.XSHG:0.6231:1.2818:0.4861:0.5010:0|512690.XSHG:0.5653:1.1320:0.4994:0.9040:0|159981.XSHE:0.5139:0.7731:0.6648:1.4830:0|518880.XSHG:0.2659:0.3153:0.8434:4.0170:0,"['513120', '513360', '513330', '159605', '510900', '512010', '512690', '159981', '518880']"
