trade_date,ths_top10_raw,is_weak,candidates_json,local_target,ths_target,target_match,local_top1
2022-12-02,"513090.SH:3.8121,510900.SH:3.2116,513180.SH:3.0457,512800.SH:1.9358,513030.SH:1.8803,512070.SH:1.8712,512890.SH:1.4273,513330.SH:1.3657,512980.SH:1.1629,513520.SH:1.0725",False,"[{""symbol"": ""513090"", ""rank"": 1, ""momentum_score"": 4.520269248281181, ""annualized_return"": 5.313283290854394, ""r_squared"": 0.8507487745029132, ""close"": 1.065}]",513090,513090,True,513090
2022-12-05,"513090.SH:4.2829,513180.SH:4.1141,510900.SH:3.4771,512070.SH:2.3894,512800.SH:2.2063,513330.SH:1.9139,512890.SH:1.5608,513030.SH:1.4550,512980.SH:1.2442,159611.SZ:1.0438",False,"[{""symbol"": ""513090"", ""rank"": 1, ""momentum_score"": 4.616251382403614, ""annualized_return"": 5.386663553543187, ""r_squared"": 0.85697785586909, ""close"": 1.111}, {""symbol"": ""513130"", ""rank"": 2, ""momentum_score"": 4.592447109944347, ""annualized_return"": 6.588386702582447, ""r_squared"": 0.6970518455063129, ""close"": 0.559}]",513090,513090,True,513090
2022-12-06,"513180.SH:4.7921,513090.SH:4.2447,510900.SH:3.5412,512070.SH:2.5589,512800.SH:2.1700,513330.SH:2.0747,512890.SH:1.4229,515170.SH:1.2314,512980.SH:1.1203,512690.SH:1.0922",False,"[{""symbol"": ""513130"", ""rank"": 1, ""momentum_score"": 4.747769063368723, ""annualized_return"": 6.711856831392276, ""r_squared"": 0.7073704315566975, ""close"": 0.55}, {""symbol"": ""513090"", ""rank"": 2, ""momentum_score"": 4.411824518444018, ""annualized_return"": 5.0788650781780245, ""r_squared"": 0.8686634613311486, ""close"": 1.107}]",513130,513180,False,513130
2022-12-07,"513090.SH:3.8825,512200.SH:3.7191,510900.SH:3.4958,513330.SH:2.4459,512800.SH:2.0675,515170.SH:1.5945,512690.SH:1.4001,512890.SH:1.2910,512980.SH:1.1445,510760.SH:0.8690",False,"[{""symbol"": ""513130"", ""rank"": 1, ""momentum_score"": 4.970491185048883, ""annualized_return"": 6.9570252928355245, ""r_squared"": 0.7144563913210993, ""close"": 0.545}, {""symbol"": ""512200"", ""rank"": 2, ""momentum_score"": 4.843645252291016, ""annualized_return"": 6.157979013745901, ""r_squared"": 0.7865641051193879, ""close"": 2.0633197278911566}, {""symbol"": ""513180"", ""rank"": 3, ""momentum_score"": 4.590552276221608, ""annualized_return"": 6.4406949546327175, ""r_squared"": 0.7127417628930984, ""close"": 0.547}, {""symbol"": ""159707"", ""rank"": 4, ""momentum_score"": 4.502903851326531, ""annualized_return"": 5.9622373477775605, ""r_squared"": 0.7552372689431761, ""close"": 0.976}]",513130,513090,False,513130
2022-12-08,"512200.SH:3.1380,513090.SH:3.0091,510900.SH:2.9545,513330.SH:2.4780,512070.SH:2.2400,512800.SH:1.9171,515170.SH:1.7602,512690.SH:1.5530,512980.SH:1.0075,159928.SZ:0.9292",False,"[{""symbol"": ""512200"", ""rank"": 1, ""momentum_score"": 4.013293991312986, ""annualized_return"": 5.269464144714994, ""r_squared"": 0.7616133028133643, ""close"": 2.0984285714285718}, {""symbol"": ""159707"", ""rank"": 2, ""momentum_score"": 3.667440739670273, ""annualized_return"": 5.045790604354805, ""r_squared"": 0.7268317350516018, ""close"": 1.001}]",512200,512200,True,512200
2022-12-09,"513330.SH:3.5729,510900.SH:3.4249,512200.SH:3.0222,513090.SH:2.8870,515170.SH:2.4993,512690.SH:2.4144,512070.SH:2.2643,512800.SH:1.9107,159928.SZ:1.3168,159892.SZ:1.0716",False,"[{""symbol"": ""512200"", ""rank"": 1, ""momentum_score"": 3.5577391071302498, ""annualized_return"": 4.724478357930325, ""r_squared"": 0.7530437939584098, ""close"": 2.147040816326531}, {""symbol"": ""510900"", ""rank"": 2, ""momentum_score"": 3.323048011452549, ""annualized_return"": 4.023469339833716, ""r_squared"": 0.8259160765942075, ""close"": 0.816}, {""symbol"": ""159707"", ""rank"": 3, ""momentum_score"": 3.2417508396844097, ""annualized_return"": 4.507228356887197, ""r_squared"": 0.7192337691812098, ""close"": 1.029}, {""symbol"": ""513090"", ""rank"": 4, ""momentum_score"": 3.2391198249084554, ""annualized_return"": 3.7691669081679153, ""r_squared"": 0.8593728810175985, ""close"": 1.103}]",512200,513330,False,512200
2022-12-12,"513330.SH:3.8774,515170.SH:3.1101,512690.SH:3.0914,510900.SH:3.0266,513090.SH:2.5007,512070.SH:1.7434,159928.SZ:1.6457,512800.SH:1.5308,159766.SZ:1.3148,513360.SH:1.2373",False,"[{""symbol"": ""513070"", ""rank"": 1, ""momentum_score"": 3.854068143965746, ""annualized_return"": 5.788494431125141, ""r_squared"": 0.6658152978850858, ""close"": 1.031}]",513070,513330,False,513070
2022-12-13,"513330.SH:4.2982,512690.SH:3.5912,515170.SH:3.5221,510900.SH:2.8191,513090.SH:2.1103,159766.SZ:2.1058,159928.SZ:1.9377,512070.SH:1.4649,513360.SH:1.4166,512800.SH:1.2941",False,"[{""symbol"": ""513070"", ""rank"": 1, ""momentum_score"": 4.3772180013126745, ""annualized_return"": 6.261126439603415, ""r_squared"": 0.6991103028403194, ""close"": 1.041}, {""symbol"": ""513330"", ""rank"": 2, ""momentum_score"": 3.98816073967056, ""annualized_return"": 5.536618652078609, ""r_squared"": 0.7203242611215941, ""close"": 0.466}]",513070,513330,False,513070
2022-12-14,"512690.SH:4.8433,513330.SH:4.4337,515170.SH:4.4025,159766.SZ:3.2891,510900.SH:2.6042,159928.SZ:2.4257,513090.SH:1.8491,513360.SH:1.5725,512070.SH:1.2864,512800.SH:1.1635",True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 0.9168589116890697, ""annualized_return"": 1.378371426016065, ""r_squared"": 0.6651755066768075, ""close"": 0.741}]",161226,512690,False,161226
2022-12-15,"515170.SH:4.5064,513180.SH:4.3429,159766.SZ:4.1392,513330.SH:3.2316,159928.SZ:2.4561,510900.SH:1.8366,513360.SH:1.3036,513090.SH:1.1920,161226.SZ:1.1032,512070.SH:0.8788",True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 1.0620891942387765, ""annualized_return"": 1.476499280089195, ""r_squared"": 0.7193293004346172, ""close"": 0.726}]",161226,515170,False,161226
2022-12-16,"515170.SH:4.7566,513180.SH:3.5339,513330.SH:2.7335,159928.SZ:2.6345,510900.SH:1.6175,161226.SZ:0.9564,159985.SZ:0.8802,513090.SH:0.8169,512800.SH:0.7771,512070.SH:0.7144",True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.7865666081757605, ""annualized_return"": 1.0104720308122155, ""r_squared"": 0.7784150220798489, ""close"": 1.916}]",159985,515170,False,159985
2022-12-19,,True,[],511880,511880,True,511880
2022-12-20,,True,[],511880,511880,True,511880
2022-12-21,"161226.SZ:0.9251,159985.SZ:0.5876",True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 0.8847009322207563, ""annualized_return"": 1.2292744877880288, ""r_squared"": 0.7196935599084121, ""close"": 0.732}]",161226,161226,True,161226
2022-12-22,"161226.SZ:0.8901,159985.SZ:0.5964,159980.SZ:0.1375,518880.SH:0.0025",True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 0.8734633326922357, ""annualized_return"": 1.2010957955337567, ""r_squared"": 0.727222038358794, ""close"": 0.725}]",161226,161226,True,161226
2022-12-23,159985.SZ:0.5594,True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.6215104706971891, ""annualized_return"": 0.8237087908411758, ""r_squared"": 0.7545269367132762, ""close"": 1.933}]",159985,159985,True,159985
2022-12-26,"159985.SZ:0.7369,161226.SZ:0.5884,159980.SZ:0.0865,518880.SH:0.0017",True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 0.7035064963524945, ""annualized_return"": 1.0239273985197186, ""r_squared"": 0.6870667757983102, ""close"": 0.726}]",161226,159985,False,161226
2022-12-27,"159985.SZ:0.7823,161226.SZ:0.5533,518880.SH:0.0035",True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.7369334470330897, ""annualized_return"": 0.9685654360404534, ""r_squared"": 0.7608504491402382, ""close"": 1.985}]",159985,159985,True,159985
2022-12-28,"159985.SZ:0.7044,161226.SZ:0.4732,159980.SZ:0.1617,518880.SH:0.0090",False,"[{""symbol"": ""159766"", ""rank"": 1, ""momentum_score"": 2.325089132830688, ""annualized_return"": 3.226813897069123, ""r_squared"": 0.7205525967712421, ""close"": 1.13}]",159766,159985,False,159766
2022-12-29,"159985.SZ:0.8255,159980.SZ:0.1587,518880.SH:0.0127",True,"[{""symbol"": ""159985"", ""rank"": 1, ""momentum_score"": 0.780673481955768, ""annualized_return"": 1.0128798927836664, ""r_squared"": 0.7707463515839645, ""close"": 1.986}]",159985,159985,True,159985
2022-12-30,"161226.SZ:0.3053,159980.SZ:0.1624,518880.SH:0.0341",True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 0.35906222633173485, ""annualized_return"": 0.6470913360382369, ""r_squared"": 0.5548864686244505, ""close"": 0.731}]",161226,161226,True,161226
2023-01-03,"513360.SH:2.3444,159981.SZ:0.8563,513120.SH:0.5420,512690.SH:0.4353,161226.SZ:0.2885,159766.SZ:0.2746",False,"[{""symbol"": ""159981"", ""rank"": 1, ""momentum_score"": 0.7568129597191761, ""annualized_return"": 1.081259585320979, ""r_squared"": 0.6999364167435438, ""close"": 1.521}]",159981,513360,False,159981
2023-01-04,"513360.SH:2.4658,513120.SH:0.9545,159985.SZ:0.8990,159981.SZ:0.8953,510900.SH:0.2568,161226.SZ:0.1787,518880.SH:0.1079",False,"[{""symbol"": ""513360"", ""rank"": 1, ""momentum_score"": 3.212765675984351, ""annualized_return"": 4.8505955349998855, ""r_squared"": 0.6623445828048053, ""close"": 0.551}]",513360,513360,True,513360
2023-01-05,"513120.SH:1.4248,513330.SH:0.8133,159981.SZ:0.7183,159985.SZ:0.6754,510900.SH:0.3898,518880.SH:0.1486",False,"[{""symbol"": ""513120"", ""rank"": 1, ""momentum_score"": 1.0141516078641535, ""annualized_return"": 1.8553931217962703, ""r_squared"": 0.5465966193096147, ""close"": 1.041}]",513120,513120,True,513120
2023-01-06,"513120.SH:1.8555,513360.SH:1.6888,513330.SH:0.9950,159981.SZ:0.7449,510900.SH:0.4632,159985.SZ:0.4034,512690.SH:0.3545,518880.SH:0.1178",False,"[{""symbol"": ""513360"", ""rank"": 1, ""momentum_score"": 2.02929834297108, ""annualized_return"": 3.431442513067112, ""r_squared"": 0.5913834590681342, ""close"": 0.552}]",513360,513120,False,513360
2023-01-09,"513120.SH:2.3155,513360.SH:1.8772,513330.SH:1.1664,159981.SZ:0.5454,510900.SH:0.5284,512690.SH:0.4982,159985.SZ:0.3132,518880.SH:0.2370",False,"[{""symbol"": ""513360"", ""rank"": 1, ""momentum_score"": 2.035611024599033, ""annualized_return"": 3.4257042412094245, ""r_squared"": 0.5942168036900852, ""close"": 0.572}, {""symbol"": ""513120"", ""rank"": 2, ""momentum_score"": 1.9053912891321836, ""annualized_return"": 2.907178896415787, ""r_squared"": 0.6554090260772425, ""close"": 1.057}]",513360,513120,False,513360
2023-01-10,"513120.SH:2.6528,513360.SH:2.0268,513330.SH:1.4395,159605.SZ:0.8536,510900.SH:0.6576,512010.SH:0.6396,512690.SH:0.5781,159981.SZ:0.4860,518880.SH:0.2586",False,"[{""symbol"": ""513120"", ""rank"": 1, ""momentum_score"": 2.227740030695748, ""annualized_return"": 3.235144706282334, ""r_squared"": 0.688605992297561, ""close"": 1.043}, {""symbol"": ""513360"", ""rank"": 2, ""momentum_score"": 2.005466923640101, ""annualized_return"": 3.373370335500735, ""r_squared"": 0.5944994839537575, ""close"": 0.578}]",513120,513120,True,513120
2023-01-11,"513120.SH:3.2951,513360.SH:2.0872,513330.SH:1.7433,159605.SZ:1.2317,510900.SH:0.8772,512010.SH:0.8545,159892.SZ:0.8037,512690.SH:0.6400,515120.SH:0.5885,512170.SH:0.5592",False,"[{""symbol"": ""513120"", ""rank"": 1, ""momentum_score"": 2.8629467390067482, ""annualized_return"": 3.889554119815185, ""r_squared"": 0.7360603942805617, ""close"": 1.067}]",513120,513120,True,513120
2023-01-12,"513120.SH:3.0984,513330.SH:1.2897,159605.SZ:1.0042,512010.SH:0.9899,510900.SH:0.8154,159892.SZ:0.7636,515120.SH:0.7577,159992.SZ:0.7386,512170.SH:0.6918,159869.SZ:0.6612",False,"[{""symbol"": ""513120"", ""rank"": 1, ""momentum_score"": 2.986664380144942, ""annualized_return"": 3.9989076197001374, ""r_squared"": 0.74687006157169, ""close"": 1.054}]",513120,513120,True,513120
2023-01-13,"513120.SH:4.2774,512010.SH:1.4843,159892.SZ:1.3515,513330.SH:1.3237,159605.SZ:1.2625,515120.SH:1.2430,159992.SZ:1.2373,512170.SH:1.1937,159869.SZ:0.9403,510900.SH:0.9398",False,"[{""symbol"": ""513120"", ""rank"": 1, ""momentum_score"": 3.6688356373476934, ""annualized_return"": 4.7974485323264915, ""r_squared"": 0.7647472635977431, ""close"": 1.1}]",513120,513120,True,513120
2023-01-16,"159892.SZ:2.4384,159605.SZ:1.5728,159851.SZ:1.5520,512690.SH:1.4017,513360.SH:1.3757,513330.SH:1.3091,159869.SZ:1.2910,515790.SH:1.2321,515400.SH:1.1467,512070.SH:1.0816",False,"[{""symbol"": ""513120"", ""rank"": 1, ""momentum_score"": 4.669133666932225, ""annualized_return"": 5.84962606120088, ""r_squared"": 0.7981935286259463, ""close"": 1.112}]",513120,159892,False,513120
2023-01-17,"512010.SH:3.1004,515120.SH:2.8360,159992.SZ:2.8321,512170.SH:2.7241,159892.SZ:2.4018,159851.SZ:1.8770,515790.SH:1.6888,159605.SZ:1.4966,512690.SH:1.4125,515400.SH:1.3733",False,"[{""symbol"": ""159615"", ""rank"": 1, ""momentum_score"": 2.198393877322277, ""annualized_return"": 3.080027577226562, ""r_squared"": 0.713757855149414, ""close"": 1.113}, {""symbol"": ""159992"", ""rank"": 2, ""momentum_score"": 2.1438868888942495, ""annualized_return"": 3.148341401329767, ""r_squared"": 0.6809575632390866, ""close"": 1.036}, {""symbol"": ""515120"", ""rank"": 3, ""momentum_score"": 2.1237863887669355, ""annualized_return"": 3.1284292849448025, ""r_squared"": 0.6788666756788806, ""close"": 0.768}, {""symbol"": ""159892"", ""rank"": 4, ""momentum_score"": 2.0187374577554973, ""annualized_return"": 2.8872112070756972, ""r_squared"": 0.6991997858723225, ""close"": 0.758}]",159615,512010,False,159615
2023-01-18,"512010.SH:3.5549,515120.SH:3.3200,159992.SZ:3.2812,512170.SH:3.1076,159892.SZ:2.6152,515790.SH:2.0605,515400.SH:1.9230,159869.SZ:1.8603,159852.SZ:1.8448,512070.SH:1.8134",False,"[{""symbol"": ""515120"", ""rank"": 1, ""momentum_score"": 2.737810854537213, ""annualized_return"": 3.597354275705671, ""r_squared"": 0.7610623376815322, ""close"": 0.762}, {""symbol"": ""159992"", ""rank"": 2, ""momentum_score"": 2.722212836050242, ""annualized_return"": 3.5864331832202234, ""r_squared"": 0.7590306850791497, ""close"": 1.027}, {""symbol"": ""159615"", ""rank"": 3, ""momentum_score"": 2.5418890188514163, ""annualized_return"": 3.2543044902991376, ""r_squared"": 0.7810851831562216, ""close"": 1.107}]",515120,512010,False,515120
2023-01-19,"512010.SH:4.6228,515120.SH:4.5470,159992.SZ:4.5005,512170.SH:3.9693,159851.SZ:3.3457,159892.SZ:3.0132,515400.SH:2.7339,159852.SZ:2.7064,516510.SH:2.5682,512070.SH:2.5202",False,"[{""symbol"": ""515120"", ""rank"": 1, ""momentum_score"": 3.6597812099591107, ""annualized_return"": 4.376305553342346, ""r_squared"": 0.836271865698226, ""close"": 0.781}, {""symbol"": ""159992"", ""rank"": 2, ""momentum_score"": 3.642166882116824, ""annualized_return"": 4.37436308714739, ""r_squared"": 0.8326164997181232, ""close"": 1.055}]",515120,512010,False,515120
2023-01-20,"515120.SH:4.9059,512010.SH:4.8788,159992.SZ:4.8373,512170.SH:4.2625,159851.SZ:4.2266,159852.SZ:3.6993,515400.SH:3.4500,516510.SH:3.3807,512070.SH:2.9797,159892.SZ:2.9637",False,"[{""symbol"": ""515120"", ""rank"": 1, ""momentum_score"": 4.390478620502127, ""annualized_return"": 4.925061376073632, ""r_squared"": 0.8914566307399632, ""close"": 0.778}, {""symbol"": ""159992"", ""rank"": 2, ""momentum_score"": 4.367867760483894, ""annualized_return"": 4.921305936545853, ""r_squared"": 0.8875424159363675, ""close"": 1.05}]",515120,515120,True,515120
2023-01-30,"512010.SH:4.9293,159851.SZ:4.9278,515120.SH:4.8085,159992.SZ:4.7439,515400.SH:4.5624,516510.SH:4.4387,512170.SH:4.2434,159949.SZ:3.5932,159998.SZ:3.3784,512070.SH:3.1915",False,"[{""symbol"": ""515120"", ""rank"": 1, ""momentum_score"": 4.5320990910504895, ""annualized_return"": 4.949429750164291, ""r_squared"": 0.9156810622274316, ""close"": 0.767}, {""symbol"": ""159992"", ""rank"": 2, ""momentum_score"": 4.500945530526235, ""annualized_return"": 4.939601238714222, ""r_squared"": 0.9111961296085979, ""close"": 1.035}, {""symbol"": ""159851"", ""rank"": 3, ""momentum_score"": 4.36877005261002, ""annualized_return"": 4.772571907222799, ""r_squared"": 0.915391142875885, ""close"": 0.5386900517538815}]",515120,512010,False,515120
2023-01-31,"159852.SZ:4.8173,159851.SZ:4.7939,515400.SH:4.4436,516510.SH:4.2018,159949.SZ:3.5161,512010.SH:3.4509,515120.SH:3.4094,159992.SZ:3.3714,515790.SH:3.3129,512400.SH:3.3051",False,"[{""symbol"": ""159851"", ""rank"": 1, ""momentum_score"": 4.747344100744745, ""annualized_return"": 5.017547044903855, ""r_squared"": 0.9461483984622434, ""close"": 0.5357676825761932}, {""symbol"": ""159852"", ""rank"": 2, ""momentum_score"": 4.619868433997089, ""annualized_return"": 5.223553379196556, ""r_squared"": 0.8844302141902644, ""close"": 0.922}, {""symbol"": ""515230"", ""rank"": 3, ""momentum_score"": 4.380640586249876, ""annualized_return"": 4.960341297963539, ""r_squared"": 0.8831328981431865, ""close"": 0.89}, {""symbol"": ""515400"", ""rank"": 4, ""momentum_score"": 4.287106785719261, ""annualized_return"": 4.940100535965456, ""r_squared"": 0.8678177204103035, ""close"": 0.842}]",159851,159852,False,159851
2023-02-01,"159852.SZ:4.9246,515400.SH:4.6599,512400.SH:4.5826,516510.SH:4.4351,561330.SH:4.2384,562800.SH:3.7554,515980.SH:3.6538,159819.SZ:3.5892,159949.SZ:3.5394,159998.SZ:3.3622",False,"[{""symbol"": ""515400"", ""rank"": 1, ""momentum_score"": 4.881865840797338, ""annualized_return"": 5.511662215463196, ""r_squared"": 0.8857338584902865, ""close"": 0.865}, {""symbol"": ""516510"", ""rank"": 2, ""momentum_score"": 4.656772371430257, ""annualized_return"": 5.248587373684706, ""r_squared"": 0.8872429931867606, ""close"": 0.929}]",515400,159852,False,515400
2023-02-02,"515400.SH:4.7696,561330.SH:4.7081,516510.SH:4.6310,562800.SH:4.2798,159819.SZ:4.1761,562500.SH:3.9882,159732.SZ:3.8842,159998.SZ:3.6640,159949.SZ:3.4922,512880.SH:3.2153",False,"[{""symbol"": ""515400"", ""rank"": 1, ""momentum_score"": 4.899221837491365, ""annualized_return"": 5.512264100295325, ""r_squared"": 0.888785759961843, ""close"": 0.859}, {""symbol"": ""516510"", ""rank"": 2, ""momentum_score"": 4.689862964734363, ""annualized_return"": 5.268249204883714, ""r_squared"": 0.8902128168855068, ""close"": 0.925}, {""symbol"": ""512400"", ""rank"": 3, ""momentum_score"": 4.434531324717033, ""annualized_return"": 4.8889148846580035, ""r_squared"": 0.9070584023937743, ""close"": 1.246}]",515400,515400,True,515400
2023-02-03,"515400.SH:4.4753,512400.SH:4.3258,515980.SH:4.1869,561330.SH:4.1220,562500.SH:4.0126,159819.SZ:3.8938,562800.SH:3.8608,159732.SZ:3.6602,159998.SZ:3.4349,159869.SZ:2.9328",False,"[{""symbol"": ""515400"", ""rank"": 1, ""momentum_score"": 4.99566613436167, ""annualized_return"": 5.60184238552932, ""r_squared"": 0.8917898417253716, ""close"": 0.873}, {""symbol"": ""512400"", ""rank"": 2, ""momentum_score"": 4.736845537855449, ""annualized_return"": 5.089229197962087, ""r_squared"": 0.9307589329543763, ""close"": 1.229}]",515400,515400,True,515400
2023-02-06,"515980.SH:4.5940,562500.SH:4.4863,159819.SZ:4.2743,159998.SZ:3.8267,512400.SH:3.5765,562800.SH:3.5415,159869.SZ:3.5222,159732.SZ:3.5023,561330.SH:3.4821,516520.SH:2.9320",False,"[{""symbol"": ""515980"", ""rank"": 1, ""momentum_score"": 4.6356300905501024, ""annualized_return"": 5.146800659714433, ""r_squared"": 0.9006818792953422, ""close"": 0.4383904867256637}, {""symbol"": ""562500"", ""rank"": 2, ""momentum_score"": 4.403888986441208, ""annualized_return"": 4.896206588261304, ""r_squared"": 0.8994491770424002, ""close"": 0.803}, {""symbol"": ""159819"", ""rank"": 3, ""momentum_score"": 4.376869746085631, ""annualized_return"": 4.819437610657587, ""r_squared"": 0.9081702264195157, ""close"": 0.782}, {""symbol"": ""512400"", ""rank"": 4, ""momentum_score"": 4.217032694636056, ""annualized_return"": 4.604796863854015, ""r_squared"": 0.9157912540590514, ""close"": 1.204}, {""symbol"": ""515070"", ""rank"": 5, ""momentum_score"": 4.184162420575128, ""annualized_return"": 4.607706398304861, ""r_squared"": 0.9080792174853953, ""close"": 0.4942558049535603}]",515980,515980,True,515980
2023-02-07,"515980.SH:4.7868,159869.SZ:4.4294,159819.SZ:4.3654,159998.SZ:3.7729,159667.SZ:3.4961,562800.SH:3.3574,159732.SZ:3.3276,512400.SH:3.1954,561330.SH:3.1349,516520.SH:3.0380",True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 1.4329282992685428, ""annualized_return"": 1.6141507961570616, ""r_squared"": 0.8877288929138655, ""close"": 1.113}]",513030,515980,False,513030
2023-02-08,"516510.SH:4.7870,515980.SH:4.5588,159851.SZ:4.5096,159852.SZ:4.4999,515400.SH:4.1916,159819.SZ:4.0709,159869.SZ:3.9870,159667.SZ:3.5023,562800.SH:3.4578,159998.SZ:3.3026",True,"[{""symbol"": ""513310"", ""rank"": 1, ""momentum_score"": 1.8950538300346, ""annualized_return"": 2.1883528947991038, ""r_squared"": 0.8659726840851099, ""close"": 1.061}]",513310,516510,False,513310
2023-02-09,"513310.SH:1.9270,513100.SH:1.7833,513030.SH:1.1248",True,"[{""symbol"": ""513310"", ""rank"": 1, ""momentum_score"": 2.0436459325038348, ""annualized_return"": 2.2828156288939945, ""r_squared"": 0.8952303929572992, ""close"": 1.079}]",513310,513310,True,513310
2023-02-10,"513310.SH:1.6942,513520.SH:0.6857",True,"[{""symbol"": ""513310"", ""rank"": 1, ""momentum_score"": 1.91586421283989, ""annualized_return"": 2.158210577301683, ""r_squared"": 0.8877095835732637, ""close"": 1.071}]",513310,513310,True,513310
2023-02-13,159985.SZ:0.0017,True,"[{""symbol"": ""513310"", ""rank"": 1, ""momentum_score"": 1.650277375512842, ""annualized_return"": 1.9195817927574725, ""r_squared"": 0.859706724526817, ""close"": 1.065}]",513310,159985,False,513310
2023-02-14,"515980.SH:4.5521,159869.SZ:4.5298,516510.SH:4.0228,159819.SZ:3.9982,515400.SH:3.4061,159667.SZ:2.9727,159851.SZ:2.8104,159998.SZ:2.5785,159852.SZ:2.5546,515050.SH:2.5334",False,"[{""symbol"": ""515980"", ""rank"": 1, ""momentum_score"": 4.774952952127497, ""annualized_return"": 5.17147389167706, ""r_squared"": 0.9233253521423125, ""close"": 0.4529867256637168}, {""symbol"": ""159869"", ""rank"": 2, ""momentum_score"": 4.544568126909617, ""annualized_return"": 5.093129754150579, ""r_squared"": 0.8922938048468295, ""close"": 0.922}]",515980,515980,True,515980
2023-02-15,"562500.SH:4.8921,159819.SZ:4.6137,515400.SH:4.5489,159998.SZ:3.0072,159851.SZ:2.8395,159852.SZ:2.8078,512980.SH:2.7672,515050.SH:2.7267,159667.SZ:2.6098,515880.SH:2.4298",False,"[{""symbol"": ""159869"", ""rank"": 1, ""momentum_score"": 4.890592931917405, ""annualized_return"": 5.440386064210819, ""r_squared"": 0.898942257809572, ""close"": 0.94}, {""symbol"": ""516510"", ""rank"": 2, ""momentum_score"": 4.754594498809721, ""annualized_return"": 5.262919146915792, ""r_squared"": 0.9034139355144829, ""close"": 1.003}, {""symbol"": ""159819"", ""rank"": 3, ""momentum_score"": 4.563595797786645, ""annualized_return"": 4.914119092701872, ""r_squared"": 0.9286701668594476, ""close"": 0.826}]",159869,562500,False,159869
2023-02-16,"515400.SH:4.8226,159819.SZ:4.7322,562500.SH:3.9200,512980.SH:3.2189,159998.SZ:3.2033,159852.SZ:2.7503,515050.SH:2.6854,159851.SZ:2.5535,516190.SH:2.1504,159667.SZ:2.0534",False,"[{""symbol"": ""515980"", ""rank"": 1, ""momentum_score"": 4.898319977230966, ""annualized_return"": 5.26939883184433, ""r_squared"": 0.9295785218665098, ""close"": 0.4560066371681416}]",515980,515400,False,515980
2023-02-17,"513030.SH:0.3712,501018.SH:0.0029",True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 0.4403049021942573, ""annualized_return"": 0.6283012405795996, ""r_squared"": 0.7007863008325144, ""close"": 1.125}]",513030,513030,True,513030
2023-02-20,513030.SH:0.3719,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 0.4272296786971861, ""annualized_return"": 0.583075010123776, ""r_squared"": 0.7327182116868516, ""close"": 1.14}]",513030,513030,True,513030
2023-02-21,513030.SH:0.3396,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 0.38131528057303854, ""annualized_return"": 0.5207166801664715, ""r_squared"": 0.7322893525345361, ""close"": 1.132}]",513030,513030,True,513030
2023-02-22,,False,"[{""symbol"": ""159869"", ""rank"": 1, ""momentum_score"": 4.736073848783654, ""annualized_return"": 5.166334841898742, ""r_squared"": 0.9167183300575699, ""close"": 0.929}]",159869,511880,False,159869
2023-02-23,513030.SH:0.1920,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 0.23467127746571925, ""annualized_return"": 0.37220303350088035, ""r_squared"": 0.6304926514392962, ""close"": 1.128}]",513030,513030,True,513030
2023-02-24,513030.SH:0.2168,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 0.22687032162576876, ""annualized_return"": 0.3620335918573174, ""r_squared"": 0.6266554450427395, ""close"": 1.135}]",513030,513030,True,513030
2023-02-27,,True,[],511880,511880,True,511880
2023-02-28,,True,[],511880,511880,True,511880
2023-03-01,,True,[],511880,511880,True,511880
2023-03-02,,False,"[{""symbol"": ""159869"", ""rank"": 1, ""momentum_score"": 0.8035288496950923, ""annualized_return"": 1.4675535154105313, ""r_squared"": 0.5475295048918978, ""close"": 0.96}]",159869,511880,False,159869
2023-03-03,501018.SH:0.0007,False,"[{""symbol"": ""515880"", ""rank"": 1, ""momentum_score"": 0.8906383515129079, ""annualized_return"": 1.1724493184394125, ""r_squared"": 0.7596391055081095, ""close"": 0.1582089401239368}]",515880,501018,False,515880
2023-03-06,513030.SH:0.0366,False,"[{""symbol"": ""515880"", ""rank"": 1, ""momentum_score"": 0.9426531686478599, ""annualized_return"": 1.2299371052515569, ""r_squared"": 0.7664238802317137, ""close"": 0.15936014862795714}]",515880,513030,False,515880
2023-03-07,"501018.SH:0.0969,513030.SH:0.0764",False,"[{""symbol"": ""515900"", ""rank"": 1, ""momentum_score"": 0.841754870514235, ""annualized_return"": 1.2286357919922533, ""r_squared"": 0.6851134209181027, ""close"": 1.355}]",515900,501018,False,515900
