date,time,value,positions,symbol
2020-08-20,15:30:00,1213775.85,512890.SH:562500:773437.50|513100.SH:107200:440163.20,512890
2020-08-21,15:30:00,1230428.94,512890.SH:190400:261419.20|513100.SH:230100:968721.00,512890
2020-08-24,15:30:00,1273534.91,513100.SH:289200:1269877.20,513100
2020-08-25,15:30:00,1331374.91,513100.SH:289200:1327717.20,513100
2020-08-26,15:30:00,1305925.31,513100.SH:289200:1302267.60,513100
2020-08-27,15:30:00,1362030.11,513100.SH:289200:1358372.40,513100
2020-08-28,15:30:00,1403514.44,513500.SH:607200:1400203.20,513500
2020-08-31,15:30:00,1407475.52,512690.SH:697200:1403463.60,512690
2020-09-01,15:30:00,1375419.78,159928.SZ:281700:1371879.00,159928
2020-09-02,15:30:00,1379652.82,512690.SH:704700:1376983.80,512690
2020-09-03,15:30:00,1402200.0,512690.SH:704500:1399137.00,512690
2020-09-04,15:30:00,1347390.91,159980.SZ:1249400:1344354.40,159980
2020-09-07,15:30:00,1356136.71,159980.SZ:1249400:1353100.20,159980
2020-09-08,15:30:00,1359884.91,159980.SZ:1249400:1356848.40,159980
2020-09-09,15:30:00,1340705.36,159985.SZ:1286200:1337648.00,159985
2020-09-10,15:30:00,1349708.76,159985.SZ:1286200:1346651.40,159985
2020-09-11,15:30:00,1378005.16,159985.SZ:1286200:1374947.80,159985
2020-09-14,15:30:00,1401156.76,159985.SZ:1286200:1398099.40,159985
2020-09-15,15:30:00,1411389.63,513100.SH:292700:1408179.70,513100
2020-09-16,15:30:00,1408755.33,513100.SH:292700:1405545.40,513100
2020-09-17,15:30:00,1365712.99,159985.SZ:1271100:1362619.20,159985
2020-09-18,15:30:00,1406388.19,159985.SZ:1271100:1403294.40,159985
2020-09-21,15:30:00,1393677.19,159985.SZ:1271100:1390583.40,159985
2020-09-22,15:30:00,1377152.89,159985.SZ:1271100:1374059.10,159985
2020-09-23,15:30:00,1370797.39,159985.SZ:1271100:1367703.60,159985
2020-09-24,15:30:00,1372068.49,159985.SZ:1271100:1368974.70,159985
2020-09-25,15:30:00,1366670.06,511880.SH:13300:1350402.20,511880
2020-09-28,15:30:00,1373096.6,513520.SH:962200:1069966.40,513520
2020-09-29,15:30:00,1375133.31,513520.SH:1230500:1372007.50,513520
2020-09-30,15:30:00,1360367.31,513520.SH:1230500:1357241.50,513520
2020-10-09,15:30:00,1365058.15,159985.SZ:590500:673170.00|513520.SH:625000:691875.00,159985
2020-10-12,15:30:00,1370985.75,159985.SZ:969100:1113495.90|513520.SH:232500:257377.50,159985
2020-10-13,15:30:00,1352444.05,159985.SZ:1195200:1349380.80,159985
2020-10-14,15:30:00,1350053.65,159985.SZ:1195200:1346990.40,159985
2020-10-15,15:30:00,1345394.31,515030.SH:1107500:1342290.00,515030
2020-10-16,15:30:00,1312169.31,515030.SH:1107500:1309065.00,515030
2020-10-19,15:30:00,1299986.81,515030.SH:1107500:1296882.50,515030
2020-10-20,15:30:00,1346501.81,515030.SH:1107500:1343397.50,515030
2020-10-21,15:30:00,1316599.31,515030.SH:1107500:1313495.00,515030
2020-10-22,15:30:00,1310323.13,159985.SZ:1141800:1307361.00,159985
2020-10-23,15:30:00,1294337.93,159985.SZ:1141800:1291375.80,159985
2020-10-26,15:30:00,1303472.33,159985.SZ:1141800:1300510.20,159985
2020-10-27,15:30:00,1299036.69,513520.SH:390700:432114.20,513520
2020-10-28,15:30:00,1307819.1,159980.SZ:1075800:1157560.80|513520.SH:135700:150219.90,159980
2020-10-29,15:30:00,1296308.02,511880.SH:12600:1281558.60,511880
2020-10-30,15:30:00,1260669.64,515030.SH:1012600:1258661.80,515030
2020-11-02,15:30:00,1297875.11,511880.SH:12600:1282213.80,511880
2020-11-03,15:30:00,1300903.55,159980.SZ:1209700:1298008.10,159980
2020-11-04,15:30:00,1314429.53,515030.SH:998100:1311503.40,515030
2020-11-05,15:30:00,1370880.72,512690.SH:643600:1367006.40,512690
2020-11-06,15:30:00,1353502.69,512690.SH:643900:1350258.30,512690
2020-11-09,15:30:00,1378614.79,512690.SH:643900:1375370.40,512690
2020-11-10,15:30:00,1414029.29,512690.SH:643900:1410784.90,512690
2020-11-11,15:30:00,1414673.19,512690.SH:643900:1411428.80,512690
2020-11-12,15:30:00,1429872.19,513520.SH:1209000:1425411.00,513520
2020-11-13,15:30:00,1423820.13,513520.SH:1210000:1420540.00,513520
2020-11-16,15:30:00,1456490.13,513520.SH:1210000:1453210.00,513520
2020-11-17,15:30:00,1454070.13,513520.SH:1210000:1450790.00,513520
2020-11-18,15:30:00,1435920.13,513520.SH:1210000:1432640.00,513520
2020-11-19,15:30:00,1438340.13,513520.SH:1210000:1435060.00,513520
2020-11-20,15:30:00,1434710.13,513520.SH:1210000:1431430.00,513520
2020-11-23,15:30:00,1451343.61,512690.SH:636800:1448083.20,512690
2020-11-24,15:30:00,1454527.61,512690.SH:636800:1451267.20,512690
2020-11-25,15:30:00,1386454.45,515220.SH:1071500:1383306.50,515220
2020-11-26,15:30:00,1389477.92,513520.SH:1108100:1364071.10,513520
2020-11-27,15:30:00,1396156.22,513520.SH:1126000:1392862.00,513520
2020-11-30,15:30:00,1396156.22,513520.SH:1126000:1392862.00,513520
2020-12-01,15:30:00,1413046.22,513520.SH:1126000:1409752.00,513520
2020-12-02,15:30:00,1411072.81,513520.SH:752400:936738.00|515220.SH:355800:474281.40,513520
2020-12-03,15:30:00,1386405.84,513520.SH:430900:535608.70|515220.SH:663100:850757.30,513520
2020-12-04,15:30:00,1372713.91,513520.SH:1033300:1276125.50,513520
2020-12-07,15:30:00,1369448.6,513520.SH:1109000:1366288.00,513520
2020-12-08,15:30:00,1361310.71,159981.SZ:1070700:1038579.00|513520.SH:264700:322669.30,159981
2020-12-09,15:30:00,1378838.17,159981.SZ:1399500:1375708.50,159981
2020-12-10,15:30:00,1407699.05,159980.SZ:1210800:1404528.00,159980
2020-12-11,15:30:00,1419807.05,159980.SZ:1210800:1416636.00,159980
2020-12-14,15:30:00,1430504.33,501018.SH:2535200:1429852.80,501018
2020-12-15,15:30:00,1418610.31,159980.SZ:1206700:1415459.10,159980
2020-12-16,15:30:00,1424643.81,159980.SZ:1206700:1421492.60,159980
2020-12-17,15:30:00,1440330.91,159980.SZ:1206700:1437179.70,159980
2020-12-18,15:30:00,1457224.71,159980.SZ:1206700:1454073.50,159980
2020-12-21,15:30:00,1452397.91,159980.SZ:1206700:1449246.70,159980
2020-12-22,15:30:00,1416987.29,512690.SH:548100:1413001.80,512690
2020-12-23,15:30:00,1423682.15,159967.SZ:2302200:1420457.40,159967
2020-12-24,15:30:00,1408025.41,512690.SH:564100:1404609.00,512690
2020-12-25,15:30:00,1428441.79,515030.SH:872700:1424246.40,515030
2020-12-28,15:30:00,1438380.48,512690.SH:550500:1435704.00,512690
2020-12-29,15:30:00,1414136.12,512010.SH:483500:1411336.50,512010
2020-12-30,15:30:00,1426993.01,161226.SZ:1492400:1422257.20,161226
2020-12-31,15:30:00,1468822.5,159967.SZ:2224000:1463392.00,159967
2021-01-04,15:30:00,1547825.85,512670.SH:679700:1544278.40,512670
2021-01-05,15:30:00,1531740.61,512660.SH:1105000:1529320.00,512660
2021-01-06,15:30:00,1577823.36,159949.SZ:1200800:1573048.00,159949
2021-01-07,15:30:00,1609043.1,159949.SZ:1201600:1605337.60,159949
2021-01-08,15:30:00,1601222.22,512010.SH:505400:1598074.80,512010
2021-01-11,15:30:00,1574079.05,159928.SZ:286900:1570203.70,159928
2021-01-12,15:30:00,1599415.68,159985.SZ:1203500:1595841.00,159985
