date,dt_ths,code,mode_ths,shares_ths,minute_volume_ths,cap_shares_ths,participation_ths,splits_ths,target_value_ths,dt_jq,mode_jq,shares_jq,minute_volume_jq,cap_shares_jq,participation_jq,splits_jq,target_value_jq,_merge
2020-01-02,2020-01-02 13:40:00,512400,trend,1353800.0,452000.0,113000.0,0.25,5.0,997750.6,2020-01-02 13:40:00,trend,1353800.0,452000.0,113000.0,0.25,5.0,997750.6,both
2020-01-07,2020-01-07 13:11:00,512980,trend,1107900.0,363600.0,90900.0,0.25,5.0,1022591.7,2020-01-07 13:11:00,trend,1107300.0,363600.0,90900.0,0.25,5.0,1022037.9,both
2020-01-08,2020-01-08 14:40:00,512880,force,993600.0,3560700.0,890100.0,0.25,5.0,1017446.4,2020-01-08 14:40:00,force,993800.0,3560700.0,890100.0,0.25,5.0,1017651.2,both
2020-01-09,2020-01-09 13:40:00,512980,trend,1119100.0,129400.0,32300.0,0.25,5.0,1026214.7,2020-01-09 13:40:00,trend,1119100.0,129400.0,32300.0,0.25,5.0,1026214.7,both
2020-01-15,2020-01-15 14:10:00,512980,trend,1121500.0,66500.0,16600.0,0.25,5.0,1028415.5,2020-01-15 14:10:00,trend,1120500.0,66500.0,16600.0,0.25,5.0,1027498.5,both
2020-01-16,2020-01-16 14:40:00,512400,force,1352600.0,100600.0,25100.0,0.25,5.0,1019860.4,2020-01-16 14:40:00,force,1351800.0,100600.0,25100.0,0.25,5.0,1019257.2,both
2020-01-20,2020-01-20 13:11:00,512480,trend,589200.0,296000.0,74000.0,0.25,5.0,1022851.2,2020-01-20 13:11:00,trend,589800.0,296000.0,74000.0,0.25,5.0,1023892.8,both
2020-01-21,2020-01-21 13:11:00,159915,trend,540500.0,1396200.0,349000.0,0.25,5.0,1024247.5,2020-01-21 13:11:00,trend,541000.0,1396200.0,349000.0,0.25,5.0,1025195.0,both
2020-01-22,2020-01-22 13:11:00,515050,trend,899700.0,2713000.0,678200.0,0.25,5.0,1027457.4,2020-01-22 13:11:00,trend,900100.0,2713000.0,678200.0,0.25,5.0,1027914.2,both
2020-01-23,2020-01-23 14:40:00,159949,force,1431500.0,3332000.0,833000.0,0.25,5.0,1002050.0,2020-01-23 14:40:00,force,1432200.0,3332000.0,833000.0,0.25,5.0,1002540.0,both
2020-02-03,2020-02-03 14:40:00,518880,force,268100.0,976600.0,244100.0,0.25,5.0,943712.0,2020-02-03 14:40:00,force,268600.0,976600.0,244100.0,0.25,5.0,945472.0,both
2020-02-06,2020-02-06 13:11:00,513100,trend,250400.0,45100.0,11200.0,0.25,5.0,921972.8,2020-02-06 13:11:00,trend,251000.0,45100.0,11200.0,0.25,5.0,924182.0,both
2020-02-13,2020-02-13 13:40:00,512170,trend,704600.0,163500.0,40800.0,0.25,5.0,1023079.2,2020-02-13 13:40:00,trend,706000.0,163500.0,40800.0,0.25,5.0,1025112.0,both
2020-02-20,2020-02-20 13:11:00,159949,trend,1298800.0,3333000.0,833200.0,0.25,5.0,1049430.4,2020-02-20 13:11:00,trend,1301500.0,3333000.0,833200.0,0.25,5.0,1051612.0,both
2020-02-24,2020-02-24 13:11:00,159915,trend,502800.0,1239400.0,309800.0,0.25,5.0,1089567.6,2020-02-24 13:11:00,trend,503700.0,1239400.0,309800.0,0.25,5.0,1091517.9,both
2020-02-27,2020-02-27 13:11:00,512670,trend,851500.0,50100.0,12500.0,0.25,5.0,1080553.5,2020-02-27 13:11:00,trend,852700.0,50100.0,12500.0,0.25,5.0,1082076.3,both
2020-03-06,2020-03-06 13:11:00,515050,trend,787900.0,2538400.0,634600.0,0.25,5.0,973056.5,2020-03-06 13:11:00,trend,789900.0,2538400.0,634600.0,0.25,5.0,975526.5,both
2020-03-09,2020-03-09 14:10:00,512170,trend,593800.0,18300.0,4500.0,0.25,5.0,941173.0,2020-03-09 14:10:00,trend,596000.0,18300.0,4500.0,0.25,5.0,944660.0,both
2020-03-16,2020-03-16 14:40:00,159985,force,960500.0,34000.0,8500.0,0.25,5.0,921119.5,2020-03-16 14:40:00,force,964700.0,34000.0,8500.0,0.25,5.0,925147.3,both
2020-04-03,2020-04-03 14:40:00,159985,force,960000.0,45000.0,11200.0,0.25,5.0,936960.0,2020-04-03 14:40:00,force,963900.0,45000.0,11200.0,0.25,5.0,940766.4,both
2020-04-14,2020-04-14 13:11:00,512010,trend,451800.0,139100.0,34700.0,0.25,5.0,938840.4,2020-04-14 13:11:00,trend,453700.0,139100.0,34700.0,0.25,5.0,942788.6,both
2020-04-21,2020-04-21 13:40:00,512170,trend,581700.0,47500.0,11800.0,0.25,5.0,926066.4,2020-04-21 13:40:00,trend,584100.0,47500.0,11800.0,0.25,5.0,929887.2,both
2020-04-27,2020-04-27 13:11:00,513100,trend,263100.0,114500.0,28600.0,0.25,5.0,934268.1,2020-04-27 13:11:00,trend,264600.0,114500.0,28600.0,0.25,5.0,939594.6,both
2020-04-30,2020-04-30 13:40:00,512690,trend,856100.0,6400.0,1600.0,0.25,5.0,1005917.5,2020-04-30 13:40:00,trend,861400.0,6400.0,1600.0,0.25,5.0,1012145.0,both
2020-05-18,2020-05-18 13:40:00,512480,trend,518600.0,140500.0,35100.0,0.25,5.0,1040830.2,2020-05-18 13:40:00,trend,521600.0,140500.0,35100.0,0.25,5.0,1046851.2,both
2020-05-19,2020-05-19 14:10:00,513100,trend,278200.0,47200.0,11800.0,0.25,5.0,1034069.4,2020-05-19 14:10:00,trend,280000.0,47200.0,11800.0,0.25,5.0,1040760.0,both
2020-05-20,2020-05-20 13:40:00,512690,trend,798700.0,218300.0,54500.0,0.25,5.0,1035913.9,2020-05-20 13:40:00,trend,803900.0,218300.0,54500.0,0.25,5.0,1042658.3,both
2020-05-21,2020-05-21 14:40:00,513100,force,280400.0,35100.0,8700.0,0.25,5.0,1042807.6,2020-05-21 14:40:00,force,282400.0,35100.0,8700.0,0.25,5.0,1050245.6,both
2020-05-22,2020-05-22 13:40:00,161226,trend,1277400.0,599500.0,149800.0,0.25,5.0,1016810.4,2020-05-22 13:40:00,trend,1286600.0,599500.0,149800.0,0.25,5.0,1024133.6,both
2020-06-02,2020-06-02 13:40:00,512690,trend,821400.0,65900.0,16400.0,0.25,5.0,1102318.8,2020-06-02 13:40:00,trend,827800.0,65900.0,16400.0,0.25,5.0,1110907.6,both
2020-06-03,2020-06-03 13:11:00,513030,trend,1070100.0,105900.0,26400.0,0.25,5.0,1091502.0,2020-06-03 13:11:00,trend,1079200.0,105900.0,26400.0,0.25,5.0,1100784.0,both
2020-06-04,2020-06-04 14:40:00,161226,force,1357800.0,162300.0,40500.0,0.25,5.0,1121542.8,2020-06-04 14:40:00,force,1371000.0,162300.0,40500.0,0.25,5.0,1132446.0,both
2020-06-08,2020-06-08 14:40:00,513520,force,1024500.0,900.0,200.0,0.25,5.0,1123876.5,2020-06-08 14:40:00,force,1034300.0,900.0,200.0,0.25,5.0,1134627.1,both
2020-06-15,2020-06-15 14:30:00,512690,trend,798400.0,450700.0,112600.0,0.25,5.0,1089816.0,2020-06-15 14:30:00,trend,806100.0,450700.0,112600.0,0.25,5.0,1100326.5,both
2020-06-16,2020-06-16 14:40:00,513030,force,1073500.0,410700.0,102600.0,0.25,5.0,1105705.0,2020-06-16 14:40:00,force,1084600.0,410700.0,102600.0,0.25,5.0,1117138.0,both
2020-06-19,2020-06-19 13:11:00,515030,trend,1131300.0,875100.0,218700.0,0.25,5.0,1106411.4,2020-06-19 13:11:00,trend,1143400.0,875100.0,218700.0,0.25,5.0,1118245.2,both
2020-06-23,2020-06-23 13:11:00,159949,trend,1214100.0,4504100.0,1126000.0,0.25,5.0,1113329.7,2020-06-23 13:11:00,trend,1227900.0,4504100.0,1126000.0,0.25,5.0,1125984.3,both
2020-06-29,2020-06-29 13:11:00,512010,trend,442400.0,92200.0,23000.0,0.25,5.0,1105557.6,2020-06-29 13:11:00,trend,447200.0,92200.0,23000.0,0.25,5.0,1117552.8,both
2020-06-30,2020-06-30 13:11:00,159967,trend,636100.0,22600.0,5600.0,0.25,5.0,1124624.8,2020-06-30 13:11:00,trend,642800.0,22600.0,5600.0,0.25,5.0,1136470.4,both
2020-07-02,2020-07-02 14:10:00,159915,trend,467100.0,1368800.0,342200.0,0.25,5.0,1090211.4,2020-07-02 14:10:00,trend,472000.0,1368800.0,342200.0,0.25,5.0,1101648.0,both
2020-07-03,2020-07-03 13:40:00,515050,trend,861700.0,1539300.0,384800.0,0.25,5.0,1106422.8,2020-07-03 13:40:00,trend,870600.0,1539300.0,384800.0,0.25,5.0,1117850.4,both
2020-07-06,2020-07-06 13:11:00,512690,trend,733300.0,220600.0,55100.0,0.25,5.0,1179879.7,2020-07-06 13:11:00,trend,740300.0,220600.0,55100.0,0.25,5.0,1191142.7,both
2020-07-07,2020-07-07 13:40:00,159928,trend,297600.0,68600.0,17100.0,0.25,5.0,1240694.4,2020-07-07 13:40:00,trend,300500.0,68600.0,17100.0,0.25,5.0,1252784.5,both
2020-07-08,2020-07-08 13:11:00,515030,trend,1103700.0,1854000.0,463500.0,0.25,5.0,1230625.5,2020-07-08 13:11:00,trend,1114600.0,1854000.0,463500.0,0.25,5.0,1242779.0,both
2020-07-09,2020-07-09 13:11:00,512710,trend,900900.0,310300.0,77500.0,0.25,5.0,1256755.5,2020-07-09 13:11:00,trend,909700.0,310300.0,77500.0,0.25,5.0,1269031.5,both
2020-07-14,2020-07-14 14:30:00,510880,trend,451400.0,26100.0,6500.0,0.25,5.0,1238190.2,2020-07-14 14:30:00,trend,457200.0,26100.0,6500.0,0.25,5.0,1254099.6,both
2020-07-17,2020-07-17 13:40:00,161226,trend,1388200.0,11600.0,2900.0,0.25,5.0,1200793.0,,,,,,,,,left_only
2020-07-20,,161226,,,,,,,,2020-07-20 13:40:00,trend,1383800.0,21300.0,5300.0,0.25,5.0,1213592.6,right_only
2020-07-23,2020-07-23 13:11:00,513090,trend,1036800.0,837600.0,209400.0,0.25,5.0,1373760.0,2020-07-23 13:11:00,trend,1033800.0,837600.0,209400.0,0.25,5.0,1369785.0,both
2020-07-24,2020-07-24 14:30:00,161226,trend,1342300.0,735300.0,183800.0,0.25,5.0,1326192.4,2020-07-24 14:30:00,trend,1339900.0,735300.0,183800.0,0.25,5.0,1323821.2,both
2020-07-27,2020-07-27 13:40:00,513030,trend,1274400.0,225800.0,56400.0,0.25,5.0,1401840.0,2020-07-27 13:40:00,trend,1274400.0,225800.0,56400.0,0.25,5.0,1401840.0,both
2020-07-29,2020-07-29 14:30:00,159980,trend,1340000.0,234400.0,58600.0,0.25,5.0,1401640.0,2020-07-29 14:30:00,trend,1340200.0,234400.0,58600.0,0.25,5.0,1401849.2,both
2020-07-30,2020-07-30 13:40:00,512010,trend,470600.0,81100.0,20200.0,0.25,5.0,1410388.2,2020-07-30 13:40:00,trend,470600.0,81100.0,20200.0,0.25,5.0,1410388.2,both
2020-08-10,2020-08-10 13:11:00,159992,trend,887800.0,82900.0,20700.0,0.25,5.0,1357446.2,2020-08-10 13:11:00,trend,888000.0,82900.0,20700.0,0.25,5.0,1357752.0,both
2020-08-12,2020-08-12 14:10:00,513500,trend,586500.0,43500.0,10800.0,0.25,5.0,1277397.0,2020-08-12 14:10:00,trend,585500.0,43500.0,10800.0,0.25,5.0,1275219.0,both
2020-08-20,2020-08-20 13:40:00,513100,trend,313800.0,2000.0,500.0,0.25,5.0,1284069.6,2020-08-20 13:40:00,trend,313300.0,2000.0,500.0,0.25,5.0,1282023.6,both
2020-08-28,2020-08-28 14:40:00,513500,force,599400.0,11200.0,2800.0,0.25,5.0,1379818.8,2020-08-28 14:40:00,force,661700.0,11200.0,2800.0,0.25,5.0,1523233.4,both
2020-08-31,2020-08-31 13:11:00,512690,trend,688600.0,182500.0,45600.0,0.25,5.0,1395103.6,2020-08-31 13:11:00,trend,760100.0,182500.0,45600.0,0.25,5.0,1539962.6,both
2020-09-01,2020-09-01 13:40:00,159928,trend,277200.0,68000.0,17000.0,0.25,5.0,1338876.0,2020-09-01 13:40:00,trend,306000.0,68000.0,17000.0,0.25,5.0,1477980.0,both
2020-09-02,2020-09-02 13:11:00,512690,trend,693100.0,77900.0,19400.0,0.25,5.0,1355703.6,2020-09-02 13:11:00,trend,764900.0,77900.0,19400.0,0.25,5.0,1496144.4,both
2020-09-09,2020-09-09 13:40:00,159985,trend,1264000.0,158900.0,39700.0,0.25,5.0,1317088.0,2020-09-09 13:40:00,trend,1394700.0,158900.0,39700.0,0.25,5.0,1453277.4,both
2020-09-15,2020-09-15 13:11:00,513100,trend,287700.0,293700.0,73400.0,0.25,5.0,1374630.6,2020-09-15 13:11:00,trend,317200.0,293700.0,73400.0,0.25,5.0,1515581.6,both
2020-09-17,2020-09-17 13:40:00,159985,trend,1243300.0,32500.0,8100.0,0.25,5.0,1339034.1,2020-09-17 13:40:00,trend,1371100.0,32500.0,8100.0,0.25,5.0,1476674.7,both
2020-10-09,2020-10-09 14:10:00,159985,trend,1168500.0,98600.0,24600.0,0.25,5.0,1330921.5,2020-10-09 14:10:00,trend,1288900.0,98600.0,24600.0,0.25,5.0,1468057.1,both
2020-10-15,2020-10-15 13:40:00,515030,trend,1081300.0,609300.0,152300.0,0.25,5.0,1322429.9,2020-10-15 13:40:00,trend,1190100.0,609300.0,152300.0,0.25,5.0,1455492.3,both
2020-10-16,2020-10-16 13:40:00,515030,trend,1079100.0,317800.0,79400.0,0.25,5.0,1273338.0,2020-10-16 13:40:00,trend,1187100.0,317800.0,79400.0,0.25,5.0,1400778.0,both
2020-10-23,2020-10-23 14:40:00,159985,force,1135700.0,20300.0,5000.0,0.25,5.0,1287883.8,2020-10-23 14:40:00,force,1249600.0,20300.0,5000.0,0.25,5.0,1417046.4,both
2020-10-30,2020-10-30 13:11:00,515030,trend,1006500.0,601400.0,150300.0,0.25,5.0,1285300.5,2020-10-30 13:11:00,trend,1109700.0,601400.0,150300.0,0.25,5.0,1417086.9,both
2020-11-04,2020-11-04 13:40:00,515030,trend,991200.0,993100.0,248200.0,0.25,5.0,1286577.6,2020-11-04 13:40:00,trend,1092800.0,993100.0,248200.0,0.25,5.0,1418454.4,both
2020-11-05,2020-11-05 13:11:00,512690,trend,638400.0,72400.0,18100.0,0.25,5.0,1365537.6,2020-11-05 13:11:00,trend,704000.0,72400.0,18100.0,0.25,5.0,1505856.0,both
2020-11-06,2020-11-06 13:40:00,512690,trend,635900.0,103300.0,25800.0,0.25,5.0,1324579.7,2020-11-06 13:40:00,trend,701000.0,103300.0,25800.0,0.25,5.0,1460183.0,both
2020-11-13,2020-11-13 14:30:00,512400,trend,1561800.0,177000.0,44200.0,0.25,5.0,1371260.4,2020-11-13 14:30:00,trend,1721800.0,177000.0,44200.0,0.25,5.0,1511740.4,both
2020-11-16,2020-11-16 13:11:00,513520,trend,1203700.0,199600.0,49900.0,0.25,5.0,1439625.2,2020-11-16 13:11:00,trend,1327400.0,199600.0,49900.0,0.25,5.0,1587570.4,both
2020-11-23,2020-11-23 14:30:00,512690,trend,632700.0,105000.0,26200.0,0.25,5.0,1436861.7,2020-11-23 14:30:00,trend,697800.0,105000.0,26200.0,0.25,5.0,1584703.8,both
2020-11-25,2020-11-25 14:10:00,515220,trend,1068100.0,22300.0,5500.0,0.25,5.0,1391734.3,2020-11-25 14:10:00,trend,1178800.0,22300.0,5500.0,0.25,5.0,1535976.4,both
2020-12-02,2020-12-02 14:10:00,515220,trend,1057300.0,334800.0,83700.0,0.25,5.0,1393521.4,2020-12-02 14:10:00,trend,1166500.0,334800.0,83700.0,0.25,5.0,1537447.0,both
2020-12-14,2020-12-14 13:11:00,501018,trend,2536400.0,1000.0,200.0,0.25,5.0,1422920.4,,,,,,,,,left_only
2020-12-18,2020-12-18 13:11:00,159981,trend,1406400.0,30200.0,7500.0,0.25,5.0,1454217.6,2020-12-18 13:11:00,trend,1523200.0,30200.0,7500.0,0.25,5.0,1574988.8,both
2020-12-22,2020-12-22 13:11:00,512690,trend,557100.0,399900.0,99900.0,0.25,5.0,1455145.2,2020-12-22 13:11:00,trend,603400.0,399900.0,99900.0,0.25,5.0,1576080.8,both
2020-12-23,2020-12-23 13:11:00,159967,trend,2344500.0,506300.0,126500.0,0.25,5.0,1458279.0,2020-12-23 13:11:00,trend,2539400.0,506300.0,126500.0,0.25,5.0,1579506.8,both
2020-12-24,2020-12-24 14:30:00,512690,trend,580600.0,297700.0,74400.0,0.25,5.0,1443371.6,2020-12-24 14:30:00,trend,629500.0,297700.0,74400.0,0.25,5.0,1564937.0,both
2020-12-25,2020-12-25 13:11:00,515030,trend,898500.0,2501000.0,625200.0,0.25,5.0,1449280.5,2020-12-25 13:11:00,trend,975500.0,2501000.0,625200.0,0.25,5.0,1573481.5,both
2020-12-28,2020-12-28 13:11:00,512690,trend,566800.0,123800.0,30900.0,0.25,5.0,1465178.0,2020-12-28 13:11:00,trend,615200.0,123800.0,30900.0,0.25,5.0,1590292.0,both
2020-12-29,2020-12-29 13:40:00,512010,trend,497000.0,6900.0,1700.0,0.25,5.0,1455713.0,2020-12-29 13:40:00,trend,539600.0,6900.0,1700.0,0.25,5.0,1580488.4,both
2020-12-30,2020-12-30 13:11:00,159967,trend,2326100.0,129800.0,32400.0,0.25,5.0,1472421.3,2020-12-30 13:11:00,trend,2525900.0,129800.0,32400.0,0.25,5.0,1598894.7,both
2021-01-04,2021-01-04 13:11:00,512670,trend,709000.0,116100.0,29000.0,0.25,5.0,1569726.0,2021-01-04 13:11:00,trend,771300.0,116100.0,29000.0,0.25,5.0,1707658.2,both
2021-01-05,2021-01-05 13:11:00,512660,trend,1154500.0,2782600.0,695600.0,0.25,5.0,1587437.5,2021-01-05 13:11:00,trend,1256700.0,2782600.0,695600.0,0.25,5.0,1727962.5,both
2021-01-06,2021-01-06 13:40:00,159949,trend,1244600.0,1025700.0,256400.0,0.25,5.0,1620469.2,2021-01-06 13:40:00,trend,1355300.0,1025700.0,256400.0,0.25,5.0,1764600.6,both
2021-01-08,2021-01-08 14:30:00,512010,trend,521600.0,28800.0,7200.0,0.25,5.0,1648777.6,2021-01-08 14:30:00,trend,568000.0,28800.0,7200.0,0.25,5.0,1795448.0,both
2021-01-11,2021-01-11 14:30:00,159928,trend,298700.0,741300.0,185300.0,0.25,5.0,1636876.0,2021-01-11 14:30:00,trend,325400.0,741300.0,185300.0,0.25,5.0,1783192.0,both
2021-01-12,2021-01-12 13:11:00,159985,trend,1252500.0,42300.0,10500.0,0.25,5.0,1654552.5,2021-01-12 13:11:00,trend,1364400.0,42300.0,10500.0,0.25,5.0,1802372.4,both
2021-01-13,2021-01-13 14:10:00,159915,trend,574200.0,178900.0,44700.0,0.25,5.0,1731787.2,2021-01-13 14:10:00,trend,626400.0,178900.0,44700.0,0.25,5.0,1889222.4,both
2021-01-15,2021-01-15 13:40:00,512400,trend,1603900.0,595800.0,148900.0,0.25,5.0,1679283.3,2021-01-15 13:40:00,trend,1749100.0,595800.0,148900.0,0.25,5.0,1831307.7,both
2021-01-18,2021-01-18 14:10:00,501018,trend,2816100.0,53100.0,13200.0,0.25,5.0,1717821.0,2021-01-18 14:10:00,trend,3071900.0,53100.0,13200.0,0.25,5.0,1873859.0,both
2021-01-19,2021-01-19 14:40:00,159949,force,1319100.0,2993200.0,748300.0,0.25,5.0,1724063.7,2021-01-19 14:40:00,force,1436200.0,2993200.0,748300.0,0.25,5.0,1877113.4,both
2021-01-20,2021-01-20 13:11:00,501018,trend,2875100.0,38000.0,9500.0,0.25,5.0,1782562.0,2021-01-20 13:11:00,trend,3127900.0,38000.0,9500.0,0.25,5.0,1939298.0,both
2021-01-22,2021-01-22 13:11:00,159915,trend,548100.0,1635900.0,408900.0,0.25,5.0,1757756.7,2021-01-22 13:11:00,trend,596000.0,1635900.0,408900.0,0.25,5.0,1911372.0,both
2021-01-25,2021-01-25 13:11:00,512170,trend,643200.0,143400.0,35800.0,0.25,5.0,1811251.2,2021-01-25 13:11:00,trend,699500.0,143400.0,35800.0,0.25,5.0,1969792.0,both
2021-01-26,2021-01-26 14:10:00,159995,trend,1275600.0,590400.0,147600.0,0.25,5.0,1736091.6,2021-01-26 14:10:00,trend,1389600.0,590400.0,147600.0,0.25,5.0,1891245.6,both
2021-02-02,2021-02-02 14:10:00,501018,trend,2643800.0,32800.0,8200.0,0.25,5.0,1657662.6,2021-02-02 14:10:00,trend,2880300.0,32800.0,8200.0,0.25,5.0,1805948.1,both
2021-02-09,2021-02-09 13:40:00,512800,trend,1371800.0,643500.0,160800.0,0.25,5.0,1755904.0,2021-02-09 13:40:00,trend,1495100.0,643500.0,160800.0,0.25,5.0,1913728.0,both
2021-02-19,2021-02-19 13:11:00,159825,trend,1479800.0,1374739.0,343600.0,0.25,5.0,1781679.2,2021-02-19 13:11:00,trend,1612300.0,1374739.0,343600.0,0.25,5.0,1941209.2,both
2021-02-24,2021-02-24 13:11:00,501018,trend,2462400.0,39667.0,9900.0,0.25,5.0,1718755.2,2021-02-24 13:11:00,trend,2684000.0,39667.0,9900.0,0.25,5.0,1873432.0,both
2021-02-26,2021-02-26 14:10:00,159980,trend,1322400.0,50500.0,12600.0,0.25,5.0,1752180.0,2021-02-26 14:10:00,trend,1442700.0,50500.0,12600.0,0.25,5.0,1911577.5,both
2021-03-05,2021-03-05 14:10:00,501018,trend,2264600.0,170000.0,42500.0,0.25,5.0,1648628.8,2021-03-05 14:10:00,trend,2471000.0,170000.0,42500.0,0.25,5.0,1798888.0,both
2021-03-09,2021-03-09 13:11:00,513030,trend,1481100.0,2600.0,600.0,0.25,5.0,1722519.3,2021-03-09 13:11:00,trend,1616600.0,2600.0,600.0,0.25,5.0,1880105.8,both
2021-03-10,2021-03-10 14:40:00,501018,force,2380000.0,277891.0,69400.0,0.25,5.0,1732640.0,2021-03-10 14:40:00,force,2598100.0,277891.0,69400.0,0.25,5.0,1891416.8,both
2021-03-18,2021-03-18 14:10:00,513030,trend,1488800.0,29900.0,7400.0,0.25,5.0,1767205.6,2021-03-18 14:10:00,trend,1624500.0,29900.0,7400.0,0.25,5.0,1928281.5,both
2021-03-19,2021-03-19 14:40:00,515210,force,1190300.0,2200.0,500.0,0.25,5.0,1766405.2,2021-03-19 14:40:00,force,1298900.0,2200.0,500.0,0.25,5.0,1927567.6,both
2021-04-06,2021-04-06 14:10:00,513500,trend,725900.0,197000.0,49200.0,0.25,5.0,1832171.6,2021-04-06 14:10:00,trend,800100.0,197000.0,49200.0,0.25,5.0,2019452.4,both
2021-04-08,2021-04-08 13:40:00,513090,trend,1446700.0,96200.0,24000.0,0.25,5.0,1840202.4,2021-04-08 13:40:00,trend,1594000.0,96200.0,24000.0,0.25,5.0,2027568.0,both
2021-04-12,2021-04-12 13:40:00,513100,trend,390600.0,2500.0,600.0,0.25,5.0,1808868.6,2021-04-12 13:40:00,trend,430200.0,2500.0,600.0,0.25,5.0,1992256.2,both
2021-04-20,2021-04-20 13:11:00,512480,trend,1888200.0,168400.0,42100.0,0.25,5.0,1810783.8,,,,,,,,,left_only
2021-04-20,,512690,,,,,,,,2021-04-20 13:11:00,trend,765100.0,524300.0,131000.0,0.25,5.0,1994615.7,right_only
2021-04-21,2021-04-21 14:10:00,512690,trend,688300.0,170800.0,42700.0,0.25,5.0,1797839.6,,,,,,,,,left_only
2021-04-28,2021-04-28 13:11:00,159967,trend,2624900.0,121300.0,30300.0,0.25,5.0,1834805.1,2021-04-28 13:11:00,trend,2914800.0,121300.0,30300.0,0.25,5.0,2037445.2,both
2021-05-07,2021-05-07 14:40:00,159980,force,1268600.0,531600.0,132900.0,0.25,5.0,1779845.8,2021-05-07 14:40:00,force,1407900.0,531600.0,132900.0,0.25,5.0,1975283.7,both
2021-05-17,2021-05-17 14:30:00,159992,trend,1112300.0,237800.0,59400.0,0.25,5.0,1769669.3,2021-05-17 14:30:00,trend,1234800.0,237800.0,59400.0,0.25,5.0,1964566.8,both
2021-05-19,2021-05-19 13:11:00,515120,trend,1496400.0,4400.0,1100.0,0.25,5.0,1729838.4,2021-05-19 13:11:00,trend,1661600.0,4400.0,1100.0,0.25,5.0,1920809.6,both
2021-05-25,2021-05-25 13:40:00,512010,trend,512900.0,127300.0,31800.0,0.25,5.0,1678208.8,2021-05-25 13:40:00,trend,569100.0,127300.0,31800.0,0.25,5.0,1862095.2,both
2021-05-26,2021-05-26 13:11:00,512690,trend,1153100.0,598700.0,149600.0,0.25,5.0,1684679.1,,,,,,,,,left_only
2021-05-27,,512170,,,,,,,,2021-05-27 13:40:00,trend,2072400.0,857900.0,214400.0,0.25,5.0,1873449.6,right_only
2021-05-28,,159949,,,,,,,,2021-05-28 13:11:00,trend,1311700.0,1366500.0,341600.0,0.25,5.0,1873107.6,right_only
2021-05-31,,515030,,,,,,,,2021-05-31 13:11:00,trend,1000900.0,162700.0,40600.0,0.25,5.0,1880691.1,right_only
2021-06-01,2021-06-01 14:10:00,515030,trend,916600.0,172400.0,43100.0,0.25,5.0,1706709.2,,,,,,,,,left_only
2021-06-03,,512670,,,,,,,,2021-06-03 14:40:00,force,1079100.0,151400.0,37800.0,0.25,5.0,1883029.5,right_only
2021-06-03,2021-06-03 14:40:00,512690,force,1154700.0,2241100.0,560200.0,0.25,5.0,1722812.4,,,,,,,,,left_only
2021-06-07,2021-06-07 13:11:00,512690,trend,1145200.0,628600.0,157100.0,0.25,5.0,1753301.2,2021-06-07 13:11:00,trend,1246200.0,628600.0,157100.0,0.25,5.0,1907932.2,both
2021-06-08,2021-06-08 13:11:00,501018,trend,2151300.0,30800.0,7700.0,0.25,5.0,1675862.7,2021-06-08 13:11:00,trend,2341000.0,30800.0,7700.0,0.25,5.0,1823639.0,both
2021-06-11,2021-06-11 14:10:00,159995,trend,1273500.0,1152600.0,288100.0,0.25,5.0,1707763.5,2021-06-11 14:10:00,trend,1384400.0,1152600.0,288100.0,0.25,5.0,1856480.4,both
2021-06-15,,501018,,,,,,,,2021-06-15 13:11:00,trend,2335400.0,6200.0,1500.0,0.25,5.0,1877661.6,right_only
2021-06-24,2021-06-24 14:10:00,159851,trend,1426100.0,400.0,100.0,0.25,5.0,1741268.1,2021-06-24 14:10:00,trend,1590900.0,400.0,100.0,0.25,5.0,1942488.9,both
2021-06-25,2021-06-25 14:10:00,501018,trend,2105700.0,7600.0,1900.0,0.25,5.0,1758259.5,2021-06-25 14:10:00,trend,2350600.0,7600.0,1900.0,0.25,5.0,1962751.0,both
2021-06-28,2021-06-28 14:30:00,588080,trend,1103700.0,618204.0,154500.0,0.25,5.0,1764816.3,2021-06-28 14:30:00,trend,1233400.0,618204.0,154500.0,0.25,5.0,1972206.6,both
2021-07-01,2021-07-01 13:11:00,515030,trend,836100.0,97900.0,24400.0,0.25,5.0,1753301.7,,,,,,,,,left_only
2021-07-01,,516160,,,,,,,,2021-07-01 13:11:00,trend,1766000.0,78900.0,19700.0,0.25,5.0,1958494.0,right_only
2021-07-05,2021-07-05 13:40:00,501018,trend,2077200.0,8000.0,2000.0,0.25,5.0,1761465.6,2021-07-05 13:40:00,trend,2290300.0,8000.0,2000.0,0.25,5.0,1942174.4,both
2021-07-07,2021-07-07 14:10:00,513100,trend,354700.0,18000.0,4500.0,0.25,5.0,1745124.0,2021-07-07 14:10:00,trend,390500.0,18000.0,4500.0,0.25,5.0,1921260.0,both
2021-07-13,2021-07-13 13:40:00,159967,trend,2084600.0,1250700.0,312600.0,0.25,5.0,1753148.6,2021-07-13 13:40:00,trend,2295300.0,1250700.0,312600.0,0.25,5.0,1930347.3,both
2021-07-16,2021-07-16 13:11:00,159870,trend,1610500.0,206798.0,51600.0,0.25,5.0,1752224.0,2021-07-16 13:11:00,trend,1776400.0,206798.0,51600.0,0.25,5.0,1932723.2,both
