date,ths_time,ths_target,ths_top10,jq_time,jq_target,jq_top10,signal_target_match,top1_match,top10_overlap
2023-12-04,13:10:00,513030,"['513030', '513520', '513500', '161226']",13:10:00,513030,"['513030', '513520', '513500', '161226']",True,True,4
2023-12-05,13:10:00,513030,"['513030', '513500']",13:10:00,513030,"['513030', '513500']",True,True,2
2023-12-06,13:10:00,513030,"['513030', '513520', '513500', '513100', '513290']",13:10:00,513030,"['513030', '513520', '513500', '513100', '513290']",True,True,5
2023-12-07,13:10:00,513030,"['513030', '513520', '513290', '518880']",13:10:00,513030,"['513030', '513520', '513290', '518880']",True,True,4
2023-12-08,13:10:00,513030,"['513030', '513520', '513500', '159509', '513100', '513290', '518880']",13:10:00,513030,"['513030', '513520', '513500', '159509', '513100', '513290', '518880']",True,True,7
2023-12-11,13:10:00,513030,"['513030', '513520', '513500', '513290', '513100', '159509']",13:10:00,513030,"['513030', '513520', '513500', '513290', '513100', '159509']",True,True,6
2023-12-12,13:10:00,513030,"['513030', '513520', '513290', '513500', '513100', '159509']",13:10:00,513030,"['513030', '513520', '513290', '513500', '513100', '159509']",True,True,6
2023-12-13,13:10:00,513030,"['513030', '513290', '513520', '513500', '513100', '159509']",13:10:00,513030,"['513030', '513290', '513520', '513500', '513100', '159509']",True,True,6
2023-12-14,13:10:00,513030,"['513030', '513290', '513520', '513500', '513100', '159509', '518880']",13:10:00,513030,"['513030', '513290', '513520', '513500', '513100', '159509', '518880']",True,True,7
2023-12-15,13:10:00,513290,"['513290', '513030', '513520', '513500', '513100', '159509', '518880']",13:10:00,513290,"['513290', '513030', '513520', '513500', '513100', '159509', '518880', '161226']",True,True,7
2023-12-18,13:10:00,513290,"['513290', '513030', '513520', '513500', '513100', '159509', '518880']",13:10:00,513290,"['513290', '513030', '513520', '513500', '513100', '159509', '518880']",True,True,7
2023-12-19,13:10:00,513290,"['513290', '513030', '513520', '513500', '513100', '159509', '518880', '161226']",13:10:00,513290,"['513290', '513030', '513520', '513500', '513100', '159509', '518880', '161226']",True,True,8
2023-12-20,13:10:00,513290,"['513290', '513030', '513520', '513500', '513100', '159509', '518880', '161226']",13:10:00,513290,"['513290', '513030', '513520', '513500', '513100', '159509', '518880', '161226']",True,True,8
2023-12-21,13:10:00,513520,"['513520', '513500', '513100', '159509', '518880', '161226']",13:10:00,513520,"['513520', '513500', '513100', '159509', '518880', '161226']",True,True,6
2023-12-22,13:10:00,513290,"['513290', '513520', '513500', '513100', '159509', '518880', '159980', '161226']",13:10:00,513290,"['513290', '513520', '513500', '513100', '159509', '518880', '159980', '161226']",True,True,8
2023-12-25,13:10:00,513290,"['513290', '513520', '513030', '513100', '513500', '159509', '518880', '159980', '161226']",13:10:00,513290,"['513290', '513520', '513030', '513100', '513500', '159509', '518880', '159980', '161226']",True,True,9
2023-12-26,13:10:00,513290,"['513290', '513520', '513100', '513500', '513030', '159509', '518880', '159980']",13:10:00,513290,"['513290', '513520', '513100', '513500', '513030', '159509', '518880', '159980']",True,True,8
2023-12-27,13:10:00,513290,"['513290', '513520', '513100', '159509', '513500', '513030', '159980', '518880', '159518', '513310']",13:10:00,513290,"['513290', '513520', '513100', '159509', '513500', '513030', '159980', '518880', '159518', '513310']",True,True,10
2023-12-28,13:10:00,513290,"['513290', '513520', '159509', '513100', '513500', '513030', '159980', '518880', '159518', '513310']",13:10:00,513290,"['513290', '513520', '159509', '513100', '513500', '513030', '159980', '518880', '159518', '513310']",True,True,10
2023-12-29,13:10:00,513290,"['513290', '513520', '159509', '513100', '513500', '513030', '159980', '518880']",13:10:00,513290,"['513290', '513520', '159509', '513100', '513500', '513030', '159980', '518880']",True,True,8
2024-01-02,13:10:00,513290,"['513290', '513520', '159509', '513100', '513500', '513030', '159980', '518880']",13:10:00,513290,"['513290', '513520', '159509', '513100', '513500', '513030', '159980', '518880']",True,True,8
2024-01-03,13:10:00,513290,"['513290', '513520', '159509', '513100', '513500', '513030', '159980', '518880']",13:10:00,513290,"['513290', '513520', '159509', '513100', '513500', '513030', '159980', '518880']",True,True,8
2024-01-04,13:10:00,513290,"['513290', '513520', '513500', '513100', '159509', '159980', '513030', '518880']",13:10:00,513290,"['513290', '513520', '513500', '513100', '159509', '159980', '513030', '518880']",True,True,8
2024-01-05,13:10:00,513290,"['513290', '513520', '518880']",13:10:00,513290,"['513290', '513520', '518880']",True,True,3
2024-01-08,13:10:00,513290,"['513290', '513520']",13:10:00,513290,"['513290', '513520']",True,True,2
2024-01-09,13:10:00,513290,"['513290', '513520', '513500', '513100', '159509', '513030']",13:10:00,513290,"['513290', '513520', '513500', '513100', '159509', '513030']",True,True,6
2024-01-10,13:10:00,513290,"['513290', '513520', '513500', '159509', '513100', '513030']",13:10:00,513290,"['513290', '513520', '513500', '159509', '513100', '513030']",True,True,6
2024-01-11,13:10:00,513290,"['513290', '513520', '513500', '159509', '513100', '513030']",13:10:00,513290,"['513290', '513520', '513500', '159509', '513100', '513030']",True,True,6
2024-01-12,13:10:00,513290,"['513290', '513520', '513500', '159509', '513100', '501018']",13:10:00,513290,"['513290', '513520', '513500', '159509', '513100', '501018']",True,True,6
2024-01-15,13:10:00,513520,"['513520', '513290', '518880', '513500', '159509', '513100', '501018', '513030']",13:10:00,513520,"['513520', '513290', '518880', '513500', '159509', '513100', '501018', '513030']",True,True,8
2024-01-16,13:10:00,513520,"['513520', '518880', '513500', '159509', '513100', '501018']",13:10:00,513520,"['513520', '518880', '513500', '159509', '513100', '501018']",True,True,6
2024-01-17,13:10:00,513500,"['513500', '159509', '513100', '159980']",13:10:00,513500,"['513500', '159509', '513100', '159980']",True,True,4
2024-01-18,13:10:00,159509,"['159509', '513500', '513100', '501018']",13:10:00,159509,"['159509', '513500', '513100', '501018']",True,True,4
2024-01-19,13:10:00,513520,"['513520', '159509', '513500', '513100', '501018']",13:10:00,513520,"['513520', '159509', '513500', '513100', '501018']",True,True,5
2024-01-22,13:10:00,513520,"['513520', '159509', '513500', '513100']",13:10:00,513520,"['513520', '159509', '513500', '513100']",True,True,4
2024-01-23,13:10:00,513520,"['513520', '159509', '513100', '513500']",13:10:00,513520,"['513520', '159509', '513100', '513500']",True,True,4
2024-01-24,13:10:00,159509,"['159509', '513100', '513500', '513030', '501018']",13:10:00,159509,"['159509', '513100', '513500', '513030', '501018']",True,True,5
2024-01-25,13:10:00,159509,"['159509', '513100', '513500', '501018', '513030']",13:10:00,159509,"['159509', '513100', '513500', '501018', '513030']",True,True,5
2024-01-26,13:10:00,159509,"['159509', '512800', '513100', '513500']",13:10:00,159509,"['159509', '512800', '513100', '513500']",True,True,4
2024-01-29,13:10:00,159509,"['159509', '512800', '513100', '513500']",13:10:00,159509,"['159509', '512800', '513100', '513500']",True,True,4
2024-01-30,13:10:00,159509,"['159509', '513520', '512800', '513100', '513500', '501018']",13:10:00,159509,"['159509', '513520', '512800', '513100', '513500', '501018']",True,True,6
2024-01-31,13:10:00,159509,"['159509', '513100', '513500', '501018', '513030', '513290']",13:10:00,159509,"['159509', '513100', '513500', '501018', '513030', '513290']",True,True,6
2024-02-01,13:10:00,501018,['501018'],13:10:00,501018,['501018'],True,True,1
2024-02-02,13:10:00,159509,"['159509', '513100', '513500', '513290']",13:10:00,159509,"['159509', '513100', '513500', '513290']",True,True,4
2024-02-05,13:10:00,159509,"['159509', '513100', '513500']",13:10:00,159509,"['159509', '513100', '513500']",True,True,3
2024-02-06,13:10:00,159509,"['159509', '513100', '513500']",13:10:00,159509,"['159509', '513100', '513500']",True,True,3
2024-02-07,13:10:00,159509,"['159509', '512800', '513100', '513500']",13:10:00,159509,"['159509', '512800', '513100', '513500']",True,True,4
2024-02-08,13:10:00,159509,"['159509', '512800', '513100', '513500', '159981']",13:10:00,159509,"['159509', '512800', '513100', '513500', '159981']",True,True,5
2024-02-19,13:10:00,159509,"['159509', '512800', '513500', '513100', '512070', '159981']",13:10:00,159509,"['159509', '512800', '513500', '513100', '512070', '159981']",True,True,6
2024-02-20,13:10:00,159509,"['159509', '512800', '513500', '513100', '510880', '512070', '512890', '159981']",13:10:00,159509,"['159509', '512800', '513500', '513100', '510880', '512070', '512890', '159981']",True,True,8
2024-02-21,13:10:00,159509,"['159509', '512800', '513500', '510880', '512070', '512890', '513100', '159981']",13:10:00,159509,"['159509', '512800', '513500', '510880', '512070', '512890', '513100', '159981']",True,True,8
2024-02-22,13:10:00,159509,"['159509', '512800', '510880', '513500', '512890', '512070', '515220', '513100', '513190', '513920']",13:10:00,159509,"['159509', '512800', '510880', '513500', '512890', '512070', '515220', '513100', '513190', '513920']",True,True,10
2024-02-23,13:10:00,159509,"['159509', '512800', '510880', '515220', '512890', '513500', '512070', '513190', '513920', '513630']",13:10:00,159509,"['159509', '512800', '510880', '515220', '512890', '513500', '512070', '513190', '513920', '513630']",True,True,10
2024-02-26,13:10:00,159509,"['159509', '515220', '512800', '510880', '512890', '513190', '513500', '512070', '513920', '513630']",13:10:00,159509,"['159509', '515220', '512800', '510880', '512890', '513190', '513500', '512070', '513920', '513630']",True,True,10
2024-02-27,13:10:00,159509,"['159509', '515220', '510880', '512800', '513190', '513920', '510900', '513500', '512890', '513630']",13:10:00,159509,"['159509', '515220', '510880', '512800', '513190', '513920', '510900', '513500', '512890', '513630']",True,True,10
2024-02-28,13:10:00,159509,"['159509', '515220', '515880', '510900', '510880', '513190', '513970', '513920', '512800', '513500']",13:10:00,159509,"['159509', '515220', '515880', '510900', '510880', '513190', '513970', '513920', '512800', '513500']",True,True,10
2024-02-29,13:10:00,159509,"['159509', '515220', '510900', '513970', '510880', '513190', '513920', '513500', '513630', '512890']",13:10:00,159509,"['159509', '515220', '510900', '513970', '510880', '513190', '513920', '513500', '513630', '512890']",True,True,10
2024-03-01,13:10:00,159509,"['159509', '513360', '515220', '513970', '510900', '510880', '513180', '513190', '513920', '513500']",13:10:00,159509,"['159509', '513360', '515220', '513970', '510900', '510880', '513180', '513190', '513920', '513500']",True,True,10
2024-03-04,13:10:00,159998,"['159998', '515400', '515050', '562500', '515220', '159967', '159852', '512980', '513180', '513970']",13:10:00,159998,"['159998', '515400', '515050', '562500', '515220', '159967', '159852', '512980', '513180', '513970']",True,True,10
2024-03-05,13:10:00,159967,"['159967', '159852', '512980', '515220', '516190', '159995', '561980', '159667', '588200', '517520']",13:10:00,159967,"['159967', '159852', '512980', '515220', '516190', '159995', '561980', '159667', '588200', '517520']",True,True,10
2024-03-06,13:10:00,159995,"['159995', '159667', '561980', '512980', '515220', '159502', '516190', '588200', '512480', '517520']",13:10:00,159995,"['159995', '159667', '561980', '512980', '515220', '159502', '516190', '588200', '512480', '517520']",True,True,10
2024-03-07,13:10:00,159995,"['159995', '561980', '512480', '159516', '588200', '159502', '512980', '517520', '562590', '515220']",13:10:00,159995,"['159995', '561980', '512480', '159516', '588200', '159502', '512980', '517520', '562590', '515220']",True,True,10
2024-03-08,13:10:00,159516,"['159516', '512480', '562590', '517520', '513310', '588200', '516520', '159502', '512980', '588080']",13:10:00,159516,"['159516', '512480', '562590', '517520', '513310', '588200', '516520', '159502', '512980', '588080']",True,True,10
2024-03-11,13:10:00,513310,"['513310', '516520', '588200', '512400', '512980', '588080', '159949', '159732', '561330', '515790']",13:10:00,513310,"['513310', '516520', '588200', '512400', '512980', '588080', '159949', '159732', '561330', '515790']",True,True,10
2024-03-12,13:10:00,159949,"['159949', '512980', '512400', '159732', '561330', '159869', '588080', '159851', '512660', '159915']",13:10:00,159949,"['159949', '512980', '512400', '159732', '561330', '159869', '588080', '159851', '512660', '159915']",True,True,10
2024-03-13,13:10:00,512980,"['512980', '561330', '512400', '159949', '159732', '562800', '512660', '588080', '563300', '159638']",13:10:00,512980,"['512980', '561330', '512400', '159949', '159732', '562800', '512660', '516160', '588080', '563300']",True,True,9
2024-03-14,13:10:00,159851,"['159851', '512980', '562800', '159949', '588200', '560860', '159732', '159840', '512660', '159638']",13:10:00,159851,"['159851', '512980', '562800', '159949', '516160', '588200', '560860', '159732', '159840', '512660']",True,True,9
2024-03-15,13:10:00,159995,"['159995', '515790', '512480', '561980', '159967', '562800', '513310', '560860', '159851', '159949']",13:10:00,159995,"['159995', '515790', '512480', '561980', '159967', '562800', '513310', '560860', '516160', '159851']",True,True,9
2024-03-18,13:10:00,159516,"['159516', '562590', '159509', '515790', '159995', '159967', '562800', '560860', '512480', '159840']",13:10:00,159516,"['159516', '562590', '159509', '515790', '159995', '159967', '562800', '560860', '512480', '159840']",True,True,10
2024-03-19,13:10:00,159998,"['159998', '159840', '560860', '159755', '562800', '159516', '159852', '159509', '562590', '515790']",13:10:00,159998,"['159998', '159840', '560860', '159755', '562800', '159516', '159852', '159509', '562590', '515790']",True,True,10
2024-03-20,13:10:00,515980,"['515980', '512400', '516520', '159819', '159755', '159840', '560860', '515400', '159998', '562800']",13:10:00,515980,"['515980', '512400', '516520', '159819', '159755', '159840', '560860', '515400', '159998', '516150']",True,True,9
2024-03-21,13:10:00,561330,"['561330', '159667', '563300', '512400', '516510', '562500', '515980', '516520', '159755', '159840']",13:10:00,561330,"['561330', '159667', '563300', '512400', '516510', '562500', '515980', '516520', '159755', '159840']",True,True,10
2024-03-22,13:10:00,515880,"['515880', '515050', '512400', '159667', '159566', '563300', '516510', '516520', '159755', '159840']",13:10:00,515880,"['515880', '515050', '512400', '159667', '159566', '563300', '516510', '516150', '516520', '159755']",True,True,9
2024-03-25,13:10:00,159518,"['159518', '161226', '513310', '518880', '501018', '159980', '513030', '513500', '159529', '513100']",13:10:00,159518,"['159518', '161226', '513310', '518880', '501018', '159980', '513030', '513500', '159529', '513100']",True,True,10
2024-03-26,13:10:00,159518,"['159518', '161226', '513310', '518880', '501018', '513030', '513500', '159529', '513100', '513400']",13:10:00,159518,"['159518', '161226', '513310', '518880', '501018', '513030', '513500', '159529', '513100', '513400']",True,True,10
2024-03-27,13:10:00,159518,"['159518', '161226', '518880', '513310', '513030', '513500', '159529', '513100', '513400', '513520']",13:10:00,159518,"['159518', '161226', '518880', '513310', '513030', '513500', '159529', '513100', '513400', '513520']",True,True,10
2024-03-28,13:10:00,159518,"['159518', '161226', '518880', '501018', '513310', '513030', '513500', '159529', '513100', '513400']",13:10:00,159518,"['159518', '161226', '518880', '501018', '513310', '513030', '513500', '159529', '513100', '513400']",True,True,10
2024-03-29,13:10:00,159518,"['159518', '161226', '518880', '501018', '513310', '513030', '513500', '159980', '159529', '513100']",13:10:00,159518,"['159518', '161226', '518880', '501018', '513310', '513030', '513500', '159980', '159529', '513100']",True,True,10
2024-04-01,13:10:00,159518,"['159518', '161226', '518880', '501018', '513310', '513030', '513500', '159980', '513100', '513400']",13:10:00,159518,"['159518', '161226', '518880', '501018', '513310', '513030', '513500', '159980', '159529', '513100']",True,True,9
2024-04-02,13:10:00,517520,"['517520', '513350', '159518', '561330', '512400', '161226', '518880', '501018', '513310', '560860']",13:10:00,517520,"['517520', '513350', '159518', '561330', '512400', '161226', '518880', '501018', '513310', '560860']",True,True,10
2024-04-03,13:10:00,159518,"['159518', '513350', '561330', '512400', '161226', '518880', '501018', '560860', '513310', '513970']",13:10:00,159518,"['159518', '513350', '561330', '512400', '161226', '518880', '501018', '560860', '513310', '513970']",True,True,10
2024-04-08,13:10:00,159518,"['159518', '513350', '561330', '512400', '161226', '518880', '501018', '560860', '513310', '159865']",13:10:00,159518,"['159518', '513350', '561330', '512400', '161226', '518880', '501018', '560860', '513310', '516150']",True,True,9
2024-04-09,13:10:00,159518,"['159518', '161226', '518880', '501018', '159980', '159985']",13:10:00,159518,"['159518', '161226', '518880', '501018', '159980', '159985']",True,True,6
2024-04-10,13:10:00,159518,"['159518', '161226', '518880', '501018', '159980', '159985']",13:10:00,159518,"['159518', '161226', '518880', '501018', '159980', '159985']",True,True,6
2024-04-11,13:10:00,161226,"['161226', '159518', '518880', '501018', '159980']",13:10:00,161226,"['161226', '159518', '518880', '501018', '159980']",True,True,5
2024-04-12,13:10:00,161226,"['161226', '159518', '518880', '501018', '159980', '513100']",13:10:00,161226,"['161226', '159518', '518880', '501018', '159980', '513100']",True,True,6
2024-04-15,13:10:00,161226,"['161226', '518880', '501018', '159980', '159985']",13:10:00,161226,"['161226', '518880', '501018', '159980', '159985']",True,True,5
2024-04-16,13:10:00,518880,"['518880', '501018', '159980', '159985']",13:10:00,518880,"['518880', '501018', '159980', '159985']",True,True,4
2024-04-17,13:10:00,518880,"['518880', '501018', '159980']",13:10:00,518880,"['518880', '501018', '159980']",True,True,3
2024-04-18,13:10:00,518880,"['518880', '159980']",13:10:00,518880,"['518880', '159980']",True,True,2
2024-04-19,13:10:00,518880,"['518880', '159980']",13:10:00,518880,"['518880', '159980']",True,True,2
2024-04-22,13:10:00,159980,['159980'],13:10:00,159980,['159980'],True,True,1
2024-04-23,13:10:00,159980,['159980'],13:10:00,159980,['159980'],True,True,1
2024-04-24,13:10:00,159980,['159980'],13:10:00,159980,['159980'],True,True,1
2024-04-25,13:10:00,159980,"['159980', '159518']",13:10:00,159980,"['159980', '159518']",True,True,2
2024-04-26,13:10:00,159980,"['159980', '159985', '159518']",13:10:00,159980,"['159980', '159985', '159518']",True,True,3
2024-04-29,13:10:00,159980,"['159980', '161226', '512800', '513920', '518880', '512890', '510880', '159981', '511380']",13:10:00,159980,"['159980', '161226', '512800', '513920', '518880', '512890', '510880', '159981', '511380']",True,True,9
2024-04-30,13:10:00,159980,"['159980', '513920', '512800', '510900', '513190', '512890', '159981', '511380']",13:10:00,159980,"['159980', '513920', '512800', '510900', '513190', '512890', '159981', '511380']",True,True,8
2024-05-06,13:10:00,159980,"['159980', '159605', '510900', '513920', '513190', '512800', '513630', '159985', '511380', '159981']",13:10:00,159980,"['159980', '159605', '510900', '513920', '513190', '512800', '513630', '159985', '511380', '159981']",True,True,10
2024-05-07,13:10:00,159980,"['159980', '159605', '510900', '513190', '513920', '513630', '512800', '159985', '511380', '510760']",13:10:00,159980,"['159980', '159605', '510900', '513190', '513920', '513630', '512800', '159985', '511380', '510760']",True,True,10
2024-05-08,13:10:00,513330,"['513330', '159605', '510900', '159980', '513190', '513920', '513630', '512710', '159985', '512800']",13:10:00,513330,"['513330', '159605', '510900', '159980', '513190', '513920', '513630', '512710', '159985', '512800']",True,True,10
2024-05-09,13:10:00,513330,"['513330', '159605', '510900', '513750', '513190', '513180', '159980', '513920', '159985', '512710']",13:10:00,513330,"['513330', '159605', '510900', '513750', '513190', '513180', '159980', '513920', '159985', '512710']",True,True,10
2024-05-10,13:10:00,513330,"['513330', '513750', '159605', '510900', '513190', '513180', '513920', '512710', '513630', '159980']",13:10:00,513330,"['513330', '513750', '159605', '510900', '513190', '513180', '513920', '512710', '513630', '159980']",True,True,10
2024-05-13,13:10:00,513330,"['513330', '159605', '513180', '510900', '513190', '513920', '512710', '513630', '513090', '512670']",13:10:00,513330,"['513330', '159605', '513180', '510900', '513190', '513920', '512710', '513630', '513090', '512670']",True,True,10
2024-05-14,13:10:00,513180,"['513180', '510900', '513190', '513090', '513920', '513630', '512710', '512670', '159892', '513120']",13:10:00,513180,"['513180', '510900', '513190', '513090', '513920', '513630', '512710', '512670', '159892', '513120']",True,True,10
2024-05-15,13:10:00,510900,"['510900', '513190', '513090', '513920', '513630', '159892', '512710', '512670', '513120', '159883']",13:10:00,510900,"['510900', '513190', '513090', '513920', '513630', '159892', '512710', '512670', '513120', '159883']",True,True,10
2024-05-16,13:10:00,159985,"['159985', '159980', '513400', '513290', '513030', '159502', '159529', '513500', '513100', '159509']",13:10:00,159985,"['159985', '159980', '513400', '513290', '513030', '159502', '159529', '513500', '513100', '159509']",True,True,10
2024-05-17,13:10:00,159985,"['159985', '159980', '513400', '513290', '159502', '513030', '159529', '513500', '513100', '159509']",13:10:00,159985,"['159985', '159980', '513400', '513290', '159502', '513030', '159529', '513500', '513100', '159509']",True,True,10
2024-05-20,13:10:00,513920,"['513920', '513630', '159892', '513120', '159865', '513970', '159825', '512670', '512710', '512070']",13:10:00,513920,"['513920', '513630', '159892', '513120', '159865', '513970', '159825', '512670', '512710', '512070']",True,True,10
2024-05-21,13:10:00,513630,"['513630', '513920', '159892', '159865', '513120', '159825', '513970', '512670', '512070', '159985']",13:10:00,513630,"['513630', '513920', '159892', '159865', '513120', '159825', '513970', '512670', '512070', '159985']",True,True,10
2024-05-22,13:10:00,513630,"['513630', '513920', '159865', '159825', '512070', '159502', '159980', '512670', '159985', '513290']",13:10:00,513630,"['513630', '513920', '159865', '159825', '512070', '159502', '159980', '512670', '159985', '513290']",True,True,10
2024-05-23,13:10:00,513630,"['513630', '513920', '159865', '159825', '159502', '159509', '513290', '159985', '159980', '512070']",13:10:00,513630,"['513630', '513920', '159865', '159825', '159502', '159509', '513290', '159985', '159980', '512070']",True,True,10
2024-05-24,13:10:00,159985,"['159985', '513100', '159980']",13:10:00,159985,"['159985', '513100', '159980']",True,True,3
2024-05-27,13:10:00,513100,"['513100', '159985', '159980']",13:10:00,513100,"['513100', '159985', '159980']",True,True,3
2024-05-28,13:10:00,161226,"['161226', '513100', '159980', '159985', '513030', '513310']",13:10:00,161226,"['161226', '513100', '159980', '159985', '513030', '513310']",True,True,6
2024-05-29,13:10:00,159509,"['159509', '161226', '513100', '159980', '513310']",13:10:00,159509,"['159509', '161226', '513100', '159980', '513310']",True,True,5
2024-05-30,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2024-05-31,13:10:00,511880,[],13:10:00,511880,[],True,True,0
2024-06-03,13:10:00,159509,"['159509', '513500', '513290', '513030']",13:10:00,159509,"['159509', '513500', '513290', '513030']",True,True,4
2024-06-04,13:10:00,159509,"['159509', '513500', '513290', '513030', '159502']",13:10:00,159509,"['159509', '513500', '513290', '513030', '159502']",True,True,5
2024-06-05,13:10:00,159509,"['159509', '513100', '513500', '513290', '159502', '513310', '513400']",13:10:00,159509,"['159509', '513100', '513500', '513290', '159502', '513310', '513400']",True,True,7
2024-06-06,13:10:00,159509,"['159509', '513100', '513500', '513290', '159502', '513030', '513310', '518880', '513400']",13:10:00,159509,"['159509', '513100', '513500', '513290', '159502', '513030', '513310', '518880', '513400']",True,True,9
2024-06-07,13:10:00,159509,"['159509', '161226', '513100', '513500', '513290', '159502', '513310', '513030', '518880']",13:10:00,159509,"['159509', '161226', '513100', '513500', '513290', '159502', '513310', '513030', '518880']",True,True,9
2024-06-11,13:10:00,159509,"['159509', '513100', '513500', '513290', '513310', '159502']",13:10:00,159509,"['159509', '513100', '513500', '513290', '513310', '159502']",True,True,6
2024-06-12,13:10:00,159509,"['159509', '513100', '513500', '513290', '513310', '159502']",13:10:00,159509,"['159509', '513100', '513500', '513290', '513310', '159502']",True,True,6
2024-06-13,13:10:00,159509,"['159509', '513100', '513500', '513310', '513290', '159502', '159529']",13:10:00,159509,"['159509', '513100', '513500', '513310', '513290', '159502', '159529']",True,True,7
2024-06-14,13:10:00,513100,"['513100', '513310', '513500', '513290', '159502', '159529']",13:10:00,513100,"['513100', '513310', '513500', '513290', '159502', '159529']",True,True,6
2024-06-17,13:10:00,513310,"['513310', '513100', '513500', '513290', '159529']",13:10:00,513310,"['513310', '513100', '513500', '513290', '159529']",True,True,5
2024-06-18,13:10:00,513310,"['513310', '513100', '513500', '159529']",13:10:00,513310,"['513310', '513100', '513500', '159529']",True,True,4
2024-06-19,13:10:00,513310,"['513310', '513100', '513500', '159529']",13:10:00,513310,"['513310', '513100', '513500', '159529']",True,True,4
2024-06-20,13:10:00,513310,"['513310', '513100', '513500', '159529']",13:10:00,513310,"['513310', '513100', '513500', '159529']",True,True,4
2024-06-21,13:10:00,513310,"['513310', '513100', '513500', '159529', '513290']",13:10:00,513310,"['513310', '513100', '513500', '159529', '513290']",True,True,5
2024-06-24,13:10:00,513100,"['513100', '513500', '159529', '513290', '159502']",13:10:00,513100,"['513100', '513500', '159529', '513290', '159502']",True,True,5
2024-06-25,13:10:00,513500,"['513500', '159529', '513290', '159502', '501018']",13:10:00,513500,"['513500', '159529', '513290', '159502', '501018']",True,True,5
2024-06-26,13:10:00,513100,"['513100', '513500', '159529', '513290', '159502', '501018']",13:10:00,513100,"['513100', '513500', '159529', '513290', '159502', '501018']",True,True,6
2024-06-27,13:10:00,513100,"['513100', '513500', '159529', '513290', '501018', '159502', '513400']",13:10:00,513100,"['513100', '513500', '159529', '513290', '501018', '159502', '513400']",True,True,7
2024-06-28,13:10:00,159509,"['159509', '513100', '513500', '513290', '501018', '159502', '513400']",13:10:00,159509,"['159509', '513100', '513500', '159529', '513290', '501018', '159502', '513400']",True,True,7
2024-07-01,13:10:00,159509,"['159509', '513100', '513500', '159529', '513290', '501018', '159502', '513400']",13:10:00,159509,"['159509', '513100', '513500', '159529', '513290', '501018', '159502', '513400']",True,True,8
2024-07-02,13:10:00,159509,"['159509', '513100', '513500', '159529', '501018', '513290', '513400', '159502', '513520']",13:10:00,159509,"['159509', '513100', '513500', '159529', '501018', '513290', '513400', '159502', '513520']",True,True,9
2024-07-03,13:10:00,513100,"['513100', '513500', '501018', '159529', '513400', '513520']",13:10:00,513100,"['513100', '513500', '501018', '159529', '513400', '513520']",True,True,6
2024-07-04,13:10:00,513100,"['513100', '513500', '501018', '159529', '513520', '513400']",13:10:00,513100,"['513100', '513500', '501018', '159529', '513520', '513400']",True,True,6
2024-07-05,13:10:00,513100,"['513100', '513500', '501018', '513520', '159529', '513400', '513310']",13:10:00,513100,"['513100', '513500', '501018', '513520', '159529', '513400', '513310']",True,True,7
2024-07-08,13:10:00,513100,"['513100', '501018', '513500', '513520', '159509', '159529', '513400', '513310', '518880']",13:10:00,513100,"['513100', '501018', '513500', '513520', '159509', '159529', '513400', '513310', '518880']",True,True,9
2024-07-09,13:10:00,513100,"['513100', '513520', '513500', '159509', '159529', '513400', '513310', '513290', '161226', '518880']",13:10:00,513100,"['513100', '513520', '513500', '159509', '159529', '513400', '513310', '513290', '161226', '518880']",True,True,10
2024-07-10,13:10:00,513520,"['513520', '513100', '513500', '159529', '159509', '513290', '513310', '161226', '518880', '513030']",13:10:00,513520,"['513520', '513100', '513500', '159529', '159509', '513290', '513310', '161226', '518880', '513030']",True,True,10
2024-07-11,13:10:00,513520,"['513520', '513100', '513500', '159529', '513400', '159509', '161226', '513290', '513310', '518880']",13:10:00,513520,"['513520', '513100', '513500', '159529', '513400', '159509', '161226', '513290', '513310', '518880']",True,True,10
2024-07-12,13:10:00,513500,"['513500', '159529', '501018', '513400', '512800', '513630']",13:10:00,513500,"['513500', '159529', '501018', '513400', '512800', '513630']",True,True,6
2024-07-15,13:10:00,513400,"['513400', '513500', '159529', '512800', '501018', '159732', '161226', '513290', '513630', '518880']",13:10:00,513400,"['513400', '513500', '159529', '512800', '501018', '159732', '161226', '513290', '513630', '518880']",True,True,10
2024-07-16,13:10:00,513400,"['513400', '517520', '513500', '512800', '159529', '161226', '513290', '159732', '501018', '518880']",13:10:00,513400,"['513400', '517520', '513500', '512800', '159529', '161226', '513290', '159732', '501018', '518880']",True,True,10
2024-07-17,13:10:00,513520,"['513520', '513400', '517520', '513500', '513100', '512800', '513290', '159502', '159529', '159732']",13:10:00,513520,"['513520', '513400', '517520', '513500', '513100', '512800', '513290', '159502', '159529', '159732']",True,True,10
2024-07-18,13:10:00,513520,"['513520', '513400', '517520', '513290', '512800', '513500', '159529', '159732', '513100', '518880']",13:10:00,513520,"['513520', '513400', '517520', '513290', '512800', '513500', '159529', '159732', '513100', '518880']",True,True,10
2024-07-19,13:10:00,513520,"['513520', '512800', '159529', '513500', '159732', '518880', '513030', '561330', '513100', '161226']",13:10:00,513520,"['513520', '512800', '159529', '513500', '159732', '518880', '513030', '561330', '513100', '161226']",True,True,10
