date,time,value,weak,pool,target
2021-08-05,15:30:00,1521333.77,False,65,512710
2021-08-06,15:30:00,1530691.1,False,65,512710
2021-08-09,15:30:00,1515194.48,False,65,512660
2021-08-10,15:30:00,1600707.91,False,65,159995
2021-08-11,15:30:00,1609115.87,False,65,159995
2021-08-12,15:30:00,1617501.89,False,65,515220
2021-08-13,15:30:00,1633446.69,False,65,515220
2021-08-16,15:30:00,1628543.16,False,65,512660
2021-08-17,15:30:00,1614009.37,True,9,513500
2021-08-18,15:30:00,1612830.17,True,9,513500
2021-08-19,15:30:00,1592278.5,True,9,511880
2021-08-20,15:30:00,1592588.5,True,9,511880
2021-08-23,15:30:00,1594942.79,True,9,513500
2021-08-24,15:30:00,1603660.79,True,9,513500
2021-08-25,15:30:00,1598429.99,True,9,513500
2021-08-26,15:30:00,1580864.21,False,67,515220
2021-08-27,15:30:00,1606356.89,False,67,515210
2021-08-30,15:30:00,1638721.36,False,67,515210
2021-08-31,15:30:00,1736072.09,False,67,512400
2021-09-01,15:30:00,1639057.16,False,67,510880
2021-09-02,15:30:00,1680524.26,False,67,510880
2021-09-03,15:30:00,1668451.56,False,67,510880
2021-09-06,15:30:00,1680141.75,True,9,513100
2021-09-07,15:30:00,1681749.73,True,9,513100
2021-09-08,15:30:00,1684194.29,False,67,510880
2021-09-09,15:30:00,1736018.27,False,67,512890
2021-09-10,15:30:00,1725523.78,False,67,512890
2021-09-13,15:30:00,1773336.15,False,67,512400
2021-09-14,15:30:00,1721517.93,False,67,512400
2021-09-15,15:30:00,1725764.07,False,67,159869
2021-09-16,15:30:00,1716605.07,False,67,159869
2021-09-17,15:30:00,1667412.1,True,9,513520
2021-09-22,15:30:00,1656750.31,True,9,501018
2021-09-23,15:30:00,1668560.6,True,9,501018
2021-09-24,15:30:00,1690068.27,True,9,501018
2021-09-27,15:30:00,1717455.07,True,9,501018
2021-09-28,15:30:00,1746798.07,True,9,501018
2021-09-29,15:30:00,1703761.67,True,9,501018
2021-09-30,15:30:00,1705717.87,True,9,501018
2021-10-08,15:30:00,1799610.37,True,9,501018
2021-10-11,15:30:00,1834815.26,True,9,501018
2021-10-12,15:30:00,1828947.26,True,9,501018
2021-10-13,15:30:00,1826991.26,True,9,501018
2021-10-14,15:30:00,1836771.26,True,9,501018
2021-10-15,15:30:00,1860243.26,True,9,501018
2021-10-18,15:30:00,1913981.19,False,69,159865
2021-10-19,15:30:00,2009464.06,False,69,159865
2021-10-20,15:30:00,1971316.86,False,68,159865
2021-10-21,15:30:00,1951593.71,False,69,159928
2021-10-22,15:30:00,1984302.99,False,70,501018
2021-10-25,15:30:00,2021109.22,False,70,501018
2021-10-26,15:30:00,2000059.22,False,70,501018
2021-10-27,15:30:00,1991639.22,False,70,501018
2021-10-28,15:30:00,1960059.72,False,69,501018
2021-10-29,15:30:00,1975780.43,True,9,513500
2021-11-01,15:30:00,1991965.17,True,9,513500
2021-11-02,15:30:00,1987509.57,True,9,501018
2021-11-03,15:30:00,1980732.64,True,9,513500
2021-11-04,15:30:00,1982277.98,True,9,513100
2021-11-05,15:30:00,2006457.98,True,9,513100
2021-11-08,15:30:00,1999761.98,True,9,513100
2021-11-09,15:30:00,2001993.98,True,9,513100
2021-11-10,15:30:00,1982649.98,True,9,513100
2021-11-11,15:30:00,1963366.37,True,9,513500
2021-11-12,15:30:00,1966788.96,False,70,512670
