trade_date,action,symbol,price,shares,notional,cost,entry_mode,trend_slope_pct,minute,execution_mode
2020-07-13,buy,515880,0.223685732832028,5628400,1258992.7786717864,251.7985557343573,trend_proxy,0.11144883485309028,,
2020-07-14,sell,515880,0.21872961576386277,5628400,1231097.769365325,246.21955387306502,,,,daily_close
2020-07-14,buy,510880,2.750275,447400,1230473.035,246.094607,trend_proxy,-0.021676300578034418,,
2020-07-17,sell,510880,2.64,447400,1181136.0,236.2272,,,,daily_close
2020-07-17,buy,161226,0.8660865999999999,1363500,1180909.0791,236.18181582,trend_proxy,-0.015325670498084198,,
2020-07-22,sell,161226,1.011,1363500,1378498.4999999998,275.69969999999995,,,,daily_close
2020-07-22,buy,159980,1.0351035,1330800,1377515.7378,275.50314756,trend_proxy,-0.006428801028608063,,
2020-07-23,sell,159980,1.028,1330800,1368062.4000000001,273.61248000000006,,,,daily_close
2020-07-23,buy,515220,0.5467610259188361,2501300,1367613.3541307847,273.52267082615697,trend_proxy,0.009107468123861947,,
2020-07-24,sell,515220,0.532802833078101,2501300,1332699.726378254,266.5399452756508,,,,daily_close
2020-07-24,buy,513090,1.2631263,1054700,1332219.30861,266.443861722,trend_proxy,-0.1750437609402352,,
2020-07-27,sell,513090,1.252,1054700,1320484.4,264.09688,,,,daily_close
2020-07-27,buy,161226,1.0421042,1266600,1319929.1797200001,263.98583594400003,trend_proxy,0.15045135406218657,,
2020-07-28,sell,161226,1.06,1266600,1342596.0,268.5192,,,,daily_close
2020-07-28,buy,513030,1.1071107,1212200,1342039.59054,268.407918108,trend_proxy,-0.009009009009009286,,
2020-07-30,sell,513030,1.105,1212200,1339481.0,267.8962,,,,daily_close
2020-07-30,buy,159967,0.5509873207109005,2430200,1339009.3867916304,267.8018773583261,trend_proxy,-0.030714516650500734,,
2020-08-07,sell,159967,0.5447298578199052,2430200,1323802.5004739338,264.7605000947868,,,,daily_close
2020-08-07,buy,518880,4.3784378,302200,1323163.9031600002,264.63278063200005,trend_proxy,-0.01817355747387543,,
2020-08-10,sell,518880,4.349,302200,1314267.8,262.85356,,,,daily_close
2020-08-10,buy,159992,1.5311530999999998,858100,1313882.4751099998,262.77649502199995,trend_proxy,-0.013012361743656534,,
2020-08-12,sell,159992,1.455,858100,1248535.5,249.70710000000003,,,,daily_close
2020-08-12,buy,513030,1.1121112000000002,1122300,1248122.3997600002,249.62447995200006,trend_proxy,0.0,,
2020-08-14,sell,513030,1.119,1122300,1255853.7,251.17074,,,,daily_close
2020-08-14,buy,511880,101.3111301,12300,1246126.90023,249.22538004600003,trend_proxy,-0.00036191829858885544,,
2020-08-17,sell,511880,101.305,12300,1246051.5,249.21030000000002,,,,daily_close
2020-08-17,buy,513030,1.1131113,1127300,1254810.3684899998,250.96207369799998,trend_proxy,-0.0029922202274090814,,
2020-08-18,sell,513030,1.114,1127300,1255812.2000000002,251.16244000000006,,,,daily_close
2020-08-18,buy,159981,0.8780878,1429600,1255314.31888,251.062863776,trend_proxy,0.003800836183960321,,
2020-08-19,sell,159981,0.875,1429600,1250900.0,250.18,,,,daily_close
2020-08-19,buy,510880,2.8322832,441400,1250169.80448,250.033960896,trend_proxy,-0.012897174346347962,,
2020-08-20,sell,510880,2.817,441400,1243423.8,248.68476,,,,daily_close
2020-08-20,buy,159980,1.0731073,1158400,1243087.49632,248.617499264,trend_proxy,0.0,,
2020-08-25,sell,159980,1.064,1158400,1232537.6,246.50752000000003,,,,daily_close
2020-08-25,buy,510880,2.8052805000000003,439200,1232079.1956000002,246.41583912000004,trend_proxy,-0.028278543655001858,,
2020-08-27,sell,510880,2.766,439200,1214827.2,242.96544,,,,daily_close
2020-08-27,buy,159980,1.0721072,1132700,1214375.82544,242.87516508800002,trend_proxy,-0.0031065548306922577,,
2020-08-31,sell,159980,1.082,1132700,1225581.4000000001,245.11628000000005,,,,daily_close
2020-08-31,buy,159928,1.2455534902631575,983600,1225126.4130228418,245.02528260456836,trend_proxy,-0.03180403302206036,,
2020-09-07,sell,159928,1.172678947368421,983600,1153447.0126315788,230.68940252631577,,,,daily_close
2020-09-07,buy,159985,1.0461046,1102300,1153121.10058,230.62422011600003,trend_proxy,-0.015857913098635823,,
2020-09-08,sell,159985,1.049,1102300,1156312.7,231.26254,,,,daily_close
2020-09-08,buy,159980,1.0861086,1064200,1155836.7721199999,231.167354424,trend_proxy,-0.006127450980392135,,
2020-09-10,sell,159980,1.054,1064200,1121666.8,224.33336000000003,,,,daily_close
2020-09-10,buy,159985,1.0471047,1070800,1121239.71276,224.247942552,trend_proxy,0.0,,
2020-09-25,sell,159985,1.072,1070800,1147897.6,229.57952000000003,,,,daily_close
2020-09-25,buy,511880,101.5441534,11300,1147448.93342,229.489786684,trend_proxy,0.00019698999290810684,,
2020-09-30,sell,511880,101.621,11300,1148317.3,229.66346000000001,,,,daily_close
2020-09-30,buy,513520,1.1031103,1040500,1147786.26715,229.55725343,trend_proxy,-0.05059523809523828,,
2020-10-12,sell,513520,1.107,1040500,1151833.5,230.3667,,,,daily_close
2020-10-12,buy,511880,101.6261616,11300,1148375.62608,229.67512521600003,trend_proxy,-6.560517493592322e-05,,
2020-10-13,sell,511880,101.615,11300,1148249.5,229.6499,,,,daily_close
2020-10-13,buy,159985,1.1291129,1019200,1150791.86768,230.158373536,trend_proxy,0.01185185185185178,,
2020-10-14,sell,159985,1.127,1019200,1148638.4,229.72768,,,,daily_close
2020-10-14,buy,511880,101.64516350000001,11200,1138425.8312000001,227.68516624000003,trend_proxy,0.0003280032800330919,,
2020-10-15,sell,511880,101.636,11200,1138323.2,227.66464,,,,daily_close
2020-10-15,buy,159985,1.1271127,1018200,1147626.15114,229.525230228,trend_proxy,-0.002955082742316373,,
2020-10-16,sell,159985,1.144,1018200,1164820.7999999998,232.96415999999996,,,,daily_close
2020-10-16,buy,515030,1.1821182,985000,1164386.427,232.8772854,trend_proxy,-0.07713498622589521,,
2020-10-23,sell,515030,1.179,985000,1161315.0,232.263,,,,daily_close
2020-10-23,buy,159985,1.1311131,1026300,1160861.3745300001,232.17227490600004,trend_proxy,-0.04075691411935941,,
2020-10-26,sell,159985,1.139,1026300,1168955.7,233.79114,,,,daily_close
2020-10-26,buy,159980,1.0631062999999998,1099100,1168460.1343299998,233.69202686599996,trend_proxy,-0.015605493133583245,,
2020-10-27,sell,159980,1.066,1099100,1171640.6,234.32812000000004,,,,daily_close
2020-10-27,buy,159985,1.1351134999999999,1031700,1171096.5979499999,234.21931958999997,trend_proxy,-0.005863383172090379,,
2020-10-28,sell,159985,1.13,1031700,1165821.0,233.16420000000002,,,,daily_close
2020-10-28,buy,159980,1.0761076,1083000,1165424.5308,233.08490616000003,trend_proxy,0.0281162136832247,,
2020-10-30,sell,159980,1.057,1083000,1144731.0,228.9462,,,,daily_close
2020-10-30,buy,515030,1.2431243,920500,1144295.91815,228.85918363000002,trend_proxy,-0.03450106157112498,,
2020-11-02,sell,515030,1.29,920500,1187445.0,237.489,,,,daily_close
2020-11-02,buy,511880,101.7731763,11600,1180568.84508,236.11376901600002,trend_proxy,0.0006880147824891066,,
2020-11-04,sell,511880,101.781,11600,1180659.6,236.13192000000004,,,,daily_close
2020-11-04,buy,515030,1.3141314,902900,1186529.24106,237.305848212,trend_proxy,0.06728778467908943,,
2020-11-06,sell,515030,1.381,902900,1246904.9,249.38098,,,,daily_close
2020-11-06,buy,159949,1.1261126,1106700,1246268.81442,249.253762884,trend_proxy,-0.06672468813461026,,
2020-11-09,sell,159949,1.164,1106700,1288198.7999999998,257.63975999999997,,,,daily_close
2020-11-09,buy,512400,0.8970897,1435300,1287592.84641,257.518569282,trend_proxy,0.09950248756218934,,
2020-11-16,sell,512400,0.923,1435300,1324781.9000000001,264.95638,,,,daily_close
2020-11-16,buy,513520,1.2011201,1102500,1324234.91025,264.84698205,trend_proxy,0.03081232492997262,,
2020-11-23,sell,513520,1.197,1102500,1319692.5,263.93850000000003,,,,daily_close
2020-11-23,buy,512400,0.9640964,1368300,1319173.10412,263.834620824,trend_proxy,0.07423117709438005,,
2020-11-24,sell,512400,0.976,1368300,1335460.8,267.09216000000004,,,,daily_close
2020-11-24,buy,515210,1.3371336999999999,998300,1334860.57271,266.972114542,trend_proxy,0.06870229007633528,,
2020-11-26,sell,515210,1.276,998300,1273830.8,254.76616,,,,daily_close
2020-11-26,buy,513520,1.2311231,1034400,1273473.73464,254.694746928,trend_proxy,0.03834565872363749,,
2020-12-02,sell,513520,1.245,1034400,1287828.0,257.5656,,,,daily_close
2020-12-02,buy,515220,0.661973158537519,1944600,1287273.0040920596,257.4546008184119,trend_proxy,0.05335365853658495,,
2020-12-03,sell,515220,0.6370792496171515,1944600,1238864.3088055127,247.77286176110255,,,,daily_close
2020-12-03,buy,513520,1.2431243,996200,1238400.42766,247.68008553200002,trend_proxy,-0.005354752342704068,,
2020-12-09,sell,513520,1.243,996200,1238276.6,247.65532000000002,,,,daily_close
2020-12-09,buy,159981,0.9830983,1259100,1237819.06953,247.563813906,trend_proxy,0.020470829068577334,,
2020-12-10,sell,159981,0.995,1259100,1252804.5,250.5609,,,,daily_close
2020-12-10,buy,159980,1.160116,1079400,1252229.2104,250.44584208,trend_proxy,0.017331022530329143,,
2020-12-14,sell,159980,1.174,1079400,1267215.5999999999,253.44312,,,,daily_close
2020-12-14,buy,501018,0.5640563999999999,2245800,1266757.8631199999,253.351572624,trend_proxy,0.017825311942958333,,
2020-12-15,sell,501018,0.562,2245800,1262139.6,252.42792000000003,,,,daily_close
2020-12-15,buy,159980,1.1731173000000001,1075400,1261570.3444200002,252.31406888400005,trend_proxy,0.0,,
2020-12-18,sell,159980,1.205,1075400,1295857.0,259.1714,,,,daily_close
2020-12-18,buy,159981,1.0331032999999998,1253800,1295304.9175399998,259.060983508,trend_proxy,-0.009652509652510188,,
2020-12-24,sell,159981,1.012,1253800,1268845.6,253.76912000000004,,,,daily_close
2020-12-24,buy,159967,0.6180618,2052300,1268448.23214,253.689646428,trend_proxy,0.016260162601626032,,
2021-01-06,sell,159967,0.691,2052300,1418139.2999999998,283.62786,,,,daily_close
2021-01-06,buy,512660,1.3991399,1012900,1417188.80471,283.437760942,trend_proxy,0.06807682956479451,,
2021-01-07,sell,512660,1.438,1012900,1456550.2,291.31004,,,,daily_close
2021-01-07,buy,159949,1.3361336000000001,1089700,1455984.78392,291.196956784,trend_proxy,0.0661577608142494,,
2021-01-08,sell,159949,1.328,1089700,1447121.6,289.42432,,,,daily_close
2021-01-08,buy,512400,1.1341134,1275500,1446561.6417,289.31232834,trend_proxy,-0.040650406504065074,,
2021-01-11,sell,512400,1.09,1275500,1390295.0,278.059,,,,daily_close
2021-01-11,buy,159928,1.3971949686842102,994700,1389789.835350184,277.95796707003683,trend_proxy,-0.09869976359338024,,
2021-01-12,sell,159928,1.4302394736842103,994700,1422659.204473684,284.53184089473683,,,,daily_close
2021-01-12,buy,159985,1.3261326,1072300,1422011.98698,284.402397396,trend_proxy,-0.005020080321285203,,
2021-01-13,sell,159985,1.385,1072300,1485135.5,297.0271,,,,daily_close
2021-01-13,buy,159915,3.0253025,490700,1484515.93675,296.90318735000005,trend_proxy,-0.0499294475198094,,
2021-01-18,sell,159915,3.046,490700,1494672.2,298.93444,,,,daily_close
2021-01-18,buy,501018,0.6130613,2437000,1494030.3881,298.80607762000005,trend_proxy,0.0496688741721855,,
2021-01-19,sell,501018,0.613,2437000,1493881.0,298.7762,,,,daily_close
2021-01-19,buy,159995,1.4081408,1060400,1493192.50432,298.63850086400004,trend_proxy,-0.06043700604370058,,
2021-01-20,sell,159995,1.425,1060400,1511070.0,302.214,,,,daily_close
2021-01-20,buy,501018,0.6220622,2428300,1510553.64026,302.110728052,trend_proxy,0.01615508885298859,,
2021-01-22,sell,501018,0.611,2428300,1483691.3,296.73826,,,,daily_close
2021-01-22,buy,159949,1.4331433,1034800,1483016.68684,296.60333736800004,trend_proxy,0.07857142857142858,,
2021-01-25,sell,159949,1.43,1034800,1479764.0,295.9528,,,,daily_close
2021-01-25,buy,159915,3.2423242,456200,1479148.3000400001,295.829660008,trend_proxy,0.0,,
2021-01-28,sell,159915,3.057,456200,1394603.4,278.92068,,,,daily_close
2021-01-28,buy,159995,1.2951294999999998,1076600,1394336.4196999997,278.86728393999994,trend_proxy,-0.08771929824561431,,
2021-01-29,sell,159995,1.269,1076600,1366205.4,273.24108,,,,daily_close
2021-01-29,buy,511880,100.3150305,13600,1364284.4148000001,272.85688296000006,trend_proxy,0.00039883142392819576,,
2021-02-04,sell,511880,100.352,13600,1364787.2,272.95744,,,,daily_close
2021-02-04,buy,501018,0.6440644,2120400,1365674.15376,273.13483075199997,trend_proxy,0.010384215991692999,,
2021-02-05,sell,501018,0.647,2120400,1371898.8,274.37976000000003,,,,daily_close
2021-02-05,buy,511880,100.39003799999999,13600,1365304.5167999999,273.06090336,trend_proxy,0.0006642752756739571,,
2021-02-08,sell,511880,100.377,13600,1365127.2,273.02544,,,,daily_close
2021-02-08,buy,501018,0.6550655,2092300,1370593.54565,274.11870913,trend_proxy,0.010209290454313477,,
2021-02-09,sell,501018,0.668,2092300,1397656.4000000001,279.53128000000004,,,,daily_close
2021-02-09,buy,512800,0.6505670198086662,2147500,1397092.6750391105,279.41853500782213,trend_proxy,0.015540015540015753,,
2021-02-22,sell,512800,0.6409431626336523,2147500,1376425.4417557681,275.28508835115366,,,,daily_close
2021-02-22,buy,159825,1.2081207999999999,1138900,1375928.7791199998,275.18575582399995,trend_proxy,-0.06227998916869796,,
2021-02-24,sell,159825,1.161,1138900,1322262.9000000001,264.45258000000007,,,,daily_close
2021-02-24,buy,501018,0.70007,1888100,1321802.167,264.3604334,trend_proxy,0.0,,
2021-03-01,sell,501018,0.713,1888100,1346215.3,269.24306,,,,daily_close
2021-03-01,buy,159980,1.3041304,1031800,1345601.74672,269.120349344,trend_proxy,-0.0303951367781156,,
2021-03-03,sell,159980,1.308,1031800,1349594.4000000001,269.91888000000006,,,,daily_close
2021-03-03,buy,513030,1.1441143999999999,1179100,1349025.28904,269.805057808,trend_proxy,0.02643171806167392,,
2021-03-05,sell,513030,1.129,1179100,1331203.9,266.24078,,,,daily_close
2021-03-05,buy,511880,100.5540544,13200,1327313.51808,265.462703616,trend_proxy,9.946191106132336e-05,,
2021-03-11,sell,511880,100.568,13200,1327497.5999999999,265.49951999999996,,,,daily_close
2021-03-11,buy,501018,0.7460746,1783200,1330400.2267200002,266.08004534400004,trend_proxy,0.004474272930648689,,
2021-03-19,sell,501018,0.698,1783200,1244673.5999999999,248.93471999999997,,,,daily_close
2021-03-19,buy,515210,1.4891489,835600,1244332.82084,248.866564168,trend_proxy,0.038496376811594235,,
2021-03-22,sell,515210,1.499,835600,1252564.4000000001,250.51288000000005,,,,daily_close
2021-03-22,buy,513030,1.1781177999999999,1062800,1252103.59784,250.420719568,trend_proxy,-0.0028272547356518927,,
2021-03-23,sell,513030,1.178,1062800,1251978.4,250.39568,,,,daily_close
2021-03-23,buy,159980,1.2771276999999999,979900,1251457.4332299998,250.29148664599998,trend_proxy,-0.013000520020801284,,
2021-03-24,sell,159980,1.264,979900,1238593.6,247.71872000000002,,,,daily_close
2021-03-24,buy,511880,100.6510641,12300,1238008.08843,247.60161768600003,trend_proxy,9.936604463541461e-05,,
2021-03-29,sell,511880,100.658,12300,1238093.4,247.61867999999998,,,,daily_close
2021-03-29,buy,513030,1.1851185,1044400,1237737.7614,247.54755228,trend_proxy,0.019807583474816443,,
2021-04-08,sell,513030,1.235,1044400,1289834.0,257.96680000000003,,,,daily_close
2021-04-08,buy,513090,1.2681268,1016600,1289177.70488,257.835540976,trend_proxy,0.015847860538827547,,
2021-04-12,sell,513090,1.241,1016600,1261600.6,252.32012000000003,,,,daily_close
2021-04-12,buy,513030,1.260126,1000800,1261134.1008000001,252.22682016000005,trend_proxy,0.07575757575757569,,
2021-04-14,sell,513030,1.242,1000800,1242993.6,248.59872000000004,,,,daily_close
2021-04-14,buy,513520,1.3111310999999999,947700,1242558.9434699998,248.511788694,trend_proxy,0.0,,
2021-04-15,sell,513520,1.31,947700,1241487.0,248.2974,,,,daily_close
2021-04-15,buy,513030,1.2381237999999999,1002300,1240971.48474,248.19429694800002,trend_proxy,0.0,,
2021-04-22,sell,513030,1.24,1002300,1242852.0,248.5704,,,,daily_close
2021-04-22,buy,515210,1.5771576999999999,787700,1242327.12029,248.465424058,trend_proxy,0.06464124111182912,,
2021-04-28,sell,515210,1.587,787700,1250079.9,250.01597999999998,,,,daily_close
2021-04-28,buy,159967,0.7020702,1779900,1249614.74898,249.92294979599998,trend_proxy,0.08771929824561357,,
2021-05-07,sell,159967,0.662,1779900,1178293.8,235.65876000000003,,,,daily_close
2021-05-07,buy,159980,1.4041404,838900,1177933.38156,235.58667631199998,trend_proxy,0.028735632183907917,,
2021-05-12,sell,159980,1.422,838900,1192915.8,238.58316000000002,,,,daily_close
2021-05-12,buy,161226,0.9180918,1298800,1192417.62984,238.48352596800004,trend_proxy,0.014587892049598613,,
2021-05-13,sell,161226,0.903,1298800,1172816.4000000001,234.56328000000005,,,,daily_close
2021-05-13,buy,159980,1.3931393,841500,1172326.72095,234.46534419,trend_proxy,-0.007163323782234758,,
2021-05-17,sell,159980,1.388,841500,1168002.0,233.6004,,,,daily_close
2021-05-17,buy,515120,1.1781177999999999,991100,1167632.55158,233.526510316,trend_proxy,-0.005649717514124204,,
2021-05-18,sell,515120,1.16,991100,1149676.0,229.9352,,,,daily_close
2021-05-18,buy,159992,1.5661566,733800,1149245.71308,229.849142616,trend_proxy,-0.052377959354703206,,
2021-05-20,sell,159992,1.561,733800,1145461.8,229.09236,,,,daily_close
2021-05-20,buy,515120,1.1591159,987800,1144974.68602,228.994937204,trend_proxy,0.005762028233938417,,
2021-05-27,sell,515120,1.153,987800,1138933.4000000001,227.78668000000005,,,,daily_close
2021-05-27,buy,159967,0.7420742,1534200,1138490.23764,227.698047528,trend_proxy,0.04092769440654879,,
2021-05-31,sell,159967,0.76,1534200,1165992.0,233.19840000000002,,,,daily_close
2021-05-31,buy,515170,0.9960996,1170100,1165536.14196,233.107228392,trend_proxy,0.003350083752093891,,
