date,time,value,weak,pool,target,top10_raw
2023-07-24,15:30:00,4431034.86,True,11,159985,"159985.SZ:2.4348,501018.SH:1.2879,161226.SZ:0.7243,513100.SH:0.4451,513500.SH:0.4098,518880.SH:0.2404,159980.SZ:0.2025,513030.SH:0.0931"
2023-07-25,15:30:00,4513051.86,True,11,159985,"159985.SZ:2.2924,501018.SH:1.4467,513500.SH:0.3979,159980.SZ:0.2276,518880.SH:0.2276"
2023-07-26,15:30:00,4544596.86,False,82,159985,"159985.SZ:2.2883,501018.SH:1.6525,159981.SZ:1.3944,161226.SZ:0.8750,159825.SZ:0.6631,159865.SZ:0.4799,512880.SH:0.4560,513500.SH:0.4044,513100.SH:0.4019,512890.SH:0.3788"
2023-07-27,15:30:00,4597171.86,False,82,159985,"159985.SZ:2.5482,501018.SH:1.8566,159981.SZ:1.2900,161226.SZ:1.1189,512880.SH:0.7401,159825.SZ:0.6746,159865.SZ:0.5527,159605.SZ:0.5388,512070.SH:0.4897,513180.SH:0.4707"
2023-07-28,15:30:00,4544596.86,False,82,159985,"159985.SZ:2.5150,501018.SH:2.0202,159981.SZ:1.1773,512880.SH:1.1516,161226.SZ:1.0276,159605.SZ:0.9703,512070.SH:0.7829,513180.SH:0.7766,512200.SH:0.7047,159825.SZ:0.6700"
2023-07-31,15:30:00,4523566.86,False,82,159985,"159985.SZ:2.3212,501018.SH:2.2294,512880.SH:1.8334,159605.SZ:1.4633,512200.SH:1.2795,512070.SH:1.2459,159981.SZ:1.2183,513180.SH:1.1848,513090.SH:1.1443,512690.SH:1.0663"
2023-08-01,15:30:00,4553990.11,False,83,501018,"501018.SH:2.4924,512880.SH:2.2868,159985.SZ:2.2754,159605.SZ:1.8874,512200.SH:1.8745,513180.SH:1.5831,513090.SH:1.5705,512070.SH:1.5187,513330.SH:1.3571,512690.SH:1.2990"
2023-08-02,15:30:00,4573373.15,False,83,512880,"512880.SH:2.9303,512200.SH:2.8307,501018.SH:2.7626,159985.SZ:2.0897,159605.SZ:2.0697,513090.SH:1.9552,512070.SH:1.7882,513180.SH:1.7478,513330.SH:1.5304,512690.SH:1.4530"
2023-08-03,15:30:00,4672082.24,False,83,512200,"512200.SH:3.9722,512880.SH:3.6530,501018.SH:2.5589,513090.SH:2.3746,512070.SH:2.1851,159605.SZ:2.0482,513180.SH:1.9135,159985.SZ:1.7983,512690.SH:1.7320,513330.SH:1.6667"
2023-08-04,15:30:00,4532352.37,False,83,513090,"513090.SH:3.2539,512070.SH:3.0189,501018.SH:2.5264,159605.SZ:2.2710,513180.SH:2.2131,512690.SH:1.9647,513330.SH:1.9365,513360.SH:1.6256,159985.SZ:1.6140,515210.SH:1.5046"
2023-08-07,15:30:00,4481057.77,False,83,513090,"513090.SH:3.5894,512070.SH:3.2446,501018.SH:2.5591,513180.SH:2.2518,159605.SZ:2.1154,513330.SH:1.8961,512690.SH:1.7111,513360.SH:1.6934,515210.SH:1.4520,512800.SH:1.3497"
2023-08-08,15:30:00,4495713.37,False,83,513090,"513090.SH:4.2621,512070.SH:3.9000,501018.SH:2.4684,513180.SH:2.3451,159605.SZ:1.9571,513330.SH:1.7851,512690.SH:1.7391,513360.SH:1.6202,512800.SH:1.3998,515210.SH:1.3152"
2023-08-09,15:30:00,4466402.17,False,83,513090,"513090.SH:4.3039,512070.SH:4.0626,501018.SH:2.3443,513180.SH:2.0315,512690.SH:1.6911,159605.SZ:1.6218,513330.SH:1.4987,159851.SZ:1.4049,512800.SH:1.3238,513360.SH:1.2844"
2023-08-10,15:30:00,4514032.87,False,83,513090,"513090.SH:4.2026,512070.SH:4.1412,512200.SH:3.5517,501018.SH:2.4556,159851.SZ:1.7558,513180.SH:1.6570,512690.SH:1.4642,159605.SZ:1.2954,513330.SH:1.1952,512800.SH:1.1402"
2023-08-11,15:30:00,4331965.65,False,84,512070,"512070.SH:3.7860,513090.SH:3.6247,512200.SH:3.1516,501018.SH:2.3831,159851.SZ:2.1945,513180.SH:1.3107,512690.SH:1.0879,159605.SZ:1.0401,159985.SZ:1.0288,513330.SH:0.9097"
2023-08-14,15:30:00,4272035.06,True,12,501018,"501018.SH:2.3361,159985.SZ:0.9839,518880.SH:0.0001"
2023-08-15,15:30:00,4273888.55,True,12,501018,"501018.SH:2.1772,159985.SZ:1.0221,518880.SH:0.0001,513500.SH:0.0000"
2023-08-16,15:30:00,4248320.71,True,12,159985,159985.SZ:0.9786
2023-08-17,15:30:00,4298309.46,True,12,159985,159985.SZ:1.0857
2023-08-18,15:30:00,4347540.46,True,12,159985,159985.SZ:1.1742
2023-08-21,15:30:00,4436534.96,True,12,159985,159985.SZ:1.3272
2023-08-22,15:30:00,4302096.46,True,12,159985,159985.SZ:1.3081
2023-08-23,15:30:00,4352088.19,True,12,511880,
2023-08-24,15:30:00,4352345.59,True,12,511880,
2023-08-25,15:30:00,4353378.43,True,12,159985,"159985.SZ:1.2936,518880.SH:0.0096"
2023-08-28,15:30:00,4396278.03,True,12,159985,"159985.SZ:1.4870,518880.SH:0.0232"
2023-08-29,15:30:00,4424256.03,True,12,159985,"159985.SZ:1.5806,518880.SH:0.0502,513290.SH:0.0003"
2023-08-30,15:30:00,4414930.03,False,84,159985,"159985.SZ:1.7183,159981.SZ:0.4059,518880.SH:0.0740"
2023-08-31,15:30:00,4424256.03,False,84,159985,"159985.SZ:1.8567,159981.SZ:0.5798,518880.SH:0.1164"
2023-09-01,15:30:00,4377626.03,False,83,159985,"159985.SZ:1.9131,159981.SZ:0.7587,518880.SH:0.1725"
2023-09-04,15:30:00,4297422.43,False,84,159985,"159985.SZ:1.6323,159981.SZ:0.9546,518880.SH:0.2013"
2023-09-05,15:30:00,4344052.43,False,83,159985,"159985.SZ:1.4035,159981.SZ:1.0057,161226.SZ:0.2760,518880.SH:0.2306"
2023-09-06,15:30:00,4411199.63,False,84,159985,"159985.SZ:1.3510,159981.SZ:1.1681,161226.SZ:0.3333,518880.SH:0.2652"
2023-09-07,15:30:00,4416795.23,False,84,159985,"159985.SZ:1.2836,159981.SZ:1.2247,161226.SZ:0.3300,518880.SH:0.2898"
2023-09-08,15:30:00,4331917.39,True,12,501018,"501018.SH:0.4082,518880.SH:0.3159,513100.SH:0.1190,513500.SH:0.0640"
2023-09-11,15:30:00,4320965.02,True,12,159985,"159985.SZ:0.8664,501018.SH:0.5671,518880.SH:0.3376"
2023-09-12,15:30:00,4285714.4,True,12,501018,"501018.SH:0.7602,518880.SH:0.3661,159980.SZ:0.3002,513100.SH:0.2322"
2023-09-13,15:30:00,4315486.36,True,12,501018,"501018.SH:0.9475,518880.SH:0.3964"
2023-09-14,15:30:00,4325830.39,True,12,501018,"501018.SH:1.2669,518880.SH:0.4340,161226.SZ:0.1280,513520.SH:0.1092"
2023-09-15,15:30:00,4407686.19,True,12,501018,"501018.SH:1.8400,518880.SH:0.4828,159980.SZ:0.3274,513100.SH:0.2721,513520.SH:0.1959,513500.SH:0.0834"
2023-09-18,15:30:00,4404537.89,True,12,501018,"501018.SH:2.3410,159980.SZ:0.3167,513520.SH:0.2673"
2023-09-19,15:30:00,4401389.59,True,12,501018,"501018.SH:2.8728,518880.SH:0.3599,513520.SH:0.2705,161226.SZ:0.0471"
2023-09-20,15:30:00,4301656.96,True,12,518880,"518880.SH:0.3917,513520.SH:0.2901,161226.SZ:0.0317"
2023-09-21,15:30:00,4285557.27,True,12,518880,"518880.SH:0.4079,161226.SZ:0.0271"
2023-09-22,15:30:00,4253279.42,True,12,501018,"501018.SH:2.1512,161226.SZ:0.0262"
2023-09-25,15:30:00,4246359.12,True,12,518880,"518880.SH:0.3479,161226.SZ:0.0215"
2023-09-26,15:30:00,4217379.99,True,12,518880,518880.SH:0.3349
2023-09-27,15:30:00,4200615.3,True,12,511880,
2023-09-28,15:30:00,4211962.72,True,12,501018,501018.SH:1.1504
2023-10-09,15:30:00,3994889.02,True,12,511880,
2023-10-10,15:30:00,3995635.72,True,12,511880,
2023-10-11,15:30:00,3995085.52,True,12,511880,
2023-10-12,15:30:00,3995124.82,True,12,511880,
2023-10-13,15:30:00,4012766.82,False,86,515120,"515120.SH:1.7930,159992.SZ:1.6986,512010.SH:0.6097,512170.SH:0.3906,513120.SH:0.3392,159883.SZ:0.1455"
2023-10-16,15:30:00,3951409.82,False,87,515120,"515120.SH:2.0417,159992.SZ:1.9310,512010.SH:0.6753,512170.SH:0.4833,513120.SH:0.4165,159883.SZ:0.1508"
2023-10-17,15:30:00,3901192.65,True,12,511880,
2023-10-18,15:30:00,3901999.05,True,12,511880,
2023-10-19,15:30:00,3902421.45,True,12,511880,
2023-10-20,15:30:00,3902306.25,True,12,511880,
2023-10-23,15:30:00,3902421.45,True,12,511880,
2023-10-24,15:30:00,3902421.45,True,12,511880,
2023-10-25,15:30:00,3901960.65,True,12,511880,
2023-10-26,15:30:00,3901922.25,True,12,511880,
2023-10-27,15:30:00,3902459.85,True,12,511880,
2023-10-30,15:30:00,3902767.05,False,89,511880,
2023-10-31,15:30:00,3898647.73,False,88,561980,561980.SH:0.2670
2023-11-01,15:30:00,3867319.85,False,89,561980,561980.SH:0.3711
2023-11-02,15:30:00,3800087.41,False,89,513120,"513120.SH:0.7202,561980.SH:0.3737"
2023-11-03,15:30:00,3860426.18,False,90,513120,"513120.SH:0.9427,561980.SH:0.3543"
2023-11-06,15:30:00,4041987.98,False,91,513120,"513120.SH:1.4374,561980.SH:0.4624,518880.SH:0.2436"
2023-11-07,15:30:00,3977144.48,False,91,513120,"513120.SH:1.9204,159892.SZ:1.1011,561980.SH:0.5304,513310.SH:0.4745,518880.SH:0.2717"
2023-11-08,15:30:00,4007404.78,False,91,513120,"513120.SH:2.4940,159892.SZ:1.6800,561980.SH:0.7229,513310.SH:0.7137,512480.SH:0.6574,159995.SZ:0.5564,588200.SH:0.5167,159985.SZ:0.4645,518880.SH:0.2708"
2023-11-09,15:30:00,3964175.78,False,91,513120,"513120.SH:2.6177,159892.SZ:1.9642,513310.SH:0.7988,512480.SH:0.7163,561980.SH:0.7132,159985.SZ:0.6813,588200.SH:0.5995,159995.SZ:0.5944,512880.SH:0.2496,518880.SH:0.2431"
2023-11-10,15:30:00,3895009.38,False,91,513120,"513120.SH:2.7594,159892.SZ:2.2654,513310.SH:0.8880,159985.SZ:0.8455,512480.SH:0.7451,561980.SH:0.7387,588200.SH:0.6705,159995.SZ:0.6195,159516.SZ:0.3986,512880.SH:0.3966"
2023-11-13,15:30:00,3856103.28,False,91,513120,"513120.SH:2.4376,159892.SZ:2.2019,159985.SZ:0.9985,513310.SH:0.8913,588200.SH:0.7948,512480.SH:0.7770,561980.SH:0.6943,159995.SZ:0.6234,159516.SZ:0.4986,512880.SH:0.4493"
2023-11-14,15:30:00,3871360.63,False,91,159892,"159892.SZ:2.1442,513120.SH:2.1170,159985.SZ:1.0663,588200.SH:0.9980,513310.SH:0.9121,512480.SH:0.8756,561980.SH:0.7301,588220.SH:0.7224,159995.SZ:0.6897,159516.SZ:0.6333"
2023-11-15,15:30:00,3915210.73,False,90,159892,"159892.SZ:2.1407,513120.SH:1.9593,588200.SH:1.3491,159869.SZ:1.3125,512480.SH:1.0820,159985.SZ:1.0432,513310.SH:1.0345,588220.SH:1.0064,159995.SZ:0.8663,159516.SZ:0.7898"
2023-11-16,15:30:00,3821246.23,False,90,159892,"159892.SZ:1.9302,159869.SZ:1.8437,513120.SH:1.5079,588200.SH:1.4159,512980.SH:1.1615,588220.SH:1.1466,513310.SH:1.1268,512480.SH:1.0780,159985.SZ:0.9752,563300.SH:0.8577"
2023-11-17,15:30:00,3833300.46,False,91,159869,"159869.SZ:2.3978,159892.SZ:1.8543,512980.SH:1.7631,588200.SH:1.5528,513120.SH:1.3762,513310.SH:1.3199,588220.SH:1.2982,563300.SH:1.1610,512480.SH:1.0986,159985.SZ:0.8099"
2023-11-20,15:30:00,3850645.46,False,92,159869,"159869.SZ:2.8252,512980.SH:2.3474,516190.SH:1.8258,159892.SZ:1.7931,588200.SH:1.7625,563300.SH:1.5857,588220.SH:1.5188,513310.SH:1.3784,513120.SH:1.2734,159819.SZ:1.2352"
2023-11-21,15:30:00,3854114.46,False,92,159869,"159869.SZ:3.0000,512980.SH:2.9392,516190.SH:2.1761,563300.SH:1.8821,515980.SH:1.5708,588200.SH:1.5472,588220.SH:1.5285,159892.SZ:1.5166,159819.SZ:1.5103,159509.SZ:1.5053"
2023-11-22,15:30:00,3837383.8,False,92,512980,"512980.SH:3.4823,159869.SZ:2.9364,516190.SH:2.4701,159509.SZ:2.0478,563300.SH:1.9338,516510.SH:1.7296,515980.SH:1.6887,515400.SH:1.6287,159819.SZ:1.5696,159998.SZ:1.2899"
2023-11-23,15:30:00,3750562.45,True,13,159509,"159509.SZ:2.5951,513030.SH:1.5432,513100.SH:1.3760,513520.SH:0.8996,513500.SH:0.8408"
2023-11-24,15:30:00,3739724.67,True,13,159509,"159509.SZ:2.8532,513030.SH:1.6449,513100.SH:1.4846,513520.SH:0.9577,513500.SH:0.9429"
2023-11-27,15:30:00,3700310.14,True,13,513030,"513030.SH:1.7661,513520.SH:0.9555,161226.SZ:0.0021"
2023-11-28,15:30:00,3684592.64,True,13,513030,"513030.SH:1.7628,513520.SH:0.9132,513500.SH:0.8940,513310.SH:0.3001,161226.SZ:0.0309"
2023-11-29,15:30:00,3708773.44,True,13,513030,"513030.SH:1.7397,513520.SH:0.9075,513310.SH:0.2533,161226.SZ:0.1012"
2023-11-30,15:30:00,3760157.64,True,13,513030,"513030.SH:1.7618,513100.SH:1.0692,513520.SH:0.8677,513310.SH:0.1885,161226.SZ:0.1741"
2023-12-01,15:30:00,3748067.24,True,13,513030,"513030.SH:1.7424,513520.SH:0.8388,513500.SH:0.5996,161226.SZ:0.3233"
2023-12-04,15:30:00,3766202.84,True,13,513030,"513030.SH:1.6697,513520.SH:0.7898,513500.SH:0.5234,161226.SZ:0.5102"
2023-12-05,15:30:00,3738999.44,True,13,513030,"513030.SH:1.4987,513500.SH:0.4204"
2023-12-06,15:30:00,3793406.24,True,13,513030,"513030.SH:1.4172,513520.SH:0.5376,513500.SH:0.3405,513100.SH:0.2234,513290.SH:0.0004"
2023-12-07,15:30:00,3784338.44,True,13,513030,"513030.SH:1.3110,513520.SH:0.4881,513290.SH:0.0068,518880.SH:0.0017"
2023-12-08,15:30:00,3805496.64,True,13,513030,"513030.SH:1.2595,513520.SH:0.4341,513500.SH:0.2182,159509.SZ:0.1092,513100.SH:0.0768,513290.SH:0.0354,518880.SH:0.0116"
2023-12-11,15:30:00,3853858.24,True,13,513030,"513030.SH:1.3281,513520.SH:0.3682,513500.SH:0.2202,513290.SH:0.0882,513100.SH:0.0661,159509.SZ:0.0645"
2023-12-12,15:30:00,3844790.44,True,13,513030,"513030.SH:1.3733,513520.SH:0.3874,513290.SH:0.2480,513500.SH:0.2418,513100.SH:0.0787,159509.SZ:0.0563"
2023-12-13,15:30:00,3850835.64,True,13,513030,"513030.SH:1.2800,513290.SH:0.4379,513520.SH:0.3821,513500.SH:0.2729,513100.SH:0.1057,159509.SZ:0.0678"
2023-12-14,15:30:00,3905242.44,True,13,513030,"513030.SH:1.2921,513290.SH:0.8849,513520.SH:0.4223,513500.SH:0.3154,513100.SH:0.1519,159509.SZ:0.0878,518880.SH:0.0122"
2023-12-15,15:30:00,3870355.24,True,13,513290,"513290.SH:1.3514,513030.SH:1.2657,513520.SH:0.5143,513500.SH:0.3567,513100.SH:0.1860,159509.SZ:0.0967,518880.SH:0.0150"
2023-12-18,15:30:00,3887868.77,True,13,513290,"513290.SH:1.6885,513030.SH:1.1235,513520.SH:0.5720,513500.SH:0.3823,513100.SH:0.2243,159509.SZ:0.1081,518880.SH:0.0158"
2023-12-19,15:30:00,3828326.27,True,13,513290,"513290.SH:1.9662,513030.SH:0.9796,513520.SH:0.6185,513500.SH:0.4425,513100.SH:0.3020,159509.SZ:0.1630,518880.SH:0.0162,161226.SZ:0.0000"
2023-12-20,15:30:00,3894873.77,True,13,513290,"513290.SH:2.2811,513030.SH:0.9367,513520.SH:0.7410,513500.SH:0.5207,513100.SH:0.4039,159509.SZ:0.2318,518880.SH:0.0271,161226.SZ:0.0003"
2023-12-21,15:30:00,3740185.03,True,13,513520,"513520.SH:0.9410,513500.SH:0.5670,513100.SH:0.5167,159509.SZ:0.2936,518880.SH:0.0417,161226.SZ:0.0003"
2023-12-22,15:30:00,3754006.81,True,13,513290,"513290.SH:2.2993,513520.SH:0.9617,513500.SH:0.6407,513100.SH:0.6169,159509.SZ:0.3899,518880.SH:0.0670,159980.SZ:0.0066,161226.SZ:0.0000"
2023-12-25,15:30:00,3881904.71,True,13,513290,"513290.SH:2.6359,513520.SH:1.1551,513030.SH:0.7183,513100.SH:0.7126,513500.SH:0.7036,159509.SZ:0.5391,518880.SH:0.0944,159980.SZ:0.0355,161226.SZ:0.0000"
2023-12-26,15:30:00,3888818.11,True,13,513290,"513290.SH:2.8280,513520.SH:1.4245,513100.SH:0.7740,513500.SH:0.7311,513030.SH:0.7247,159509.SZ:0.6682,518880.SH:0.1097,159980.SZ:0.1042"
2023-12-27,15:30:00,3940668.61,True,13,513290,"513290.SH:3.0807,513520.SH:1.6116,513100.SH:0.8833,159509.SZ:0.8807,513500.SH:0.7470,513030.SH:0.7124,159980.SZ:0.1808,518880.SH:0.1271,159518.SZ:0.0262,513310.SH:0.0026"
2023-12-28,15:30:00,3961408.81,True,13,513290,"513290.SH:3.2413,513520.SH:1.5454,159509.SZ:0.9384,513100.SH:0.9104,513500.SH:0.7391,513030.SH:0.6754,159980.SZ:0.2588,518880.SH:0.1467,159518.SZ:0.0821,513310.SH:0.0162"
2023-12-29,15:30:00,3944125.31,False,94,513290,"513290.SH:3.2948,513520.SH:1.4579,159509.SZ:0.9724,513100.SH:0.9104,513500.SH:0.7097,513030.SH:0.5389,159980.SZ:0.2729,518880.SH:0.1260"
2024-01-02,15:30:00,3930298.51,False,94,513290,"513290.SH:3.1262,513520.SH:1.3466,159509.SZ:0.9586,513100.SH:0.8733,513500.SH:0.6637,513030.SH:0.4798,159980.SZ:0.2985,518880.SH:0.1268"
2024-01-03,15:30:00,4020172.71,False,93,513290,"513290.SH:3.2203,513520.SH:1.1243,159509.SZ:0.6490,513100.SH:0.6296,513500.SH:0.5749,513030.SH:0.3571,159980.SZ:0.3248,518880.SH:0.1447"
2024-01-04,15:30:00,3978692.31,False,94,513290,"513290.SH:2.9329,513520.SH:0.7005,513500.SH:0.4419,513100.SH:0.4164,159509.SZ:0.3946,159980.SZ:0.2887,513030.SH:0.1563,518880.SH:0.1386"
2024-01-05,15:30:00,3992519.11,True,13,513290,"513290.SH:2.7857,513520.SH:0.8334,518880.SH:0.1660"
2024-01-08,15:30:00,3995975.81,True,13,513290,"513290.SH:2.4122,513520.SH:0.6263"
2024-01-09,15:30:00,4106590.21,True,13,513290,"513290.SH:2.5192,513520.SH:0.7206,513500.SH:0.1736,513100.SH:0.0831,159509.SZ:0.0742,513030.SH:0.0131"
2024-01-10,15:30:00,4085850.01,True,13,513290,"513290.SH:2.4672,513520.SH:0.9478,513500.SH:0.1617,159509.SZ:0.0742,513100.SH:0.0705,513030.SH:0.0073"
2024-01-11,15:30:00,4085850.01,True,13,513290,"513290.SH:2.3811,513520.SH:1.1577,513500.SH:0.1586,159509.SZ:0.0788,513100.SH:0.0619,513030.SH:0.0035"
2024-01-12,15:30:00,4020172.71,True,13,513290,"513290.SH:2.0455,513520.SH:1.6005,513500.SH:0.1439,159509.SZ:0.0813,513100.SH:0.0524,501018.SH:0.0000"
2024-01-15,15:30:00,4114099.66,True,14,513520,"513520.SH:2.1147,513290.SH:1.7502,518880.SH:0.1378,513500.SH:0.1329,159509.SZ:0.0920,513100.SH:0.0421,501018.SH:0.0003,513030.SH:0.0002"
2024-01-16,15:30:00,3938632.16,True,14,513520,"513520.SH:3.5427,518880.SH:0.1433,513500.SH:0.1224,159509.SZ:0.1115,513100.SH:0.0344,501018.SH:0.0008"
2024-01-17,15:30:00,4060468.55,True,14,513500,"513500.SH:0.1031,159509.SZ:0.1018,513100.SH:0.0219,159980.SZ:0.0007"
2024-01-18,15:30:00,4078656.63,True,14,159509,"159509.SZ:0.0971,513500.SH:0.0603,513100.SH:0.0116,501018.SH:0.0010"
2024-01-19,15:30:00,4235608.07,True,14,513520,"513520.SH:2.4704,159509.SZ:0.2006,513500.SH:0.0691,513100.SH:0.0296,501018.SH:0.0001"
2024-01-22,15:30:00,4502509.27,True,14,513520,"513520.SH:2.9233,159509.SZ:0.4110,513500.SH:0.1147,513100.SH:0.1001"
2024-01-23,15:30:00,4722992.87,True,14,513520,"513520.SH:4.4788,159509.SZ:0.6155,513100.SH:0.1856,513500.SH:0.1571"
2024-01-24,15:30:00,4802719.85,True,14,159509,"159509.SZ:0.9424,513100.SH:0.3189,513500.SH:0.2432,513030.SH:0.0214,501018.SH:0.0008"
2024-01-25,15:30:00,4818986.25,True,14,159509,"159509.SZ:1.2778,513100.SH:0.4409,513500.SH:0.3217,501018.SH:0.0097,513030.SH:0.0081"
2024-01-26,15:30:00,4757987.25,True,14,159509,"159509.SZ:1.5788,513100.SH:0.5627,513500.SH:0.4119,501018.SH:0.0695,513030.SH:0.0175"
2024-01-29,15:30:00,4818986.25,True,14,159509,"159509.SZ:1.7689,513100.SH:0.6230,513500.SH:0.4362,501018.SH:0.2169,513030.SH:0.0103"
2024-01-30,15:30:00,4908451.45,True,14,159509,"159509.SZ:2.3154,513100.SH:0.8228,513500.SH:0.5267,501018.SH:0.4131,513030.SH:0.0296,513290.SH:0.0100"
2024-01-31,15:30:00,4766120.45,True,14,159509,"159509.SZ:2.3947,513100.SH:0.8824,513500.SH:0.5985,501018.SH:0.5835,513030.SH:0.0581,513290.SH:0.0053"
2024-02-01,15:30:00,4699963.72,True,14,501018,501018.SH:0.6607
2024-02-02,15:30:00,4632210.83,True,14,159509,"159509.SZ:2.3488,513100.SH:0.9245,513500.SH:0.6894,513290.SH:0.0001"
2024-02-05,15:30:00,4717848.03,True,14,159509,"159509.SZ:2.6463,513100.SH:1.0531,513500.SH:0.8069"
2024-02-06,15:30:00,4787914.83,True,14,159509,"159509.SZ:2.9724,513100.SH:1.1405,513500.SH:0.8540"
2024-02-07,15:30:00,4741203.63,True,16,159509,"159509.SZ:3.0496,513100.SH:1.1214,513500.SH:0.9341"
2024-02-08,15:30:00,4900800.23,True,16,159509,"159509.SZ:3.2554,513100.SH:1.1050,513500.SH:1.0633"
2024-02-19,15:30:00,4900800.23,False,97,159509,"159509.SZ:3.3479,512800.SH:1.2122,513500.SH:1.1966,513100.SH:1.0863,512070.SH:0.3642,159981.SZ:0.2344"
2024-02-20,15:30:00,4889122.43,False,97,159509,"159509.SZ:3.2199,512800.SH:1.4074,513500.SH:1.2001,513100.SH:0.9427,510880.SH:0.5583,512070.SH:0.5103,512890.SH:0.5093,159981.SZ:0.2244"
2024-02-21,15:30:00,4803485.23,False,99,159509,"159509.SZ:2.7637,512800.SH:1.6496,513500.SH:1.1039,510880.SH:0.8896,512070.SH:0.8389,512890.SH:0.7780,513100.SH:0.7613,159981.SZ:0.1468"
2024-02-22,15:30:00,4978652.23,False,99,159509,"159509.SZ:2.8347,512800.SH:1.8156,510880.SH:1.2329,513500.SH:1.1645,512890.SH:1.0271,512070.SH:0.9464,515220.SH:0.9439,513100.SH:0.7024,513190.SH:0.6163,513920.SH:0.5762"
2024-02-23,15:30:00,5157711.83,False,99,159509,"159509.SZ:3.2910,512800.SH:2.0606,510880.SH:1.6711,515220.SH:1.6516,512890.SH:1.3665,513500.SH:1.3116,512070.SH:1.1774,513190.SH:1.0195,513920.SH:0.9093,513630.SH:0.8279"
2024-02-26,15:30:00,5087645.03,False,99,159509,"159509.SZ:3.7045,515220.SH:2.1231,512800.SH:1.9767,510880.SH:1.8122,512890.SH:1.4403,513190.SH:1.3766,513500.SH:1.3674,512070.SH:1.2853,513920.SH:1.2282,513630.SH:1.0611"
2024-02-27,15:30:00,5095430.23,False,99,159509,"159509.SZ:3.6913,515220.SH:2.3648,510880.SH:1.7947,512800.SH:1.6889,513190.SH:1.5948,513920.SH:1.4388,510900.SH:1.3991,513500.SH:1.3909,512890.SH:1.3873,513630.SH:1.2053"
2024-02-28,15:30:00,5192745.23,False,99,159509,"159509.SZ:3.9068,515220.SH:2.8486,515880.SH:2.6439,510900.SH:1.9943,510880.SH:1.9374,513190.SH:1.8543,513970.SH:1.8034,513920.SH:1.7222,512800.SH:1.5578,513500.SH:1.4745"
2024-02-29,15:30:00,5165497.03,False,99,159509,"159509.SZ:4.1121,515220.SH:2.8218,510900.SH:2.0860,513970.SH:2.0814,510880.SH:1.8788,513190.SH:1.7294,513920.SH:1.7047,513500.SH:1.4599,513630.SH:1.4465,512890.SH:1.3726"
2024-03-01,15:30:00,5336771.43,False,99,159509,"159509.SZ:4.3249,513360.SH:3.4321,515220.SH:3.0918,513970.SH:2.0720,510900.SH:2.0708,510880.SH:1.8854,513180.SH:1.6793,513190.SH:1.5956,513920.SH:1.5162,513500.SH:1.4590"
2024-03-04,15:30:00,5529197.49,False,100,159998,"159998.SZ:4.9933,515400.SH:4.4737,515050.SH:4.3538,562500.SH:3.5355,515220.SH:3.2656,159967.SZ:3.1223,159852.SZ:2.3670,512980.SH:2.2463,513180.SH:2.1781,513970.SH:2.1380"
2024-03-05,15:30:00,5537672.39,False,100,159967,"159967.SZ:4.4524,159852.SZ:4.1312,512980.SH:3.5112,515220.SH:3.3191,516190.SH:2.9521,159995.SZ:2.8247,561980.SH:2.7904,159667.SZ:2.7740,588200.SH:2.3180,517520.SH:2.2058"
2024-03-06,15:30:00,5530460.03,False,99,159995,"159995.SZ:3.9616,159667.SZ:3.9312,561980.SH:3.7349,512980.SH:3.6633,515220.SH:3.1637,159502.SZ:3.1392,516190.SH:3.0589,588200.SH:3.0050,512480.SH:2.9866,517520.SH:2.6003"
2024-03-07,15:30:00,5399926.81,False,99,159995,"159995.SZ:4.7686,561980.SH:4.6310,512480.SH:3.6127,159516.SZ:3.4355,588200.SH:3.4190,159502.SZ:3.3911,512980.SH:3.3717,517520.SH:3.3080,562590.SH:3.1974,515220.SH:3.0488"
2024-03-08,15:30:00,5543662.16,False,99,159516,"159516.SZ:4.5151,512480.SH:4.3192,562590.SH:4.2521,517520.SH:4.2178,513310.SH:3.9453,588200.SH:3.7292,516520.SH:3.5187,159502.SZ:3.2008,512980.SH:3.0720,588080.SH:2.8565"
2024-03-11,15:30:00,5593834.83,False,99,513310,"513310.SH:4.8438,516520.SH:4.6498,588200.SH:4.5994,512400.SH:3.6781,512980.SH:3.6081,588080.SH:3.5835,159949.SZ:3.5733,159732.SZ:3.5187,561330.SH:3.4825,515790.SH:3.1595"
2024-03-12,15:30:00,5598585.51,False,99,159949,"159949.SZ:4.5746,512980.SH:4.4909,512400.SH:4.4145,159732.SZ:4.3676,561330.SH:4.3351,159869.SZ:4.3025,588080.SH:4.2446,159851.SZ:4.0944,512660.SH:3.8360,159915.SZ:3.6672"
2024-03-13,15:30:00,5619246.17,False,98,512980,"512980.SH:4.9841,561330.SH:4.7636,512400.SH:4.7300,159949.SZ:4.7004,159732.SZ:4.5839,562800.SH:4.2212,512660.SH:4.1623,588080.SH:4.0718,563300.SH:4.0085,159638.SZ:3.9222"
2024-03-14,15:30:00,5472925.47,False,100,159851,"159851.SZ:4.7080,512980.SH:4.5656,562800.SH:4.5434,159949.SZ:4.4363,588200.SH:4.1107,560860.SH:4.0648,159732.SZ:3.9056,159840.SZ:3.8214,512660.SH:3.8009,159638.SZ:3.7686"
