trade_date,action,symbol,price,shares,notional,cost,entry_mode,trend_slope_pct,minute,execution_mode
2021-05-20,buy,515120,1.15841583,1326800,1536986.1232440001,307.39722464880003,trend_proxy,0.005762028233938417,,
2021-05-24,stop_loss_sell,515120,1.1004950385,1326800,1460136.8170818002,292.02736341636006,,,,stop_proxy
2021-05-24,buy,515120,1.1281127999999998,1293900,1459665.1519199999,291.933030384,force_proxy,-0.014710208884966361,,
2021-05-27,sell,515120,1.153,1293900,1491866.7,298.37334,,,,daily_close
2021-05-27,buy,159967,0.738923885,2018100,1491222.2923184999,298.24445846369997,trend_proxy,0.04092769440654879,,
2021-05-31,sell,159967,0.76,2018100,1533756.0,306.75120000000004,,,,daily_close
2021-05-31,buy,515170,0.995749565,1539600,1533056.030274,306.6112060548,trend_proxy,0.003350083752093891,,
2021-06-01,sell,515170,1.004,1539600,1545758.4,309.15168,,,,daily_close
2021-06-01,buy,515030,1.8751875,824000,1545154.5,309.03090000000003,force_proxy,-0.007095973035302627,,
2021-06-04,sell,515030,1.907,824000,1571368.0,314.2736,,,,daily_close
2021-06-04,buy,501018,0.781628155,2009500,1570681.7774725,314.13635549450004,trend_proxy,0.030030030030029724,,
2021-06-07,sell,501018,0.782,2009500,1571429.0,314.2858,,,,daily_close
2021-06-07,buy,515170,1.0077007599999999,1558800,1570803.9446879998,314.1607889376,trend_proxy,0.01326699834162485,,
2021-06-08,stop_loss_sell,515170,0.9573157219999998,1558800,1492263.7474535997,298.45274949071995,,,,stop_proxy
2021-06-08,buy,501018,0.77937793,1914100,1491807.295813,298.3614591626,trend_proxy,0.008568980291345044,,
2021-06-11,sell,501018,0.795,1914100,1521709.5,304.3419,,,,daily_close
2021-06-11,buy,159995,1.3341334,1140100,1521045.48934,304.209097868,force_proxy,-0.0613195977434385,,
2021-06-15,sell,159995,1.353,1140100,1542555.3,308.51106000000004,,,,daily_close
2021-06-15,buy,501018,0.8040804,1917600,1541904.57504,308.38091500800004,force_proxy,-0.016501650165016517,,
2021-06-17,sell,501018,0.817,1917600,1566679.2,313.33584,,,,daily_close
2021-06-17,buy,513030,1.2471247,1255700,1566014.48579,313.20289715800004,force_proxy,-0.031771247021445216,,
2021-06-18,sell,513030,1.246,1255700,1564602.2,312.92044,,,,daily_close
2021-06-18,buy,501018,0.8020802,1949900,1563976.18198,312.79523639600006,force_proxy,-0.02884219200659251,,
2021-06-21,sell,501018,0.815,1949900,1589168.5,317.8337,,,,daily_close
2021-06-21,buy,513520,1.2171217,1305100,1588465.53067,317.693106134,force_proxy,-0.02985884907708976,,
2021-06-22,sell,513520,1.245,1305100,1624849.5000000002,324.96990000000005,,,,daily_close
2021-06-22,buy,501018,0.8270827,1963700,1624142.2979899999,324.828459598,force_proxy,0.0,,
2021-06-24,sell,501018,0.833,1963700,1635762.0999999999,327.15242,,,,daily_close
2021-06-24,buy,588080,1.540154,1061600,1635027.4864,327.00549728000004,force_proxy,-0.030030030030030092,,
2021-06-25,sell,588080,1.573,1061600,1669896.8,333.97936000000004,,,,daily_close
2021-06-25,buy,159851,0.5931054230707303,2814400,1669235.9026902635,333.8471805380527,trend_proxy,0.010973936899862924,,
2021-06-28,sell,159851,0.5947021276595744,2814400,1673729.6680851062,334.74593361702125,,,,daily_close
2021-06-28,buy,588080,1.5880587899999998,1053500,1673019.9352649997,334.60398705299997,trend_proxy,0.05516656057712751,,
2021-06-30,sell,588080,1.626,1053500,1712991.0,342.5982,,,,daily_close
2021-06-30,buy,515790,1.345084495,1272900,1712158.0536855,342.4316107371,trend_proxy,0.05764411027568898,,
2021-07-02,sell,515790,1.294,1272900,1647132.6,329.42652000000004,,,,daily_close
2021-07-02,buy,516160,3.5124658995975855,468800,1646644.013731348,329.3288027462696,force_proxy,0.0,,
2021-07-05,sell,516160,3.586020120724346,468800,1681126.2325955734,336.2252465191147,,,,daily_close
2021-07-05,buy,501018,0.8493849299999999,1978400,1680423.145512,336.0846291024,trend_proxy,0.007861635220125507,,
2021-07-09,sell,501018,0.835,1978400,1651964.0,330.3928,,,,daily_close
2021-07-09,buy,511880,101.26812579999999,16300,1650670.4505399999,330.134090108,force_proxy,0.00016460417633664312,,
2021-07-12,sell,511880,101.261,16300,1650554.2999999998,330.11086,,,,daily_close
2021-07-12,buy,159985,1.2861286,1283400,1650617.44524,330.123489048,force_proxy,-0.00517598343685292,,
2021-07-13,sell,159985,1.295,1283400,1662003.0,332.4006,,,,daily_close
2021-07-13,buy,516150,1.216371625,1365800,1661320.3654250002,332.26407308500006,trend_proxy,0.06944444444444493,,
2021-07-14,sell,516150,1.193,1365800,1629399.4000000001,325.87988000000007,,,,daily_close
2021-07-14,buy,159967,0.8380837999999999,1943500,1628815.8653,325.76317306,force_proxy,-0.011890606420927504,,
2021-07-19,sell,159967,0.823,1943500,1599500.5,319.9001,,,,daily_close
2021-07-19,buy,159980,1.3811381,1157600,1598805.46456,319.76109291200004,force_proxy,-0.007225433526011349,,
2021-07-20,sell,159980,1.363,1157600,1577808.8,315.56176000000005,,,,daily_close
2021-07-20,buy,159985,1.325082495,1190300,1577245.6937984999,315.44913875969996,trend_proxy,0.007558578987150917,,
2021-07-21,sell,159985,1.317,1190300,1567625.0999999999,313.52502,,,,daily_close
2021-07-21,buy,518880,3.69186915,424400,1566829.26726,313.365853452,trend_proxy,0.009045680687471691,,
2021-07-22,sell,518880,3.667,424400,1556274.7999999998,311.25496,,,,daily_close
2021-07-22,buy,159870,1.08450844,1434700,1555944.258868,311.1888517736,trend_proxy,0.04965859714463061,,
2021-07-26,sell,159870,1.069,1434700,1533694.2999999998,306.73886,,,,daily_close
2021-07-26,buy,159980,1.4081408,1088700,1533042.88896,306.608577792,force_proxy,-0.009442870632672499,,
2021-08-03,sell,159980,1.395,1088700,1518736.5,303.7473,,,,daily_close
2021-08-03,buy,159995,1.7011701000000001,892400,1518124.1972400001,303.62483944800005,force_proxy,-0.1371664787673806,,
2021-08-04,sell,159995,1.785,892400,1592934.0,318.58680000000004,,,,daily_close
2021-08-04,buy,512660,1.272477235,1251300,1592250.7641554999,318.4501528311,trend_proxy,0.10425020048115445,,
2021-08-11,sell,512660,1.379,1251300,1725542.7,345.10854,,,,daily_close
2021-08-11,buy,159995,1.7153715200000001,1005300,1724462.9890560003,344.89259781120006,trend_proxy,0.01559454191033168,,
2021-08-13,sell,159995,1.654,1005300,1662766.2,332.55324,,,,daily_close
2021-08-13,buy,515220,0.9602335328943338,1731200,1662356.2921466706,332.47125842933417,trend_proxy,0.04171011470281538,,
2021-08-16,sell,515220,0.9648051301684533,1731200,1670270.6413476262,334.0541282695253,,,,daily_close
2021-08-16,buy,159980,1.4031403,1189900,1669596.64297,333.919328594,force_proxy,-0.014194464158977885,,
2021-08-18,sell,159980,1.394,1189900,1658720.5999999999,331.74412,,,,daily_close
2021-08-18,buy,513030,1.250125,1326300,1658040.7874999999,331.6081575,force_proxy,-0.002664535038635618,,
2021-08-20,sell,513030,1.229,1326300,1630022.7000000002,326.0045400000001,,,,daily_close
2021-08-20,buy,511880,101.500149,16000,1624002.3839999998,324.8004768,force_proxy,0.00022992356683682047,,
2021-08-24,sell,511880,101.484,16000,1623744.0,324.7488,,,,daily_close
2021-08-24,buy,513030,1.2480747950000002,1304800,1628487.9925160003,325.6975985032001,trend_proxy,0.00802568218298605,,
2021-08-25,sell,513030,1.245,1304800,1624476.0000000002,324.89520000000005,,,,daily_close
2021-08-25,buy,512660,1.3831383,1174000,1623804.3642,324.76087284,force_proxy,-0.007215007215006786,,
2021-08-26,sell,512660,1.378,1174000,1617771.9999999998,323.5544,,,,daily_close
2021-08-26,buy,515220,1.0174671461887441,1589400,1617162.2821523899,323.432456430478,trend_proxy,0.11477045908183658,,
2021-08-27,sell,515220,1.0308468606431853,1589400,1638428.0003062787,327.68560006125574,,,,daily_close
2021-08-27,buy,511880,101.52315130000001,16100,1634522.7359300002,326.90454718600006,force_proxy,-0.00016417449779019636,,
2021-08-30,sell,511880,101.52,16100,1634472.0,326.8944,,,,daily_close
2021-08-30,buy,513030,1.245074495,1314800,1637023.946026,327.4047892052,trend_proxy,0.008045052292839916,,
2021-08-31,sell,513030,1.254,1314800,1648759.2,329.75184,,,,daily_close
2021-08-31,buy,515210,2.1417141500000003,769500,1648049.0384250002,329.609807685,trend_proxy,0.17713365539452575,,
2021-09-01,sell,515210,2.133,769500,1641343.5,328.2687,,,,daily_close
2021-09-01,buy,513030,1.2511250999999999,1311400,1640725.45614,328.145091228,force_proxy,-0.007974481658692412,,
2021-09-07,sell,513030,1.255,1311400,1645806.9999999998,329.16139999999996,,,,daily_close
2021-09-07,buy,510880,3.2540753749999998,505500,1644935.1020624998,328.9870204125,trend_proxy,0.07800312012480475,,
2021-09-09,sell,510880,3.417,505500,1727293.5,345.4587,,,,daily_close
2021-09-09,buy,516150,1.6801679999999999,1027700,1726708.6535999998,345.34173072,trend_proxy,0.08061265618702167,,
2021-09-13,sell,516150,1.728,1027700,1775865.6,355.17312000000004,,,,daily_close
2021-09-13,buy,512880,1.25102509,1418900,1775079.500201,355.0159000402,trend_proxy,0.01603849238171584,,
2021-09-14,sell,512880,1.215,1418900,1723963.5,344.7927,,,,daily_close
2021-09-14,buy,512400,1.6541654,1041800,1723309.51372,344.66190274400003,force_proxy,-0.04767580452920139,,
2021-09-15,sell,512400,1.668,1041800,1737722.4,347.54448,,,,daily_close
2021-09-15,buy,159869,0.93519351,1857400,1737028.425474,347.4056850948,trend_proxy,0.050395968322534124,,
2021-09-16,sell,159869,0.935,1857400,1736669.0,347.3338,,,,daily_close
2021-09-16,buy,513520,1.3071306999999999,1328100,1736000.2826699999,347.200056534,force_proxy,-0.020278833967046772,,
2021-09-23,sell,513520,1.299,1328100,1725201.9,345.04037999999997,,,,daily_close
2021-09-23,buy,501018,0.84968496,2029600,1724520.5948160002,344.90411896320006,trend_proxy,0.015741833923651843,,
2021-09-29,sell,501018,0.869,2029600,1763722.4,352.74448,,,,daily_close
2021-09-29,buy,511880,101.73117210000001,17300,1759949.2773300002,351.98985546600005,force_proxy,0.0006882989183876198,,
2021-09-30,sell,511880,101.791,17300,1760984.3,352.19686,,,,daily_close
2021-09-30,buy,501018,0.8700869999999999,2026600,1763318.3142,352.66366284,force_proxy,-0.019047619047618907,,
2021-10-19,sell,501018,0.958,2026600,1941482.7999999998,388.29656,,,,daily_close
2021-10-19,buy,159865,0.823232315,2357000,1940358.566455,388.07171329100004,trend_proxy,0.2151898734177212,,
2021-10-22,sell,159865,0.808,2357000,1904456.0000000002,380.8912000000001,,,,daily_close
2021-10-22,buy,159928,1.1618661750000001,1638500,1903717.7277375,380.74354554750005,trend_proxy,0.04340277777777827,,
2021-10-25,sell,159928,1.169,1638500,1915406.5,383.0813,,,,daily_close
2021-10-25,buy,501018,0.956345625,2002000,1914603.94125,382.92078825,trend_proxy,0.01748863238894745,,
2021-10-29,sell,501018,0.936,2002000,1873872.0,374.7744,,,,daily_close
2021-10-29,buy,511880,101.8881878,18300,1864553.83674,372.910767348,force_proxy,6.543903045515738e-05,,
2021-11-01,sell,511880,101.882,18300,1864440.6,372.88812,,,,daily_close
2021-11-01,buy,516520,1.1215621449999997,1669400,1872335.8448629996,374.46716897259995,trend_proxy,0.03893381251871775,,
2021-11-02,sell,516520,1.127,1669400,1881413.8,376.28276000000005,,,,daily_close
2021-11-02,buy,515790,1.8171817,1034900,1880601.34133,376.12026826600004,force_proxy,-0.047024778440947955,,
2021-11-04,sell,515790,1.816,1034900,1879378.4000000001,375.87568000000005,,,,daily_close
2021-11-04,buy,516520,1.14101409,1646500,1878679.6991850003,375.73593983700005,trend_proxy,0.07710557532621509,,
2021-11-11,sell,516520,1.16,1646500,1909939.9999999998,381.988,,,,daily_close
2021-11-11,buy,512660,1.39933992,1364300,1909119.452856,381.8238905712,trend_proxy,0.019129603060736855,,
2021-11-16,sell,512660,1.373,1364300,1873183.9,374.63678,,,,daily_close
2021-11-16,buy,159869,1.07590758,1740400,1872509.552232,374.5019104464,trend_proxy,0.03745318352059934,,
2021-11-17,sell,159869,1.081,1740400,1881372.4,376.27448,,,,daily_close
2021-11-17,buy,516520,1.1830182900000001,1589700,1880644.1756130003,376.1288351226001,trend_proxy,0.016963528413909874,,
2021-11-18,sell,516520,1.168,1589700,1856769.5999999999,371.35392,,,,daily_close
2021-11-18,buy,512980,0.7740774,2397800,1856082.78972,371.21655794400004,force_proxy,-0.07575757575757569,,
2021-11-19,sell,512980,0.776,2397800,1860692.8,372.13856000000004,,,,daily_close
2021-11-19,buy,518880,3.730373,498600,1859963.9778,371.99279556,force_proxy,-0.003570790930191118,,
2021-11-22,sell,518880,3.696,498600,1842825.6,368.56512000000004,,,,daily_close
2021-11-22,buy,512980,0.7740774,2379700,1842071.98878,368.414397756,force_proxy,0.0,,
2021-11-24,sell,512980,0.785,2379700,1868064.5,373.6129,,,,daily_close
2021-11-24,buy,159869,1.039153905,1796900,1867255.6518945,373.4511303789,trend_proxy,0.05512321660181563,,
2021-11-26,sell,159869,1.005,1796900,1805884.4999999998,361.1769,,,,daily_close
2021-11-26,buy,515880,0.18009990989049313,10024200,1805357.5167242812,361.07150334485624,force_proxy,-0.03315250150693191,,
2021-12-01,sell,515880,0.1835355272123841,10024200,1839796.8318823806,367.95936637647617,,,,daily_close
2021-12-01,buy,516150,1.6391639,1121900,1838977.97941,367.795595882,force_proxy,-0.0020325203252028836,,
2021-12-03,sell,516150,1.642,1121900,1842159.7999999998,368.43196,,,,daily_close
2021-12-03,buy,511880,102.0792069,18000,1837425.7242,367.48514484000003,force_proxy,-0.00013062546739384118,,
2021-12-06,sell,511880,102.082,18000,1837476.0,367.4952,,,,daily_close
2021-12-06,buy,562800,0.9790979,1880000,1840704.052,368.1408104,force_proxy,-0.02701789935832477,,
2021-12-07,sell,562800,0.96,1880000,1804800.0,360.96000000000004,,,,daily_close
2021-12-07,buy,159985,1.1681168,1544500,1804156.3976,360.83127952,force_proxy,-0.008539709649872199,,
2021-12-08,sell,159985,1.167,1544500,1802431.5,360.4863,,,,daily_close
2021-12-08,buy,511880,102.0992089,17600,1796946.0766399999,359.389215328,force_proxy,-0.0002938353346785642,,
2021-12-09,sell,511880,102.087,17600,1796731.2,359.34624,,,,daily_close
2021-12-09,buy,516150,1.61446143,1115400,1800770.279022,360.1540558044,trend_proxy,0.00413308534821244,,
2021-12-16,sell,516150,1.612,1115400,1798024.8,359.60496,,,,daily_close
2021-12-16,buy,515170,0.9130913,1968400,1797328.9149200001,359.46578298400004,force_proxy,-0.02536231884057975,,
2021-12-20,sell,515170,0.891,1968400,1753844.4000000001,350.76888,,,,daily_close
2021-12-20,buy,159985,1.2111211000000002,1447600,1753218.9043600003,350.6437808720001,force_proxy,-0.019157088122605154,,
2021-12-23,sell,159985,1.245,1447600,1802262.0000000002,360.45240000000007,,,,daily_close
2021-12-23,buy,511880,102.1872177,17600,1798495.0315200002,359.6990063040001,force_proxy,6.52475328277724e-05,,
2021-12-24,sell,511880,102.195,17600,1798631.9999999998,359.72639999999996,,,,daily_close
2021-12-24,buy,159985,1.25072506,1439900,1800919.0138939999,360.1838027788,trend_proxy,0.010683760683760646,,
2021-12-29,sell,159985,1.234,1439900,1776836.6,355.36732000000006,,,,daily_close
2021-12-29,buy,512980,0.8030803000000001,2211700,1776172.6995100002,355.23453990200005,force_proxy,-0.045045045045044585,,
2021-12-30,sell,512980,0.844,2211700,1866674.8,373.33496,,,,daily_close
2021-12-30,buy,159985,1.23802379,1507000,1865701.8515299999,373.14037030599997,trend_proxy,0.016207455429497752,,
2022-01-04,sell,159985,1.245,1507000,1876215.0000000002,375.24300000000005,,,,daily_close
2022-01-04,buy,516190,1.1568156699999999,1621200,1875429.5642039997,375.08591284079995,trend_proxy,0.11189634864546531,,
2022-01-05,sell,516190,1.162,1621200,1883834.4,376.76688,,,,daily_close
2022-01-05,buy,159985,1.261076095,1493200,1883038.825054,376.6077650108,trend_proxy,0.00794281175536149,,
2022-01-07,sell,159985,1.234,1493200,1842608.8,368.52176000000003,,,,daily_close
2022-01-07,buy,501018,0.92559255,1990100,1842021.733755,368.404346751,trend_proxy,0.036271309394269036,,
2022-02-14,sell,501018,1.048,1990100,2085624.8,417.12496000000004,,,,daily_close
2022-02-14,buy,159985,1.430143,1457400,2084290.4082,416.85808164,force_proxy,-0.011614401858304571,,
2022-02-17,sell,159985,1.45,1457400,2113230.0,422.646,,,,daily_close
2022-02-17,buy,501018,1.02090208,2069100,2112348.4937279997,422.46969874559994,trend_proxy,0.03948667324777869,,
2022-02-24,sell,501018,1.105,2069100,2286355.5,457.27110000000005,,,,daily_close
2022-02-24,buy,515220,1.0433650458269526,2190100,2285073.7868656088,457.01475737312177,force_proxy,-0.007913896802785128,,
2022-02-25,sell,515220,1.02339854517611,2190100,2241345.1537901987,448.2690307580398,,,,daily_close
2022-02-25,buy,518880,3.804930455,588800,2240343.051904,448.0686103808,trend_proxy,0.0061403508771928905,,
2022-02-28,sell,518880,3.787,588800,2229785.6,445.95712000000003,,,,daily_close
2022-02-28,buy,501018,1.0911091,2043000,2229135.8913,445.82717826,force_proxy,-0.033272837265578094,,
2022-03-02,sell,501018,1.177,2043000,2404611.0,480.92220000000003,,,,daily_close
2022-03-02,buy,512400,1.4091408999999997,1705500,2403289.8049499993,480.6579609899999,trend_proxy,0.04775549188156628,,
2022-03-03,sell,512400,1.412,1705500,2408166.0,481.63320000000004,,,,daily_close
2022-03-03,buy,501018,1.2497749649999998,1926100,2407191.5600865,481.4383120173,trend_proxy,0.11174707004633373,,
2022-03-04,stop_loss_sell,501018,1.1872862167499998,1926100,2286831.9820821746,457.36639641643495,,,,stop_proxy
2022-03-04,buy,159985,1.50015,1524000,2286228.6,457.24572000000006,force_proxy,-0.0022207417277368227,,
2022-03-07,sell,159985,1.576,1524000,2401824.0,480.3648,,,,daily_close
2022-03-07,buy,518880,3.9263926000000002,611400,2400596.4356400003,480.11928712800005,force_proxy,-0.009313351960037094,,
2022-03-08,sell,518880,4.015,611400,2454771.0,490.9542,,,,daily_close
2022-03-08,buy,159985,1.5949094750000001,1538400,2453608.7363400003,490.72174726800006,trend_proxy,0.03154574132492168,,
2022-03-09,sell,159985,1.624,1538400,2498361.6,499.67232000000007,,,,daily_close
2022-03-09,buy,518880,4.056155575,615700,2497374.9875275,499.4749975055,trend_proxy,0.012357884330202277,,
2022-03-10,sell,518880,3.931,615700,2420316.7,484.06334000000004,,,,daily_close
2022-03-10,buy,159985,1.5751074950000001,1536100,2419522.6230695,483.90452461390004,trend_proxy,0.04914529914529897,,
2022-03-29,sell,159985,1.629,1536100,2502306.9,500.46138,,,,daily_close
2022-03-29,buy,501018,1.20692068,2072300,2501101.725164,500.2203450328,trend_proxy,0.033361134278565206,,
2022-03-30,sell,501018,1.217,2072300,2521989.1,504.39782,,,,daily_close
2022-03-30,buy,159980,1.724822465,1461600,2521000.514844,504.2001029688,trend_proxy,0.040911747516072516,,
2022-03-31,sell,159980,1.708,1461600,2496412.8,499.28256,,,,daily_close
2022-03-31,buy,159985,1.58875886,1570700,2495463.541402,499.0927082804,trend_proxy,0.00840689365279553,,
2022-04-01,stop_loss_sell,159985,1.509320917,1570700,2370690.3643318997,474.13807286637996,,,,stop_proxy
2022-04-01,buy,513030,1.0407540649999998,2277100,2369901.0814114995,473.9802162822999,trend_proxy,0.0032051282051281937,,
2022-04-06,sell,513030,1.023,2277100,2329473.3,465.89466,,,,daily_close
2022-04-06,buy,511880,100.6380628,23100,2324739.25068,464.94785013600006,force_proxy,0.0002981544241150343,,
2022-04-07,sell,511880,100.64,23100,2324784.0,464.95680000000004,,,,daily_close
2022-04-07,buy,159980,1.6891689,1378000,2327674.7442,465.53494884,force_proxy,-0.03900916715428138,,
2022-04-08,sell,159980,1.696,1378000,2337088.0,467.41760000000005,,,,daily_close
2022-04-08,buy,511880,100.6640654,23200,2335406.31728,467.08126345600004,force_proxy,0.00029807740076511396,,
2022-04-18,sell,511880,100.685,23200,2335892.0,467.1784,,,,daily_close
2022-04-18,buy,159980,1.73347333,1347400,2335681.964842,467.13639296840006,trend_proxy,0.0038491147036179285,,
2022-04-22,sell,159980,1.744,1347400,2349865.6,469.97312000000005,,,,daily_close
2022-04-22,buy,518880,3.9478947499999997,595000,2348997.3762499997,469.79947524999994,trend_proxy,0.008458090163241394,,
2022-04-26,sell,518880,3.89,595000,2314550.0,462.91,,,,daily_close
2022-04-26,buy,511880,100.7290719,22900,2306695.74651,461.339149302,force_proxy,0.00013238676794221269,,
2022-05-09,sell,511880,100.801,22900,2308342.9,461.66858,,,,daily_close
2022-05-09,buy,501018,1.32443243,1747500,2314445.6714250003,462.88913428500007,trend_proxy,0.05597964376590362,,
2022-05-10,stop_loss_sell,501018,1.2582108085,1747500,2198723.38785375,439.74467757075,,,,stop_proxy
2022-05-10,buy,501018,1.2589258799999998,1746000,2198084.5864799996,439.61691729599994,trend_proxy,0.0861604738826068,,
2022-05-11,sell,501018,1.268,1746000,2213928.0,442.78560000000004,,,,daily_close
2022-05-11,buy,511880,100.81608059999999,21900,2207872.1651399997,441.574433028,force_proxy,-0.00016532587383026134,,
2022-05-16,sell,511880,100.842,21900,2208439.8,441.68796,,,,daily_close
2022-05-16,buy,501018,1.3291328999999998,1664700,2212607.53863,442.521507726,force_proxy,-0.02982848620432521,,
2022-05-25,sell,501018,1.332,1664700,2217380.4,443.47608,,,,daily_close
2022-05-25,buy,159985,1.619711955,1368500,2216575.8104175003,443.31516208350007,trend_proxy,0.014447884416925275,,
2022-05-26,sell,159985,1.626,1368500,2225181.0,445.0362,,,,daily_close
2022-05-26,buy,501018,1.3412341100000003,1658300,2224168.5246130005,444.83370492260013,trend_proxy,0.03503503503503517,,
2022-05-31,sell,501018,1.415,1658300,2346494.5,469.2989,,,,daily_close
2022-05-31,buy,516160,3.4784017289336018,674200,2345138.4456470343,469.0276891294069,trend_proxy,0.04975124378109467,,
2022-06-01,sell,516160,3.508901408450704,674200,2365701.3295774646,473.14026591549293,,,,daily_close
2022-06-01,buy,159840,0.80678067,2931400,2364996.856038,472.9993712076,trend_proxy,0.0754716981132068,,
2022-06-02,sell,159840,0.831,2931400,2435993.4,487.19868,,,,daily_close
2022-06-02,buy,515220,1.1863870035604898,2052300,2434822.047407193,486.9644094814386,force_proxy,-0.07367990176013121,,
2022-06-08,sell,515220,1.2940206738131699,2052300,2655718.6288667684,531.1437257733537,,,,daily_close
2022-06-08,buy,516520,0.9473447249999999,2801800,2654270.4505049996,530.854090101,trend_proxy,0.017655367231638557,,
2022-06-10,stop_loss_sell,516520,0.8999774887499998,2801800,2521556.9279797496,504.31138559594996,,,,stop_proxy
2022-06-10,buy,159605,0.85348534,2953600,2520854.300224,504.17086004480007,trend_proxy,0.14457831325301207,,
2022-06-13,stop_loss_sell,159605,0.810811073,2953600,2394811.5852128,478.9623170425601,,,,stop_proxy
2022-06-13,buy,512400,1.2964796349999999,1846600,2394079.293991,478.8158587982,trend_proxy,0.10228166797797034,,
2022-06-14,sell,512400,1.301,1846600,2402426.6,480.48532000000006,,,,daily_close
2022-06-14,buy,562500,0.7680768,3126600,2401468.92288,480.293784576,force_proxy,0.0,,
2022-06-15,sell,562500,0.756,3126600,2363709.6,472.74192000000005,,,,daily_close
2022-06-15,buy,516520,0.9560955999999999,2471300,2362799.0562799997,472.55981125599993,force_proxy,-0.13707790036777023,,
2022-06-23,sell,516520,1.007,2471300,2488599.0999999996,497.71981999999997,,,,daily_close
2022-06-23,buy,515790,1.612511235,1542500,2487298.5799875,497.4597159975,trend_proxy,0.03958333333333286,,
2022-06-27,sell,515790,1.667,1542500,2571347.5,514.2695,,,,daily_close
2022-06-27,buy,159915,2.7412741,937600,2570218.59616,514.0437192320001,force_proxy,-0.012116806009935624,,
2022-06-28,sell,159915,2.754,937600,2582150.4,516.43008,,,,daily_close
2022-06-28,buy,159605,0.894939485,2884100,2581094.9686885,516.2189937377001,trend_proxy,0.03374578177727757,,
2022-06-29,sell,159605,0.863,2884100,2488978.3,497.79566,,,,daily_close
2022-06-29,buy,516520,1.0181018,2443900,2488138.9890199997,497.62779780399995,force_proxy,-0.11079455523899957,,
2022-06-30,sell,516520,1.033,2443900,2524548.6999999997,504.90973999999994,,,,daily_close
2022-06-30,buy,515170,0.83728372,3013900,2523489.4037079997,504.6978807416,trend_proxy,0.1139601139601143,,
2022-07-05,sell,515170,0.832,3013900,2507564.8,501.51295999999996,,,,daily_close
2022-07-05,buy,159967,0.7040704,3560200,2506631.4380799998,501.326287616,force_proxy,0.0,,
2022-07-06,sell,159967,0.699,3560200,2488579.8,497.71596,,,,daily_close
2022-07-06,buy,159992,1.120112,2220800,2487544.7296,497.5089459200001,force_proxy,-0.046948356807511304,,
2022-07-07,sell,159992,1.099,2220800,2440659.1999999997,488.13183999999995,,,,daily_close
2022-07-07,buy,511880,101.1041094,24100,2436609.03654,487.32180730799996,force_proxy,6.594653055265927e-05,,
2022-07-25,sell,511880,101.174,24100,2438293.4000000004,487.6586800000001,,,,daily_close
2022-07-25,buy,513520,1.0191019,2394800,2440545.23012,488.109046024,force_proxy,-0.0032679738562095086,,
2022-08-03,sell,513520,1.043,2394800,2497776.4,499.55528,,,,daily_close
2022-08-03,buy,513030,0.931043095,2681600,2496685.163552,499.3370327104001,trend_proxy,0.010764262648008671,,
2022-08-04,sell,513030,0.943,2681600,2528748.8,505.74976,,,,daily_close
2022-08-04,buy,513520,1.0461046,2416300,2527702.5449800002,505.5405089960001,force_proxy,-0.012698412698412728,,
2022-08-11,sell,513520,1.062,2416300,2566110.6,513.22212,,,,daily_close
2022-08-11,buy,159980,1.4138413699999999,1814200,2564991.013454,512.9982026908,trend_proxy,0.042796005706133844,,
2022-08-12,sell,159980,1.433,1814200,2599748.6,519.9497200000001,,,,daily_close
2022-08-12,buy,513030,0.9543954299999999,2722800,2598627.8768039998,519.7255753608,trend_proxy,0.006995452955578981,,
2022-08-15,sell,513030,0.963,2722800,2622056.4,524.41128,,,,daily_close
2022-08-15,buy,159980,1.3981397999999998,1874600,2620952.8690799996,524.190573816,force_proxy,-0.049330514446793705,,
2022-08-16,sell,159980,1.406,1874600,2635687.5999999996,527.13752,,,,daily_close
2022-08-16,buy,588080,1.1731173000000001,2245800,2634586.83234,526.9173664680001,force_proxy,-0.011328235627301083,,
2022-08-17,sell,588080,1.169,2245800,2625340.2,525.0680400000001,,,,daily_close
2022-08-17,buy,513520,1.0951095,2396400,2624320.4058,524.86408116,force_proxy,-0.0030413625304141303,,
2022-08-23,sell,513520,1.058,2396400,2535391.2,507.07824000000005,,,,daily_close
2022-08-23,buy,159732,0.7750775,3270100,2534580.9327499997,506.91618654999996,force_proxy,-0.02560819462227933,,
2022-08-24,stop_loss_sell,159732,0.7363236249999999,3270100,2407851.8861125,481.57037722250004,,,,stop_proxy
2022-08-24,buy,515220,1.3135176326569677,1832600,2407152.413607159,481.4304827214319,force_proxy,-0.04107542942494417,,
2022-08-25,sell,515220,1.3863797856049003,1832600,2540679.5950995404,508.1359190199081,,,,daily_close
2022-08-25,buy,159985,1.6561655999999998,1533300,2539398.7144799996,507.8797428959999,force_proxy,-0.05152596115735227,,
2022-09-02,sell,159985,1.657,1533300,2540678.1,508.13562,,,,daily_close
2022-09-02,buy,511880,101.3391329,25000,2533478.3225,506.69566449999996,force_proxy,0.00013158976889545335,,
2022-09-05,sell,511880,101.335,25000,2533375.0,506.675,,,,daily_close
2022-09-05,buy,159985,1.66886687,1521100,2538513.395957,507.7026791914,trend_proxy,0.036210018105008825,,
2022-09-07,sell,159985,1.661,1521100,2526547.1,505.30942000000005,,,,daily_close
2022-09-07,buy,511880,101.3481338,24900,2523568.53162,504.71370632400004,force_proxy,-0.00013156769486840267,,
