trade_date,target_symbol,is_weak,candidates_json,local_target,jq_target,target_match
2023-12-04,513030,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 1.6619051953614716, ""annualized_return"": 1.81206905758029, ""r_squared"": 0.9171312695889545, ""close"": 1.246}]",513030,513030,True
2023-12-05,513030,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 1.4738372230601149, ""annualized_return"": 1.6332657000165742, ""r_squared"": 0.902386686406969, ""close"": 1.237}]",513030,513030,True
2023-12-06,513520,True,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 0.5657524491490894, ""annualized_return"": 0.7100977583675292, ""r_squared"": 0.7967247361119958, ""close"": 1.254}]",513520,513030,False
2023-12-07,513030,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 1.3252507567356613, ""annualized_return"": 1.4729691782186327, ""r_squared"": 0.8997138408139552, ""close"": 1.252}]",513030,513030,True
2023-12-08,513030,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 1.2794380085930774, ""annualized_return"": 1.4240855889020536, ""r_squared"": 0.8984277479975785, ""close"": 1.259}]",513030,513030,True
2023-12-11,513030,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 1.339470331249422, ""annualized_return"": 1.4810572108963815, ""r_squared"": 0.9044014784808571, ""close"": 1.275}]",513030,513030,True
2023-12-12,513030,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 1.3543267612681267, ""annualized_return"": 1.4896131487756272, ""r_squared"": 0.9091801870715911, ""close"": 1.272}]",513030,513030,True
2023-12-13,513030,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 1.299568757534558, ""annualized_return"": 1.4284955174451994, ""r_squared"": 0.9097464721896914, ""close"": 1.274}]",513030,513030,True
2023-12-14,513030,True,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 1.312593048306099, ""annualized_return"": 1.4279417201695246, ""r_squared"": 0.919220322346397, ""close"": 1.292}]",513030,513030,True
2023-12-15,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 1.3430171553797434, ""annualized_return"": 1.9290653019787194, ""r_squared"": 0.6962009808595682, ""close"": 1.105}]",513290,513290,True
2023-12-18,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 1.731551916280253, ""annualized_return"": 2.3546759527517453, ""r_squared"": 0.735367392806942, ""close"": 1.11}]",513290,513290,True
2023-12-19,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 1.957143558190184, ""annualized_return"": 2.5387178375576736, ""r_squared"": 0.7709181104084484, ""close"": 1.093}]",513290,513290,True
2023-12-20,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 2.2989355033571117, ""annualized_return"": 2.8559881895604855, ""r_squared"": 0.8049527346648098, ""close"": 1.112}]",513290,513290,True
2023-12-21,513520,True,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 0.8890143918698554, ""annualized_return"": 1.2324446076551419, ""r_squared"": 0.7213422707583594, ""close"": 1.302}]",513520,513520,True
2023-12-22,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 2.2993202924145177, ""annualized_return"": 2.7252468834266064, ""r_squared"": 0.8437108235579204, ""close"": 1.086}]",513290,513290,True
2023-12-25,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 2.5677335380749655, ""annualized_return"": 2.9644246023145295, ""r_squared"": 0.8661827782936897, ""close"": 1.123}]",513290,513290,True
2023-12-26,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 2.8056559671805053, ""annualized_return"": 3.1562182713024134, ""r_squared"": 0.8889296385774839, ""close"": 1.125}]",513290,513290,True
2023-12-27,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 3.1033499328993166, ""annualized_return"": 3.420167626398679, ""r_squared"": 0.9073677877499353, ""close"": 1.14}]",513290,513290,True
2023-12-28,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 3.265279853007519, ""annualized_return"": 3.569535415303535, ""r_squared"": 0.9147632599492941, ""close"": 1.146}]",513290,513290,True
2023-12-29,513290,False,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 3.321791623027672, ""annualized_return"": 3.5991587728658434, ""r_squared"": 0.922935561518083, ""close"": 1.141}]",513290,513290,True
2024-01-02,513290,False,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 3.154257698519407, ""annualized_return"": 3.432157531019887, ""r_squared"": 0.9190305718811513, ""close"": 1.137}]",513290,513290,True
2024-01-03,513290,False,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 3.232266583791508, ""annualized_return"": 3.502582703340426, ""r_squared"": 0.9228237725004704, ""close"": 1.163}]",513290,513290,True
2024-01-04,513290,False,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 3.012979218306282, ""annualized_return"": 3.2865591147161997, ""r_squared"": 0.9167579566164165, ""close"": 1.151}]",513290,513290,True
2024-01-05,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 2.7373178070050126, ""annualized_return"": 3.001718731112782, ""r_squared"": 0.9119168223966967, ""close"": 1.155}]",513290,513290,True
2024-01-08,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 2.459069792141859, ""annualized_return"": 2.7164684897374793, ""r_squared"": 0.9052451009212718, ""close"": 1.156}]",513290,513290,True
2024-01-09,159509,True,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 0.08280770751221336, ""annualized_return"": 0.3498355996736531, ""r_squared"": 0.23670463380359574, ""close"": 1.082}]",159509,513290,False
2024-01-10,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 2.4672449762606297, ""annualized_return"": 2.7146582856787087, ""r_squared"": 0.9088602382394433, ""close"": 1.182}]",513290,513290,True
2024-01-11,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 2.370925545178678, ""annualized_return"": 2.6128149308652886, ""r_squared"": 0.907421921534066, ""close"": 1.182}]",513290,513290,True
2024-01-12,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 2.0228447608594093, ""annualized_return"": 2.2932439986931286, ""r_squared"": 0.8820887624745496, ""close"": 1.163}]",513290,513290,True
2024-01-15,513290,True,"[{""symbol"": ""513290"", ""rank"": 1, ""momentum_score"": 1.818292591448293, ""annualized_return"": 2.0840998635880426, ""r_squared"": 0.872459435949423, ""close"": 1.177}]",513290,513520,False
2024-01-16,518880,True,"[{""symbol"": ""518880"", ""rank"": 1, ""momentum_score"": 0.1466743072607701, ""annualized_return"": 0.22444844629249916, ""r_squared"": 0.6534877370887455, ""close"": 4.677}]",518880,513520,False
2024-01-17,159509,True,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 0.0893369399746309, ""annualized_return"": 0.41913451052783124, ""r_squared"": 0.21314622807395567, ""close"": 1.101}]",159509,513500,False
2024-01-18,159509,True,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 0.10765125187122264, ""annualized_return"": 0.4692384119514543, ""r_squared"": 0.22941696401947553, ""close"": 1.115}]",159509,159509,True
2024-01-19,513520,True,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 2.617014814604728, ""annualized_return"": 3.7358748821114736, ""r_squared"": 0.700509223993503, ""close"": 1.46}]",513520,513520,True
2024-01-22,513520,True,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 3.467041709405057, ""annualized_return"": 4.79294973392708, ""r_squared"": 0.7233628353878757, ""close"": 1.552}]",513520,513520,True
2024-01-23,159509,True,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 0.61875451078791, ""annualized_return"": 1.403870241863491, ""r_squared"": 0.44074907518986806, ""close"": 1.172}]",159509,513520,False
2024-01-24,159509,True,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 0.9026318154187504, ""annualized_return"": 1.7755209351346277, ""r_squared"": 0.5083757659834683, ""close"": 1.181}]",159509,159509,True
2024-01-25,159509,True,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 1.283365360074809, ""annualized_return"": 2.1875697448082, ""r_squared"": 0.5866626026990197, ""close"": 1.185}]",159509,159509,True
2024-01-26,159509,False,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 1.5632641520653523, ""annualized_return"": 2.412927158600742, ""r_squared"": 0.6478704284516777, ""close"": 1.17}]",159509,159509,True
2024-01-29,159509,False,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 1.8605426008731945, ""annualized_return"": 2.676837033011303, ""r_squared"": 0.6950526229010588, ""close"": 1.185}]",159509,159509,True
2024-01-30,159509,False,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 2.3154360698700147, ""annualized_return"": 3.110139753856707, ""r_squared"": 0.7444797511104684, ""close"": 1.207}]",159509,159509,True
2024-01-31,159509,True,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 2.382726653006094, ""annualized_return"": 3.088226983505244, ""r_squared"": 0.7715516591664571, ""close"": 1.172}]",159509,159509,True
2024-02-01,501018,True,"[{""symbol"": ""501018"", ""rank"": 1, ""momentum_score"": 0.6402946560447353, ""annualized_return"": 1.0812948214359297, ""r_squared"": 0.5921554818827688, ""close"": 1.223}]",501018,501018,True
2024-02-02,159509,True,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 2.3818572017625574, ""annualized_return"": 2.951791128661181, ""r_squared"": 0.8069192899982989, ""close"": 1.19}]",159509,159509,True
2024-02-05,159509,True,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 2.646267510551135, ""annualized_return"": 3.1616787989746715, ""r_squared"": 0.8369817678536214, ""close"": 1.212}]",159509,159509,True
2024-02-06,159509,True,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 2.993449115539422, ""annualized_return"": 3.466308165773551, ""r_squared"": 0.8635842436332822, ""close"": 1.23}]",159509,159509,True
2024-02-07,159509,False,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 3.0620155886119185, ""annualized_return"": 3.49401491826751, ""r_squared"": 0.8763601931414202, ""close"": 1.218}]",159509,159509,True
2024-02-08,159509,False,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 3.306647363702593, ""annualized_return"": 3.7537354910469585, ""r_squared"": 0.8808951434082886, ""close"": 1.259}]",159509,159509,True
2024-02-19,159509,False,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 3.4040821957787446, ""annualized_return"": 3.8487159856173365, ""r_squared"": 0.884472174226368, ""close"": 1.259}]",159509,159509,True
2024-02-20,159509,False,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 3.2663979199271598, ""annualized_return"": 3.681567826920629, ""r_squared"": 0.8872301349556475, ""close"": 1.256}]",159509,159509,True
2024-02-21,159509,False,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 2.7761251895090537, ""annualized_return"": 3.164300306155953, ""r_squared"": 0.877326713936813, ""close"": 1.234}]",159509,159509,True
2024-02-22,159509,False,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 2.9010561283333, ""annualized_return"": 3.293078462321792, ""r_squared"": 0.8809556655045214, ""close"": 1.279}]",159509,159509,True
2024-02-23,159509,False,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 3.3380751600302703, ""annualized_return"": 3.8313512669260223, ""r_squared"": 0.8712527062830451, ""close"": 1.325}]",159509,159509,True
2024-02-26,159509,False,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 3.579315288323947, ""annualized_return"": 4.076856424638198, ""r_squared"": 0.8779596128754019, ""close"": 1.307}]",159509,159509,True
2024-02-27,159509,False,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 3.6797935579026158, ""annualized_return"": 4.1713526833889985, ""r_squared"": 0.8821583398009354, ""close"": 1.309}]",159509,159509,True
2024-02-28,159509,False,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 4.107668240073464, ""annualized_return"": 4.59642966962516, ""r_squared"": 0.8936649824576659, ""close"": 1.334}]",159509,159509,True
2024-02-29,159509,False,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 4.074340319061399, ""annualized_return"": 4.549396557587804, ""r_squared"": 0.8955781865763992, ""close"": 1.327}]",159509,159509,True
2024-03-01,159509,False,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 4.411248963988428, ""annualized_return"": 4.935419997839945, ""r_squared"": 0.8937940369652577, ""close"": 1.371}]",159509,159509,True
2024-03-04,159998,False,"[{""symbol"": ""159998"", ""rank"": 1, ""momentum_score"": 4.902373516398052, ""annualized_return"": 8.850925549886526, ""r_squared"": 0.5538825842299514, ""close"": 0.796}, {""symbol"": ""515400"", ""rank"": 2, ""momentum_score"": 4.473669042073566, ""annualized_return"": 9.751219016266209, ""r_squared"": 0.4587804903787872, ""close"": 0.764}]",159998,159998,True
2024-03-05,159967,False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 4.243060007807994, ""annualized_return"": 6.150663617055314, ""r_squared"": 0.6898540177099455, ""close"": 0.422}, {""symbol"": ""159852"", ""rank"": 2, ""momentum_score"": 3.957091781599171, ""annualized_return"": 7.837558414897531, ""r_squared"": 0.5048883302837758, ""close"": 0.699}]",159967,159967,True
2024-03-06,159852,False,"[{""symbol"": ""159852"", ""rank"": 1, ""momentum_score"": 4.971985721900572, ""annualized_return"": 8.905738694783906, ""r_squared"": 0.5582900972395098, ""close"": 0.693}, {""symbol"": ""159967"", ""rank"": 2, ""momentum_score"": 4.905385657852645, ""annualized_return"": 6.710676297114918, ""r_squared"": 0.7309823094822185, ""close"": 0.421}]",159852,159995,False
2024-03-07,159995,False,"[{""symbol"": ""159995"", ""rank"": 1, ""momentum_score"": 4.58305037102446, ""annualized_return"": 7.129567223124852, ""r_squared"": 0.6428230813448637, ""close"": 0.868}, {""symbol"": ""561980"", ""rank"": 2, ""momentum_score"": 4.5124321569486865, ""annualized_return"": 6.929369412900396, ""r_squared"": 0.6512038669128967, ""close"": 0.1878104653966723}]",159995,159995,True
2024-03-08,159516,False,"[{""symbol"": ""159516"", ""rank"": 1, ""momentum_score"": 4.715039113196465, ""annualized_return"": 7.227076154740667, ""r_squared"": 0.652413093793621, ""close"": 0.43934457831325296}, {""symbol"": ""562590"", ""rank"": 2, ""momentum_score"": 4.386567102152544, ""annualized_return"": 6.80478384759407, ""r_squared"": 0.6446298957318796, ""close"": 0.299851409978308}]",159516,159516,True
2024-03-11,588200,False,"[{""symbol"": ""588200"", ""rank"": 1, ""momentum_score"": 4.999451448966736, ""annualized_return"": 6.746274892187363, ""r_squared"": 0.74106844575166, ""close"": 1.013}, {""symbol"": ""516520"", ""rank"": 2, ""momentum_score"": 4.972701648731296, ""annualized_return"": 6.658430634082616, ""r_squared"": 0.7468278821254739, ""close"": 0.848}]",588200,513310,False
2024-03-12,159949,False,"[{""symbol"": ""159949"", ""rank"": 1, ""momentum_score"": 4.5313896443326165, ""annualized_return"": 5.187204202370883, ""r_squared"": 0.8735707073690067, ""close"": 0.808}, {""symbol"": ""512400"", ""rank"": 2, ""momentum_score"": 4.393888058007807, ""annualized_return"": 5.0753623872229285, ""r_squared"": 0.865728931803823, ""close"": 0.978}, {""symbol"": ""512980"", ""rank"": 3, ""momentum_score"": 4.375178310564223, ""annualized_return"": 5.970571836369489, ""r_squared"": 0.7327904982087322, ""close"": 0.744}, {""symbol"": ""159732"", ""rank"": 4, ""momentum_score"": 4.305250964962051, ""annualized_return"": 5.1211202994140885, ""r_squared"": 0.8406853800045702, ""close"": 0.637}, {""symbol"": ""561330"", ""rank"": 5, ""momentum_score"": 4.271831186630831, ""annualized_return"": 4.930385989543848, ""r_squared"": 0.866429361857337, ""close"": 0.447805459057072}, {""symbol"": ""588080"", ""rank"": 6, ""momentum_score"": 4.196024226099479, ""annualized_return"": 5.010757993801193, ""r_squared"": 0.8374030897701265, ""close"": 0.837}, {""symbol"": ""159851"", ""rank"": 7, ""momentum_score"": 4.179268152931407, ""annualized_return"": 6.24285042490965, ""r_squared"": 0.669448708278461, ""close"": 0.4743979298447383}, {""symbol"": ""159869"", ""rank"": 8, ""momentum_score"": 4.156024130079605, ""annualized_return"": 6.372951484450373, ""r_squared"": 0.6521349080124115, ""close"": 1.019}]",159949,159949,True
2024-03-13,159851,False,"[{""symbol"": ""159851"", ""rank"": 1, ""momentum_score"": 4.908023680633497, ""annualized_return"": 6.683462759065369, ""r_squared"": 0.7343534119310102, ""close"": 0.4773202990224266}, {""symbol"": ""561330"", ""rank"": 2, ""momentum_score"": 4.8091888002475445, ""annualized_return"": 5.2666205286964605, ""r_squared"": 0.913145113463845, ""close"": 0.451712158808933}, {""symbol"": ""512400"", ""rank"": 3, ""momentum_score"": 4.795736393192166, ""annualized_return"": 5.3042570645657054, ""r_squared"": 0.9041297084240816, ""close"": 0.985}, {""symbol"": ""159949"", ""rank"": 4, ""momentum_score"": 4.676219446210854, ""annualized_return"": 5.304987359804319, ""r_squared"": 0.881476076953997, ""close"": 0.805}, {""symbol"": ""159732"", ""rank"": 5, ""momentum_score"": 4.452152555670062, ""annualized_return"": 5.149438839123897, ""r_squared"": 0.8645898504209696, ""close"": 0.637}]",159851,512980,False
2024-03-14,159851,False,"[{""symbol"": ""159851"", ""rank"": 1, ""momentum_score"": 4.683165541244901, ""annualized_return"": 6.28413838741491, ""r_squared"": 0.7452359022875374, ""close"": 0.47098849913743523}, {""symbol"": ""512980"", ""rank"": 2, ""momentum_score"": 4.534903185416955, ""annualized_return"": 5.929858265534928, ""r_squared"": 0.7647574330358576, ""close"": 0.747}, {""symbol"": ""562800"", ""rank"": 3, ""momentum_score"": 4.371774652339208, ""annualized_return"": 5.150421822518103, ""r_squared"": 0.8488187575676656, ""close"": 0.497}, {""symbol"": ""159949"", ""rank"": 4, ""momentum_score"": 4.363534879288791, ""annualized_return"": 4.971646817400811, ""r_squared"": 0.8776840028170096, ""close"": 0.802}]",159851,159851,True
2024-03-15,515790,False,"[{""symbol"": ""515790"", ""rank"": 1, ""momentum_score"": 4.975668848824348, ""annualized_return"": 5.572412364249833, ""r_squared"": 0.8929110991042353, ""close"": 0.884}, {""symbol"": ""561980"", ""rank"": 2, ""momentum_score"": 4.972762940391071, ""annualized_return"": 6.1149526619199355, ""r_squared"": 0.8132136445402594, ""close"": 0.1902469254883048}, {""symbol"": ""159967"", ""rank"": 3, ""momentum_score"": 4.972574475047843, ""annualized_return"": 5.781750436262998, ""r_squared"": 0.8600465429742482, ""close"": 0.434}]",515790,159995,False
2024-03-18,159509,False,"[{""symbol"": ""159509"", ""rank"": 1, ""momentum_score"": 4.815870283266371, ""annualized_return"": 5.320961655177625, ""r_squared"": 0.9050751716243305, ""close"": 1.437}, {""symbol"": ""515790"", ""rank"": 2, ""momentum_score"": 4.722473237376526, ""annualized_return"": 5.300501337358909, ""r_squared"": 0.8909484097460113, ""close"": 0.9}, {""symbol"": ""159995"", ""rank"": 3, ""momentum_score"": 4.654470170083546, ""annualized_return"": 5.789167965463371, ""r_squared"": 0.8039963942747681, ""close"": 0.913}, {""symbol"": ""159967"", ""rank"": 4, ""momentum_score"": 4.5292302474956125, ""annualized_return"": 5.261629472676616, ""r_squared"": 0.8608037245905822, ""close"": 0.441}, {""symbol"": ""562800"", ""rank"": 5, ""momentum_score"": 4.414810090617429, ""annualized_return"": 5.134239385997171, ""r_squared"": 0.8598761683489337, ""close"": 0.514}]",159509,159516,False
2024-03-19,159998,False,"[{""symbol"": ""159998"", ""rank"": 1, ""momentum_score"": 4.5491437000109265, ""annualized_return"": 6.073530813237502, ""r_squared"": 0.7490113806775931, ""close"": 0.783}]",159998,159998,True
2024-03-20,515980,False,"[{""symbol"": ""515980"", ""rank"": 1, ""momentum_score"": 4.936557204752435, ""annualized_return"": 6.167815137534219, ""r_squared"": 0.8003737295417679, ""close"": 0.4308407079646017}, {""symbol"": ""512400"", ""rank"": 2, ""momentum_score"": 4.794626149431643, ""annualized_return"": 5.005286006286598, ""r_squared"": 0.9579125235620167, ""close"": 1.027}]",515980,515980,True
2024-03-21,159667,False,"[{""symbol"": ""159667"", ""rank"": 1, ""momentum_score"": 4.84728153187058, ""annualized_return"": 5.518555191558359, ""r_squared"": 0.8783606149822304, ""close"": 0.30607588187038554}, {""symbol"": ""563300"", ""rank"": 2, ""momentum_score"": 4.4859143585460695, ""annualized_return"": 5.317932868164135, ""r_squared"": 0.8435447512699994, ""close"": 0.944}, {""symbol"": ""512400"", ""rank"": 3, ""momentum_score"": 4.404343723421246, ""annualized_return"": 4.581455355237221, ""r_squared"": 0.9613416222394239, ""close"": 1.031}]",159667,561330,False
2024-03-22,515050,False,"[{""symbol"": ""515050"", ""rank"": 1, ""momentum_score"": 4.3619310915244425, ""annualized_return"": 5.026319888723314, ""r_squared"": 0.8678180434378151, ""close"": 0.33777417417417416}, {""symbol"": ""561330"", ""rank"": 2, ""momentum_score"": 4.209766760566273, ""annualized_return"": 4.497699955250846, ""r_squared"": 0.935982124741686, ""close"": 0.46245558312655083}]",515050,515880,False
2024-03-25,513310,True,"[{""symbol"": ""513310"", ""rank"": 1, ""momentum_score"": 1.2610343523632854, ""annualized_return"": 1.6688135137548246, ""r_squared"": 0.7556472559513031, ""close"": 1.257}]",513310,159518,False
2024-03-26,161226,True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 1.4076462836538461, ""annualized_return"": 1.5866447099509404, ""r_squared"": 0.8871843046055163, ""close"": 0.801}]",161226,159518,False
2024-03-27,159518,True,"[{""symbol"": ""159518"", ""rank"": 1, ""momentum_score"": 2.0519203586652623, ""annualized_return"": 2.2060980738391103, ""r_squared"": 0.9301129369531864, ""close"": 1.052}]",159518,159518,True
2024-03-28,159518,True,"[{""symbol"": ""159518"", ""rank"": 1, ""momentum_score"": 2.0666029483968344, ""annualized_return"": 2.2173979014743668, ""r_squared"": 0.9319946352536604, ""close"": 1.069}]",159518,159518,True
2024-03-29,159518,True,"[{""symbol"": ""159518"", ""rank"": 1, ""momentum_score"": 2.3417880145069634, ""annualized_return"": 2.496547423181965, ""r_squared"": 0.9380106273015419, ""close"": 1.093}]",159518,159518,True
2024-04-01,159518,True,"[{""symbol"": ""159518"", ""rank"": 1, ""momentum_score"": 2.5808882098729793, ""annualized_return"": 2.734172240596583, ""r_squared"": 0.9439376830590022, ""close"": 1.098}]",159518,159518,True
2024-04-02,517520,False,"[{""symbol"": ""517520"", ""rank"": 1, ""momentum_score"": 4.58521075508609, ""annualized_return"": 5.572436936389189, ""r_squared"": 0.8228376215697832, ""close"": 1.213}]",517520,517520,True
2024-04-03,561330,False,"[{""symbol"": ""561330"", ""rank"": 1, ""momentum_score"": 2.5054230601629706, ""annualized_return"": 3.202818747967723, ""r_squared"": 0.7822556495751534, ""close"": 0.5147076923076923}]",561330,159518,False
2024-04-08,159518,False,"[{""symbol"": ""159518"", ""rank"": 1, ""momentum_score"": 3.4791459240516427, ""annualized_return"": 3.645414029808136, ""r_squared"": 0.9543897882663154, ""close"": 1.12}]",159518,159518,True
2024-04-09,159518,True,"[{""symbol"": ""159518"", ""rank"": 1, ""momentum_score"": 3.3857320280583587, ""annualized_return"": 3.548219278906128, ""r_squared"": 0.9542059726089245, ""close"": 1.11}]",159518,159518,True
2024-04-10,159518,True,"[{""symbol"": ""159518"", ""rank"": 1, ""momentum_score"": 3.219661953169223, ""annualized_return"": 3.3860676706683073, ""r_squared"": 0.9508557614070835, ""close"": 1.108}]",159518,159518,True
2024-04-11,161226,True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 3.2353037045204984, ""annualized_return"": 4.007093859596097, ""r_squared"": 0.8073940411384842, ""close"": 0.89}]",161226,161226,True
2024-04-12,161226,True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 4.137704562825278, ""annualized_return"": 5.062060536066991, ""r_squared"": 0.817395314288379, ""close"": 0.924}]",161226,161226,True
2024-04-15,161226,True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 4.956637179395533, ""annualized_return"": 5.918422887568495, ""r_squared"": 0.837492905383093, ""close"": 0.921}]",161226,161226,True
2024-04-16,518880,True,"[{""symbol"": ""518880"", ""rank"": 1, ""momentum_score"": 2.94845905978908, ""annualized_return"": 3.2766001498428157, ""r_squared"": 0.8998531785852854, ""close"": 5.452}]",518880,518880,True
2024-04-17,518880,True,"[{""symbol"": ""518880"", ""rank"": 1, ""momentum_score"": 3.1197306990738465, ""annualized_return"": 3.3938211251543917, ""r_squared"": 0.9192383994403723, ""close"": 5.461}]",518880,518880,True
2024-04-18,518880,True,"[{""symbol"": ""518880"", ""rank"": 1, ""momentum_score"": 3.1549785263973433, ""annualized_return"": 3.3846920742250006, ""r_squared"": 0.9321316259233847, ""close"": 5.445}]",518880,518880,True
2024-04-19,518880,True,"[{""symbol"": ""518880"", ""rank"": 1, ""momentum_score"": 3.1207249247472566, ""annualized_return"": 3.328520215318971, ""r_squared"": 0.9375712697746673, ""close"": 5.471}]",518880,518880,True
2024-04-22,159980,True,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 1.4908844681079945, ""annualized_return"": 1.8643854377946805, ""r_squared"": 0.7996653684827705, ""close"": 1.737}]",159980,159980,True
2024-04-23,511880,True,[],511880,159980,False
2024-04-24,159980,True,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 1.473899204269198, ""annualized_return"": 1.787535470242101, ""r_squared"": 0.8245426335901327, ""close"": 1.717}]",159980,159980,True
2024-04-25,159980,True,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 1.5973204517172703, ""annualized_return"": 1.8683105549811252, ""r_squared"": 0.8549544653904755, ""close"": 1.733}]",159980,159980,True
2024-04-26,159980,True,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 1.7578830020262846, ""annualized_return"": 2.0010318209329223, ""r_squared"": 0.8784882797149739, ""close"": 1.755}]",159980,159980,True
2024-04-29,159980,False,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 1.7774798093559319, ""annualized_return"": 2.002587466029531, ""r_squared"": 0.8875915981238446, ""close"": 1.745}]",159980,159980,True
2024-04-30,159980,False,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 1.8960397929147006, ""annualized_return"": 2.0893629691650553, ""r_squared"": 0.9074726703289807, ""close"": 1.763}]",159980,159980,True
2024-05-06,159980,False,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 1.924732294577207, ""annualized_return"": 2.1071975208031173, ""r_squared"": 0.9134085796777289, ""close"": 1.769}]",159980,159980,True
2024-05-07,159980,False,"[{""symbol"": ""159980"", ""rank"": 1, ""momentum_score"": 1.7754742399860397, ""annualized_return"": 1.9680134952151818, ""r_squared"": 0.9021656834685019, ""close"": 1.753}]",159980,159980,True
2024-05-08,159605,False,"[{""symbol"": ""159605"", ""rank"": 1, ""momentum_score"": 1.9052214565619907, ""annualized_return"": 3.573363718850194, ""r_squared"": 0.5331731126365822, ""close"": 0.826}, {""symbol"": ""513330"", ""rank"": 2, ""momentum_score"": 1.8518601928731775, ""annualized_return"": 4.226767526670846, ""r_squared"": 0.4381268146847359, ""close"": 0.386}]",159605,513330,False
